N	4gram	Vygotskiy__2	Problemy
1	в той или иной	1	3
2	никогда не может быть	1	1
3	было бы привести еще	1	1
4	бы то ни было	1	1
5	с одной стороны и	2	1
6	с точки зрения того	1	1
7	в том числе и	3	1
8	на то что он	1	1
9	как мы уже говорили	3	1
10	как если бы он	1	1
11	в собственном смысле слова	3	1
12	что с точки зрения	1	1
13	по мере того как	1	1
14	в том что он	1	1
15	дело в том что	1	1
16	рядом друг с другом	1	1
17	то что он не	1	1
18	можно было бы привести	1	1
19	следует за ней в	1	1
20	по отношению к себе	1	1
