N	2gram	Propp_Isto_6	Myshleni
1	в том	12	42
2	том что	10	35
3	таким образом	12	25
4	в этом	12	24
5	точки зрения	1	24
6	в качестве	3	21
7	и в	26	20
8	что в	12	19
9	в основе	1	17
10	то же	5	16
11	не только	10	15
12	то что	6	15
13	что они	2	14
14	как мы	4	13
15	процесс образования	1	12
16	при этом	3	12
17	может быть	11	12
18	с другой	10	12
19	потому что	13	12
20	в его	5	11
21	так же	2	11
22	этого слова	1	11
23	в целом	1	11
24	мы должны	2	11
25	и то	3	10
26	в истории	1	10
27	в себе	3	10
28	того что	2	10
29	мы видим	5	10
30	только в	5	10
31	если мы	1	10
32	так как	18	10
33	того же	2	9
34	и другие	3	9
35	и как	2	9
36	как и	5	9
37	между тем	1	9
38	что и	4	9
39	с одной	7	9
40	одной стороны	7	9
41	как это	5	9
42	другой стороны	8	9
43	но и	9	9
44	и тем	4	8
45	было бы	2	8
46	и что	5	8
47	вместе с	8	8
48	и не	10	8
49	и тот	1	7
50	в своей	3	7
51	и более	1	7
52	тем самым	2	7
53	с другом	1	7
54	могут быть	3	7
55	того чтобы	1	7
56	тем что	5	7
57	а не	2	7
58	что мы	2	7
59	смысле этого	1	7
60	как бы	4	7
61	друг с	1	7
62	же как	3	6
63	и на	12	6
64	этот процесс	1	6
65	одно и	1	6
66	те же	1	6
67	с тем	4	6
68	мы видели	11	6
69	к одному	1	6
70	по своей	1	6
71	к тому	2	6
72	можно было	2	6
73	в силу	1	6
74	его в	5	6
75	что он	9	6
76	уже в	1	6
77	не может	6	6
78	сказать что	3	6
79	речь идет	1	5
80	мы уже	6	5
81	друг на	1	5
82	как в	6	5
83	с этим	2	5
84	все же	8	5
85	перед нами	2	5
86	целый ряд	2	5
87	и к	1	5
88	увидим что	2	5
89	все эти	8	5
90	мы обратимся	1	5
91	на то	2	5
92	это не	4	5
93	на друга	1	5
94	в уме	1	5
95	и его	7	5
96	не является	1	5
97	никогда не	13	5
98	так и	5	5
99	если бы	3	5
100	о том	7	5
101	говорит он	2	5
102	мы можем	7	5
103	для того	1	5
104	в частности	3	5
105	первый план	2	4
106	в своем	2	4
107	как уже	1	4
108	его к	1	4
109	и те	2	4
110	как он	6	4
111	ключ к	1	4
112	как они	1	4
113	и с	6	4
114	с этой	2	4
115	на первый	3	4
116	в первую	1	4
117	и при	1	4
118	которые в	2	4
