N	2gram	Vygotskiy__5	FransuaR
1	и в	30	49
2	то есть	13	32
3	прежде всего	4	19
4	в его	4	18
5	и на	3	17
6	не только	16	17
7	и его	6	17
8	в этом	14	15
9	и не	6	15
10	в них	4	13
11	только в	5	13
12	но и	6	13
13	во время	1	12
14	как и	6	11
15	и т.п	1	11
16	как бы	19	11
17	в этой	5	10
18	вовсе не	3	10
19	в нем	7	9
20	для него	3	9
21	и др	1	9
22	все это	2	9
23	в романе	2	9
24	в сущности	12	8
25	отношение к	1	8
26	то же	7	7
27	все же	7	7
28	все эти	2	7
29	таким образом	20	7
30	на протяжении	1	7
31	как мы	5	7
32	один из	5	7
33	не может	9	7
34	жизни и	6	7
35	мы уже	6	6
36	именно в	6	6
37	во всех	2	6
38	так и	3	6
39	и с	2	6
40	времени и	3	6
41	рядом с	5	6
42	точки зрения	7	6
43	но он	3	6
44	в то	2	6
45	в себя	2	6
46	то что	37	6
47	здесь в	1	6
48	так как	9	6
49	сказать что	9	6
50	с точки	2	5
51	с его	2	5
52	из этих	3	5
53	но не	7	5
54	в своем	6	5
55	при этом	8	5
56	в эту	1	5
57	в своей	4	5
58	никогда не	9	5
59	тот же	3	5
60	уже в	6	5
61	в начале	1	5
62	может быть	11	5
63	относится к	1	5
64	и потому	5	5
65	и смерти	1	5
66	отношения к	2	4
67	и до	2	4
68	и к	4	4
69	но в	5	4
70	в себе	5	4
71	этот процесс	1	4
72	но все	2	4
73	в жизни	1	4
74	в этих	3	4
75	страха и	1	4
76	одна из	3	4
77	в области	1	4
78	с другой	9	4
79	и во	1	4
80	мы находим	2	4
81	а в	4	4
82	тем что	6	4
83	в форме	2	4
84	смерти и	1	4
85	до сих	5	4
86	и образов	1	4
87	не было	1	4
88	там где	4	4
89	благодаря этому	1	4
90	и о	3	4
91	сих пор	5	4
92	том что	21	4
93	в своих	5	4
94	значение в	1	4
95	как на	11	4
96	связана с	1	3
97	в самом	14	3
98	почти все	1	3
99	был еще	1	3
100	точка зрения	1	3
101	да и	1	3
102	но именно	1	3
103	и вот	2	3
104	можно было	3	3
105	а затем	2	3
106	было бы	5	3
107	из них	2	3
108	ни в	3	3
109	далеко не	1	3
110	несмотря на	5	3
111	мы видели	1	3
112	это ощущение	1	3
113	на земле	1	3
114	во всем	2	3
115	в одном	2	3
116	их в	1	3
117	и под	2	3
118	даже в	1	3
119	но они	1	3
120	лиц и	1	3
121	к этим	2	3
122	только с	1	3
123	и это	8	3
124	с ее	1	3
125	в ее	3	3
126	в собственном	1	3
127	так в	3	3
128	и вообще	1	3
129	в виду	4	3
130	о том	10	3
131	другими словами	1	3
132	в значительной	1	3
133	к нему	1	3
134	же в	2	3
135	что он	17	3
136	с одной	12	3
137	не дает	2	3
138	этого процесса	1	3
139	этом отношении	3	3
140	что для	1	3
141	превращается в	1	3
142	о чем	4	3
143	одной стороны	12	3
144	в течение	2	3
145	и все	4	3
146	в большей	2	3
147	в том	27	3
148	другой стороны	5	3
149	одним из	1	2
150	на самом	2	2
151	по преимуществу	2	2
152	собственном смысле	1	2
153	он как	2	2
154	в ней	4	2
155	еще не	5	2
156	он был	2	2
157	себе и	2	2
158	это и	2	2
159	что они	5	2
160	его романа	1	2
161	и вовсе	1	2
162	дает нам	1	2
163	как к	1	2
164	целый ряд	3	2
165	но несмотря	1	2
166	к числу	1	2
167	что слово	1	2
168	только то	1	2
169	та же	1	2
170	в нашем	2	2
171	учение о	1	2
172	имеем в	1	2
173	на то	17	2
174	на его	3	2
175	широкое и	1	2
176	в понимании	1	2
177	на совершенно	1	2
178	так например	3	2
179	и за	1	2
180	на этой	1	2
181	в художественном	1	2
182	должен был	4	2
183	по поводу	3	2
184	в отношении	2	2
185	что касается	2	2
186	в их	3	2
187	он дает	2	2
188	точку зрения	1	2
189	и эти	1	2
190	мы должны	3	2
191	что в	24	2
192	вплоть до	1	2
193	того как	2	2
194	того чтобы	20	2
195	ничего не	2	2
196	что только	1	2
197	к ней	1	2
198	связи с	2	2
199	здесь же	1	2
200	этих образов	1	2
201	могут быть	8	2
202	он видит	2	2
203	в одну	1	2
204	здесь не	1	2
205	без всякого	1	2
206	еще в	2	2
207	не были	1	2
208	по сравнению	4	2
209	понятно что	2	2
210	в произведении	1	2
211	другом месте	1	2
212	и т.д	1	2
213	в другом	3	2
214	можно сказать	2	2
215	там же	1	2
216	во все	1	2
217	связаны с	1	2
218	нуждается в	1	2
219	и следовательно	2	2
220	в новой	1	2
221	одной из	1	2
222	здесь с	1	2
223	именно на	5	2
224	в качестве	2	2
225	за счет	1	2
226	этой новой	1	2
227	никто не	1	2
228	в конце	4	2
229	мы можем	7	2
230	у него	3	2
231	это суждение	1	2
232	даже и	2	2
233	ссылается на	1	2
