N	3gram	Vygotskiy__2	Problema
1	о том что	4	14
2	тем не менее	4	12
3	в таком случае	1	10
4	во всяком случае	2	10
5	в конце концов	3	7
6	то что мы	1	7
7	и то что	2	7
8	в этом случае	1	7
9	по крайней мере	1	6
10	и т д	2	6
11	в этом смысле	1	5
12	в данном случае	4	5
13	с одной стороны	1	5
14	в связи с	1	5
15	как будто бы	1	5
16	того или иного	2	5
17	с другой стороны	2	5
18	то же самое	6	5
19	это то что	2	4
20	более или менее	1	4
21	только в том	4	4
22	до сих пор	5	4
23	ни в каком	2	4
24	до тех пор	1	4
25	на то что	6	4
26	в то же	2	4
27	в том что	17	4
28	что иное как	1	3
29	то есть не	1	3
30	если бы не	1	3
31	но и в	1	3
32	только то что	1	3
33	точно так же	3	3
34	и в частности	1	3
35	в каком случае	1	3
36	не может быть	8	3
37	бы не было	1	3
38	в этой области	2	3
39	есть не что	1	3
40	те или иные	1	3
41	это значит что	2	3
42	можно сказать что	1	3
43	не что иное	1	3
44	крайней мере в	1	2
45	как только мы	2	2
46	то это значит	1	2
47	том что в	2	2
48	и той же	4	2
49	на самом деле	5	2
50	в самом деле	11	2
51	никак не может	1	2
52	далеко не всякое	1	2
53	с самого начала	1	2
54	сами по себе	3	2
55	бы то ни	2	2
56	не имеет никакого	1	2
57	можно было бы	4	2
58	по самому своему	1	2
59	то или иное	1	2
60	в том случае	4	2
61	не имеет никаких	1	2
62	для того чтобы	13	2
63	то что она	3	2
64	само по себе	3	2
65	и тот же	1	2
66	имеем в виду	1	2
67	и представить себе	1	2
68	по себе и	1	2
69	не имеет ничего	1	2
70	один и тот	1	2
71	того или другого	1	2
72	одной и той	4	2
73	заключается в том	10	2
74	связи с этим	1	2
75	ничего общего с	1	2
76	не только не	1	2
77	подобно тому как	2	2
78	нам хотелось бы	1	2
79	каком случае не	1	2
80	друг от друга	1	2
81	по этому поводу	1	2
82	сказать что все	1	2
83	идет только о	1	1
84	остановиться на тех	1	1
85	прямо сказать что	1	1
86	только потому что	2	1
87	то ни стало	1	1
88	и об этом	1	1
89	это было бы	2	1
90	тот и другой	1	1
91	он может быть	1	1
92	еще не вполне	1	1
93	и что именно	1	1
94	свидетельствует о том	1	1
95	о том как	1	1
96	же как и	1	1
97	он не может	2	1
98	едва ли может	1	1
99	во что бы	1	1
100	тем что она	1	1
101	и не может	2	1
102	только ничего не	1	1
103	том случае если	4	1
104	в зависимости от	1	1
105	представление о том	2	1
106	доказательств и в	1	1
107	то что при	1	1
108	и только на	1	1
109	мы могли бы	1	1
110	в этом отношении	5	1
111	что не только	1	1
112	с тем чтобы	1	1
113	уже это одно	1	1
114	и для всех	1	1
115	отделяя его от	1	1
116	и не будет	1	1
117	совершенно ясно что	6	1
118	и значение в	1	1
119	не только все	1	1
120	и это очень	1	1
121	только при помощи	1	1
122	к тому и	1	1
123	что все это	2	1
124	вместе с тем	1	1
125	не то что	1	1
126	и в этих	1	1
127	и тем не	1	1
128	и вообще не	1	1
129	не могли бы	1	1
130	отказаться от того	1	1
131	ничего не знать	1	1
132	что бы то	1	1
133	ясно что при	1	1
134	то время как	2	1
135	так же как	4	1
136	здесь мы имеем	1	1
137	и не имеет	1	1
138	в противоречие с	1	1
139	значит ли это	1	1
140	то ни было	1	1
141	если бы в	1	1
142	и то же	1	1
143	тот же звук	1	1
144	все больше и	1	1
145	а с другой	1	1
146	не имеющих никакой	1	1
147	и ничего не	1	1
148	в одном случае	1	1
149	что мы хотели	1	1
150	все более и	2	1
151	только о том	1	1
152	собой если же	1	1
153	и до наших	1	1
154	который заключается в	1	1
155	в общем и	1	1
156	то обстоятельство что	1	1
157	от того что	1	1
158	не потому что	1	1
159	в то время	3	1
160	не только ничего	1	1
161	в основе всякого	1	1
162	к выводу что	1	1
163	и тем самым	1	1
164	той же формы	1	1
165	не только на	1	1
166	более и более	2	1
167	существует то что	1	1
168	что при такой	1	1
169	мы имеем в	1	1
170	узком смысле слова	1	1
171	то или другое	1	1
172	по себе но	1	1
173	в другом случае	1	1
174	в основе всяких	1	1
175	больше и больше	1	1
176	ли это что	1	1
177	в узком смысле	1	1
178	вопросы было бы	1	1
179	случае не может	1	1
180	на то чтобы	1	1
181	и не очень	1	1
182	понимать только как	1	1
183	в свое время	1	1
184	может быть даже	1	1
