N	3gram	Bakhtin_Fr_7	formyVre
1	кн i гл	1	15
2	кн ii гл	2	12
3	с точки зрения	3	8
4	в связи с	1	7
5	в этом мире	1	6
6	не только в	1	5
7	в романе рабле	5	5
8	в том же	1	4
9	то же время	9	4
10	кн iii гл	4	4
11	в то же	9	4
12	как мы уже	1	4
13	в эпоху возрождения	1	3
14	имеем в виду	2	3
15	мы уже сказали	1	3
16	в том числе	4	3
17	в средние века	4	3
18	о том как	2	3
19	но и в	1	3
20	мы еще вернемся	1	3
21	и в этом	1	3
22	мы уже говорили	3	3
23	и прежде всего	1	3
24	в большинстве случаев	2	3
25	в том что	3	3
26	вверх и вниз	1	3
27	в эпизоде с	4	3
28	картину мира и	1	2
29	а следовательно и	2	2
30	пространстве и времени	1	2
31	что в этом	1	2
32	прежде всего в	4	2
33	то же самое	1	2
34	пространства и времени	1	2
35	на первый план	1	2
36	в последнем счете	1	2
37	вещей явлений и	1	2
38	том числе и	2	2
39	через задний проход	1	2
40	все же в	1	2
41	то что было	1	2
42	который умер от	1	2
43	о загробном мире	2	2
44	мы уже касались	1	2
45	умер от смеха	1	2
46	при виде осла	2	2
47	из самых основных	1	2
48	в этом отношении	2	2
49	от смеха при	1	2
50	у рабле не	1	2
51	по вертикали вверх	1	2
52	средние века и	1	2
53	мы имеем в	2	2
54	друг от друга	1	2
55	тем более что	1	2
56	к реальному будущему	1	2
57	еще вернемся в	1	2
58	в елисейских полях	5	2
59	во все стороны	1	2
60	для всех названных	1	1
61	в средневековой литературе	1	1
62	по горизонтали времени	1	1
63	в фарсах в	1	1
64	и связанные с	1	1
65	рассказ эпистемона о	1	1
66	и в сущности	1	1
67	и в елисейских	1	1
68	уже говорили что	1	1
69	и для самого	1	1
70	характерно что и	1	1
71	рабле не только	1	1
72	на самом деле	1	1
73	по прямой кишке	1	1
74	вверх а вперед	1	1
75	как и во	1	1
76	в раблезианском образе	1	1
77	есть прежде всего	1	1
78	так что в	1	1
79	и в каждой	2	1
80	была представлена в	1	1
81	и целый ряд	1	1
82	гаргантюа попал в	1	1
83	вид у него	1	1
84	с люцифером и	1	1
85	ii гл xxx	1	1
86	со всеми ее	1	1
87	в преисподнюю в	2	1
88	картины мира и	1	1
89	рассуждение черта о	1	1
90	как и все	1	1
91	всю человеческую жизнь	1	1
92	смеяться от радости	1	1
93	в конце концов	4	1
94	у рабле мы	1	1
95	в главах о	1	1
96	этому вопросу мы	1	1
97	и его спутникам	2	1
98	средневековых представлений о	1	1
99	в качестве подтирки	2	1
100	то что в	2	1
101	на развитие этих	1	1
102	по аналогии с	1	1
103	но он не	1	1
104	весь этот месяц	1	1
105	характерное для рабле	1	1
106	к этому вопросу	1	1
107	образ смерти в	1	1
108	панурга о том	1	1
109	смеха при виде	1	1
110	смерти в романе	1	1
111	что они подтираются	1	1
112	замкнутых в себе	1	1
113	все эти образы	1	1
114	в этом процессе	1	1
115	со всех сторон	1	1
116	знает плакать ему	1	1
117	и у других	1	1
118	во всех ее	1	1
119	же что и	2	1
120	рабле но и	1	1
121	роль в истории	1	1
122	внутренностям доходит до	1	1
123	с такою же	1	1
124	от радости при	1	1
125	уже в агонии	1	1
126	как и в	2	1
127	в данном случае	1	1
128	по другим внутренностям	1	1
129	сердца и мозга	1	1
130	аду и в	1	1
131	фрикасе из души	1	1
132	виде осла глотавшего	1	1
133	осла пожиравшего фиги	1	1
134	в четвертой книге	3	1
135	в романе о	1	1
136	таким образом и	2	1
137	и замкнутых в	1	1
138	они подтираются гусятами	1	1
139	мы здесь не	1	1
140	бочке с мальвазией	1	1
141	и все его	1	1
142	а также и	1	1
143	человека в эпоху	1	1
144	вопросу мы еще	1	1
145	к самому существу	1	1
146	рабле вовсе не	1	1
147	романе о розе	1	1
148	до некоторой степени	1	1
149	съел за завтраком	1	1
150	явления и вещи	1	1
151	в связи со	1	1
152	здесь в ряд	1	1
153	но только в	1	1
154	и исторического времени	1	1
155	образов у рабле	1	1
156	хлеб и вино	1	1
157	времени в них	1	1
158	видел чертей запросто	1	1
159	но в то	3	1
160	рабле как мы	1	1
161	завтраком фрикасе из	1	1
162	же характер носит	1	1
163	когда панург со	1	1
164	то есть в	4	1
165	виде осла пожиравшего	1	1
166	у рабле как	2	1
167	другим внутренностям доходит	1	1
168	ii гл iii	1	1
169	том что они	1	1
170	и культурного развития	1	1
171	в тех же	1	1
172	в свою очередь	3	1
173	в них и	1	1
174	ни для кого	1	1
175	рядом с этим	1	1
176	о том что	1	1
177	в одном из	1	1
178	с тем что	1	1
179	в бочке с	1	1
180	с самого начала	1	1
181	на этом острове	1	1
182	на рабле в	1	1
183	ему или смеяться	1	1
184	смерти со смехом	1	1
185	выходит за пределы	1	1
186	плакать от горя	1	1
187	влияние на рабле	2	1
188	в аду и	1	1
189	человеческого тела как	1	1
190	вперед по горизонтали	2	1
191	в другом случае	1	1
192	за завтраком фрикасе	1	1
193	плакать ему или	1	1
194	такой же характер	1	1
195	и все они	2	1
196	образы у лукиана	1	1
197	в себе в	1	1
198	у него был	1	1
199	по всему роману	1	1
200	смерть у рабле	1	1
201	на одном из	3	1
202	как мы видели	4	1
203	культурного развития человечества	1	1
204	принадлежит к самому	1	1
205	не знает плакать	1	1
206	и в другом	1	1
