N	2gram	Bakhtin_Fr_7	Narrotol
1	не только	5	31
2	но и	9	27
3	и не	7	23
4	при этом	3	19
5	может быть	4	15
6	в качестве	9	14
7	в частности	1	14
8	как и	14	13
9	а не	2	13
10	а в	5	13
11	в этом	15	12
12	только в	6	12
13	и в	41	11
14	в данном	2	11
15	тогда как	1	10
16	своего рода	2	10
17	и его	9	10
18	такого рода	1	10
19	то есть	20	9
20	времени и	1	9
21	во времени	2	9
22	то что	8	9
23	то же	13	8
24	не может	3	8
25	данном случае	1	8
26	в том	11	8
27	уже не	2	8
28	и т.п	9	8
29	в рассказе	1	8
30	но в	8	7
31	том что	4	7
32	у него	6	7
33	в самом	1	6
34	не в	9	6
35	в этой	13	6
36	в себе	11	6
37	тому же	1	6
38	об этом	1	6
39	не мог	2	6
40	к тому	2	6
41	и т.д	2	6
42	одного из	2	6
43	во втором	1	6
44	в его	12	6
45	как бы	7	6
46	один из	1	6
47	или в	2	6
48	а также	2	6
49	жизни и	3	6
50	между двумя	1	5
51	и на	4	5
52	перед нами	2	5
53	так и	10	5
54	точки зрения	5	5
55	в своей	3	5
56	тем самым	3	5
57	потому что	5	5
58	на другой	2	5
59	точка зрения	2	5
60	было как	2	4
61	в первом	1	4
62	еще не	2	4
63	с его	2	4
64	но не	1	4
65	как в	5	4
66	все же	1	4
67	хотя и	4	4
68	в нем	7	4
69	в мире	3	4
70	из них	3	4
71	по себе	1	4
72	и тем	1	4
73	в одном	3	4
74	в то	10	4
75	одна из	4	4
76	в эпизоде	5	4
77	не по	1	4
78	никогда не	2	4
79	в сознании	1	4
80	что на	1	4
81	к себе	1	4
82	в ней	5	4
83	так в	1	4
84	что у	3	4
85	о том	6	4
86	же время	9	4
87	к нему	5	4
88	в литературе	2	4
89	того что	2	4
90	для него	6	4
91	слова в	1	4
92	прежде всего	11	4
93	о чем	1	4
94	мира в	4	4
95	в речи	1	4
96	однако и	1	4
97	также и	2	3
98	и то	2	3
99	самом деле	1	3
100	едва ли	1	3
101	мы имеем	2	3
102	мы не	2	3
103	он сам	1	3
104	этого эпизода	1	3
105	в центре	1	3
106	другой день	1	3
107	в своем	9	3
108	и как	2	3
109	эпизоды в	1	3
