N	2gram	Propp_Isto_5	Dialekti
1	т е	16	48
2	и не	11	27
3	а не	2	26
4	точки зрения	2	25
5	и т	20	24
6	и в	25	24
7	значит что	2	24
8	это значит	2	24
9	не только	13	23
10	т д	18	23
11	что такое	1	21
12	по себе	2	20
13	не может	6	19
14	ничего не	2	17
15	и есть	1	16
16	и что	8	15
17	что все	4	14
18	с точки	1	14
19	то что	7	14
20	в таком	1	14
21	таким образом	9	13
22	что он	22	13
23	вовсе не	2	13
24	может быть	17	13
25	и даже	1	13
26	в мифе	7	13
27	что это	5	12
28	того что	2	12
29	есть и	1	12
30	не менее	4	11
31	не имеет	1	11
32	отнюдь не	1	10
33	тем не	4	10
34	есть не	1	9
35	то это	3	9
36	что она	1	9
37	но и	13	9
38	нет ничего	1	9
39	в этом	10	8
40	и как	3	8
41	так что	2	8
42	в виде	9	8
43	прежде всего	6	8
44	что мы	2	8
45	том что	8	8
46	в самом	1	7
47	как и	7	7
48	никогда не	3	7
49	потому что	7	7
50	что оно	1	7
51	ясно что	5	7
52	в виду	1	7
53	другими словами	1	7
54	что миф	2	7
55	только на	1	7
56	в особенности	3	7
57	что в	8	7
58	самом деле	2	6
59	должна быть	1	6
60	д и	1	6
61	я не	1	6
62	то же	4	6
63	об этом	2	6
64	и с	3	6
65	превращается в	7	6
66	оно не	1	6
67	утверждать что	1	6
68	если бы	2	6
69	что и	6	6
70	и только	1	6
71	о том	7	6
72	так как	11	6
73	даже не	1	6
74	и пр	3	6
75	и все	3	6
76	все это	4	6
77	но если	1	6
78	сам по	1	5
79	вопрос о	2	5
80	что его	3	5
81	и к	1	5
82	есть ли	1	5
83	само по	1	5
84	он не	4	5
85	было бы	1	5
86	мы не	5	5
87	и тогда	1	5
88	в том	6	5
89	в то	3	5
90	тогда когда	2	5
91	и его	9	5
92	всегда есть	1	5
93	только в	7	5
94	уже не	11	5
95	одно из	1	5
96	как же	1	5
97	что не	1	5
98	что для	1	5
99	как это	1	5
100	с этой	2	5
101	но это	7	5
102	или нет	1	5
103	только как	1	5
104	жизни и	2	5
105	как на	1	5
106	время как	1	4
107	мы и	2	4
108	в истории	4	4
109	конечно не	1	4
110	подобно тому	1	4
111	это не	6	4
112	от себя	2	4
113	что есть	1	4
114	как о	1	4
115	а что	1	4
116	и это	4	4
117	чтобы быть	1	4
118	то время	1	4
119	можно только	1	4
120	о нем	3	4
121	к тому	1	4
122	все вещи	1	4
123	с другой	9	4
124	тело и	1	4
125	для него	1	4
126	или иной	1	4
127	говорит о	2	4
128	так же	5	4
129	ни от	1	4
130	где же	1	4
131	тому как	1	4
132	хотя бы	1	4
133	только что	1	4
134	е в	3	4
135	сказать что	2	4
136	себя как	1	3
137	мы уже	4	3
138	той же	1	3
139	но даже	1	3
140	зависимости от	1	3
141	и на	8	3
142	и всякий	1	3
143	мифом и	1	3
144	и я	1	3
145	в одной	1	3
146	с этим	5	3
147	в своем	1	3
148	только тогда	2	3
149	все же	10	3
150	перед нами	2	3
151	как таковое	2	3
152	все эти	8	3
153	на то	2	3
154	что знание	2	3
155	в нем	7	3
156	он должен	1	3
157	в силу	1	3
158	миф о	5	3
159	не в	6	3
160	особого рода	1	3
161	миф и	1	3
162	из которых	2	3
163	тем самым	1	3
164	она не	2	3
165	одна из	2	3
166	в основе	1	3
167	на себя	3	3
168	же время	1	3
169	во всем	2	3
170	уже и	2	3
171	должны быть	1	3
172	этот миф	1	3
173	и о	1	3
174	всего и	1	3
175	и этим	2	3
176	из двух	2	3
177	утверждает что	1	3
178	это было	2	3
179	к нему	3	3
180	или же	3	3
181	и ее	1	3
182	это же	3	3
183	с одной	7	3
184	утверждают что	1	3
185	то и	1	3
186	при помощи	7	3
187	из них	2	3
188	мы знаем	8	3
189	друг друга	3	3
190	не говорит	1	3
191	тем что	10	3
192	для того	3	3
193	в каком	1	3
194	эти две	1	3
195	не было	1	3
196	ни на	1	3
197	одной стороны	7	3
198	а если	2	3
199	как бы	2	3
200	на свете	1	3
201	если не	4	3
202	только одна	1	3
203	и от	1	3
204	в христианстве	1	3
205	мира и	1	3
206	не знает	1	3
207	только о	1	3
208	также не	2	3
209	все что	1	3
210	также и	1	2
211	например в	5	2
212	же как	4	2
213	в частности	7	2
214	не имеют	1	2
215	в зависимости	1	2
216	его не	3	2
217	мифа в	1	2
218	из того	1	2
219	что можно	1	2
220	и он	6	2
221	в ней	5	2
222	еще не	8	2
223	на них	2	2
224	но не	5	2
225	не видно	1	2
226	его на	4	2
227	целый ряд	1	2
228	но в	1	2
229	то в	2	2
230	думать что	1	2
231	и они	2	2
232	в себе	1	2
233	в жертву	3	2
234	но на	1	2
235	и если	1	2
236	при этом	1	2
237	и вот	1	2
238	что у	4	2
239	и по	2	2
240	на этом	3	2
241	а когда	1	2
242	чаще всего	1	2
243	из нее	2	2
244	она и	1	2
245	показывает что	5	2
246	на основании	1	2
247	этого не	1	2
248	и уже	1	2
249	несмотря на	2	2
250	как таковой	1	2
251	вещи в	1	2
252	всяком случае	1	2
253	в их	1	2
254	от его	1	2
255	и эти	1	2
256	на небо	6	2
257	их в	3	2
258	что этот	2	2
259	с которой	1	2
260	но они	1	2
261	на котором	1	2
262	иметь в	1	2
263	говорят что	1	2
264	о ней	1	2
265	же он	1	2
266	не вполне	1	2
267	мифа не	1	2
268	истории не	1	2
269	могут быть	6	2
270	все еще	4	2
