N	3gram	Voloshinov_2	formyVre
1	то же время	8	9
2	как мы уже	3	8
3	в то же	8	6
4	и того же	4	5
5	одного и того	4	5
6	в связи с	7	5
7	для того чтобы	6	5
8	вполне понятно что	1	4
9	и в других	1	4
10	в том числе	1	4
11	мы уже указывали	1	4
12	нашей точки зрения	2	3
13	по отношению к	8	3
14	до сих пор	3	3
15	в этом отношении	1	3
16	одно и то	3	3
17	с нашей точки	2	3
18	мы уже говорили	1	3
19	не может быть	10	3
20	и то же	3	3
21	но все же	1	2
22	прямо сказать что	1	2
23	дело в том	1	2
24	мы уже сказали	1	2
25	и в особенности	1	2
26	в соответствии с	1	2
27	одной стороны и	2	2
28	как если бы	4	2
29	с точки зрения	13	2
30	в отличие от	3	2
31	но и в	2	2
32	том числе и	1	2
33	жизни и в	1	2
34	не только в	1	2
35	с одной стороны	3	2
36	может быть и	5	2
37	по сравнению с	1	2
38	в точном смысле	4	2
39	можно прямо сказать	1	2
40	в его целом	1	2
41	соответствии с этим	1	2
42	в широком смысле	1	2
43	и для себя	1	2
44	лишь в пределах	1	2
45	в нем нет	2	2
46	но для того	1	2
47	с самого начала	5	2
48	и прежде всего	2	2
49	той или иной	4	2
50	в том что	6	2
51	как и в	1	2
52	к тому же	2	2
53	до сегодняшнего дня	1	1
54	в другом месте	1	1
55	на том что	1	1
56	а следовательно и	1	1
57	в той или	3	1
58	так сказать не	1	1
59	в данный момент	1	1
60	ровно ничего не	1	1
61	прежде всего на	1	1
62	а вовсе не	1	1
63	самого начала не	1	1
64	в этом моменте	1	1
65	в самом деле	5	1
66	по-новому в этом	1	1
67	они не могут	1	1
68	в зависимости от	2	1
69	мы отвлекаемся здесь	2	1
70	сами по себе	1	1
71	в той же	1	1
72	как мы увидим	1	1
73	но он не	1	1
74	с тем что	1	1
75	нашу точку зрения	1	1
76	не подлежит конечно	1	1
77	или иной степени	2	1
78	нет ничего что	1	1
79	которых и являются	1	1
80	у него нет	1	1
81	да и у	1	1
82	мы не претендуем	1	1
83	до известной степени	1	1
84	и тогда когда	1	1
85	в значительной степени	2	1
86	на этой почве	5	1
87	наиболее отчетливое и	1	1
88	не претендуем на	1	1
89	как мы сказали	3	1
90	уже указывали что	1	1
91	но в то	5	1
92	не было в	1	1
93	подлежит конечно сомнению	1	1
94	и все его	1	1
95	смысле этого слова	4	1
96	что в этих	1	1
97	так и в	1	1
98	не могут быть	1	1
99	одна из разновидностей	1	1
100	все творческие и	1	1
101	в самой жизни	1	1
102	все более и	2	1
103	для себя и	1	1
104	вовсе не является	3	1
105	того же материала	1	1
106	во всяком случае	2	1
107	он не знает	1	1
108	в этом и	1	1
109	и речи о	2	1
110	то перед нами	1	1
111	и в том	1	1
112	xvii и xviii	1	1
113	во всех этих	1	1
114	жизни данного лица	1	1
115	в свою очередь	5	1
116	только на почве	2	1
117	быть и речи	2	1
118	в этом случае	1	1
119	всего того что	1	1
120	о том что	3	1
121	конечно эти моменты	1	1
122	мы увидим далее	1	1
123	но отнюдь не	1	1
124	более и более	2	1
125	прямой и косвенной	1	1
126	от отношения к	1	1
127	но в этом	1	1
128	в разных контекстах	1	1
129	может быть лишь	1	1
130	лишь там где	2	1
131	и следовательно по	1	1
132	отнюдь не являются	1	1
133	о которых мы	1	1
134	все его переживания	1	1
135	друг с другом	1	1
136	мы уже знаем	2	1
137	в высшей степени	3	1
138	здесь как и	1	1
139	в себе не	1	1
140	в литературу в	1	1
141	оно прежде всего	1	1
142	в жизни и	1	1
143	того что имеет	1	1
