N	4gram	Bakhtin_Pr_3	FransuaR
1	в то же время	5	9
2	но в то же	1	3
3	в том числе и	10	2
4	в более или менее	1	2
5	и в каждой детали	1	1
6	в средние века и	2	1
7	на самом же деле	1	1
8	распространение в средние века	1	1
9	как мы уже говорили	2	1
10	не что иное как	1	1
11	мы уже знаем что	1	1
12	и до наших дней	2	1
13	менипп или путешествие в	1	1
14	путешествие в загробное царство	1	1
15	словом и тем самым	1	1
16	мы еще вернемся в	1	1
17	здесь как и в	1	1
18	или путешествие в загробное	1	1
19	в загробное царство и	1	1
20	хотя и в более	1	1
21	является одним из самых	1	1
22	есть не что иное	1	1
