N	2gram	Losev_Prob_2	FransuaR
1	и в	35	29
2	то есть	39	21
3	таким образом	4	20
4	и не	37	16
5	в этой	9	13
6	и все	5	13
7	но в	6	12
8	как и	5	12
9	и на	5	11
10	в этом	17	11
11	так и	7	11
12	то же	5	10
13	мы уже	3	10
14	не только	24	10
15	во время	1	10
16	в то	6	10
17	как мы	5	10
18	все эти	7	9
19	и с	10	9
20	его в	3	9
21	в конце	7	9
22	вовсе не	37	9
23	но и	16	9
24	и его	1	8
25	в его	7	8
26	прежде всего	11	8
27	как бы	4	8
28	в них	2	7
29	в том	12	7
30	так как	7	7
31	еще и	5	7
32	так же	5	7
33	здесь в	1	6
34	это и	3	5
35	и до	1	5
36	что это	1	5
37	в нем	1	5
38	до конца	1	5
39	и о	4	5
40	это не	1	5
41	поэтому и	1	5
42	все они	1	5
43	далеко не	4	5
44	сказать что	24	5
45	и по	3	5
46	также и	12	4
47	на самом	4	4
48	и есть	4	4
49	еще не	10	4
50	с его	1	4
51	в нашем	3	4
52	конце концов	7	4
53	точки зрения	2	4
54	но они	1	4
55	в плане	2	4
56	в результате	4	4
57	в литературе	1	4
58	и одновременно	1	4
59	что он	4	4
60	конечно не	2	4
61	тем что	4	4
62	с другой	6	4
63	и др	2	4
64	по своему	5	4
65	но это	6	4
66	все это	4	4
67	один из	3	4
68	перед нами	2	4
69	мира и	1	4
70	то что	38	4
71	есть и	1	4
72	здесь и	1	3
73	по преимуществу	2	3
74	той же	2	3
75	и здесь	4	3
76	в ней	2	3
77	его так	1	3
78	но как	6	3
79	и свои	2	3
80	в своем	4	3
81	и как	4	3
82	более или	4	3
83	то в	1	3
84	в себе	5	3
85	при этом	3	3
86	он не	2	3
87	всех этих	4	3
88	в узком	1	3
89	и сам	2	3
90	для того	3	3
91	подобно тому	2	3
92	особенно в	1	3
93	такой же	1	3
94	том что	19	3
95	или менее	4	3
96	образом и	1	3
97	самого начала	2	3
98	свою роль	1	3
99	того чтобы	2	3
100	по своей	1	3
101	конечно и	1	3
102	и вполне	4	3
103	с ее	1	3
104	здесь не	2	3
105	с самого	3	3
106	в дальнейшем	1	3
107	роль в	2	3
108	что у	1	3
109	известной мере	1	3
110	имеется в	3	3
111	образом в	1	3
