N	2gram	Vygotskiy__5	Myslijsy
1	потому что	23	46
2	то есть	13	34
3	в том	27	32
4	и в	30	30
5	может быть	11	28
6	то же	7	23
7	не только	16	21
8	только в	5	21
9	для нас	3	20
10	но и	6	19
11	того что	8	18
12	том что	21	18
13	то что	37	18
14	не есть	4	17
15	что в	24	17
16	в себе	5	16
17	по себе	7	16
18	и не	6	15
19	не в	8	15
20	в сознании	1	15
21	а не	8	15
22	таким образом	20	14
23	что и	3	13
24	так как	9	13
25	если бы	11	12
26	вместе с	12	12
27	а в	4	12
28	так и	3	11
29	что оно	6	11
30	этого слова	1	11
31	как в	3	10
32	в этом	14	10
33	в душе	2	10
34	как и	6	10
35	в то	2	10
36	и что	23	10
37	мы не	3	9
38	из этих	3	9
39	в нем	7	9
40	было бы	5	9
41	тогда когда	1	9
42	между тем	1	9
43	для него	3	9
44	и то	9	8
45	в ней	4	8
46	в самом	14	8
47	от того	4	8
48	что не	1	8
49	что мы	11	8
50	только что	4	8
51	чувственных восприятий	1	7
52	что слово	1	7
53	есть не	4	7
54	с одной	12	7
55	но не	7	7
56	с тем	8	7
57	тем что	6	7
58	как мы	5	7
59	в сознание	1	7
60	так что	3	7
61	слова в	1	7
62	вовсе не	3	7
63	с другой	9	7
64	смысле этого	1	7
65	к тому	8	7
66	например в	1	6
67	то это	4	6
68	с этим	2	6
69	между собою	1	6
70	художественное произведение	5	6
71	не имеет	1	6
72	и теперь	1	6
73	указывает на	4	6
74	там же	1	6
75	что он	17	6
76	уже не	1	6
77	из них	2	6
78	не может	9	6
79	что только	1	6
80	но это	1	6
81	художественного произведения	3	5
82	сам по	3	5
83	на деле	8	5
84	и т	7	5
85	еще не	5	5
86	по отношению	2	5
87	в своем	6	5
88	и как	7	5
89	заключает в	4	5
90	одно и	3	5
91	и тем	6	5
92	в них	4	5
93	что содержание	1	5
94	по крайней	1	5
95	к ней	1	5
96	как на	11	5
97	в каком	3	5
98	не могут	3	5
99	это содержание	1	5
100	не менее	1	5
101	мысль о	4	5
102	по тому	1	5
103	крайней мере	1	5
104	уже в	6	5
105	очевидно что	2	5
106	есть только	2	5
107	тому как	1	5
108	отношению к	1	5
109	должно быть	2	5
110	сказать что	9	5
111	в действительности	1	5
112	тем же	3	4
113	или же	1	4
114	в каждой	3	4
115	столь же	1	4
116	не все	1	4
117	относится к	1	4
118	что именно	5	4
119	не было	1	4
120	что это	8	4
121	он не	3	4
122	не к	1	4
123	но вместе	1	4
124	одной и	2	4
125	и наоборот	1	4
126	мы видели	1	4
127	в один	1	4
128	мысли что	1	4
129	и при	2	4
130	себе не	2	4
131	в котором	2	4
132	есть нечто	3	4
133	того как	2	4
134	и его	6	4
135	по поводу	3	4
136	для того	20	4
137	на это	1	4
138	и это	8	4
139	то время	1	4
140	восприятий и	1	4
141	в его	4	4
142	один из	5	4
143	что даже	2	4
144	все равно	2	4
145	далеко не	1	4
146	и между	3	4
147	себя и	2	4
148	что для	1	4
149	если не	1	4
150	нашей мысли	1	4
151	и потому	5	4
152	для понимания	1	4
153	все это	2	4
154	в смысле	1	4
155	и от	1	4
156	тем более	1	4
157	мы должны	3	4
158	произведении искусства	1	4
159	другой стороны	5	4
160	была бы	3	4
161	все что	1	4
162	только потому	1	3
163	и есть	5	3
164	с но	2	3
165	и на	3	3
166	в чем	1	3
167	а только	1	3
168	не то	1	3
169	ответ на	5	3
170	дает нам	1	3
171	более или	1	3
172	не можем	4	3
173	в целом	5	3
174	что она	6	3
175	при этом	8	3
176	т д	3	3
177	в силу	3	3
178	образа и	1	3
179	в каждом	2	3
180	что все	6	3
181	и может	1	3
182	художественном произведении	2	3
183	оно имеет	1	3
184	или менее	1	3
185	как бы	19	3
186	представить себе	2	3
187	одним и	3	3
188	что при	3	3
189	образом и	2	3
190	есть еще	1	3
191	что например	1	3
192	тому что	8	3
193	на него	1	3
194	с и	5	3
195	того чтобы	20	3
196	не составляют	1	3
197	заметить что	1	3
198	есть к	1	3
199	ни о	1	3
200	могут быть	8	3
201	свою очередь	1	3
202	в произведении	1	3
203	из двух	3	3
204	или в	6	3
205	быть может	1	3
206	в словах	2	3
207	и вообще	1	3
208	со стороны	3	3
209	искусства и	5	3
210	никак не	6	3
211	можно сказать	2	3
212	к нему	1	3
213	вслед за	1	3
214	и следовательно	2	3
215	на которой	1	3
216	и такое	1	3
217	звук и	1	3
218	только на	4	3
219	в начале	1	3
220	за ним	1	3
221	к содержанию	1	3
222	никто не	1	3
223	прежде всего	4	3
224	мы можем	7	3
225	должны будем	2	3
226	само по	2	3
227	до сих	5	3
228	именно в	6	3
229	одной стороны	12	3
230	там где	4	3
231	в одно	1	3
232	так же	13	3
233	чувства и	5	3
234	том смысле	1	3
235	указанием на	1	3
236	сих пор	5	3
237	и оно	1	3
238	от нас	2	3
239	каждой из	1	3
240	не существует	3	3
241	и все	4	3
242	в свою	3	3
243	не знает	2	3
244	в которой	3	3
245	в искусстве	6	3
246	то оно	1	3
247	к этому	3	3
248	в таком	3	3
249	искусство есть	2	2
250	самом деле	8	2
251	это и	2	2
252	нам кажется	2	2
253	и до	2	2
254	как чувственный	1	2
255	собственном смысле	1	2
256	в их	3	2
257	с в	1	2
258	мы уже	6	2
259	той же	3	2
260	внешней природы	1	2
261	он как	2	2
262	которое не	1	2
263	себе что	1	2
264	отсюда можно	1	2
265	большей части	1	2
266	что язык	1	2
267	отношение к	1	2
268	теперь не	1	2
269	что они	5	2
270	что хотя	1	2
271	все же	7	2
272	и той	2	2
273	целый ряд	3	2
274	что по	2	2
275	мы различаем	1	2
276	та же	1	2
277	под ним	1	2
278	в этой	5	2
279	и тот	1	2
280	на то	17	2
281	так сказать	1	2
282	и если	6	2
283	на его	3	2
284	слово это	1	2
285	и почему	2	2
286	не как	3	2
287	с таким	2	2
288	из виду	1	2
289	что ни	3	2
290	но все	2	2
291	этом последнем	1	2
292	слов можно	1	2
293	смысле в	1	2
294	могла бы	1	2
295	не дает	2	2
296	бы быть	1	2
297	за собою	1	2
298	время и	1	2
299	как при	1	2
300	все черты	1	2
301	ни в	3	2
302	слово имеет	1	2
303	показывает что	3	2
