N	2gram	Bakhtin_Fr_5	StatiiOP
1	и в	45	29
2	том что	7	27
3	в том	10	27
4	в этом	14	21
5	не только	14	19
6	но и	10	19
7	что в	12	19
8	о том	4	17
9	в его	13	13
10	что он	6	13
11	то что	2	11
12	все это	7	11
13	таким образом	8	10
14	к тому	2	10
15	в своем	11	9
16	он не	6	9
17	потому что	7	9
18	так и	6	9
19	этом отношении	5	9
20	и не	15	9
21	как на	4	9
22	но в	14	8
23	как раз	5	8
24	и пр	1	8
25	по поводу	4	8
26	в ней	8	7
27	в самом	4	7
28	так например	2	7
29	но все	1	7
30	в г	2	7
31	в своей	3	7
32	в котором	1	7
33	не столько	2	7
34	тому что	1	7
35	того как	1	7
36	для того	6	7
37	с тем	2	7
38	вместе с	3	7
39	одним из	5	6
40	и на	5	6
41	все же	2	6
42	вовсе не	8	6
43	того чтобы	6	6
44	и его	13	6
45	об этом	4	6
46	и что	2	6
47	в одном	3	6
48	до сих	3	6
49	в течение	3	6
50	г в	1	5
51	было бы	2	5
52	точки зрения	4	5
53	в языке	1	5
54	того что	3	5
55	между тем	2	5
56	в качестве	2	5
57	своего рода	4	5
58	прежде всего	10	5
59	а не	4	5
60	о чем	3	5
61	в той	1	5
62	как бы	12	5
63	сих пор	3	5
64	кроме того	4	4
65	хотя и	5	4
66	и к	5	4
67	в нем	10	4
68	что у	1	4
69	в другом	3	4
70	и с	10	4
71	должен был	1	4
72	не в	7	4
73	дело в	3	4
74	ничего не	4	4
75	у шекспира	1	4
76	и о	4	4
77	времени и	1	4
78	после того	1	4
79	но с	1	4
80	связи с	6	4
81	для него	3	4
82	именно в	3	4
83	в частности	1	4
84	своего времени	1	4
85	еще более	1	4
86	а как	1	4
87	в романе	11	4
88	к этому	2	4
89	вряд ли	1	3
90	например в	5	3
91	же как	4	3
92	самом деле	5	3
93	на самом	5	3
94	русской истории	1	3
95	в году	3	3
96	в их	4	3
97	по его	1	3
98	его не	4	3
99	хотя бы	2	3
100	подчеркнуть что	2	3
101	и он	3	3
102	но не	4	3
103	могло быть	1	3
104	в общем	4	3
105	как в	3	3
106	с этим	4	3
107	не было	3	3
108	что это	2	3
109	тому же	4	3
110	вообще не	3	3
111	в начале	2	3
112	из них	1	3
113	ни в	3	3
114	не мог	4	3
115	в эту	2	3
116	и сейчас	1	3
117	в поэме	1	3
118	но он	3	3
119	не менее	3	3
120	что эта	2	3
121	что ему	1	3
122	одной из	5	3
123	не могло	3	3
124	никогда не	1	3
125	и по	1	3
126	это слово	1	3
127	тем что	1	3
128	у нас	1	3
129	действующие лица	1	3
130	в образе	1	3
131	и здесь	4	3
132	на вопрос	1	3
133	как у	1	3
134	наконец в	1	3
135	но это	5	3
136	из нее	1	3
137	что на	3	3
138	и даже	4	3
139	еще и	3	3
140	до конца	1	3
141	так же	8	3
142	xix века	1	3
143	во всяком	1	3
144	также и	7	2
145	того же	3	2
146	тем же	1	2
147	из его	2	2
148	то же	11	2
149	поэзии и	1	2
150	и была	1	2
151	почти все	3	2
152	в полной	1	2
153	в числе	1	2
154	это время	2	2
155	с его	7	2
156	отличие от	2	2
157	нет и	2	2
158	что они	1	2
159	на то	1	2
160	там где	3	2
161	в истории	2	2
162	в одной	3	2
163	народа в	2	2
164	он по	1	2
165	и положений	1	2
166	и как	5	2
167	все эти	5	2
168	в этой	6	2
169	в себе	1	2
170	как он	3	2
171	на его	1	2
172	больше всего	1	2
173	при этом	2	2
174	если бы	1	2
175	тем не	1	2
176	первой части	4	2
177	и более	1	2
178	о мире	1	2
179	значительной степени	1	2
180	том же	2	2
181	а затем	1	2
182	конечно в	2	2
183	не дает	1	2
184	его в	5	2
185	это было	4	2
186	которая была	1	2
187	в это	1	2
188	о которых	1	2
189	как и	10	2
190	несмотря на	2	2
191	нигде не	1	2
192	в отношении	2	2
193	с точки	2	2
194	возвышенное в	2	2
195	в отличие	2	2
196	не представляется	1	2
197	века и	1	2
198	что я	1	2
199	от его	3	2
200	была не	1	2
201	не могли	1	2
202	что этот	1	2
203	даже в	2	2
204	совершенно так	2	2
205	и вся	1	2
206	но они	3	2
207	что с	1	2
208	в то	11	2
209	не имеет	3	2
210	в процессе	1	2
211	есть еще	1	2
212	вообще нет	1	2
213	и всегда	1	2
214	очень мало	1	2
215	не может	5	2
216	не по	1	2
217	в области	1	2
218	в духе	2	2
219	взглянуть на	2	2
220	чтобы сделать	1	2
221	где он	1	2
222	и это	4	2
223	представляется возможным	1	2
224	этому поводу	1	2
225	и сам	1	2
226	еще в	2	2
227	к первому	1	2
228	он был	7	2
229	говорят что	1	2
230	а также	4	2
231	другом месте	2	2
232	говорит об	1	2
233	никак не	1	2
234	в значительной	2	2
235	по их	1	2
236	борьба с	2	2
237	что и	7	2
238	у всех	1	2
239	только в	4	2
240	это очень	2	2
241	по этому	1	2
242	свидетельствуют о	1	2
243	раз в	2	2
244	в конце	7	2
245	так как	6	2
246	случае не	1	2
247	может быть	2	2
248	в них	6	2
249	в особенности	2	2
250	и речи	1	2
251	в период	2	2
252	из таких	1	2
253	и др	8	2
254	говорит о	1	2
255	на этот	3	2
256	его как	4	2
257	если не	1	2
258	и вообще	2	2
259	связь с	3	2
260	должна была	1	2
261	и потому	1	2
262	как это	4	2
263	отрывок из	1	2
264	к своему	1	2
265	по своему	4	2
266	в данном	2	2
267	что за	1	2
268	по существу	3	2
269	это были	1	2
270	только о	1	2
271	ее в	1	2
272	это был	1	2
273	сцены в	2	2
274	как своего	1	2
275	всегда будет	1	2
276	царей и	1	2
277	конечно и	2	2
278	находим в	3	2
279	во время	12	2
280	сказать что	4	2
281	и другие	3	2
282	они не	1	2
283	ту же	2	1
284	с жизнью	1	1
285	это и	5	1
286	в приведенном	3	1
287	за все	2	1
288	дело однако	1	1
289	и до	2	1
290	а об	1	1
291	не имеют	1	1
292	в какой-то	1	1
293	для понимания	1	1
294	века в	3	1
295	которыми он	1	1
296	той же	4	1
297	этой женщины	1	1
298	брань и	1	1
299	нуждаются в	1	1
300	мы не	4	1
301	большую роль	1	1
302	в сущности	4	1
303	говорить о	2	1
304	к началу	3	1
305	не совсем	1	1
306	гете на	1	1
307	еще не	1	1
308	только была	1	1
309	и отец	1	1
310	нельзя недооценивать	1	1
311	в чем	2	1
312	этого эпизода	2	1
313	на другой	1	1
314	но как	1	1
315	петра i	1	1
316	в сторону	2	1
317	по отношению	1	1
318	тут же	2	1
319	не просто	1	1
320	из важнейших	2	1
321	нет как	1	1
322	чем же	4	1
323	более чем	1	1
324	что во	1	1
325	если она	1	1
326	независимо от	2	1
327	противоречие в	1	1
328	традиция в	1	1
329	когда он	2	1
330	целый ряд	1	1
331	времени когда	1	1
332	описание этого	2	1
333	и родовой	1	1
334	образы не	1	1
335	средство для	1	1
336	формы в	1	1
337	из этих	3	1
338	хотя эти	1	1
339	им в	2	1
340	своем романе	1	1
341	очень велико	1	1
342	и если	2	1
343	что она	3	1
344	но именно	2	1
345	где все	1	1
346	перестает быть	2	1
