N	2gram	Losev_Dial_1	KulturaY
1	и т	21	39
2	потому что	14	25
3	т п	2	24
4	и в	18	23
5	т е	25	22
6	не только	13	20
7	в том	9	19
8	в этом	12	18
9	и не	30	16
10	было бы	12	15
11	так как	11	15
12	может быть	17	15
13	ни к	2	15
14	т д	19	14
15	точки зрения	17	14
16	все эти	2	12
17	если бы	12	12
18	в самом	3	12
19	но в	6	11
20	том что	9	11
21	того чтобы	1	11
22	по себе	25	10
23	а не	14	10
24	что в	13	10
25	самом деле	3	9
26	вопрос о	2	9
27	хотя бы	6	9
28	то что	13	9
29	можно было	5	9
30	вовсе не	7	9
31	для того	2	9
32	не может	12	9
33	только потому	3	8
34	с точки	12	8
35	не в	6	8
36	и что	12	8
37	в качестве	2	8
38	уже не	2	8
39	прежде всего	10	8
40	с другой	6	8
41	и пр	5	8
42	что это	11	7
43	все же	5	7
44	в силу	1	7
45	и с	5	7
46	не менее	2	7
47	но и	7	7
48	другой стороны	4	7
49	то же	10	6
50	но не	4	6
51	в этой	1	6
52	да и	6	6
53	это не	9	6
54	тем не	1	6
55	по крайней	4	6
56	между тем	1	6
57	крайней мере	4	6
58	вопроса о	1	6
59	что не	7	6
60	что мы	1	6
61	и то	9	5
62	также и	7	5
63	мы имеем	2	5
64	я не	5	5
65	еще не	2	5
66	должна быть	3	5
67	по существу	1	5
68	и вот	6	5
69	что все	1	5
70	об этом	4	5
71	и тем	1	5
72	несмотря на	10	5
73	не могут	1	5
74	ясно что	8	5
75	в его	3	5
76	один из	3	5
77	что он	11	5
78	только в	3	5
79	должен быть	1	5
80	всяком случае	2	5
81	само по	5	5
82	там где	1	5
83	вместе с	1	5
84	как это	4	5
85	что же	3	5
86	все это	11	5
87	этом смысле	3	5
88	таким образом	1	5
89	во всяком	4	5
90	говорить о	5	4
91	что я	3	4
92	в данном	3	4
93	со стороны	2	4
94	отнюдь не	9	4
95	перед нами	1	4
96	хотя и	4	4
97	бы и	2	4
98	если мы	2	4
99	на то	5	4
100	в нем	16	4
101	так и	9	4
102	но все	3	4
103	должно быть	3	4
104	эта не	1	4
105	можно ли	1	4
106	в то	6	4
107	на себе	3	4
108	но только	3	4
109	не имеет	15	4
110	ничего не	17	4
111	к тому	4	4
112	но также	1	4
113	и о	3	4
114	от того	1	4
115	могут быть	3	4
116	можно сказать	6	4
117	для нас	1	4
118	ни в	15	4
119	в конце	4	4
120	в них	3	4
121	в особенности	5	4
122	в каком	8	4
123	не было	6	4
124	в связи	1	4
125	как бы	11	4
126	в результате	1	4
127	сказать что	10	4
128	была бы	3	4
129	к этому	2	4
