N	2gram	Vygotskiy__1	Istorich
1	и в	23	26
2	так как	7	18
3	никогда не	2	13
4	потому что	6	13
5	и на	8	12
6	в этом	17	12
7	таким образом	26	12
8	в том	24	12
9	что в	14	12
10	мы видели	2	11
11	может быть	14	11
12	связь с	1	11
13	и т	1	10
14	не только	16	10
15	том что	21	10
16	представления о	1	10
17	с другой	10	10
18	и не	9	10
19	еще не	1	9
20	представление о	2	9
21	а именно	1	9
22	что он	7	9
23	но и	14	9
24	и это	3	8
25	все эти	4	8
26	все же	3	8
27	в нем	1	8
28	т д	1	8
29	вместе с	9	8
30	другой стороны	9	8
31	например в	1	7
32	но в	5	7
33	мы можем	6	7
34	и его	6	7
35	о том	6	7
36	с одной	8	7
37	уже не	2	7
38	представлений о	1	7
39	у него	1	7
40	превращается в	3	7
41	одной стороны	9	7
42	мы уже	1	6
43	мы не	7	6
44	как в	4	6
45	как он	3	6
46	и с	9	6
47	в виде	2	6
48	то что	17	6
49	связан с	5	6
50	в более	1	6
51	ее в	2	6
52	не может	12	6
53	то же	8	5
54	в ней	1	5
55	за собой	2	5
56	как и	14	5
57	представление что	1	5
58	и эти	2	5
59	и что	5	5
60	в то	7	5
61	то это	1	5
62	так и	5	5
63	нас к	8	5
64	в его	14	5
65	показывают что	3	5
66	мы видим	4	5
67	только в	6	5
68	тем что	6	5
69	связаны с	1	5
70	там где	2	5
71	как это	2	5
72	как мы	5	4
73	с его	4	4
74	что оно	3	4
75	из этих	3	4
76	на его	1	4
77	это не	1	4
78	и тем	6	4
79	с тем	7	4
80	а также	1	4
81	что и	1	4
82	что между	2	4
83	себе в	1	4
84	в других	1	4
85	до сих	4	4
86	прежде всего	10	4
87	связано с	2	4
88	зависит от	1	4
89	одну из	4	4
90	как бы	11	4
91	в это	1	4
92	сих пор	4	4
93	в книге	1	4
94	у них	1	4
95	есть и	1	4
96	все что	1	4
97	же как	6	3
98	связана с	2	3
99	и то	3	3
100	почти всегда	2	3
101	оттого что	1	3
102	время как	4	3
103	из которых	3	3
104	мы наблюдали	1	3
105	видели что	1	3
106	независимо от	6	3
107	тех случаях	2	3
108	когда он	2	3
109	и наконец	2	3
110	та же	1	3
111	в себе	6	3
112	вообще не	1	3
113	что она	4	3
114	главным образом	2	3
115	при этом	4	3
116	если бы	5	3
117	и вот	2	3
118	так например	1	3
119	в них	2	3
120	такой же	3	3
121	в своей	4	3
122	таким же	1	3
123	и ее	7	3
124	в одном	4	3
125	не в	4	3
126	их в	4	3
127	приводят к	1	3
128	она не	3	3
129	на котором	1	3
130	того как	2	3
131	могут быть	3	3
132	вот почему	2	3
133	как только	1	3
134	приходит к	3	3
135	и другие	1	3
136	данном случае	2	3
137	то время	5	3
138	показывает что	3	3
139	один из	2	3
140	и действительно	1	3
141	в качестве	9	3
142	так что	1	3
143	и других	3	3
144	эти три	2	3
145	от того	6	3
146	со стороны	1	3
147	больше и	1	3
148	от этого	2	3
149	не было	1	3
150	в частности	2	3
151	к своему	1	3
152	предположить что	1	3
153	в данном	2	3
154	наряду с	1	3
155	в тех	1	3
156	как будто	1	3
157	и от	3	3
158	кроме того	1	3
159	случаях когда	1	3
160	или в	1	3
161	вопрос о	7	3
162	на первый	2	3
163	а в	2	3
164	еще в	1	3
165	сказать что	11	3
166	из этого	5	3
167	как на	4	3
168	в своих	5	3
169	к этому	4	3
170	ту же	1	2
171	нам кажется	1	2
172	что эти	2	2
173	и больше	1	2
174	всех его	1	2
175	большей частью	1	2
176	представляет собой	11	2
177	первый план	2	2
178	но не	4	2
179	могло быть	1	2
180	то он	1	2
181	по отношению	7	2
182	должны были	3	2
183	на то	5	2
184	в одной	3	2
185	с этим	6	2
186	в своем	3	2
187	что касается	1	2
188	перед нами	5	2
189	целый ряд	4	2
190	к иному	1	2
191	и как	5	2
192	что это	3	2
193	в этой	7	2
194	то и	3	2
195	и до	2	2
196	и те	2	2
197	он не	5	2
198	это явление	1	2
199	из него	1	2
200	с этой	6	2
201	можно было	3	2
202	но все	2	2
203	его не	3	2
204	на этой	1	2
205	живет в	1	2
206	было бы	4	2
207	уже знаем	1	2
208	здесь нет	1	2
209	ни в	4	2
210	вовсе не	3	2
211	в эту	1	2
212	и сейчас	1	2
213	в которых	3	2
214	знаем что	1	2
215	образом и	3	2
216	которые в	1	2
217	самое время	1	2
218	что этот	2	2
219	на эти	3	2
220	даже в	2	2
221	уже выше	1	2
222	тем самым	5	2
223	не имеет	2	2
224	наблюдать как	1	2
225	на него	2	2
226	не могло	3	2
227	не вполне	1	2
228	такой случай	1	2
229	в руки	1	2
230	ее на	4	2
231	зависимости от	2	2
232	отличается от	1	2
233	должны быть	1	2
234	к тому	4	2
235	что при	1	2
236	происходит и	1	2
237	только то	1	2
238	что у	2	2
239	с собой	2	2
240	о котором	2	2
241	ничего не	3	2
242	но мы	1	2
243	можно сказать	5	2
244	полагали что	1	2
245	эти два	1	2
246	говорит он	15	2
247	в форме	1	2
248	все время	6	2
249	того что	15	2
250	именно на	1	2
251	мы знаем	1	2
252	всяком случае	3	2
253	мы находим	3	2
254	что они	3	2
255	а с	4	2
256	и др	1	2
257	что не	1	2
258	те кто	2	2
259	а не	3	2
260	о чем	2	2
261	что из	1	2
262	в одно	1	2
263	может иметь	1	2
264	так же	16	2
265	все больше	1	2
266	когда мы	1	2
267	что же	1	2
268	отношению к	7	2
269	стороны и	1	2
270	значит что	1	2
271	нам еще	1	2
272	что мы	5	2
273	влечет за	2	2
274	но для	1	2
275	еще яснее	1	2
276	или другой	1	2
277	не представляет	1	2
278	мы должны	5	2
279	только что	4	2
280	в этих	2	2
281	представления и	1	2
282	но эти	1	2
283	нами как	1	2
284	приводит нас	2	2
285	жизни и	2	2
286	также не	2	2
287	вся книга	1	2
288	я могу	1	2
289	точно так	1	2
290	во всяком	3	2
291	речь идет	2	1
292	соответствии с	1	1
293	отношения к	3	1
294	одним из	1	1
295	также и	1	1
296	но кто	1	1
297	они представляют	1	1
298	он показывает	2	1
299	между двумя	2	1
300	и огромная	1	1
301	в зависимости	2	1
302	форма его	1	1
303	есть не	2	1
304	лет и	1	1
305	на первом	1	1
306	что если	2	1
307	которую мы	4	1
308	бы что	2	1
309	ступени развития	2	1
310	именно к	1	1
311	он как	2	1
312	ребенка а	2	1
313	совпадает с	1	1
314	еще с	1	1
315	первом месте	1	1
316	оно есть	2	1
317	эта функция	1	1
318	существо которое	1	1
319	что можно	1	1
320	образом оказывается	1	1
321	другие черты	1	1
322	же что	1	1
323	частный случай	1	1
324	себе что	1	1
325	бы с	1	1
326	который может	1	1
327	когда речь	1	1
328	еще никем	1	1
329	по этому	1	1
330	дать ему	1	1
331	по линии	2	1
332	на них	1	1
333	этот пример	1	1
334	это более	1	1
335	и мн	1	1
336	к царству	1	1
337	что его	2	1
338	во всех	3	1
339	только после	1	1
340	общих чертах	1	1
341	и болезнь	2	1
342	которые связаны	1	1
343	только тогда	2	1
344	положение о	4	1
345	отличие от	1	1
346	не просто	1	1
347	мы сейчас	1	1
348	которые не	3	1
349	нашего сознания	3	1
350	в истории	1	1
351	как говорит	2	1
352	идет о	2	1
353	же с	1	1
354	это одно	1	1
355	что именно	3	1
356	оторванное от	1	1
357	этого развития	1	1
358	что как	2	1
359	этой стороны	1	1
360	им в	1	1
361	происхождении этого	1	1
362	в полном	1	1
363	хотя и	2	1
364	как уже	7	1
365	его к	1	1
366	и к	4	1
367	поздно и	1	1
368	и всем	1	1
369	на какой	1	1
370	выше мы	1	1
371	положение этого	1	1
372	общение с	1	1
373	в целом	20	1
374	применительно к	1	1
375	к единству	4	1
376	он в	3	1
377	относящихся сюда	1	1
378	учение о	3	1
379	раз в	1	1
380	отношение между	1	1
381	он является	1	1
382	ее как	1	1
383	но на	1	1
384	обнаруживает в	1	1
385	одно и	2	1
386	и если	3	1
387	к выводу	4	1
388	не имеют	1	1
389	основных функций	1	1
390	тем не	1	1
391	все другие	2	1
392	она становится	1	1
393	в первую	3	1
394	функции и	6	1
395	в силу	6	1
396	никак не	1	1
397	на этом	2	1
398	это значит	1	1
399	как они	1	1
400	а затем	5	1
401	что все	4	1
402	связанные с	1	1
403	на все	3	1
404	этого мы	2	1
405	которого не	1	1
406	образом если	1	1
407	месте и	2	1
408	свою противоположность	1	1
409	не служит	1	1
410	в жизни	1	1
411	им самим	1	1
412	по существу	4	1
413	что наиболее	1	1
414	к образованию	1	1
415	же образом	1	1
416	о которых	1	1
417	отражается в	1	1
418	когда я	1	1
419	выражена в	1	1
420	уже у	1	1
421	мы хотели	3	1
422	с такой	2	1
423	ключ к	2	1
424	мы с	1	1
425	из исследователей	1	1
426	в один	2	1
427	остается в	1	1
428	сейчас же	1	1
429	одно из	2	1
430	второе что	1	1
431	же никогда	1	1
432	переносится в	1	1
433	к мысли	2	1
434	искать в	1	1
435	точки зрения	26	1
436	но если	1	1
437	от своего	1	1
438	и при	2	1
439	если просмотреть	1	1
440	при изучении	1	1
441	сторона его	1	1
442	мысль и	3	1
443	этой связи	1	1
444	в котором	4	1
445	из которой	2	1
446	не столько	4	1
447	оказывается что	1	1
448	большую роль	1	1
449	что я	1	1
450	от его	1	1
451	и новые	1	1
452	другую сторону	1	1
453	при развитии	1	1
454	все это	6	1
455	надо сказать	1	1
456	борьбу с	1	1
457	и более	5	1
458	что сам	1	1
459	того кто	2	1
460	заставляет его	1	1
461	это вопрос	2	1
462	и вся	1	1
463	имели в	1	1
464	с развитием	2	1
465	чистом виде	1	1
466	не менее	1	1
467	и функции	4	1
468	что с	2	1
469	вне поля	1	1
470	этими двумя	2	1
471	считает что	1	1
472	к этим	2	1
473	в основе	8	1
474	к изучению	2	1
475	но вместе	4	1
476	того чтобы	17	1
477	следовательно и	1	1
478	развития этот	1	1
479	о природе	4	1
480	где его	1	1
481	в общих	1	1
482	под этим	1	1
483	пути и	1	1
484	по своей	5	1
485	связь и	1	1
486	за исключением	1	1
487	со своим	1	1
488	в описаниях	1	1
489	только с	1	1
490	но даже	1	1
491	в области	3	1
492	в тени	1	1
493	вот в	1	1
494	и оно	1	1
495	детей в	3	1
496	человека с	2	1
497	начиная с	2	1
498	сравнительно с	1	1
499	разницей что	1	1
500	указать на	1	1
501	числе и	1	1
502	этой книги	1	1
503	тех же	2	1
504	бы он	2	1
505	в наши	2	1
506	его значение	2	1
507	к пониманию	2	1
508	образом она	1	1
509	должен быть	4	1
510	играют большую	1	1
511	тому что	5	1
512	с ее	1	1
513	связи со	1	1
514	конечному пункту	1	1
515	не могу	3	1
516	в ее	2	1
517	на вершине	1	1
518	нами выше	1	1
519	чтобы быть	1	1
520	для тех	1	1
521	приводит к	4	1
522	огромное количество	2	1
523	мы наблюдаем	1	1
524	не с	2	1
525	ясно что	2	1
526	в борьбе	1	1
527	которых это	1	1
528	о связи	1	1
529	и результаты	2	1
530	пока наконец	1	1
531	что от	1	1
532	представлениях о	1	1
533	для этого	5	1
534	по мере	4	1
535	выводу что	4	1
536	об этом	3	1
537	своим собственным	1	1
538	находится в	1	1
539	мн др	1	1
540	с полным	1	1
541	приближается к	1	1
542	и здесь	1	1
543	состоят в	1	1
544	другом месте	6	1
545	в другом	7	1
546	на вопрос	2	1
547	и поэтому	2	1
548	и из	1	1
549	одного из	3	1
550	представление в	1	1
551	к одному	1	1
552	нас же	1	1
553	все его	1	1
554	этих двух	3	1
555	образом мы	1	1
556	между тем	9	1
557	он прямо	1	1
558	позволит нам	1	1
559	на одном	1	1
560	находит свое	1	1
561	это нужно	1	1
562	же является	1	1
563	бы поставить	1	1
564	детей у	1	1
565	наконец в	2	1
566	также в	1	1
567	в свете	4	1
568	с которыми	1	1
569	от которого	1	1
570	в современной	2	1
571	с той	2	1
572	он что	2	1
573	но с	1	1
574	и вопрос	1	1
575	выше и	2	1
576	всегда только	1	1
577	этот вопрос	3	1
578	что даже	1	1
579	по наблюдениям	1	1
580	из многих	1	1
581	которое мы	3	1
582	к противоположному	1	1
583	между этими	6	1
584	или они	2	1
585	от них	2	1
586	по всей	2	1
587	из которого	1	1
588	с двумя	2	1
589	одной из	1	1
590	уже в	3	1
591	если мы	2	1
592	чтобы он	1	1
593	оно в	1	1
594	эти же	1	1
595	а это	1	1
596	или даже	2	1
597	которых одна	1	1
598	мир в	1	1
599	был бы	2	1
600	для него	2	1
601	заключить что	1	1
602	стоит и	1	1
603	к ним	1	1
604	может служить	1	1
605	как его	1	1
606	но что	1	1
607	и силой	1	1
608	и пр	2	1
609	и никогда	1	1
610	и вместе	1	1
611	для того	15	1
612	именно как	1	1
613	для исследователя	1	1
614	и даже	2	1
615	между которыми	1	1
616	на примере	2	1
617	главное и	1	1
618	в море	2	1
619	эта работа	1	1
620	именно в	6	1
621	что тот	1	1
622	заметить что	2	1
623	с другом	4	1
624	в середине	1	1
625	в самую	1	1
626	социальной жизни	1	1
627	на которых	2	1
628	проследить как	1	1
629	воздействовать на	2	1
630	огонь или	1	1
