N	3gram	Bakhtin_Fr_8	Myshleni
1	в том что	6	17
2	вместе с тем	1	10
3	заключается в том	1	7
4	для того чтобы	2	7
5	в отличие от	1	6
6	с самого начала	1	6
7	можно было бы	1	5
8	с одной стороны	2	5
9	в связи с	3	5
10	мы уже говорили	7	5
11	друг с другом	1	5
12	в то время	2	4
13	о том что	2	3
14	состоит в том	1	3
15	в этом отношении	1	3
16	по сравнению с	1	3
17	а с другой	1	3
18	с другой стороны	2	3
19	мы видели что	3	3
20	как мы видели	2	3
21	таким образом что	1	2
22	есть и у	1	2
23	по отношению к	1	2
24	и в отношении	1	2
25	в этом смысле	1	2
26	и в этом	1	2
27	и то что	1	2
28	уже говорили что	5	2
29	речи и мышления	1	2
30	включает в себя	1	2
31	в известном смысле	1	2
32	и в развитии	1	2
33	не может быть	2	2
34	так и в	1	2
35	и вместе с	1	2
36	и все остальные	1	2
37	той или иной	1	2
38	как мы уже	2	2
39	как и в	4	2
40	в другом месте	3	1
41	том что она	1	1
42	мы видим таким	1	1
43	более или менее	2	1
44	только тому что	1	1
45	подобно тому как	1	1
46	в том числе	3	1
47	то же самое	1	1
48	о том как	1	1
49	может быть отнесена	1	1
50	между собой в	1	1
51	с точки зрения	2	1
52	до сих пор	8	1
53	видимой связи с	1	1
54	бы то ни	2	1
55	во всех этих	1	1
56	том числе и	2	1
57	несмотря на его	1	1
58	том или ином	1	1
59	в приложении к	1	1
60	что дело идет	1	1
61	сомнению что он	1	1
62	сказать что в	1	1
63	в самом начале	1	1
64	в данном случае	2	1
65	не потому что	1	1
66	некоторой своей части	1	1
67	и т.д в	1	1
68	и самый тип	1	1
69	то ни было	1	1
70	все же не	1	1
71	и не могут	1	1
72	всех этих моментов	1	1
73	в некоторой своей	1	1
74	друг к другу	1	1
75	по своей сущности	1	1
76	и как бы	1	1
77	мы не можем	1	1
78	связи кроме того	1	1
79	во всем этом	1	1
80	если бы мы	1	1
81	и в самом	1	1
82	видим таким образом	1	1
83	им с помощью	1	1
84	выходит за пределы	1	1
85	на всех этапах	1	1
86	в результате этого	1	1
87	быть отнесена к	1	1
88	одна из этих	1	1
89	но мы уже	1	1
90	только в эпоху	2	1
91	мы стремились показать	1	1
92	не мог не	1	1
