N	2gram	Vygotskiy__5	Komedia
1	и в	16	22
2	том что	15	12
3	но и	6	11
4	в том	18	11
5	не только	16	10
6	в то	5	10
7	из них	2	10
8	как и	8	9
9	может быть	9	9
10	таким образом	19	8
11	должны были	2	8
12	о том	8	8
13	и его	3	8
14	в одном	3	8
15	и не	12	8
16	в этой	6	7
17	и других	1	7
18	то же	8	6
19	тому же	2	6
20	и по	4	6
21	не в	6	6
22	в отношении	9	6
23	ни в	1	6
24	в конце	1	6
25	одного из	1	6
26	что он	25	6
27	между и	1	6
28	к тому	6	6
29	а в	3	6
30	в которой	5	6
31	что в	16	6
32	в истории	2	5
33	как в	5	5
34	то время	4	5
35	на его	2	5
36	при этом	4	5
37	потому что	21	5
38	так и	7	5
39	еще в	3	5
40	и даже	2	5
41	между тем	3	5
42	один из	1	5
43	уже в	1	5
44	в его	11	5
45	прежде всего	3	5
46	о которых	1	5
47	с другой	4	5
48	когда же	1	5
49	все это	2	5
50	другой стороны	2	5
51	из его	1	4
52	время как	4	4
53	что они	5	4
54	но в	6	4
55	в нем	7	4
56	в другом	6	4
57	на протяжении	2	4
58	известно что	1	4
59	несмотря на	1	4
60	точки зрения	18	4
61	в котором	2	4
62	в их	3	4
63	так как	16	4
64	как мы	10	4
65	ясно что	1	4
66	что и	3	4
67	в качестве	4	4
68	мы можем	6	4
69	тем что	5	4
70	именно в	4	4
71	в результате	4	4
72	же в	2	4
73	по поводу	2	4
74	к этому	3	4
75	же как	7	3
76	в тех	1	3
77	мы не	3	3
78	и о	1	3
79	и на	6	3
80	в чем	3	3
81	как правило	1	3
82	с одной	3	3
83	в этом	25	3
84	все же	3	3
85	и как	3	3
86	в целом	4	3
87	на то	1	3
88	главным образом	1	3
89	да и	1	3
90	он не	8	3
91	здесь мы	1	3
92	и с	3	3
93	его в	2	3
94	первую очередь	1	3
95	в них	2	3
96	на основании	2	3
97	и ее	1	3
98	место в	1	3
99	вопрос о	12	3
100	не менее	3	3
101	однако в	1	3
102	на всю	2	3
103	по отношению	12	3
104	того как	5	3
105	к этим	1	3
106	казалось бы	4	3
107	ничего не	5	3
108	в сознании	1	3
109	этом отношении	5	3
110	у нас	2	3
111	могут быть	4	3
112	во второй	2	3
113	после того	1	3
114	в частности	3	3
115	тот же	5	3
116	одной из	3	3
117	только в	10	3
118	в виде	1	3
119	в начале	1	3
120	отношение к	11	3
121	у него	6	3
122	каждый из	1	3
123	как раз	1	3
124	к которому	4	3
125	все более	1	3
126	так же	15	3
127	как это	8	3
128	по своему	3	3
129	одной стороны	3	3
130	не удалось	1	3
131	здесь в	1	3
132	в более	2	3
133	и все	1	3
134	все остальные	1	3
135	отношению к	12	3
136	как известно	4	2
137	того же	7	2
138	здесь и	1	2
139	ту же	2	2
140	в сущности	13	2
141	принадлежит к	2	2
142	которые он	1	2
143	он был	1	2
144	столь же	2	2
145	бы то	1	2
146	отличие от	2	2
147	за пределы	4	2
148	относится к	1	2
149	независимо от	1	2
150	от до	1	2
151	что к	1	2
152	к числу	1	2
153	этой цели	1	2
154	для ее	1	2
155	в самом	4	2
156	в известном	8	2
157	в себе	1	2
158	только один	2	2
159	в первой	2	2
160	в первую	1	2
161	в силу	10	2
162	на этом	3	2
163	связанные с	6	2
164	на все	5	2
165	было бы	10	2
166	и тем	3	2
167	мы видели	3	2
168	такой же	4	2
169	или менее	1	2
170	в следующем	1	2
171	всяком случае	1	2
172	но он	7	2
173	тем не	1	2
174	можем рассматривать	1	2
175	к ней	1	2
176	по своей	3	2
177	как будто	2	2
178	в области	12	2
179	уже о	1	2
180	же самое	4	2
181	указывает на	2	2
182	для себя	1	2
183	с ее	1	2
184	вывод что	2	2
185	всего этого	1	2
186	только при	1	2
187	как по	1	2
188	в себя	3	2
189	до самого	1	2
190	что у	2	2
191	поэтому мы	1	2
192	из всего	1	2
193	мог бы	1	2
194	для этого	1	2
195	собой и	1	2
196	образом в	2	2
197	находится в	2	2
198	именно потому	2	2
199	и здесь	2	2
200	аналогии с	1	2
201	и во	1	2
202	путь к	1	2
203	в форме	1	2
204	самого конца	1	2
205	еще не	4	2
206	который в	1	2
207	для всех	1	2
208	из которых	3	2
209	а то	1	2
210	мы знаем	3	2
211	вовсе не	2	2
212	в других	1	2
213	со стороны	1	2
214	даже не	1	2
215	точек зрения	4	2
216	и из	2	2
217	до сих	3	2
218	вслед за	2	2
219	еще и	3	2
220	на которые	3	2
221	и притом	1	2
222	то и	2	2
223	которых мы	1	2
224	до конца	3	2
225	одну из	1	2
226	не может	18	2
227	вместе с	4	2
228	или по	1	2
229	но не	10	2
230	в состоянии	4	2
231	к нему	3	2
232	сих пор	3	2
233	но это	3	2
234	и таким	1	2
235	об отношении	2	2
236	видно из	1	2
237	только что	5	2
238	то что	26	2
239	в свою	4	2
240	по одному	4	2
241	в действительности	3	2
242	где он	1	2
243	ее в	3	2
244	в своих	2	2
245	во всяком	2	2
246	все что	2	2
247	и наиболее	1	1
248	а между	1	1
249	самых общих	2	1
250	к полному	2	1
251	грамматическими и	1	1
252	в применении	1	1
253	также и	1	1
254	обычно в	1	1
255	в этот	2	1
256	переходит к	1	1
257	сам по	1	1
258	на самом	1	1
259	не что	1	1
260	такое же	2	1
261	отношений в	4	1
262	тем же	1	1
263	между двумя	3	1
264	из самых	1	1
265	его же	1	1
266	поэтому он	2	1
267	исходит из	2	1
268	от которых	1	1
269	и больше	1	1
270	высшей степени	2	1
271	в зависимости	2	1
272	уже по	4	1
273	одним из	2	1
274	мы уже	1	1
275	той же	4	1
276	для своего	1	1
277	ответить на	4	1
278	который был	1	1
279	совпадает с	2	1
280	что иное	1	1
281	это отношение	1	1
282	тремя различными	1	1
283	к началу	4	1
284	из того	11	1
285	то это	2	1
