N	2gram	Bakhtin_Pr_2	Analitik
1	в этом	13	18
2	не только	11	16
3	и в	43	16
4	так и	3	15
5	как и	14	14
6	но и	14	12
7	и не	29	12
8	том что	2	12
9	в том	6	12
10	в качестве	1	11
11	при этом	6	10
12	могут быть	3	10
13	а не	7	10
14	как бы	22	10
15	в этой	1	9
16	лишь в	8	9
17	ничего не	3	9
18	в пределах	16	9
19	и даже	3	9
20	то есть	4	9
21	в целом	2	8
22	не случайно	1	8
23	и т.п	1	8
24	особенно в	2	7
25	к тому	4	7
26	о том	5	7
27	в себе	5	7
28	то что	7	7
29	в самом	7	6
30	и на	10	6
31	но в	10	6
32	в мире	1	6
33	может быть	23	6
34	с другой	4	6
35	как это	1	6
36	на себя	2	5
37	в сторону	2	5
38	и к	3	5
39	с одной	1	5
40	говорит о	1	5
41	того же	3	4
42	так у	1	4
43	между двумя	1	4
44	в сущности	9	4
45	уж так	1	4
46	но не	5	4
47	по отношению	5	4
48	за пределы	3	4
49	как в	2	4
50	в своем	4	4
51	хотя и	5	4
52	в себя	3	4
53	тому же	3	4
54	читателя в	1	4
55	внутренней речи	2	4
56	на этом	1	4
57	то же	8	4
58	не с	1	4
59	и тем	1	4
60	для него	8	4
61	точки зрения	13	4
62	не в	11	4
63	в конце	2	4
64	только не	1	4
65	и является	2	4
66	не менее	3	4
67	во второй	1	4
68	можно сказать	1	4
69	во всех	4	4
70	только в	4	4
71	и его	8	4
72	уже не	3	4
73	в сознании	1	4
74	у него	6	4
75	как раз	4	4
76	одной стороны	1	4
77	не может	18	4
78	и особенно	2	4
79	о его	1	4
80	все это	5	4
81	отношению к	5	4
82	я и	2	3
83	и то	2	3
84	в их	3	3
85	героя нашего	1	3
86	высказывания в	1	3
87	ему в	1	3
88	не был	2	3
89	в центре	1	3
90	в нашем	1	3
91	и если	1	3
92	и сам	7	3
93	несмотря на	1	3
94	автора и	2	3
95	не мог	1	3
96	в эту	3	3
97	на фоне	5	3
98	тем не	2	3
99	по крайней	1	3
100	на себе	2	3
101	никогда не	9	3
102	со своим	1	3
103	тем что	3	3
104	как будто	1	3
105	что на	2	3
106	той или	3	3
107	как мы	10	3
108	приводит к	6	3
109	можно было	3	3
110	в результате	4	3
111	если бы	3	3
112	в словах	4	3
113	что и	3	3
114	крайней мере	1	3
115	и все	6	3
116	одной из	1	3
117	с ними	2	3
118	так что	5	3
119	есть в	3	3
120	я в	1	3
121	из них	2	3
122	при всей	1	3
123	только на	3	3
124	или иной	3	3
125	было бы	5	3
126	в речи	5	3
127	в рамках	1	3
128	в первой	2	3
129	этого слова	2	3
130	сюжета и	1	3
131	или в	8	3
132	романа в	1	3
133	бы в	5	3
134	прежде всего	10	3
135	а в	5	3
136	не знает	3	3
137	по поводу	1	3
138	с самим	8	3
139	я его	1	2
140	отношения к	2	2
141	таком случае	1	2
142	художественного произведения	1	2
143	и до	4	2
144	из его	2	2
145	ведь и	7	2
146	той же	3	2
147	а как	4	2
148	я как	1	2
149	из своих	1	2
150	и он	5	2
151	собой в	1	2
152	еще не	9	2
153	он был	3	2
154	ведь ты	2	2
155	иного рода	1	2
156	в общем	1	2
157	отличие от	4	2
158	в значительной	1	2
159	знаю что	4	2
160	себе не	1	2
161	речевого потока	1	2
162	момент его	2	2
163	с их	2	2
164	на то	5	2
165	вообще не	1	2
166	не следует	1	2
167	он не	9	2
168	в диалоге	3	2
169	что она	1	2
170	таким образом	5	2
171	значительной степени	1	2
172	а затем	2	2
173	что все	1	2
174	же не	4	2
175	на этой	1	2
176	за собою	1	2
177	этом смысле	2	2
178	по себе	11	2
179	и романа	1	2
180	он и	3	2
181	еще в	1	2
182	в этих	6	2
183	в своей	4	2
184	или точнее	1	2
185	в котором	6	2
186	с точки	8	2
187	в отличие	4	2
188	стало быть	1	2
189	о себе	7	2
190	но эта	2	2
191	теми же	1	2
192	в устах	1	2
193	даже в	3	2
194	речь самого	1	2
195	в таких	1	2
196	она не	3	2
197	что с	1	2
198	в то	7	2
199	не имеет	1	2
200	на него	3	2
201	появляется в	1	2
202	же время	5	2
203	к читателю	1	2
204	реплики в	1	2
205	ли не	1	2
206	всего в	1	2
207	с ее	1	2
208	для читателя	1	2
209	голосов в	9	2
210	те же	1	2
211	по природе	1	2
212	того и	3	2
213	это только	1	2
214	другого и	2	2
215	с ним	3	2
216	что в	4	2
217	произведения как	2	2
218	в произведении	4	2
219	о своей	3	2
220	за пределами	1	2
221	никак не	5	2
222	его в	3	2
223	и во	1	2
224	на всех	1	2
225	том или	3	2
226	между тем	3	2
227	в его	10	2
228	того что	2	2
229	один из	1	2
230	себя в	3	2
231	от автора	3	2
232	в поэзии	2	2
233	не есть	2	2
234	а то	2	2
235	ни с	1	2
236	и их	3	2
237	или даже	1	2
238	ведь это	2	2
239	в одном	12	2
240	вовсе не	5	2
241	не о	1	2
242	уже и	2	2
243	или ином	1	2
244	здесь в	3	2
