N	2gram	Vinokur_Ku_1	Analitik
1	в качестве	7	31
2	может быть	13	29
3	в том	30	27
4	не может	7	22
5	и не	12	21
6	в частности	4	19
7	и в	24	18
8	но и	6	17
9	а не	8	17
10	отнюдь не	1	15
11	не только	10	15
12	тогда как	2	14
13	не в	11	14
14	в этом	14	13
15	как и	2	13
16	в его	12	13
17	при этом	6	12
18	том что	21	12
19	в себе	3	11
20	состоит в	3	11
21	но не	5	10
22	то же	8	9
23	иначе говоря	2	9
24	в то	2	9
25	а в	5	9
26	есть не	1	8
27	но в	2	8
28	нуждается в	3	8
29	в той	5	8
30	не есть	4	8
31	том чтобы	8	7
32	тем самым	4	7
33	к тому	5	7
34	этого слова	3	7
35	я и	1	6
36	мы имеем	6	6
37	в сущности	3	6
38	по отношению	8	6
39	отличие от	1	6
40	в самом	10	6
41	в случае	1	6
42	это не	7	6
43	далеко не	1	6
44	точки зрения	14	6
45	в своей	2	6
46	в отличие	1	6
47	той или	1	6
48	должен быть	4	6
49	в себя	1	6
50	же время	2	6
51	только в	11	6
52	себя в	1	6
53	то что	9	6
54	или иной	3	6
55	прежде всего	9	6
56	в их	3	5
57	что иное	1	5
58	и на	4	5
59	иное как	2	5
60	и как	2	5
61	в целом	4	5
62	в этой	3	5
63	лишь в	2	5
64	и его	5	5
65	о том	9	5
66	сводится к	3	5
67	и того	2	5
68	между тем	5	5
69	как бы	7	5
70	отношению к	9	5
71	что в	17	5
72	того же	4	4
73	не что	1	4
74	всего лишь	1	4
75	из того	1	4
76	столь же	1	4
77	все же	12	4
78	тому же	1	4
79	не следует	1	4
80	не всегда	2	4
81	с точки	9	4
82	и более	2	4
83	по себе	2	4
84	в области	7	4
85	ни в	2	4
86	могут быть	1	4
87	так и	7	4
88	не с	3	4
89	с ним	5	4
90	как правило	1	4
91	лишь при	1	4
92	с другой	7	4
93	в конечном	1	4
94	того что	9	4
95	субъекта и	1	4
96	дело с	1	4
97	уже не	8	4
98	для того	16	4
99	именно в	6	4
100	себя и	1	4
101	вместе с	7	4
102	в литературе	1	4
103	как предмет	1	4
104	собственно говоря	1	4
105	и т	33	3
106	одним из	2	3
107	мере в	6	3
108	для науки	1	3
109	и есть	2	3
110	это всегда	1	3
111	если в	2	3
112	как справедливо	1	3
113	в рамках	4	3
114	однако не	6	3
115	в нашем	1	3
116	как он	1	3
117	в нем	4	3
118	он не	2	3
119	в силу	10	3
120	таким образом	12	3
121	то ни	1	3
122	того или	4	3
123	даже в	3	3
124	смысл и	2	3
125	в ходе	1	3
126	в котором	3	3
127	разного рода	1	3
128	своего рода	1	3
129	всякий раз	1	3
130	однако в	1	3
131	дело не	2	3
132	того чтобы	17	3
133	т п	18	3
134	о нем	2	3
135	в таком	3	3
136	как будто	1	3
137	не могут	2	3
138	в собственном	2	3
139	если бы	9	3
140	а также	1	3
141	с его	4	3
142	еще не	5	3
143	вопрос об	1	3
144	с одной	1	3
145	вопроса о	1	3
146	от себя	2	3
147	что и	4	3
148	не случайно	6	3
149	одной стороны	1	3
150	а именно	2	3
151	а с	3	3
152	что не	5	3
153	более того	1	3
154	человек в	1	3
155	что мы	1	3
156	объекта и	1	3
157	которая в	1	3
158	и одновременно	1	3
159	и все	2	3
160	хотя бы	10	3
161	будто бы	1	3
162	я в	1	3
163	что он	6	3
164	или иного	3	3
165	говоря о	1	2
166	самом деле	9	2
167	на самом	2	2
168	науки о	3	2
169	в первом	3	2
170	едва ли	1	2
171	также и	2	2
172	той же	3	2
173	на место	1	2
174	на себя	3	2
175	и то	3	2
176	события в	1	2
177	на основе	1	2
178	то он	1	2
179	в противовес	3	2
180	не все	2	2
181	отношение к	1	2
182	с легкой	1	2
183	не просто	5	2
184	как говорит	1	2
185	в акте	1	2
186	что именно	1	2
187	как к	1	2
188	могли бы	2	2
189	его к	3	2
190	в которой	6	2
191	все эти	6	2
192	бы не	1	2
193	из этих	4	2
194	есть вещь	1	2
195	думать что	1	2
196	широком смысле	1	2
197	на его	3	2
198	собственном значении	1	2
199	свидетельствует о	2	2
200	и по	1	2
201	на этом	1	2
202	или иных	1	2
203	и с	5	2
204	на все	1	2
205	из них	4	2
206	вовсе не	10	2
207	так как	9	2
208	несмотря на	3	2
209	для чего	1	2
210	обозначить как	1	2
211	одного и	2	2
212	для него	1	2
213	не столько	2	2
214	вопрос о	2	2
215	только для	1	2
216	которые в	1	2
217	том и	2	2
218	для этого	3	2
219	как язык	1	2
220	литературы как	1	2
221	свое время	2	2
222	тогда когда	6	2
223	в процессе	1	2
224	легкой руки	1	2
225	только не	1	2
226	никогда не	2	2
227	из четырех	1	2
228	и является	4	2
229	потому что	23	2
230	науке о	1	2
231	в сознании	1	2
232	для себя	1	2
233	как мы	1	2
234	роль в	4	2
235	здесь не	3	2
236	говорит и	1	2
237	в пределах	4	2
238	в искусстве	1	2
239	и сам	1	2
240	одного из	1	2
241	не говоря	2	2
242	на примере	2	2
243	должно быть	3	2
244	за пределами	1	2
245	можно сказать	3	2
246	каждом из	2	2
247	деле в	1	2
248	язык есть	6	2
249	может иметь	2	2
250	один из	4	2
251	в двух	1	2
252	этого смысла	1	2
253	субъекта в	1	2
254	который в	1	2
255	есть чисто	1	2
256	в начале	1	2
257	его и	1	2
258	следует что	4	2
259	себе в	3	2
260	в новом	1	2
261	сами по	1	2
262	может служить	2	2
263	каждый из	1	2
264	этом отношении	5	2
265	образом не	1	2
266	со стороны	4	2
267	было бы	15	2
268	соответствии с	3	2
269	только через	1	2
270	и потому	4	2
271	в данном	4	2
272	она есть	1	2
273	что же	6	2
274	первом случае	1	2
275	той мере	5	2
276	и тогда	4	2
277	научного мышления	1	2
278	тех или	1	2
279	не является	2	2
280	это как	1	2
281	в собственно	2	2
282	тем более	2	2
283	нет ничего	1	2
284	понимать как	2	2
285	другой стороны	6	2
286	была бы	3	2
287	найти себя	1	2
288	культуры в	1	2
289	в свое	2	2
290	в какой	6	2
291	в роли	1	2
292	речь идет	2	1
293	например в	5	1
294	знать в	1	1
295	язык может	1	1
296	предполагает что	1	1
297	и фактически	1	1
298	смысле слова	1	1
299	этом понимании	1	1
300	ничего нельзя	1	1
301	тех же	1	1
302	и должны	1	1
303	знания не	1	1
304	явления и	1	1
305	смысл этого	1	1
306	по преимуществу	2	1
307	не имеют	3	1
308	и повествовательная	1	1
309	все те	2	1
310	должна быть	3	1
311	собственном смысле	1	1
312	и больше	1	1
313	в зависимости	5	1
314	в году	1	1
315	должна уступить	1	1
316	и значение	2	1
317	для достижения	1	1
318	жизни по	1	1
319	язык как	9	1
320	есть нечто	1	1
321	этой специфической	1	1
322	и другая	1	1
323	как я	2	1
324	что можно	2	1
325	как не	1	1
326	зависимости от	6	1
327	здесь как	2	1
328	значения в	2	1
329	в ней	6	1
330	свою очередь	3	1
331	начало и	1	1
332	на нем	1	1
333	ответа на	1	1
334	быть в	2	1
335	в различных	1	1
336	в чем	1	1
337	что люди	1	1
338	во всех	1	1
339	сознания а	1	1
340	тем как	1	1
341	в ее	1	1
342	внутренняя речь	1	1
343	с пушкиным	1	1
344	но как	1	1
345	а только	8	1
346	в сторону	2	1
347	только тогда	3	1
348	присутствует в	1	1
349	иметь дело	1	1
350	как в	4	1
351	данный момент	1	1
352	знал это	1	1
353	есть в	4	1
354	что ее	1	1
355	а природа	1	1
356	что касается	2	1
357	помнить что	1	1
358	в противном	1	1
359	по пути	1	1
360	более или	3	1
361	как иногда	1	1
362	со своей	1	1
363	не приходится	1	1
364	та же	1	1
365	что это	5	1
366	а во-вторых	2	1
367	учение о	4	1
368	в известном	1	1
369	отношение между	1	1
370	имеем в	1	1
371	и те	1	1
372	мы наблюдаем	2	1
373	а вовсе	1	1
374	но прежде	1	1
375	противном случае	1	1
376	приходят к	1	1
377	например или	1	1
378	всех этих	1	1
379	не значит	1	1
380	возвращение к	1	1
381	нам только	1	1
382	любой из	1	1
383	из него	1	1
384	без исключения	1	1
385	но все	2	1
386	от нее	1	1
387	а вместе	1	1
388	что все	2	1
389	выражение и	1	1
390	знание языка	3	1
391	же не	1	1
392	в состоянии	2	1
393	и может	3	1
394	том случае	1	1
395	читать и	1	1
396	его в	1	1
397	заключается в	2	1
398	которого не	1	1
399	структуры ее	1	1
400	следует рассматривать	1	1
401	и тем	2	1
402	который по	1	1
403	сюжета а	1	1
404	для них	2	1
405	в них	7	1
406	разумеется нет	1	1
407	принадлежит р	1	1
408	в историческом	1	1
409	все равно	2	1
410	оно действительно	1	1
411	с тем	5	1
412	и уже	1	1
413	акте понимания	1	1
414	между собою	2	1
415	действительно не	1	1
416	об индивидуальном	1	1
417	и становится	2	1
418	или менее	3	1
419	в этих	4	1
420	к мысли	1	1
421	все более	1	1
422	и при	2	1
423	том же	2	1
424	взгляд на	1	1
425	в такой	1	1
426	в которых	6	1
427	природа которая	1	1
428	него не	1	1
429	втором случае	2	1
430	точку зрения	1	1
431	подлинный смысл	1	1
