N	2gram	Propp_Isto_6	Problema
1	то есть	1	39
2	то что	6	38
3	вовсе не	2	37
4	и не	10	37
5	и в	26	35
6	не есть	2	33
7	не только	10	24
8	сказать что	3	24
9	том что	10	19
10	у нас	5	18
11	о том	7	18
12	может быть	11	18
13	в этом	12	17
14	но и	9	16
15	что мы	2	14
16	только в	5	14
17	не менее	1	13
18	потому что	13	13
19	не может	6	13
20	и что	5	13
21	во всяком	2	13
22	также и	1	12
23	тем не	1	12
24	того что	2	12
25	в том	12	12
26	не просто	1	11
27	не будет	5	11
28	никак не	1	11
29	и даже	1	11
30	так что	3	11
31	прежде всего	4	11
32	что в	12	11
33	в таком	1	11
34	таком случае	1	10
35	и то	3	10
36	еще не	9	10
37	всяком случае	2	10
38	ничего не	2	10
39	и с	6	10
40	а не	2	10
41	в данном	3	10
42	тем более	1	10
43	в этой	2	9
44	если мы	1	9
45	что же	2	9
46	для нас	2	9
47	тут же	1	8
48	все же	8	8
49	есть только	1	8
50	ясно что	1	8
51	было бы	2	8
52	уже не	7	8
53	при помощи	3	8
54	все эти	8	7
55	того или	1	7
56	мы не	6	7
57	тем самым	2	7
58	не имеет	2	7
59	не является	1	7
60	так и	5	7
61	казалось бы	1	7
62	в его	5	7
63	так как	18	7
64	этом случае	6	7
65	и т	10	6
66	есть не	1	6
67	с другой	10	6
68	но как	4	6
69	относится к	2	6
70	но в	7	6
71	так или	1	6
72	на то	2	6
73	т д	8	6
74	что все	1	6
75	был бы	1	6
76	можно ли	1	6
77	мы можем	7	6
78	как будто	3	6
79	когда мы	2	6
80	другими словами	3	6
81	можно сказать	2	6
82	в виде	6	6
83	ни в	2	6
84	в области	1	6
85	или иначе	1	6
86	а именно	9	6
87	о чем	2	6
88	но это	4	6
89	и для	1	6
90	не существует	1	6
91	в то	5	6
92	то же	5	5
93	с этим	2	5
94	в себе	3	5
95	но уже	1	5
96	как и	5	5
97	представление о	9	5
98	и более	1	5
99	под этим	1	5
100	это то	2	5
101	будто бы	1	5
102	и это	8	5
103	как мы	4	5
104	данном случае	3	5
105	можно было	2	5
106	и на	12	5
107	тот или	1	5
108	с одной	7	5
109	одной стороны	7	5
110	еще и	1	5
111	своего собственного	1	5
112	что не	2	5
113	другой стороны	8	5
114	уже давно	2	5
115	в частности	3	5
116	так же	2	5
117	кроме того	3	5
118	в связи	1	5
119	или другой	2	5
120	и есть	1	4
121	что если	1	4
122	не вполне	2	4
123	но не	2	4
124	не все	1	4
125	в своем	2	4
126	и как	2	4
127	более или	1	4
128	вообще не	3	4
129	что она	3	4
130	их в	3	4
131	таким образом	12	4
132	и тем	4	4
133	далеко не	3	4
134	на первый	3	4
135	или менее	1	4
136	в этих	2	4
137	или вообще	2	4
138	но если	1	4
139	не будем	2	4
140	самое время	2	4
141	до сих	4	4
142	что на	1	4
143	именно как	1	4
144	стороны и	2	4
145	не могут	1	4
146	и вполне	1	4
147	языке и	1	4
148	все еще	1	4
149	что при	2	4
150	и о	1	4
151	если бы	3	4
152	и здесь	1	4
153	и только	3	4
154	значит что	2	4
155	что он	9	4
156	есть в	1	4
157	то и	2	4
158	случае не	1	4
159	тем что	5	4
160	подобного рода	1	4
161	как бы	4	4
162	это значит	1	4
163	сих пор	4	4
164	все это	1	4
165	а в	3	4
166	и этот	1	3
167	мы уже	6	3
168	вопрос о	3	3
169	что иное	2	3
170	но даже	1	3
171	то это	5	3
172	большей частью	2	3
173	первый план	2	3
174	только тогда	1	3
175	что они	2	3
176	в истории	1	3
177	хотя и	1	3
178	не было	3	3
179	и к	1	3
180	только то	2	3
181	в целом	1	3
182	из этих	4	3
183	и тот	1	3
184	в случае	1	3
185	быть только	2	3
186	при этом	3	3
187	и по	4	3
188	здесь мы	4	3
189	его в	5	3
190	о которых	1	3
191	с тем	4	3
192	несмотря на	1	3
193	в чистом	1	3
194	никто не	2	3
195	оказывается что	1	3
196	должны были	2	3
197	тому что	1	3
198	чистом виде	1	3
199	при всех	1	3
200	в таких	1	3
201	как о	1	3
202	одна из	2	3
203	в основе	1	3
204	как только	3	3
205	не знает	1	3
206	оно не	1	3
207	она не	3	3
208	он вообще	1	3
209	то или	2	3
210	на том	8	3
211	это только	1	3
212	имеется в	3	3
213	для этого	1	3
214	иное как	1	3
215	каждый раз	1	3
216	но мы	2	3
217	и можно	1	3
218	в свете	1	3
219	и наконец	3	3
220	предмета и	1	3
221	один из	3	3
222	ли он	1	3
223	по этому	1	3
224	уже в	1	3
225	а это	1	3
226	или даже	1	3
227	пока не	2	3
228	уже и	1	3
229	указание на	1	3
230	для того	1	3
231	даже не	1	3
232	и если	1	3
233	относятся к	1	3
234	если оно	1	3
235	тому как	1	3
236	к тому	2	3
237	и от	3	3
238	о котором	2	3
239	то не	1	3
240	бы в	1	3
241	мы должны	2	3
242	именно он	1	3
243	здесь только	1	3
244	я могу	2	3
245	не что	1	3
246	в своих	3	3
247	точно так	2	3
248	все что	4	3
249	речь идет	1	2
250	не имел	1	2
251	мере в	1	2
252	ли мы	1	2
253	нам кажется	2	2
254	нас на	1	2
255	в какой-то	1	2
256	в зависимости	1	2
257	если я	1	2
258	бы что	1	2
259	большую роль	1	2
260	нам в	1	2
261	что под	1	2
262	совпадает с	1	2
263	из которых	3	2
264	зависимости от	2	2
265	в ней	5	2
266	но при	2	2
267	представляет собой	2	2
268	здесь не	2	2
269	во всех	1	2
270	от его	1	2
271	в голове	1	2
272	есть просто	1	2
273	или иное	3	2
274	и свои	2	2
275	учение о	1	2
276	которые не	1	2
277	нашего сознания	1	2
278	независимо от	3	2
279	как нам	1	2
280	перед нами	2	2
281	отношение между	1	2
282	и хотя	2	2
283	и конечно	2	2
284	имеем в	4	2
285	все другие	1	2
286	он не	2	2
287	не значит	1	2
288	пор мы	2	2
289	подобно тому	1	2
290	и ее	3	2
291	но все	2	2
292	русском языке	1	2
293	однако все	1	2
294	как они	1	2
295	об этом	1	2
296	на этой	2	2
297	знает что	1	2
298	или другого	1	2
299	он является	1	2
300	в них	3	2
301	она и	1	2
302	точки зрения	1	2
303	и при	1	2
304	прийти к	1	2
305	которые в	2	2
306	не в	3	2
307	мыслится в	1	2
308	даже в	2	2
309	же мы	5	2
310	что с	1	2
311	правда в	1	2
312	на него	2	2
313	того чтобы	1	2
314	или как	2	2
315	как на	3	2
316	ли это	1	2
317	просто на	1	2
318	отличается от	2	2
319	числе и	1	2
320	себе что	1	2
321	что оно	4	2
322	утверждать что	2	2
323	на нем	1	2
324	только при	1	2
325	и сам	2	2
326	но зато	1	2
327	здесь как	1	2
328	еще в	3	2
329	по тому	1	2
330	сводится к	2	2
331	и поэтому	1	2
332	язык и	1	2
333	а также	4	2
334	время не	1	2
335	к нему	1	2
336	что и	4	2
337	может иметь	2	2
338	в него	3	2
339	по содержанию	1	2
340	быть и	1	2
341	как нечто	1	2
342	и действительно	3	2
343	между этими	1	2
344	или в	3	2
345	в качестве	3	2
346	же и	1	2
347	этого предмета	1	2
348	не так	2	2
349	себе в	4	2
350	только с	1	2
351	были бы	1	2
352	между которыми	1	2
353	вообще с	1	2
354	мы возьмем	1	2
355	и др	2	2
356	на русском	1	2
357	от другого	1	2
358	что из	2	2
359	в одно	2	2
360	имея в	1	2
361	нами как	2	2
362	вместе с	8	2
363	эта связь	6	2
364	от ее	1	2
365	на тот	2	2
366	на эту	1	2
367	в тех	3	2
368	самого себя	2	2
369	только мы	1	2
370	но вот	2	2
371	ли сказать	1	2
372	хотели бы	1	2
373	о своем	1	2
374	состоит из	1	2
375	они все	1	2
376	из этого	3	2
377	частности в	1	2
378	случае если	1	2
379	это в	1	2
380	том числе	1	2
381	как говорят	1	1
382	отношения к	1	1
383	одним из	1	1
384	же как	3	1
385	в движение	1	1
386	противоречие с	1	1
387	знает о	1	1
388	здесь и	2	1
389	к другому	1	1
390	ту же	2	1
391	и до	2	1
392	что эти	2	1
393	должна быть	3	1
394	и больше	2	1
395	несколько лет	1	1
396	и была	1	1
397	возразить что	1	1
398	что изучение	1	1
399	мы имеем	14	1
400	что между	4	1
401	которую мы	1	1
402	и наш	1	1
403	относится и	1	1
404	мир не	2	1
405	именно к	1	1
406	имеет свою	1	1
407	материалы к	1	1
408	водой и	2	1
409	это всегда	1	1
410	время как	3	1
411	оно есть	1	1
412	фигурируют в	1	1
413	приводит в	1	1
414	находится у	1	1
415	все указанные	1	1
416	который может	1	1
417	он был	2	1
418	на них	1	1
419	что его	1	1
420	так если	1	1
421	с его	4	1
422	только после	1	1
423	некоторые другие	2	1
424	то мы	1	1
425	он говорит	1	1
426	то он	2	1
427	это видно	1	1
428	рассмотренных выше	1	1
429	заметим что	1	1
430	отношение к	1	1
431	мы сейчас	1	1
432	из таких	1	1
433	первый взгляд	1	1
434	это одно	1	1
435	как в	6	1
436	что именно	1	1
437	дает нам	2	1
438	как уже	1	1
439	случае уже	1	1
440	есть ли	1	1
441	поэтому и	1	1
442	что это	2	1
443	формы в	1	1
444	еще далеко	1	1
445	одном случае	1	1
446	связанного с	1	1
447	может считаться	1	1
448	им в	1	1
449	и те	2	1
450	и постоянных	1	1
451	если он	3	1
452	выводу что	1	1
453	к выводу	1	1
454	не имеют	1	1
455	только потому	1	1
456	в нем	8	1
457	широкое и	1	1
458	все те	1	1
459	от которого	1	1
460	предмет а	1	1
461	не связан	1	1
462	есть та	1	1
463	что нужно	1	1
464	в силу	1	1
465	или другое	2	1
466	на земле	4	1
467	свое время	1	1
468	что ни	1	1
469	на этом	1	1
470	людей и	2	1
471	так например	3	1
472	же не	2	1
473	в другом	1	1
474	и чтобы	1	1
475	это не	4	1
476	который так	1	1
477	он есть	1	1
478	предмета как	1	1
479	кажется что	2	1
480	с водой	2	1
481	выражена в	1	1
482	из которой	1	1
483	мы хотели	1	1
484	есть оно	1	1
485	оно имеет	1	1
486	с такой	1	1
487	такой же	3	1
488	если и	1	1
489	в которых	2	1
490	нас однако	1	1
491	выше мы	1	1
492	образом и	2	1
493	видно что	2	1
494	как от	1	1
495	и наоборот	1	1
496	тому чтобы	1	1
497	что например	1	1
498	вся земля	1	1
499	всегда имеет	1	1
500	нас к	5	1
501	и очень	1	1
502	что есть	1	1
503	случае в	1	1
504	начиная от	2	1
505	и другое	2	1
506	но вместе	1	1
507	как здесь	1	1
508	здесь может	1	1
509	следовательно и	1	1
510	никогда не	13	1
511	в другое	1	1
512	мира и	2	1
513	этих двух	1	1
514	в противоречие	1	1
515	совсем другое	2	1
516	а во	1	1
517	можно усмотреть	1	1
518	по своей	1	1
519	и его	7	1
520	со своим	1	1
521	эти три	3	1
522	водой а	1	1
523	не потому	3	1
524	и животные	1	1
525	и далее	2	1
526	человека с	1	1
527	что представление	1	1
528	нет ни	2	1
529	и возможно	1	1
530	он имел	1	1
531	должны быть	2	1
532	от нее	2	1
533	бы он	1	1
534	или он	2	1
535	когда они	1	1
536	действительно можно	1	1
537	думает что	1	1
538	с развитием	1	1
539	представляли себе	2	1
540	с ее	1	1
541	как один	1	1
542	совершенно ясно	4	1
543	все наше	1	1
544	то время	3	1
545	говорится что	1	1
546	огромное количество	1	1
547	от того	3	1
548	и когда	1	1
549	что у	2	1
550	с собой	2	1
551	здесь нет	2	1
552	и каждый	1	1
553	о связи	1	1
554	нам уже	1	1
555	нам необходимо	2	1
556	действительно если	1	1
557	о природе	1	1
558	наше внимание	1	1
559	я знаю	1	1
560	с ним	8	1
561	образом в	1	1
562	находится в	1	1
563	из более	1	1
564	с полным	1	1
565	огромные трудности	1	1
566	вот почему	3	1
567	не означает	2	1
568	одного из	1	1
569	или на	1	1
570	в которое	2	1
571	только за	1	1
572	обратном порядке	1	1
573	между тем	1	1
574	переходит в	1	1
575	теперь уже	1	1
576	эти два	2	1
577	основано на	1	1
578	это нужно	1	1
579	же является	1	1
580	как наши	1	1
581	он обладает	1	1
582	уже нельзя	1	1
583	все больше	2	1
584	из видов	1	1
585	же можно	3	1
586	что здесь	3	1
587	но с	1	1
588	но например	1	1
589	его существовании	1	1
590	одной из	1	1
591	и представляет	1	1
592	этот вопрос	1	1
593	дело с	1	1
594	что даже	1	1
595	которое мы	1	1
596	нужно и	1	1
597	но то	1	1
598	здесь с	1	1
599	раз в	1	1
600	которых как	1	1
601	чтобы он	1	1
602	оно в	1	1
603	имеет также	1	1
604	не стал	1	1
605	но для	2	1
606	она действительно	1	1
607	и небо	1	1
608	не будут	2	1
609	в одном	3	1
610	и один	1	1
611	же формы	1	1
612	перед собой	1	1
613	к ним	1	1
614	и язык	1	1
615	друг друга	1	1
616	но что	1	1
617	не переставал	1	1
618	со стороны	3	1
619	именно в	1	1
620	том как	3	1
621	а с	2	1
622	больше и	3	1
623	те кто	2	1
624	превращается в	7	1
625	от этого	3	1
626	их можно	2	1
627	а на	1	1
628	это прежде	1	1
629	уже много	1	1
630	однако и	1	1
631	все время	2	1
632	воды и	3	1
633	для этой	1	1
634	и м	1	1
635	как это	5	1
636	имеются в	2	1
637	здесь уже	2	1
638	к своему	3	1
639	и ничто	1	1
640	а если	1	1
641	чем в	1	1
642	и соответствующие	2	1
643	как объект	1	1
644	это есть	1	1
645	а потом	2	1
646	здесь совершенно	2	1
647	в обратном	1	1
648	т е	22	1
649	действительно ли	1	1
650	мыслится как	1	1
651	и формы	2	1
652	еще раз	1	1
653	несколько слов	1	1
654	и нет	1	1
655	о его	1	1
656	между прочим	1	1
657	получает от	1	1
658	думают что	1	1
659	в более	6	1
660	этих случаях	1	1
661	на небе	5	1
662	к одной	1	1
663	который является	1	1
664	это может	1	1
665	у них	4	1
666	сказать даже	1	1
667	же в	1	1
668	еще очень	2	1
669	обстоит дело	1	1
670	давно уже	1	1
671	реки и	1	1
672	менее в	1	1
673	всего мира	1	1
674	выше если	1	1
675	то здесь	1	1
676	что такие	1	1
677	в отдельности	1	1
678	сидит в	1	1
679	есть и	4	1
680	в свое	2	1
681	здесь кроется	2	1
682	д в	1	1
683	к этой	1	1
684	ее в	6	1
685	то оно	1	1
686	и эта	3	1
687	к этому	3	1
688	требует в	2	1
689	они не	3	1
