N	2gram	Bakhtin_Pr_1	FransuaR
1	и в	29	40
2	и его	14	17
3	прежде всего	7	16
4	в этом	22	15
5	в романе	9	15
6	мы уже	2	13
7	не только	15	13
8	в его	24	13
9	и не	31	13
10	вовсе не	7	12
11	что в	8	12
12	как и	12	11
13	но и	14	11
14	таким образом	12	10
15	как мы	4	10
16	в сущности	5	9
17	он не	5	9
18	в них	3	9
19	может быть	24	9
20	и все	1	9
21	и до	3	8
22	той же	5	8
23	и на	7	8
24	отношение к	2	8
25	все эти	9	8
26	и с	4	8
27	в том	8	8
28	у него	5	8
29	но в	7	8
30	то же	14	7
31	в своем	8	7
32	он и	5	7
33	в виду	1	7
34	в одном	10	7
35	и др	5	7
36	в духе	3	7
37	во всех	1	6
38	в самом	10	6
39	в то	10	6
40	же время	9	6
41	связи с	2	6
42	и других	1	6
43	до конца	8	6
44	в той	2	6
45	он говорит	1	6
46	в своей	8	6
47	к этому	1	6
48	в нем	19	5
49	так сказать	4	5
50	в основе	4	5
51	и для	4	5
52	в особенности	1	5
53	те же	2	5
54	начала и	2	5
55	в литературе	4	5
56	мы видим	2	5
57	для него	18	5
58	то что	15	5
59	не было	4	5
60	а не	22	5
61	как раз	6	5
62	в своих	3	5
63	смысле слова	1	4
64	жизни и	2	4
65	из всех	1	4
66	в ней	2	4
67	в истории	2	4
68	в нашем	1	4
69	в мире	6	4
70	было бы	5	4
71	с начала	2	4
72	ни в	3	4
73	том что	7	4
74	в их	3	4
75	даже в	4	4
76	того чтобы	1	4
77	в области	1	4
78	у нас	1	4
79	о том	1	4
80	и о	5	4
81	роль в	1	4
82	и здесь	3	4
83	и во	2	4
84	один из	2	4
85	из них	1	4
86	так как	6	4
87	и даже	2	4
88	до сих	2	4
89	здесь в	1	4
90	и потому	6	4
91	в данном	2	4
92	сих пор	2	4
93	в основном	1	4
94	все это	6	4
95	самом деле	6	3
96	на самом	5	3
97	и есть	2	3
98	поэтому он	1	3
99	с его	9	3
100	по отношению	8	3
101	в этой	4	3
102	кроме того	3	3
103	и как	7	3
104	и наконец	4	3
105	и к	2	3
106	всего необходимо	1	3
107	в себе	7	3
108	при этом	2	3
109	большей или	1	3
110	всех этих	2	3
111	для понимания	2	3
112	об этом	1	3
113	но именно	3	3
114	мы видели	1	3
115	их в	4	3
116	для этого	1	3
117	одна из	3	3
118	уже говорили	1	3
119	о нем	9	3
120	но все	5	3
121	и самое	3	3
122	здесь не	1	3
123	в ее	1	3
124	можно было	2	3
125	со всею	2	3
126	если бы	9	3
127	в другом	1	3
128	другими словами	1	3
129	никак не	2	3
130	между тем	5	3
131	что и	4	3
132	во всей	2	3
133	в свете	4	3
134	и следовательно	4	3
135	или меньшей	1	3
136	еще не	5	3
137	только в	10	3
138	поэтому и	4	3
139	так и	7	3
140	же и	2	3
141	в начале	1	3
142	одно из	2	3
143	не так	1	3
144	в конце	6	3
145	тем что	4	3
146	в других	1	3
147	для того	1	3
148	сказать что	3	3
149	там где	10	3
150	жизнь в	1	3
151	в частности	1	3
152	не может	12	3
153	как в	6	3
154	такого рода	1	3
155	во все	2	3
156	как бы	19	3
157	хотя он	1	3
158	весь этот	2	3
159	него был	1	3
160	в более	1	3
161	и от	2	3
162	но это	4	3
163	а в	7	3
164	слово в	2	3
165	между ними	2	3
166	к этой	1	3
167	они не	4	3
168	в обычном	2	2
169	одним из	6	2
170	например в	3	2
171	это и	5	2
172	тем же	1	2
173	из самых	1	2
174	своего романа	1	2
175	по преимуществу	2	2
176	мы не	1	2
177	хотя бы	2	2
178	и был	1	2
179	основе этого	1	2
180	меньшей степени	1	2
181	которые он	1	2
182	но конечно	1	2
183	но не	9	2
184	его романа	1	2
185	вот как	1	2
186	что он	8	2
187	все же	9	2
188	и понимания	3	2
189	его к	2	2
190	лежит на	1	2
191	в которой	2	2
192	в целом	6	2
193	он в	3	2
194	из этих	1	2
195	выражение в	6	2
196	и если	1	2
197	на его	2	2
198	как он	1	2
199	в первой	2	2
200	он воспринимает	1	2
201	и еще	1	2
202	и вот	1	2
203	в плане	5	2
204	на этом	1	2
205	здесь мы	2	2
206	для всей	1	2
207	лишь в	1	2
208	ни одной	2	2
209	далеко не	3	2
210	громадную роль	1	2
211	характер и	1	2
212	в один	2	2
213	точки зрения	19	2
214	в котором	2	2
215	в условиях	2	2
216	жизни с	1	2
217	своего рода	1	2
218	одном из	1	2
219	но он	2	2
220	что было	4	2
221	этот мир	3	2
222	не раз	1	2
223	дело в	1	2
224	связь и	1	2
225	и форм	1	2
226	этом отношении	3	2
227	не слышит	1	2
228	ему не	1	2
229	представляется нам	2	2
230	должны быть	1	2
231	они и	1	2
232	и это	5	2
233	данном случае	2	2
234	сочетается с	5	2
235	ценный материал	1	2
236	следовательно и	2	2
237	и сам	2	2
238	времени и	1	2
239	здесь нет	1	2
240	по сравнению	1	2
241	не исчерпывается	1	2
242	поэтому в	2	2
243	приводит его	2	2
244	можно сказать	1	2
245	своей книге	1	2
246	говорит об	1	2
247	образом в	1	2
248	с другой	3	2
249	увидим дальше	1	2
250	это не	9	2
251	говорит он	6	2
252	в большей	1	2
253	к нему	6	2
254	и так	1	2
255	который в	1	2
256	но как	3	2
257	или же	2	2
258	и ее	2	2
259	конечно не	2	2
260	с нею	1	2
261	и у	3	2
262	уже в	3	2
263	него и	1	2
264	не находит	1	2
265	как его	1	2
266	на их	1	2
267	в форме	7	2
268	рядом с	14	2
269	одном месте	1	2
270	именно в	5	2
271	романа в	3	2
272	нового времени	3	2
273	что для	1	2
274	его романе	1	2
275	мы остановимся	2	2
276	с помощью	1	2
277	все то	4	2
278	материал и	3	2
279	с этим	2	2
280	сравнению с	1	2
281	в состоянии	1	2
282	есть и	2	2
283	этого слова	1	2
284	его творчество	2	2
285	слова и	1	2
286	о мире	6	2
287	такой образ	3	2
288	какой бы	2	2
289	в книге	1	2
290	и сама	1	2
291	и перед	2	2
292	потому что	8	2
293	его произведениях	2	2
294	одной из	1	2
295	мы увидим	1	2
296	отношению к	8	2
297	и другие	1	2
298	это в	1	2
299	у самого	1	2
300	все что	3	2
301	глава вторая	1	1
302	в мировоззрении	3	1
303	отношения к	3	1
304	и т	4	1
305	и отчасти	1	1
306	совершенно справедливо	1	1
307	художественного произведения	1	1
308	переходит к	2	1
309	века но	1	1
310	этого мира	6	1
311	из его	2	1
312	исходит из	1	1
313	все те	2	1
314	высшей степени	1	1
315	с таким	1	1
316	на тех	1	1
317	мы имеем	1	1
318	или наоборот	1	1
319	слышать и	1	1
320	не во	3	1
321	и новые	1	1
322	на эти	1	1
323	не была	1	1
324	не вошел	1	1
325	роман с	2	1
326	есть нечто	1	1
327	который был	1	1
328	жизни как	1	1
329	но чтобы	1	1
330	но даже	1	1
331	конечно и	2	1
332	на мир	6	1
333	мы ее	2	1
334	и он	1	1
335	единым и	1	1
336	на которых	1	1
337	следовательно в	1	1
338	во мне	1	1
339	перед их	1	1
340	смысл и	1	1
341	быть понято	1	1
342	ведь то	1	1
343	бы то	2	1
344	тем как	4	1
345	а следовательно	1	1
346	земли в	1	1
347	то он	2	1
348	нею в	1	1
349	и всякий	1	1
350	не входит	3	1
351	к слову	1	1
352	изображает как	1	1
353	менее всего	6	1
354	и правда	1	1
355	оно до	1	1
356	нет и	1	1
357	что они	1	1
358	относится к	1	1
359	во что	2	1
360	образов как	1	1
361	в одной	6	1
362	не согласиться	1	1
363	под его	1	1
364	в художественном	3	1
365	может найти	1	1
366	перед нами	5	1
367	построены в	1	1
368	не улавливает	1	1
369	сознания в	1	1
370	но несмотря	1	1
371	и каждое	1	1
372	виктор гюго	1	1
373	себе не	1	1
