N	3gram	Vygotskiy__1	Dialekti
1	и т д	1	15
2	по крайней мере	1	9
3	с точки зрения	18	8
4	это значит что	1	8
5	сама по себе	1	7
6	в том что	15	6
7	одно и то	2	4
8	и то же	2	4
9	только то что	1	4
10	то же время	2	4
11	о том что	6	4
12	с другой стороны	9	4
13	только тогда когда	2	4
14	в самом деле	2	3
15	в то же	2	3
16	то время как	4	3
17	сам по себе	3	3
18	содержит в себе	1	3
19	не может быть	5	3
20	в то время	5	3
21	можно сказать что	4	3
22	мы уже знаем	1	3
23	не в состоянии	2	2
24	потому что он	1	2
25	с первого взгляда	1	2
26	до сих пор	4	2
27	в силу своей	1	2
28	в зависимости от	2	2
29	ни в какой	2	2
30	как и все	1	2
31	и в частности	2	2
32	в данном случае	2	2
33	не только в	1	2
34	как мы это	1	2
35	тем не менее	1	2
36	или по крайней	1	2
37	во всяком случае	3	2
38	от того что	2	2
39	само по себе	1	2
40	с самого начала	8	2
41	потому что они	1	2
42	то же самое	3	2
43	том что в	2	1
44	и то что	1	1
45	сказать что он	1	1
46	время как в	2	1
47	того что в	1	1
48	большей или меньшей	1	1
49	на самом деле	1	1
50	в этом смысле	1	1
51	одной стороны и	1	1
52	же как и	4	1
53	в этом пункте	1	1
54	его значение в	1	1
55	должно быть по	1	1
56	и не может	1	1
57	и в то	1	1
58	даже поставить вопрос	1	1
59	но и в	1	1
60	содержащее в себе	1	1
61	в себе и	1	1
62	в этом отношении	4	1
63	что не только	1	1
64	с тем чтобы	1	1
65	тоже могут быть	1	1
66	точно так же	1	1
67	не то же	1	1
68	и нигде не	1	1
69	в одинаковой мере	1	1
70	по направлению к	1	1
71	вместе с тем	5	1
72	ту или иную	1	1
73	как раз в	1	1
74	бы и не	1	1
75	вопрос об отношении	5	1
76	чтобы убедиться в	2	1
77	так же как	5	1
78	но и это	1	1
79	и с точки	1	1
80	с одной стороны	8	1
81	в конце концов	1	1
82	в сущности это	1	1
83	и не быть	1	1
84	в одно и	1	1
85	так как они	1	1
86	это как мы	1	1
87	и в этом	1	1
88	и при этом	1	1
89	того что она	1	1
90	существу с точки	1	1
91	еще яснее это	1	1
92	мы будем говорить	1	1
93	приводит к тому	2	1
94	все более и	2	1
95	в одной точке	1	1
96	есть не только	1	1
97	о чем мы	1	1
98	но мы видим	1	1
99	я не могу	2	1
100	и еще с	1	1
101	о котором мы	1	1
102	когда мы говорим	1	1
103	и эти два	1	1
104	жизни и в	1	1
105	и пр и	1	1
106	в некотором смысле	1	1
107	друг с другом	4	1
108	надо сказать что	1	1
109	перед нами как	1	1
110	и как бы	1	1
111	по сравнению с	5	1
112	и пр в	1	1
113	заключается в том	6	1
114	говорить о том	1	1
115	то что мы	1	1
116	образом связана с	1	1
117	и вместе с	1	1
118	всего того что	1	1
119	об этом мы	1	1
120	мы должны сказать	1	1
121	всего то что	1	1
122	это одно и	1	1
123	к выводу что	4	1
124	тем и другим	2	1
125	сказать что эта	1	1
126	более и более	2	1
127	и его отдельных	1	1
128	той или иной	1	1
129	речь идет о	2	1
130	но все же	1	1
131	между тем и	2	1
132	оказалось в результате	1	1
133	но не на	1	1
134	которые могут быть	1	1
135	есть прежде всего	2	1
136	как мы уже	1	1
137	мы говорим об	1	1
138	к тому что	3	1
139	на то как	1	1
140	том что он	2	1
141	она не может	1	1
142	во всех своих	1	1
143	в жизни и	1	1
144	независимо от того	2	1
145	мы только что	2	1
146	во все стороны	1	1
