N	3gram	Losev_Vlad_3	Problemy
1	с точки зрения	6	13
2	в этом смысле	3	10
3	то же время	2	9
4	в то же	3	9
5	в том что	10	6
6	и в этом	5	5
7	в конце концов	5	5
8	том что он	1	4
9	не может быть	6	4
10	как раз и	5	3
11	все то что	1	3
12	в этом отношении	2	3
13	во всяком случае	3	3
14	само по себе	3	3
15	с другой стороны	2	3
16	в самом деле	1	2
17	до сих пор	1	2
18	и в то	2	2
19	хотя бы и	3	2
20	бы то ни	3	2
21	только то что	1	2
22	в данном случае	2	2
23	не только в	1	2
24	идея как предмет	1	2
25	к нему и	2	2
26	но и не	1	2
27	бы он ни	1	2
28	все же не	1	2
29	можно было бы	1	2
30	как и его	1	1
31	потому что он	1	1
32	необходимо заметить что	1	1
33	а следовательно и	1	1
34	же как и	1	1
35	то ни стало	2	1
36	дело в том	5	1
37	а потому и	1	1
38	так как в	1	1
39	в сущности ничего	1	1
40	в том и	1	1
41	то же самое	1	1
42	в этом случае	1	1
43	что же касается	5	1
44	том что это	1	1
45	во что бы	2	1
46	он в сущности	1	1
47	но с таким	1	1
48	то и другое	1	1
49	ведь только это	1	1
50	в этой статье	1	1
51	только в своем	1	1
52	а так как	1	1
53	в себе и	2	1
54	то что в	3	1
55	далеко за пределы	2	1
56	что в нем	1	1
57	резко отличается от	1	1
58	несмотря на свою	1	1
59	точно так же	4	1
60	что весь этот	1	1
61	приходится признать что	1	1
62	в противном случае	1	1
63	почти такой же	1	1
64	раз и навсегда	1	1
65	может быть и	1	1
66	бы это было	1	1
67	что бы то	2	1
68	то время как	2	1
69	и что в	1	1
70	но вовсе не	1	1
71	какой бы то	1	1
72	так же как	2	1
73	а не только	2	1
74	ни в одном	1	1
75	то ни было	1	1
76	не теряя своей	1	1
77	если бы эти	1	1
78	он знает что	1	1
79	в какой бы	1	1
80	как будто бы	1	1
81	в известном смысле	1	1
82	притом не только	1	1
83	и потому не	1	1
84	смысле как мы	1	1
85	не довлеет себе	1	1
86	как впрочем и	1	1
87	для него только	1	1
88	этой точки зрения	1	1
89	о том что	8	1
90	от того кто	1	1
91	более или менее	5	1
92	независимо от того	2	1
93	еще не успел	1	1
94	мы ее понимаем	1	1
95	и от других	1	1
96	но находится в	1	1
97	заключается в том	1	1
98	в то время	4	1
99	это и есть	1	1
100	этом смысле его	1	1
101	прежде всего свобода	1	1
102	с самого начала	1	1
103	жизни а не	1	1
104	не только не	1	1
105	но все эти	1	1
106	и так сказать	1	1
107	выходит за пределы	1	1
108	то они тоже	1	1
109	у него в	4	1
110	но что же	1	1
111	в настоящее время	3	1
112	как мы ее	1	1
113	уже не только	1	1
114	к тому что	2	1
115	бы в себе	1	1
116	сама по себе	1	1
117	тем что в	1	1
118	всего свобода и	1	1
119	для того чтобы	1	1
120	перед нами не	1	1
121	из этих трех	2	1
122	что и в	3	1
123	он не только	1	1
124	как мы видели	3	1
