N	3gram	Voloshinov_1	Problemy
1	то же время	3	10
2	в то же	3	10
3	на самом деле	1	9
4	с самого начала	4	8
5	в отношении к	4	7
6	по отношению к	2	6
7	в пределах одного	2	5
8	но в то	2	4
9	во всяком случае	2	4
10	и прежде всего	2	4
11	той или иной	1	4
12	друг с другом	1	4
13	а между тем	1	3
14	в этом смысле	2	3
15	и в самом	1	3
16	бы то ни	8	3
17	то ни было	8	3
18	в высшей степени	3	3
19	в конце концов	3	3
20	с другой стороны	5	3
21	и в нем	1	3
22	не может быть	13	3
23	то все же	1	2
24	может войти в	1	2
25	смысле этого слова	2	2
26	вполне понятно что	3	2
27	сводится к тому	2	2
28	не может до	1	2
29	может до конца	1	2
30	для этого необходимо	1	2
31	с точки зрения	20	2
32	и не может	9	2
33	как и все	2	2
34	в отличие от	5	2
35	можно было бы	2	2
36	слова и его	2	2
37	в другом направлении	1	2
38	и та же	1	2
39	одна и та	1	2
40	к одному знаменателю	2	2
41	в его целом	1	2
42	так и в	1	2
43	подобно тому как	1	2
44	но все же	3	2
45	в большинстве случаев	3	2
46	как мы уже	1	2
47	в том что	3	2
48	как мы знаем	5	2
49	внутреннего и внешнего	3	2
50	все более и	1	1
51	но кроме того	1	1
52	как к своему	1	1
53	тот же самый	1	1
54	или хотя бы	2	1
55	внутренней речи как	2	1
56	к своему центру	1	1
57	все это и	1	1
58	что он находится	1	1
59	прежде всего как	1	1
60	сознания и не	1	1
61	и от него	1	1
62	в чем же	2	1
63	и для самого	1	1
64	в самом деле	9	1
65	громадное значение в	1	1
66	бы они были	1	1
67	и не хочет	1	1
68	том что он	1	1
69	он не поймет	1	1
70	в этом случае	3	1
71	что же касается	1	1
72	ибо как мы	1	1
73	оно должно быть	1	1
74	до сих пор	8	1
75	как мы сказали	1	1
76	таким образом как	1	1
77	существует для него	1	1
78	и т.п но	1	1
79	возможно лишь в	1	1
80	это вовсе не	1	1
81	но и эта	1	1
82	рано или поздно	1	1
83	он ни был	1	1
84	со всех сторон	2	1
85	как если бы	2	1
86	может быть и	3	1
87	к тому что	1	1
88	что почти все	1	1
89	и во всякой	1	1
90	в значительной степени	1	1
91	войти в мир	1	1
92	в ней в	1	1
93	всех без исключения	4	1
94	все без исключения	3	1
95	в его произведениях	1	1
96	и как бы	1	1
97	в большей или	1	1
98	в этом направлении	1	1
99	и т.д но	1	1
100	прежде всего в	1	1
101	в тот же	1	1
102	уже с самого	1	1
103	и во всяком	1	1
104	по ту сторону	1	1
105	между этими двумя	2	1
106	неразрывной связи с	1	1
107	они становятся как	1	1
108	в нем нет	2	1
109	чем иным как	1	1
110	и пр в	3	1
111	совершается в пределах	1	1
112	большей или меньшей	1	1
113	правда и в	1	1
114	в свою очередь	2	1
115	и того же	5	1
116	рядом с этим	1	1
117	может стать материалом	1	1
118	не чем иным	1	1
119	мы не найдем	2	1
120	как и во	1	1
121	не только не	1	1
122	в сущности являются	1	1
123	более и более	1	1
124	можно сказать что	3	1
125	или во всяком	1	1
126	как бы ни	1	1
127	одного и того	5	1
128	становятся как бы	1	1
129	друг от друга	1	1
130	вопрос о том	2	1
131	тем не менее	2	1
132	прежде всего определяется	1	1
133	как мы говорили	1	1
134	какого бы то	2	1
135	в двух разных	1	1
136	для него как	1	1
137	сама по себе	2	1
138	как мы видели	1	1
139	его стиль и	1	1
140	переходим к другому	1	1
141	для того чтобы	3	1
142	сознанию и его	1	1
143	а не в	1	1
144	друг для друга	1	1
145	в своей душе	1	1
146	то же самое	3	1
147	в этом отношении	3	1
148	и в другом	1	1
