N	2gram	Vinokur_Ku_1	Problema
1	и в	24	44
2	вовсе не	10	37
3	и не	12	35
4	не есть	4	35
5	может быть	13	28
6	по себе	2	25
7	потому что	23	25
8	не просто	5	23
9	то что	9	23
10	в том	30	21
11	только в	11	19
12	а не	8	18
13	в этом	14	17
14	также и	2	16
15	если мы	2	16
16	даже и	3	16
17	для нас	2	16
18	сказать что	1	16
19	когда мы	2	15
20	и то	3	14
21	не только	10	14
22	и даже	3	14
23	и т	33	13
24	то же	8	13
25	т д	14	13
26	не в	11	13
27	но в	2	12
28	том что	21	12
29	той или	1	12
30	так что	4	12
31	не является	2	11
32	то это	3	10
33	отнюдь не	1	10
34	так и	7	10
35	как и	2	10
36	тем не	4	10
37	не менее	7	10
38	некоторого рода	1	10
39	у нас	10	10
40	в виду	5	10
41	но и	6	10
42	не имеет	2	9
43	в нем	4	9
44	и с	5	9
45	это не	7	9
46	и тем	2	9
47	в то	2	9
48	никак не	2	9
49	в его	12	9
50	что и	4	9
51	что он	6	9
52	так как	9	9
53	в данном	4	9
54	как бы	7	9
55	таким образом	12	9
56	и от	1	9
57	во всяком	5	9
58	смысле слова	1	8
59	перед нами	1	8
60	в себе	3	8
61	он не	2	8
62	было бы	15	8
63	ни в	2	8
64	но это	1	8
65	есть нечто	1	8
66	только и	3	8
67	как раз	8	8
68	связи с	7	8
69	как мы	1	8
70	здесь не	3	8
71	того что	9	8
72	или иной	3	8
73	а именно	2	8
74	что же	6	8
75	что мы	1	8
76	что в	17	8
77	это и	4	7
78	в связи	3	7
79	на самом	2	7
80	все эти	6	7
81	указывает на	1	7
82	ничего общего	1	7
83	с ним	5	7
84	и что	5	7
85	с другой	7	7
86	уже не	8	7
87	мы находим	1	7
88	еще и	5	7
89	не может	7	7
90	и потому	4	7
91	здесь только	2	7
92	в целом	4	6
93	все же	12	6
94	о том	9	6
95	и если	3	6
96	то ни	1	6
97	ясно что	3	6
98	того или	4	6
99	но если	2	6
100	но только	1	6
101	никогда не	2	6
102	для этого	3	6
103	можно сказать	3	6
104	и только	1	6
105	всяком случае	5	6
106	сами по	1	6
107	мы можем	1	6
108	нет ничего	1	6
109	жизни и	1	6
110	и есть	2	5
111	едва ли	1	5
112	есть не	1	5
113	еще не	5	5
114	а только	8	5
115	значение и	2	5
116	что они	4	5
117	в своем	3	5
118	хотя и	3	5
119	в нашем	1	5
120	с тем	5	5
121	и сам	1	5
122	точки зрения	14	5
123	в своей	2	5
124	тем самым	4	5
125	как о	2	5
126	тех или	1	5
127	и его	5	5
128	в ней	6	5
129	и здесь	3	5
130	крайней мере	5	5
131	что здесь	1	5
132	только на	1	5
133	то и	2	5
134	гораздо более	3	5
135	или даже	1	5
136	в конце	1	5
137	не было	3	5
138	по крайней	5	5
139	этом случае	2	5
140	так же	4	5
141	как в	4	5
142	да и	1	5
143	этого слова	3	5
144	все это	6	5
145	быть очень	1	5
146	собственно говоря	1	5
147	а в	5	5
148	другой стороны	6	5
149	в таком	3	5
150	не что	1	4
151	не имеют	3	4
152	что иное	1	4
153	но даже	1	4
154	иное как	2	4
155	в чем	1	4
156	но как	1	4
157	и вовсе	5	4
158	могли бы	2	4
159	при этом	6	4
160	не считать	1	4
161	же касается	4	4
162	заключается в	2	4
163	на первый	1	4
164	и без	1	4
165	тому что	3	4
166	раз и	1	4
167	можно ли	2	4
168	дело в	1	4
169	и притом	1	4
170	и является	4	4
171	или иных	1	4
172	есть только	1	4
173	в ее	1	4
174	языка и	8	4
175	можно было	6	4
176	имеется в	1	4
177	мы в	1	4
178	с полным	1	4
179	д и	2	4
180	что даже	1	4
181	же и	2	4
182	совсем другое	1	4
183	тем что	8	4
184	нас в	1	4
185	на этот	2	4
186	мы говорим	2	4
187	это значит	1	4
188	или в	2	4
189	а также	1	4
190	совершенно не	1	4
191	сколько угодно	1	4
192	в каком	2	4
193	и единичное	1	4
194	в искусстве	1	4
195	же как	1	3
196	но тогда	1	3
197	и больше	1	3
198	и значение	2	3
199	часто бывает	1	3
200	говорить о	1	3
201	из того	1	3
202	это же	1	3
203	но не	5	3
204	общего с	1	3
205	кроме того	1	3
206	и как	2	3
207	с понятием	1	3
208	в самом	10	3
209	что это	5	3
210	в этой	3	3
211	говорят о	1	3
212	на то	4	3
213	что у	1	3
214	одно и	1	3
215	но все	2	3
216	значение в	1	3
217	об этом	1	3
218	его в	1	3
219	первую очередь	2	3
220	том смысле	1	3
221	только о	1	3
222	но уже	5	3
223	он является	1	3
224	все равно	2	3
225	и тогда	4	3
226	не значит	1	3
227	что такое	6	3
228	в которых	6	3
229	в таких	4	3
230	человека но	1	3
231	иной раз	2	3
232	на себе	6	3
233	та или	1	3
234	ничего не	2	3
235	находятся в	1	3
236	или иная	1	3
237	как будто	1	3
238	если его	2	3
239	как только	1	3
240	нам пришлось	1	3
241	свое значение	1	3
242	без всякого	1	3
243	идет речь	2	3
244	когда в	2	3
245	если бы	9	3
246	может иметь	2	3
247	не так	1	3
248	этот вопрос	1	3
249	не мешает	1	3
250	в качестве	7	3
251	самом деле	9	3
252	есть в	4	3
253	указания на	1	3
254	уже в	3	3
255	а это	3	3
256	а то	2	3
257	этот раз	1	3
258	для него	1	3
259	могло бы	1	3
260	само по	1	3
261	отличие от	1	3
262	говорим о	1	3
263	здесь в	1	3
264	очень много	2	3
265	что для	1	3
266	прежде всего	9	3
267	именно так	2	3
268	его как	1	3
269	в первую	4	3
270	жизнь в	1	3
271	если не	3	3
272	в той	5	3
273	это есть	2	3
274	в тех	4	3
275	самого себя	1	3
276	сама эта	1	3
277	или другого	1	3
278	с этой	2	3
279	слова и	4	3
280	в условиях	1	3
281	это уже	1	3
282	она уже	1	3
283	и все	2	3
284	тем более	2	3
285	хотя бы	10	3
286	будто бы	1	3
287	же в	4	3
288	есть уже	1	3
289	но вот	2	3
290	в типе	1	3
291	понимать как	2	3
292	а ведь	1	3
293	или иного	3	3
294	точно так	1	3
295	к тому	5	3
296	смысле что	1	3
297	к их	1	2
298	того же	4	2
299	столько же	1	2
300	только потому	6	2
301	почти всегда	1	2
302	поэтому и	1	2
303	его не	1	2
304	мы имеем	6	2
305	смысл термина	1	2
306	значение именно	1	2
307	том виде	1	2
308	в некотором	1	2
309	мы и	1	2
310	этого термина	2	2
311	с большим	3	2
312	быть в	2	2
313	не был	1	2
314	во всех	1	2
315	совсем не	1	2
316	то он	1	2
317	не то	1	2
318	с которыми	1	2
319	друг от	1	2
320	в известном	1	2
321	с этим	4	2
322	когда он	3	2
323	на нас	1	2
324	что слово	3	2
325	в которой	6	2
326	мы сразу	1	2
327	а может	1	2
328	с их	3	2
329	в наших	1	2
330	а вовсе	1	2
331	но именно	1	2
332	всех этих	1	2
333	широком смысле	1	2
334	одна от	1	2
335	же сколько	1	2
336	из него	1	2
337	что все	2	2
338	же не	1	2
339	и может	3	2
340	нас значение	1	2
341	он есть	3	2
342	для них	2	2
343	например и	1	2
344	в слове	2	2
345	для чего	1	2
346	мы видели	1	2
347	между собою	2	2
348	сейчас мы	1	2
349	нисколько не	3	2
350	же есть	2	2
351	в этих	4	2
352	и при	2	2
353	этого необходимо	1	2
354	в котором	3	2
355	с точки	9	2
356	по сравнению	1	2
357	в их	3	2
358	что вся	1	2
359	не столько	2	2
360	в отличие	1	2
361	от себя	2	2
362	и более	2	2
363	и общества	1	2
364	однако в	1	2
365	таких случаях	1	2
366	если угодно	1	2
367	дело не	2	2
368	в процессе	1	2
369	но что	1	2
370	и именно	2	2
371	например не	2	2
