N	2gram	Bakhtin_Pr_3	Istorich
1	и в	34	22
2	в этом	16	17
3	и т	8	16
4	т е	12	16
5	т д	2	15
6	что в	7	15
7	не только	10	14
8	мы видели	3	13
9	в доме	1	12
10	но и	12	12
11	и не	29	12
12	в этих	1	11
13	может быть	19	11
14	и пр	1	11
15	или в	1	11
16	но в	16	10
17	таким образом	5	10
18	еще не	4	10
19	в нем	19	9
20	и говорит	2	9
21	что и	5	9
22	в том	3	9
23	что он	23	9
24	вместе с	4	9
25	как мы	7	8
26	что они	6	8
27	не знаю	2	8
28	с этим	2	8
29	том что	3	8
30	но не	4	7
31	то что	11	7
32	мы должны	5	7
33	уже не	2	7
34	из них	5	7
35	так как	4	7
36	с другой	4	7
37	другой стороны	3	7
38	там где	7	7
39	то же	14	6
40	мы уже	6	6
41	не все	1	6
42	это не	5	6
43	здесь можно	1	6
44	во время	2	6
45	ничего не	4	6
46	связи с	1	6
47	все еще	1	6
48	так в	2	6
49	если бы	4	6
50	в них	2	6
51	что здесь	1	6
52	друг друга	2	6
53	мы можем	1	6
54	а не	9	6
55	а в	5	6
56	с ней	1	6
57	все же	7	5
58	он не	15	5
59	здесь мы	1	5
60	в этой	1	5
61	тем не	2	5
62	не менее	3	5
63	к нему	14	5
64	того что	5	5
65	один из	2	5
66	так что	5	5
67	до сих	1	5
68	в некоторых	1	5
69	у меня	6	5
70	этом случае	2	5
71	сих пор	1	5
72	одним из	1	4
73	что ты	5	4
74	мы здесь	1	4
75	и на	6	4
76	все эти	4	4
77	видели что	1	4
78	отношение к	6	4
79	не в	9	4
80	на этом	4	4
81	и с	15	4
82	можно найти	1	4
83	но он	3	4
84	к ней	2	4
85	и его	16	4
86	тем что	4	4
87	что на	1	4
88	она не	1	4
89	в пределах	6	4
90	в дальнейшем	1	4
91	находится в	2	4
92	в другой	2	4
93	только в	6	4
94	его и	3	4
95	в других	1	4
96	в данном	1	4
97	и там	1	4
98	из братьев	2	4
99	в свою	1	4
100	не может	19	4
101	он все	3	3
102	если я	2	3
103	я не	7	3
104	и ее	2	3
105	не совсем	1	3
106	в чем	5	3
107	в одной	3	3
108	некоторое время	1	3
109	и как	3	3
110	и к	12	3
111	в целом	5	3
112	на его	4	3
113	их в	3	3
114	а затем	1	3
115	его в	4	3
116	было бы	2	3
117	приходит в	1	3
118	все равно	4	3
119	далеко не	3	3
120	как и	18	3
121	должны были	1	3
122	и эти	1	3
123	никогда не	8	3
124	а ты	1	3
125	потому что	12	3
126	очень часто	2	3
127	он и	5	3
128	к тому	5	3
129	они и	1	3
130	о том	2	3
131	здесь не	1	3
132	данном случае	1	3
133	уже с	2	3
134	что у	6	3
135	на нее	2	3
136	в его	22	3
137	и она	1	3
138	с ними	6	3
139	никого не	1	3
140	и у	5	3
141	за ним	2	3
142	прежде всего	15	3
143	у него	4	3
144	из приведенных	1	3
145	уходит в	1	3
146	мы еще	1	3
147	вступает в	2	3
148	о себе	18	3
149	так же	8	3
150	мы увидим	2	3
151	быть и	2	3
152	но это	4	3
153	и от	5	3
154	и все	19	3
155	сказать что	2	3
156	ту же	1	2
157	например в	2	2
158	и то	3	2
159	на самом	11	2
160	но тем	1	2
161	здесь и	2	2
162	в котором	3	2
163	той же	2	2
164	или наоборот	1	2
165	вопрос о	2	2
166	время от	2	2
167	время как	1	2
168	но она	1	2
169	на себя	1	2
170	то это	1	2
171	и он	2	2
172	в ней	3	2
173	бы она	1	2
174	в сторону	2	2
175	по отношению	5	2
176	вступают в	1	2
177	себе и	5	2
178	мы сейчас	1	2
179	независимо от	1	2
180	как в	4	2
181	в своем	2	2
182	ней в	1	2
183	хотя и	3	2
184	что по	1	2
185	в этот	2	2
186	ни один	1	2
187	во многих	1	2
188	тому же	2	2
189	не могла	1	2
190	при этом	4	2
191	всех этих	2	2
192	в виде	4	2
193	что еще	1	2
194	и вот	5	2
195	в нее	1	2
196	так и	6	2
197	но все	5	2
198	же не	2	2
199	на все	1	2
200	большинстве случаев	3	2
201	ни в	4	2
202	вовсе не	11	2
203	с тем	5	2
204	со своими	1	2
205	и для	8	2
206	выйти за	1	2
207	и было	1	2
208	после этого	1	2
209	такой же	3	2
210	как таковой	1	2
211	не мог	5	2
212	точки зрения	8	2
213	на месте	1	2
214	в которых	2	2
215	друг другу	4	2
216	и более	1	2
217	даже в	5	2
218	случае в	1	2
219	в то	12	2
220	одна из	1	2
221	я буду	1	2
222	я теперь	5	2
223	его он	1	2
224	как будто	7	2
225	ли это	2	2
226	от каждого	1	2
227	и это	4	2
228	я тебя	1	2
229	и о	1	2
230	говорит и	1	2
231	роль в	1	2
232	в другом	8	2
233	с собой	1	2
234	не с	2	2
235	связан с	2	2
236	после того	1	2
237	образом в	1	2
238	и что	5	2
239	за это	1	2
240	должно было	1	2
241	между тем	3	2
242	с матерью	1	2
243	все время	5	2
244	в него	3	2
245	и действительно	1	2
246	и так	5	2
247	у тебя	1	2
248	с одной	1	2
249	где они	1	2
250	из которого	1	2
251	героя с	1	2
252	в жизни	2	2
253	для нее	1	2
254	что не	7	2
255	него и	2	2
256	а то	1	2
257	мы знаем	2	2
258	себе в	1	2
259	всяком случае	5	2
260	в одном	5	2
261	никто не	1	2
262	только на	4	2
263	в особенности	1	2
264	и даже	7	2
265	есть только	3	2
266	когда герой	1	2
267	не было	2	2
268	всю жизнь	2	2
269	и вновь	1	2
270	не видит	1	2
271	уже давно	1	2
272	и потому	2	2
273	но этот	2	2
274	с миром	3	2
275	да и	4	2
276	ко мне	1	2
277	действительно как	1	2
278	можно сказать	1	2
279	здесь есть	1	2
280	если не	3	2
281	она знает	1	2
282	происходит в	1	2
283	от него	6	2
284	еще более	2	2
285	или не	1	2
286	свое лицо	3	2
287	ты не	1	2
288	героя не	1	2
289	нет ничего	1	2
290	отношению к	6	2
291	жизни и	3	2
292	а я	10	2
293	только не	1	2
294	он на	1	2
295	во всяком	5	2
