N	2gram	Bakhtin_Pr_1	Istorich
1	и в	23	26
2	так как	7	18
3	никогда не	5	13
4	потому что	12	13
5	и на	10	12
6	в этом	25	12
7	таким образом	11	12
8	в том	11	12
9	что в	8	12
10	может быть	21	11
11	не только	13	10
12	том что	9	10
13	представления о	1	10
14	с другой	2	10
15	и не	34	10
16	еще не	5	9
17	а именно	1	9
18	что он	10	9
19	но и	11	9
20	и это	5	8
21	все эти	8	8
22	все же	5	8
23	в нем	20	8
24	с ним	6	8
25	вместе с	2	8
26	другой стороны	2	8
27	например в	3	7
28	но в	4	7
29	и его	13	7
30	о том	2	7
31	уже не	8	7
32	у него	6	7
33	превращается в	1	7
34	мы уже	2	6
35	мы не	2	6
36	как в	6	6
37	как он	2	6
38	в русской	1	6
39	и с	4	6
40	то что	18	6
41	ее в	1	6
42	не может	11	6
43	то же	10	5
44	в ней	1	5
45	за собой	1	5
46	не будет	1	5
47	и этим	2	5
48	как и	8	5
49	и что	1	5
50	же мы	1	5
51	в то	10	5
52	то это	1	5
53	так и	10	5
54	в его	24	5
55	мы видим	3	5
56	только в	8	5
57	тем что	3	5
58	у нас	1	5
59	там где	6	5
60	его в	4	5
61	как мы	5	4
62	и он	1	4
63	с его	6	4
64	что оно	1	4
65	но как	3	4
66	из этих	2	4
67	на его	2	4
68	и по	2	4
69	здесь мы	2	4
70	это не	10	4
71	и тем	2	4
72	здесь же	1	4
73	но здесь	1	4
74	что и	5	4
75	себе в	1	4
76	до сих	2	4
77	прежде всего	7	4
78	одну из	1	4
79	как бы	28	4
80	сих пор	2	4
81	в книге	3	4
82	у них	1	4
83	но это	5	4
84	есть и	1	4
85	на своем	1	4
86	все что	3	4
87	же как	1	3
88	и то	1	3
89	должна быть	2	3
90	время как	1	3
91	из которых	2	3
92	и наконец	5	3
93	в себе	5	3
94	вообще не	1	3
95	что она	2	3
96	при этом	3	3
97	если бы	10	3
98	и вот	2	3
99	него и	1	3
100	в них	3	3
101	нет в	1	3
102	такой же	1	3
103	в своей	11	3
104	таким же	2	3
105	в одном	9	3
106	не в	6	3
107	их в	2	3
108	она не	5	3
109	на котором	2	3
110	например у	1	3
111	к концу	1	3
112	не потому	2	3
113	могут быть	1	3
114	вот почему	1	3
115	как только	1	3
116	его с	1	3
117	и другие	2	3
118	данном случае	2	3
119	то время	2	3
120	один из	2	3
121	и действительно	1	3
122	в качестве	1	3
123	так что	1	3
124	при помощи	1	3
125	и других	5	3
126	эти три	1	3
127	от того	2	3
128	и только	1	3
129	со стороны	2	3
130	далеко не	1	3
131	но есть	1	3
132	от этого	1	3
133	не было	3	3
134	в частности	1	3
135	к своему	1	3
136	в данном	2	3
137	наряду с	1	3
138	в тех	1	3
139	как будто	3	3
140	и от	1	3
141	кроме того	3	3
142	вопрос о	4	3
143	на первый	1	3
144	а в	7	3
145	сказать что	5	3
146	из этого	1	3
147	как на	2	3
148	в своих	2	3
149	к этому	2	3
150	они не	3	3
151	только он	1	2
152	нам кажется	4	2
153	из его	3	2
154	оно может	1	2
155	и больше	1	2
156	всех его	1	2
157	что герой	2	2
158	первый план	1	2
159	но не	8	2
160	то он	3	2
161	по отношению	11	2
162	тогда как	1	2
163	в свои	1	2
164	в одной	4	2
165	с этим	1	2
166	в своем	8	2
167	что касается	1	2
168	перед нами	4	2
169	и как	8	2
170	что это	1	2
171	в этой	4	2
172	то и	2	2
173	и до	1	2
174	но он	2	2
175	на западе	2	2
176	он не	4	2
177	из него	1	2
178	людей и	1	2
179	с этой	1	2
180	можно было	3	2
181	но все	4	2
182	человека в	5	2
183	же не	1	2
184	его не	1	2
185	было бы	6	2
186	и соответствующие	1	2
187	приходит в	1	2
188	здесь нет	1	2
189	кажется что	3	2
190	ни в	3	2
191	тех которые	1	2
192	ни одной	2	2
193	вовсе не	8	2
194	становится и	1	2
195	в эту	1	2
196	в которых	2	2
197	своего рода	1	2
198	образом и	1	2
199	однако в	2	2
200	даже в	2	2
201	тем самым	1	2
202	и другое	1	2
203	которых он	1	2
204	одна из	2	2
205	на него	2	2
206	не могло	1	2
207	или как	5	2
208	и далее	1	2
209	нет ни	2	2
210	ее на	1	2
211	здесь совершенно	1	2
212	зависимости от	3	2
213	отличается от	2	2
214	об одном	1	2
215	должны быть	1	2
216	к тому	1	2
217	живет на	1	2
218	но при	1	2
219	здесь не	1	2
220	только то	3	2
221	и сам	2	2
222	что у	1	2
223	и происходит	1	2
224	ничего не	6	2
225	не поддается	1	2
226	можно сказать	2	2
227	как у	2	2
228	говорит он	8	2
229	в форме	6	2
230	все время	1	2
231	того что	2	2
232	именно на	2	2
233	не так	1	2
234	всяком случае	3	2
235	она имеет	1	2
236	что они	1	2
237	а с	1	2
238	что не	1	2
239	такое понимание	1	2
240	в некоторых	1	2
241	этим он	1	2
242	а не	20	2
243	он становится	1	2
244	что из	2	2
245	он и	5	2
246	в одно	1	2
247	него в	2	2
248	так же	6	2
249	к себе	2	2
250	что же	1	2
251	отношению к	11	2
252	быть только	1	2
253	что мы	1	2
254	но для	2	2
255	под названием	1	2
256	мира и	7	2
257	для нас	3	2
258	на множественность	1	2
259	мы должны	2	2
260	отсюда же	2	2
261	только что	1	2
262	в этих	2	2
263	не есть	1	2
264	но эти	2	2
265	героя в	4	2
266	жизни и	6	2
267	переносит в	1	2
268	точно так	2	2
269	во всяком	4	2
270	также что	1	1
271	отношения к	2	1
272	одним из	8	1
273	в движение	1	1
274	переходит к	1	1
275	не видим	1	1
276	и есть	5	1
277	которые были	3	1
278	этого мира	4	1
279	в зависимости	3	1
280	форма его	1	1
281	а как	6	1
282	есть не	2	1
283	со всех	1	1
284	или наоборот	1	1
285	на первом	1	1
286	что если	1	1
287	ни у	1	1
288	героя но	1	1
289	именно к	1	1
290	этом не	1	1
291	здесь с	3	1
292	он как	1	1
293	эта форма	2	1
294	равно как	1	1
295	совпадает с	2	1
296	первом месте	1	1
297	оно есть	1	1
298	как объекта	1	1
299	в полной	1	1
300	же что	2	1
301	по этому	2	1
302	и сами	1	1
303	не создает	1	1
304	во всех	5	1
305	как правило	1	1
306	своей работе	1	1
307	еще далеко	1	1
308	нем мы	1	1
309	не все	1	1
310	вступают в	1	1
311	отличие от	2	1
312	которые не	1	1
313	в истории	2	1
314	идет о	3	1
315	что именно	2	1
316	до его	1	1
317	что как	1	1
318	и нет	1	1
319	как нам	2	1
320	однако не	2	1
321	в полном	1	1
322	хотя и	1	1
323	как уже	1	1
324	его к	4	1
325	и к	4	1
326	ясно и	1	1
327	в этот	2	1
328	ни один	2	1
329	в целом	4	1
330	он в	2	1
331	можно не	1	1
332	в главе	1	1
333	видим и	1	1
334	он является	1	1
335	тени в	1	1
336	ее как	2	1
337	но на	1	1
338	действительно становится	1	1
339	одно и	1	1
340	этот процесс	1	1
341	в чужую	2	1
342	связывают и	1	1
343	задний план	1	1
344	не значит	2	1
345	есть та	1	1
346	ее и	1	1
347	никак не	2	1
348	не друг	1	1
349	характер в	1	1
350	он так	1	1
351	чтобы в	1	1
352	подобно тому	3	1
353	что ни	1	1
354	на задний	1	1
355	смерти все	1	1
356	по содержанию	1	1
357	что все	3	1
358	другого человека	4	1
359	правильным и	1	1
360	в мире	7	1
361	чего он	1	1
362	мире не	1	1
363	то есть	24	1
364	знает что	1	1
365	того или	1	1
366	месте и	1	1
367	с героем	1	1
368	не служит	2	1
369	был очень	1	1
370	в жизни	6	1
371	по существу	4	1
372	духа в	1	1
373	меня но	1	1
374	чем в	2	1
375	в один	2	1
376	остается в	2	1
377	их на	1	1
378	героем и	1	1
379	одно из	1	1
380	переносится в	1	1
381	искать в	2	1
382	точки зрения	21	1
383	и при	1	1
384	можно найти	1	1
385	людей его	1	1
386	в котором	2	1
387	не столько	3	1
388	на свою	1	1
389	самого героя	8	1
390	не от	1	1
391	они уже	3	1
392	что я	1	1
393	и новые	1	1
394	й главе	2	1
395	на языке	2	1
396	все это	7	1
397	по ту	1	1
398	мира на	1	1
399	борьбу с	1	1
400	и более	1	1
401	заставляет его	2	1
402	сам он	3	1
403	и герой	1	1
404	если и	1	1
405	одновременно в	1	1
406	можно ли	1	1
407	при всех	1	1
408	не менее	1	1
409	которые или	1	1
410	мира не	2	1
411	другое чем	1	1
412	или трактуются	1	1
413	не делают	1	1
414	к этим	1	1
415	в основе	5	1
416	того чтобы	4	1
417	следовательно и	2	1
418	казалось бы	1	1
419	была сделана	1	1
420	под этим	2	1
421	это из	1	1
422	пути и	1	1
423	к ней	1	1
424	как она	1	1
425	по своей	1	1
426	уже говорили	1	1
427	его он	1	1
428	со своим	3	1
429	строя а	1	1
430	только с	2	1
431	героя а	4	1
432	все этапы	1	1
433	но даже	1	1
434	над ним	1	1
435	в области	3	1
436	и социального	1	1
437	свое объяснение	2	1
438	в стиле	1	1
439	вот в	1	1
440	предположение о	1	1
441	с идеями	1	1
442	не могут	6	1
443	есть только	1	1
444	сравнительно с	1	1
445	просто на	1	1
446	собственно не	1	1
447	другой и	1	1
448	для такого	1	1
449	бы он	1	1
450	его значение	1	1
451	мысли о	1	1
452	все еще	1	1
453	полным правом	1	1
454	для героя	2	1
455	должен быть	1	1
456	и о	3	1
457	тому что	2	1
458	с ее	2	1
459	в ее	1	1
460	только при	2	1
461	как по	1	1
462	и нашел	1	1
463	чтобы быть	1	1
464	него самого	3	1
465	идет не	3	1
466	приводит к	3	1
467	те же	1	1
468	здесь как	1	1
469	в борьбе	1	1
470	отсюда и	1	1
471	особый интерес	1	1
472	весь сплошь	1	1
473	это только	1	1
474	могла быть	1	1
475	для этого	1	1
476	только у	3	1
477	и лишена	1	1
478	об этом	1	1
479	находится в	1	1
480	них не	1	1
481	перед нею	1	1
482	с полным	1	1
483	и здесь	3	1
484	тех кто	1	1
485	на вопрос	2	1
486	этапами а	1	1
487	более поздняя	1	1
488	могут дать	1	1
489	от земли	1	1
490	к одному	1	1
491	все его	1	1
492	воспринимается как	1	1
493	к нему	3	1
494	на особой	1	1
495	между тем	5	1
496	находит свое	1	1
497	и сердца	1	1
498	и можно	1	1
499	них в	1	1
500	наконец в	2	1
501	в свете	3	1
502	как объект	4	1
503	он есть	3	1
504	в й	2	1
505	быть и	1	1
506	он что	1	1
507	но с	1	1
508	ведь эти	1	1
509	не как	12	1
510	мне кажется	1	1
511	этот вопрос	2	1
512	пришел к	1	1
513	что даже	1	1
514	ли он	2	1
515	или другого	1	1
516	друг друга	3	1
517	уже и	1	1
518	поэтому и	2	1
519	от них	1	1
520	между героем	1	1
521	было так	1	1
522	же и	1	1
523	прямо не	1	1
524	есть в	3	1
525	одной из	1	1
526	уже в	5	1
527	если мы	1	1
528	или даже	2	1
529	его и	1	1
530	мир в	2	1
531	роль и	1	1
532	был бы	5	1
533	для него	15	1
534	в определенных	1	1
535	отношение к	1	1
536	при всей	1	1
537	ту сторону	1	1
538	может служить	1	1
539	как его	1	1
540	случае не	1	1
541	и пр	1	1
542	и никогда	1	1
543	для того	2	1
544	этого пути	1	1
545	были бы	4	1
546	довольно ясно	1	1
547	и даже	3	1
548	даже не	1	1
549	а на	1	1
550	же земля	1	1
551	не стало	1	1
552	все новые	1	1
553	именно в	6	1
554	стороны эта	1	1
555	о своем	1	1
556	заметить что	2	1
557	он это	1	1
558	с другом	3	1
559	в самую	1	1
560	на ней	1	1
561	социальной жизни	2	1
562	в другое	1	1
563	это прежде	1	1
564	не знает	1	1
565	его как	5	1
566	они особенно	1	1
567	этим можно	1	1
568	то здесь	1	1
569	под влиянием	1	1
570	несмотря на	6	1
571	вступает в	1	1
572	он представляет	1	1
573	первый взгляд	1	1
574	форме в	1	1
575	перейти в	1	1
576	к другому	2	1
577	он говорит	2	1
578	если оно	1	1
579	смысле этого	1	1
580	совершенно особый	1	1
581	тому как	3	1
582	первоначально в	1	1
583	в мир	3	1
584	и вполне	2	1
585	эти черты	1	1
586	у ивана	2	1
587	выше в	1	1
588	друг с	3	1
589	этого слова	2	1
590	здесь так	1	1
591	новые и	1	1
592	с большой	1	1
593	и для	3	1
594	не существует	1	1
595	мы только	1	1
596	этих трех	1	1
597	и вызывает	2	1
598	к одной	1	1
599	на которой	1	1
600	наблюдения над	1	1
601	бы в	3	1
602	тем более	1	1
603	чтобы его	2	1
604	и могли	1	1
605	новые формы	1	1
606	будто бы	1	1
607	и земли	2	1
608	же в	2	1
609	он подошел	1	1
610	может и	1	1
611	от лица	1	1
612	существом и	2	1
613	между ними	2	1
614	на этот	2	1
615	мы проследим	1	1
616	оно не	2	1
617	время не	2	1
618	то оно	1	1
619	это в	2	1
620	в противоположность	3	1
621	этой точки	1	1
622	и вновь	1	1
