N	2gram	Propp_Isto_5	KulturaY
1	и т	20	39
2	потому что	7	25
3	и в	25	23
4	т е	16	22
5	не только	13	20
6	в том	6	19
7	в этом	10	18
8	и не	11	16
9	было бы	1	15
10	так как	11	15
11	может быть	17	15
12	т д	18	14
13	точки зрения	2	14
14	все эти	8	12
15	если бы	2	12
16	в самом	1	12
17	но в	1	11
18	том что	8	11
19	того чтобы	3	11
20	по себе	2	10
21	в русском	1	10
22	а не	2	10
23	что в	8	10
24	самом деле	2	9
25	вопрос о	2	9
26	хотя бы	1	9
27	то что	7	9
28	вовсе не	2	9
29	для того	3	9
30	не может	6	9
31	с точки	1	8
32	не в	6	8
33	и что	8	8
34	в качестве	7	8
35	уже не	11	8
36	прежде всего	6	8
37	с другой	9	8
38	и пр	3	8
39	что это	5	7
40	все же	10	7
41	то обстоятельство	1	7
42	в силу	1	7
43	и с	3	7
44	не менее	4	7
45	обстоятельство что	1	7
46	но и	13	7
47	другой стороны	8	7
48	то же	4	6
49	и на	8	6
50	но не	5	6
51	в этой	3	6
52	это не	6	6
53	тем не	4	6
54	ту же	2	6
55	вопроса о	1	6
56	слова в	1	6
57	что не	1	6
58	что мы	2	6
59	также и	1	5
60	мы имеем	14	5
61	я не	1	5
62	зависимости от	1	5
63	еще не	8	5
64	целый ряд	1	5
65	должна быть	1	5
66	по существу	2	5
67	и вот	1	5
68	что все	4	5
69	об этом	2	5
70	и тем	4	5
71	несмотря на	2	5
72	и здесь	7	5
73	ясно что	5	5
74	приводит к	1	5
75	в его	12	5
76	один из	2	5
77	тот же	1	5
78	что он	22	5
79	только в	7	5
80	должен быть	2	5
81	всяком случае	1	5
82	само по	1	5
83	там где	6	5
84	вместе с	22	5
85	как это	1	5
86	подобного рода	1	5
87	все это	4	5
88	таким образом	9	5
89	во всяком	1	5
90	вряд ли	1	4
91	в зависимости	1	4
92	в данном	3	4
93	со стороны	2	4
94	отнюдь не	1	4
95	перед нами	2	4
96	на то	2	4
97	в нем	7	4
98	но все	5	4
99	на этой	4	4
100	в то	3	4
101	не имеет	1	4
102	ничего не	2	4
103	что на	1	4
104	к тому	1	4
105	и о	1	4
106	в пределах	4	4
107	или в	6	4
108	могут быть	6	4
109	можно сказать	2	4
110	для нас	5	4
111	в нашей	1	4
112	мы знаем	8	4
113	в конце	1	4
114	в особенности	3	4
115	в каком	1	4
116	не было	1	4
117	в связи	4	4
118	как бы	2	4
119	сказать что	2	4
120	к этому	2	4
121	так же	5	4
122	того же	2	3
123	что когда	1	3
124	что можно	1	3
125	как в	6	3
126	с этим	5	3
127	так в	2	3
128	то и	1	3
129	главным образом	1	3
130	он не	4	3
131	всех этих	1	3
132	и по	2	3
133	на этом	3	3
134	что она	1	3
135	еще одно	1	3
136	о которых	2	3
137	этого не	1	3
138	смысл и	1	3
139	что такое	1	3
140	знаем что	6	3
141	в таких	3	3
142	в процессе	1	3
143	же время	1	3
144	и его	9	3
145	связи с	8	3
146	следует что	1	3
147	языка в	1	3
148	что оно	1	3
149	как мы	5	3
150	в виду	1	3
151	в ней	5	3
152	здесь не	1	3
153	а в	3	3
154	на это	1	3
155	для этого	1	3
156	сводится к	1	3
157	никак не	1	3
158	а также	1	3
159	знает что	1	3
160	что и	6	3
161	в форме	3	3
162	того что	2	3
163	уже в	2	3
164	же в	2	3
165	у него	2	3
166	тем что	10	3
167	в соответствии	1	3
168	из которых	2	3
169	но для	2	3
170	но это	7	3
171	не знает	1	3
172	совершенно не	2	3
173	к этой	1	3
174	и это	4	3
175	точно так	1	3
176	также что	3	2
177	же как	4	2
178	и потому	2	2
179	на самом	1	2
180	тех же	2	2
181	и есть	1	2
182	тем же	1	2
183	почти всегда	1	2
184	той же	1	2
185	но даже	1	2
186	думаю что	1	2
187	не то	1	2
188	что за	2	2
189	ответ на	1	2
190	очевидно что	2	2
191	отличие от	1	2
192	что они	1	2
193	дает нам	1	2
194	не хватает	1	2
195	в своем	1	2
196	что касается	1	2
197	его к	3	2
198	от этого	4	2
199	за собой	1	2
200	и у	1	2
201	интересно что	1	2
202	одно время	1	2
203	и если	1	2
204	при этом	1	2
205	не как	4	2
206	состоит в	1	2
207	здесь мы	5	2
208	связанные с	2	2
209	на ту	1	2
210	данном случае	2	2
211	только о	1	2
212	но уже	3	2
213	это положение	1	2
214	или о	1	2
215	соответствии с	1	2
216	с тем	8	2
217	как и	7	2
218	не всегда	4	2
219	мы видели	7	2
220	а если	2	2
221	и еще	1	2
222	и сейчас	1	2
223	в своей	2	2
224	таким же	2	2
225	бы привести	1	2
226	в их	1	2
227	в отличие	1	2
228	в которых	3	2
229	и более	1	2
230	тем самым	1	2
231	в современном	1	2
232	только для	1	2
233	стоит в	1	2
234	таких случаях	2	2
235	как можно	2	2
236	что эта	1	2
237	она не	2	2
238	мало того	1	2
239	дело не	1	2
240	и прочие	1	2
241	уже из	1	2
242	того как	4	2
243	образом в	2	2
244	в наше	2	2
245	очень часто	1	2
246	должны быть	1	2
247	оно не	1	2
248	утверждать что	1	2
249	некоторой степени	1	2
250	иметь в	1	2
251	свою очередь	1	2
252	роль в	2	2
253	на том	3	2
254	что у	4	2
255	что для	1	2
256	это только	1	2
257	мы в	1	2
258	и вообще	3	2
259	в память	1	2
260	язык и	2	2
261	одного из	1	2
262	после того	3	2
263	как у	2	2
264	к нему	3	2
265	а именно	4	2
266	где не	1	2
267	в современной	1	2
268	но так	2	2
269	пишет он	1	2
270	он уже	1	2
271	или же	3	2
272	их не	1	2
273	нам здесь	1	2
274	с одной	7	2
275	указывает что	1	2
276	же и	1	2
277	конечно не	1	2
278	а это	1	2
279	е на	2	2
280	до некоторой	1	2
281	не говорит	1	2
282	в целях	3	2
283	никогда не	3	2
284	и даже	1	2
285	ли это	1	2
286	сюда же	3	2
287	еще и	1	2
288	но есть	2	2
289	превращается в	7	2
290	а на	2	2
291	но оно	3	2
292	в частности	7	2
293	ни на	1	2
294	для поднятия	1	2
295	как будто	1	2
296	быть не	1	2
297	с этой	2	2
298	этом случае	7	2
299	и для	2	2
300	строится на	2	2
301	и от	1	2
302	и все	3	2
303	мы должны	4	2
304	все они	1	2
305	в свою	3	2
306	только как	1	2
307	в свое	2	2
308	себе не	1	2
309	в своих	1	2
310	этой точки	1	2
311	это неверно	2	1
312	ту пору	1	1
313	только язык	1	1
314	сам по	1	1
315	в сердце	1	1
316	он может	2	1
317	за которым	1	1
318	д или	2	1
