N	3gram	Bakhtin_Pr_1	Problema
1	с точки зрения	13	11
2	в том что	6	8
3	то же самое	1	6
4	по крайней мере	1	6
5	с другой стороны	3	6
6	в данном случае	2	5
7	можно было бы	2	4
8	не только в	2	4
9	во всяком случае	3	4
10	не только не	1	4
11	имеем в виду	1	3
12	на самом деле	4	3
13	в этом смысле	10	3
14	то и другое	1	3
15	точно так же	1	3
16	в зависимости от	5	3
17	тех или иных	1	3
18	и во всяком	1	3
19	того или иного	1	3
20	о том что	1	3
21	и т д	1	3
22	потому что он	1	2
23	хотя и не	1	2
24	и в других	1	2
25	хотя бы и	2	2
26	сами по себе	3	2
27	как будто бы	1	2
28	в себе и	1	2
29	и весь мир	1	2
30	но не всякий	1	2
31	и в частности	1	2
32	то время как	1	2
33	потому что она	3	2
34	крайней мере для	1	2
35	то перед нами	2	2
36	для того чтобы	1	2
37	более или менее	1	2
38	заключается в том	1	2
39	в то время	1	2
40	и независимо от	1	2
41	в то же	9	2
42	сама по себе	1	2
43	и только в	1	2
44	относится к области	1	1
45	но все же	2	1
46	необходимо заметить что	1	1
47	а следовательно и	1	1
48	нет и в	1	1
49	утверждения или отрицания	1	1
50	дело в том	1	1
51	тем что оно	1	1
52	мы имеем в	1	1
53	как нам кажется	1	1
54	том что он	4	1
55	нам кажется что	1	1
56	что в результате	1	1
57	что же касается	1	1
58	же как и	1	1
59	в нем и	1	1
60	как раз и	3	1
61	по сравнению с	1	1
62	и не может	2	1
63	как мы сказали	1	1
64	они вовсе не	1	1
65	и в то	2	1
66	за их пределы	1	1
67	достоевский прежде всего	1	1
68	из которых ни	1	1
69	бы то ни	2	1
70	только то что	2	1
71	сохранить за собой	1	1
72	в самой структуре	2	1
73	что весь этот	1	1
74	почти никогда не	1	1
75	тем или другим	1	1
76	есть то что	1	1
77	до сих пор	2	1
78	как и его	1	1
79	и остался бы	1	1
80	и не служит	2	1
81	так же как	1	1
82	то ни было	1	1
83	на первый взгляд	1	1
84	в конце концов	5	1
85	всяком случае не	1	1
86	не в том	1	1
87	по себе еще	2	1
88	в самой жизни	1	1
89	не тем что	1	1
90	но именно в	1	1
91	это не значит	3	1
92	друг к другу	1	1
93	в себе все	1	1
94	само по себе	3	1
95	другой и в	1	1
96	этой точки зрения	1	1
97	смысле как мы	1	1
98	а в том	1	1
99	в известном смысле	1	1
100	в этом произведении	1	1
101	несмотря на свою	1	1
102	то что в	1	1
103	по себе а	1	1
104	мы видим и	1	1
105	не была бы	1	1
106	достоевского не только	1	1
107	так и в	1	1
108	в свою очередь	1	1
109	это и есть	1	1
110	и т п	3	1
111	вовсе не как	1	1
112	и в логике	1	1
113	другой стороны и	1	1
114	с самого начала	1	1
115	так всегда и	1	1
116	в романах достоевского	5	1
117	в настоящее время	1	1
118	что это не	1	1
119	может быть лишь	1	1
120	друг друга но	1	1
121	к тому что	1	1
122	конечно не в	1	1
123	было бы сказать	1	1
124	весь этот мир	1	1
125	себе еще не	2	1
126	это не только	1	1
127	как бы оно	1	1
128	или лучше сказать	1	1
129	выходит за пределы	1	1
130	именно потому что	2	1
131	новое отношение к	1	1
