N	3gram	Vygotskiy__1	Myslijsy
1	заключает в себе	1	8
2	то что я	2	7
3	в том что	9	7
4	до тех пор	1	6
5	не может быть	8	5
6	до такой степени	1	5
7	само по себе	5	5
8	о том что	7	5
9	то же самое	2	4
10	до сих пор	3	4
11	и т п	15	4
12	и то что	1	4
13	и в этом	1	4
14	только тогда когда	4	4
15	можно сказать что	1	4
16	на то что	8	4
17	для того чтобы	5	4
18	тем не менее	2	4
19	есть для меня	1	4
20	на самом деле	2	3
21	с точки зрения	2	3
22	вместе с тем	2	3
23	не то что	1	3
24	в том случае	2	3
25	во всяком случае	6	3
26	и т д	8	3
27	когда мы говорим	1	3
28	и таким образом	2	3
29	мы не можем	2	3
30	от того что	2	3
31	не только не	3	3
32	потому что в	1	3
33	слова то есть	2	3
34	потому что как	1	2
35	не в состоянии	3	2
36	что иное как	1	2
37	тех пор пока	1	2
38	подобно тому как	5	2
39	в том и	2	2
40	в том же	1	2
41	только в том	3	2
42	в таком случае	2	2
43	сами по себе	1	2
44	бы только в	1	2
45	между тем как	1	2
46	то что в	1	2
47	не могут быть	1	2
48	мы имеем дело	1	2
49	можно сравнить с	1	2
50	не в том	5	2
51	то что она	1	2
52	и в том	1	2
53	один и тот	1	2
54	а в том	2	2
55	таким образом мы	1	2
56	что я вижу	1	2
57	то есть в	2	2
58	что и в	2	2
59	вопрос о том	1	2
60	потому что мы	1	2
61	тогда когда оно	1	2
62	не что иное	1	2
63	и тот же	1	2
64	а следовательно и	1	1
65	хотя и не	2	1
66	что то же	1	1
67	мы его не	1	1
68	мы можем убедиться	1	1
69	к другу и	1	1
70	как в процессе	1	1
71	даже тогда когда	1	1
72	так что если	1	1
73	и того же	1	1
74	дело в том	1	1
75	и той же	3	1
76	но так как	1	1
77	одним и тем	1	1
78	не только о	1	1
79	упуская из виду	2	1
80	во всем ее	1	1
81	в настоящее время	2	1
82	творчества так и	1	1
83	в том числе	1	1
84	в силу того	2	1
85	и состоит чтобы	1	1
86	если так то	1	1
87	языка то есть	1	1
88	и в той	1	1
89	не заключает в	1	1
90	том случае если	1	1
91	таким образом как	1	1
92	что только в	1	1
93	так как мы	1	1
94	а может быть	1	1
95	не было бы	2	1
96	в этом отношении	2	1
97	в таком же	1	1
98	того и другого	1	1
99	к тому чтобы	3	1
100	вижу есть для	1	1
101	виде в каком	1	1
102	но не могу	1	1
103	человек то есть	1	1
104	точно так же	3	1
105	другой стороны в	1	1
106	как при этом	1	1
107	может быть только	1	1
108	т п но	1	1
109	а если так	1	1
110	случае когда мы	1	1
111	и потому не	1	1
112	сказать что в	3	1
113	различаем в слове	1	1
114	имеет в виду	2	1
115	бы и в	1	1
116	в это время	1	1
117	в такой степени	1	1
118	том и состоит	2	1
119	смотрит на нее	1	1
120	чтобы понять что	1	1
121	тот же предмет	1	1
122	того что он	1	1
123	и тем же	1	1
124	поэзия как и	1	1
125	если бы мы	1	1
126	из виду что	1	1
127	могут быть названы	1	1
128	же значение как	1	1
129	мы не знаем	1	1
130	с одной стороны	5	1
131	смысле этого слова	2	1
132	в связи с	1	1
133	если же мы	1	1
134	если бы в	1	1
135	объективное и субъективное	1	1
136	разница только в	1	1
137	чувственный образ и	1	1
138	слово которое является	1	1
139	в свою очередь	1	1
140	той и другой	1	1
141	я вижу есть	1	1
142	то что все	1	1
143	то что по	1	1
144	следующее то что	1	1
145	столь же мало	1	1
146	а слово с	1	1
147	друг к другу	1	1
148	только в обществе	1	1
149	и не без	1	1
150	с другой стороны	5	1
151	только о том	1	1
152	пор пока мы	1	1
153	т д то	1	1
154	все то что	3	1
155	еще до сих	1	1
156	иначе как в	1	1
157	мы различаем в	1	1
158	всякое понимание есть	1	1
159	образом мы видим	1	1
160	так как при	1	1
161	силу того что	2	1
162	именно в силу	1	1
163	такое же значение	1	1
164	нуждаются в объяснении	1	1
165	что в сущности	1	1
166	заключается в том	6	1
167	в то время	5	1
168	оба эти направления	1	1
169	слов все это	1	1
170	или что то	1	1
171	в том чтобы	7	1
172	и вместе с	1	1
173	никогда не может	2	1
174	и в другой	1	1
175	в одном из	2	1
176	с самого начала	1	1
177	легко заметить что	1	1
178	и в самом	2	1
179	и так как	3	1
180	если признать что	1	1
181	в обществе и	1	1
182	известный способ мышления	1	1
183	не может стать	2	1
184	речь идет о	1	1
185	том числе и	1	1
186	случае если бы	1	1
187	одного и того	1	1
188	в этом суждении	1	1
189	ту же мысль	2	1
190	и ту же	1	1
191	может быть искусственно	1	1
192	человек не только	1	1
193	одной и той	3	1
194	у нас в	1	1
195	дело не в	1	1
196	может быть объяснено	1	1
197	мы различаем три	1	1
198	что мы можем	1	1
199	такой степени что	1	1
200	по тому что	1	1
201	одну и ту	1	1
202	том случае когда	1	1
203	его частей то	1	1
204	как и в	4	1
205	сами нуждаются в	1	1
206	мы видели что	2	1
207	что речь идет	2	1
208	художественного произведения но	1	1
