N	2gram	Propp_Isto_5	Vladivir
1	и в	25	31
2	не только	13	24
3	но и	13	19
4	то что	7	18
5	и не	11	17
6	и даже	1	15
7	у него	2	15
8	в этом	10	14
9	том что	8	14
10	и с	3	14
11	что в	8	14
12	но в	1	12
13	в его	12	12
14	что он	22	12
15	о том	7	11
16	в том	6	11
17	потому что	7	11
18	также и	1	10
19	он не	4	10
20	так что	2	10
21	как мы	5	9
22	никогда не	3	9
23	в конце	1	9
24	только в	7	9
25	в течение	2	9
26	а в	3	9
27	и по	2	8
28	в то	3	8
29	в дальнейшем	4	8
30	так как	11	8
31	и и	1	7
32	мы уже	4	7
33	как это	1	7
34	и его	9	7
35	для него	1	7
36	об этом	2	7
37	о нем	3	7
38	в эти	1	7
39	уже в	2	7
40	еще и	1	7
41	е в	3	7
42	сказать что	2	7
43	того же	2	6
44	то же	4	6
45	не без	1	6
46	то он	1	6
47	и к	1	6
48	это было	2	6
49	в котором	1	6
50	и сам	2	6
51	и что	8	6
52	можно сказать	2	6
53	в качестве	7	6
54	может быть	17	6
55	и потому	2	6
56	не может	6	6
57	к этому	2	6
58	не был	1	5
59	но как	1	5
60	когда он	2	5
61	на то	2	5
62	и если	1	5
63	которой он	2	5
64	не в	6	5
65	со своим	1	5
66	что и	6	5
67	вовсе не	2	5
68	но он	2	5
69	не было	1	5
70	а с	1	5
71	все это	4	5
72	и от	1	5
73	а также	1	5
74	с ним	4	5
75	в свое	2	5
76	жизни и	2	5
77	в своих	1	5
78	из его	1	4
79	он уже	1	4
80	я не	1	4
81	мы и	2	4
82	что его	3	4
83	совсем не	1	4
84	в этой	3	4
85	в истории	4	4
86	в своем	1	4
87	и как	3	4
88	говорит что	1	4
89	в которой	4	4
90	в себе	1	4
91	в нем	7	4
92	главным образом	1	4
93	что у	4	4
94	как и	7	4
95	несмотря на	2	4
96	еще в	2	4
97	в своей	2	4
98	и вообще	3	4
99	же время	1	4
100	к ней	1	4
101	во всем	2	4
102	никак не	1	4
103	к нему	3	4
104	один из	2	4
105	себя в	6	4
106	и у	1	4
107	в особенности	3	4
108	после смерти	3	4
109	что для	1	4
110	и все	3	4
111	такого рода	1	4
112	для нас	5	4
113	увидим ниже	3	3
114	на себя	3	3
115	и он	6	3
116	это время	2	3
117	и на	8	3
118	то мы	1	3
119	но не	5	3
120	отношение к	1	3
121	что они	1	3
122	отнюдь не	1	3
123	как в	6	3
124	все же	10	3
125	в целом	3	3
126	он в	1	3
127	все эти	8	3
128	но на	1	3
129	едва ли	1	3
130	и вот	1	3
131	здесь мы	5	3
132	уже тогда	1	3
133	из своего	1	3
134	в египте	9	3
135	со своими	2	3
136	во время	7	3
137	что касается	1	3
138	на свою	1	3
139	но это	7	3
140	что этот	2	3
141	в науке	1	3
142	на него	8	3
143	и всегда	1	3
144	ничего не	2	3
145	таким образом	9	3
146	к тому	1	3
147	время он	1	3
148	в жизни	1	3
149	здесь не	1	3
150	к его	2	3
151	свидетельствует о	1	3
152	и здесь	7	3
153	тот же	1	3
154	мы увидим	5	3
155	и действительно	5	3
156	и так	1	3
157	уже не	11	3
158	только на	1	3
159	в виде	9	3
160	с этими	1	3
161	и из	3	3
162	с другой	9	3
163	и стал	2	3
164	под влиянием	2	3
165	если не	4	3
166	в связи	4	3
167	вместе с	22	3
168	к своему	1	3
169	по своему	1	3
170	это можно	1	3
171	другой стороны	8	3
172	и т	20	2
173	одним из	2	2
174	тех же	2	2
175	той же	1	2
176	на первом	1	2
177	хотя бы	1	2
178	но даже	1	2
179	ему в	3	2
180	еще не	8	2
181	мы читаем	1	2
182	он сам	1	2
183	знаем что	6	2
184	ответ на	1	2
185	то обстоятельство	1	2
186	и я	1	2
187	его на	4	2
188	некоторое время	2	2
189	как к	1	2
190	своих детей	2	2
191	его к	3	2
192	конечно не	1	2
193	и тот	1	2
194	что она	1	2
195	при этом	1	2
196	в тот	1	2
197	вера в	1	2
198	т д	18	2
199	и еще	1	2
200	по всем	1	2
201	на этом	3	2
202	так например	2	2
203	что все	4	2
204	на ту	1	2
205	было бы	1	2
206	известно что	1	2
207	за это	1	2
208	были в	1	2
209	на основании	1	2
210	с тем	8	2
211	точки зрения	2	2
212	и сейчас	1	2
213	что такое	1	2
214	место в	1	2
215	материалов мы	1	2
216	выше мы	2	2
217	не будем	5	2
218	тем не	4	2
219	на всю	1	2
220	даже в	2	2
221	не менее	4	2
222	тем самым	1	2
223	что с	1	2
224	дело не	1	2
225	не по	1	2
226	к изучению	1	2
227	того чтобы	3	2
228	уже и	2	2
229	что на	1	2
230	в каком	1	2
231	обстоятельство что	1	2
232	после своего	1	2
233	в момент	1	2
234	со стороны	2	2
235	указывает на	1	2
236	для того	3	2
237	на это	1	2
238	где он	1	2
239	и о	1	2
240	то время	1	2
241	это мы	1	2
242	ясно что	5	2
243	мы приведем	2	2
244	во многом	1	2
245	образом в	2	2
246	но мы	3	2
247	в которую	2	2
248	этот момент	1	2
249	у одного	1	2
250	а именно	4	2
251	знания и	1	2
252	и мы	2	2
253	того что	2	2
254	всяком случае	1	2
255	том чтобы	2	2
256	одной из	1	2
257	то и	1	2
258	чтобы он	2	2
259	а это	1	2
260	и других	2	2
261	из них	2	2
262	мы знаем	8	2
263	и начал	2	2
264	дальше в	1	2
265	тем что	10	2
266	в очень	1	2
267	не были	1	2
268	даже не	1	2
269	или о	1	2
270	и затем	2	2
271	только что	1	2
272	с которым	2	2
273	что мы	2	2
274	него в	1	2
275	к себе	1	2
276	где же	1	2
277	в тех	1	2
278	знания в	1	2
279	по существу	2	2
280	в это	2	2
281	приведем несколько	1	2
282	пока еще	1	2
283	и для	2	2
284	которых он	1	2
285	прибыл в	1	2
286	особого рода	1	2
287	от него	1	2
288	которую он	1	2
289	умер он	1	2
290	мы должны	4	2
291	совершенно не	2	2
292	из этого	1	2
293	в самом	1	2
294	к этой	1	2
295	и это	4	2
296	в частности	7	2
297	как на	1	2
298	во всяком	1	2
299	все что	1	2
300	животных что	1	1
301	на семь	1	1
302	на самом	1	1
303	так у	1	1
304	всего это	1	1
305	некоторой степени	1	1
306	и меня	1	1
307	и есть	1	1
308	что когда	1	1
309	то в	2	1
310	но после	1	1
311	когда человек	2	1
312	не имеют	1	1
313	в их	1	1
314	чего в	1	1
315	есть не	1	1
316	что уже	1	1
317	большую роль	1	1
318	на место	1	1
319	и совсем	1	1
320	время как	1	1
321	не вполне	1	1
322	в некотором	2	1
323	для наших	1	1
324	что можно	1	1
325	мы здесь	4	1
326	в ней	5	1
327	не знал	2	1
328	не нужно	1	1
329	на них	2	1
330	в различных	2	1
331	на своих	2	1
332	во всех	2	1
333	видели что	2	1
334	заметим что	1	1
335	по отношению	2	1
336	а и	1	1
337	него с	1	1
338	себе и	1	1
339	дня в	1	1
340	на вопрос	1	1
341	он нашел	1	1
342	человек может	1	1
343	его развития	1	1
344	относится к	1	1
345	или у	1	1
346	как первая	1	1
347	что во	2	1
348	дает нам	1	1
349	быть речи	1	1
350	что как	1	1
351	мы имели	1	1
352	как уже	1	1
353	себе не	1	1
354	в противоположность	1	1
355	и хотя	4	1
356	с места	2	1
357	представляет собой	7	1
358	нами и	2	1
359	может считаться	1	1
360	на две	1	1
361	если он	1	1
362	по мнению	1	1
363	вас и	1	1
364	более позднего	1	1
365	остались в	1	1
366	в переводе	1	1
367	после этого	2	1
368	и легко	1	1
369	еще раньше	1	1
370	уже видели	1	1
371	в силу	1	1
372	уже начал	1	1
373	из него	2	1
374	но все	5	1
375	смысле в	1	1
376	а когда	1	1
377	довольно точно	1	1
378	чего он	1	1
379	этого мы	2	1
380	с целью	1	1
381	знает что	1	1
382	с другими	4	1
383	три дня	2	1
384	это не	6	1
385	уже знаем	1	1
386	на почве	1	1
387	и тем	4	1
388	не соответствует	1	1
389	в кустах	1	1
390	по всему	1	1
391	который сам	1	1
392	этом мы	1	1
393	но уже	3	1
394	о которых	2	1
395	мы имеем	14	1
396	и уже	1	1
397	этим и	1	1
398	для чего	1	1
399	мы не	5	1
400	стороны с	1	1
401	и тогда	1	1
402	в этих	6	1
403	к тем	1	1
404	работы в	1	1
405	таким же	2	1
406	ни у	1	1
407	на месте	1	1
408	она в	1	1
409	почти только	1	1
410	представление о	17	1
411	бы мы	2	1
412	от его	1	1
413	вопрос о	2	1
414	много лет	1	1
