N	2gram	Propp_Isto_1	Psycholo
1	в том	9	37
2	и в	28	32
3	и что	10	22
4	том что	7	21
5	потому что	4	21
6	таким образом	8	21
7	то что	9	21
8	что в	12	20
9	может быть	25	18
10	так же	7	18
11	что и	6	17
12	не может	15	17
13	что она	5	16
14	того чтобы	1	14
15	то же	12	13
16	в этом	8	13
17	при этом	3	13
18	для того	1	13
19	что он	10	13
20	не только	12	12
21	по себе	3	12
22	если мы	3	12
23	так как	6	12
24	на то	4	11
25	было бы	7	11
26	с тем	4	11
27	в основе	4	11
28	и т	25	10
29	когда он	6	10
30	при помощи	2	10
31	но и	10	10
32	как и	4	10
33	и не	9	10
34	как в	2	9
35	никогда не	14	9
36	тем что	3	9
37	что это	8	8
38	не в	9	8
39	не менее	6	8
40	дело с	2	8
41	т п	1	8
42	того что	4	8
43	совершенно ясно	1	7
44	что они	5	7
45	и как	2	7
46	все эти	4	7
47	ясно что	2	7
48	и его	3	7
49	как будто	4	7
50	к тому	6	7
51	можно было	5	7
52	только в	11	7
53	мы знаем	4	7
54	что для	1	7
55	а не	15	7
56	сказать что	5	7
57	что если	2	6
58	в этой	6	6
59	целый ряд	1	6
60	он не	2	6
61	если бы	8	6
62	те же	1	6
63	о том	9	6
64	и мы	2	6
65	тот же	2	6
66	как бы	2	6
67	же самое	3	6
68	художественного произведения	1	5
69	на самом	1	5
70	исходит из	3	5
71	и на	4	5
72	только на	1	5
73	что у	1	5
74	сейчас же	1	5
75	все это	4	5
76	в то	3	5
77	только из	2	5
78	есть только	3	5
79	в ней	7	5
80	и даже	4	5
81	до сих	5	5
82	вслед за	6	5
83	отнюдь не	1	5
84	сих пор	5	5
85	как раз	2	5
86	этом отношении	1	5
87	ту же	1	4
88	же как	2	4
89	едва ли	1	4
90	есть не	1	4
91	мы имеем	13	4
92	столь же	2	4
93	с этим	4	4
94	все же	10	4
95	в действительности	2	4
96	с той	2	4
97	в целом	2	4
98	в нем	2	4
99	и по	3	4
100	том случае	1	4
101	и с	4	4
102	и тем	2	4
103	в жизни	1	4
104	несмотря на	1	4
105	знаем что	1	4
106	образом и	1	4
107	которые в	2	4
108	и более	1	4
109	тому что	1	4
110	того как	3	4
111	ничего не	2	4
112	и для	4	4
113	могут быть	4	4
114	тем не	6	4
