N	2gram	Bakhtin_Pr_5	FransuaR
1	и в	35	40
2	то есть	16	18
3	и его	14	17
4	прежде всего	12	16
5	в этом	14	15
6	в романе	1	15
7	мы уже	8	13
8	не только	10	13
9	в его	21	13
10	и не	27	13
11	вовсе не	7	12
12	что в	6	12
13	как и	18	11
14	но и	14	11
15	таким образом	7	10
16	как мы	8	10
17	и т.п	6	10
18	в сущности	14	9
19	он не	13	9
20	в них	4	9
21	может быть	14	9
22	и все	15	9
23	и до	1	8
24	той же	2	8
25	и на	6	8
26	отношение к	6	8
27	все эти	3	8
28	и с	12	8
29	во время	5	8
30	в том	5	8
31	у него	4	8
32	но в	19	8
33	то же	15	7
34	в своем	2	7
35	он и	5	7
36	в виду	3	7
37	в ту	1	7
38	в одном	6	7
39	во всех	3	6
40	в самом	6	6
41	в этих	2	6
42	в то	11	6
43	же время	10	6
44	связи с	1	6
45	и других	1	6
46	мы еще	1	6
47	до конца	4	6
48	в той	4	6
49	он говорит	1	6
50	в своей	4	6
51	к этому	1	6
52	здесь и	1	5
53	в нем	16	5
54	со всеми	3	5
55	так сказать	2	5
56	вернемся к	1	5
57	в основе	1	5
58	и для	8	5
59	в особенности	1	5
60	те же	2	5
61	для него	14	5
62	то что	10	5
63	а не	4	5
64	как раз	4	5
65	в своих	1	5
66	в ней	2	4
67	в мире	4	4
68	было бы	3	4
69	ни в	2	4
70	и вы	2	4
71	том что	3	4
72	в эту	4	4
73	в их	1	4
74	даже в	5	4
75	того чтобы	1	4
76	о том	2	4
77	вы не	2	4
78	так в	2	4
79	роль в	1	4
80	особенно в	2	4
81	и во	3	4
82	один из	1	4
83	только на	4	4
84	из них	3	4
85	так как	4	4
86	за этим	1	4
87	и даже	5	4
88	до сих	1	4
89	здесь в	2	4
90	не видит	1	4
91	и потому	1	4
92	в данном	1	4
93	сих пор	1	4
94	в основном	1	4
95	все это	14	4
96	еще более	1	4
97	в заключение	1	4
98	самом деле	10	3
99	на самом	9	3
100	в приведенном	1	3
101	поэтому он	3	3
102	правильного понимания	1	3
103	только для	1	3
104	он был	1	3
105	с его	7	3
106	по отношению	6	3
107	отличие от	2	3
108	в этой	1	3
109	кроме того	1	3
110	и как	2	3
111	и наконец	7	3
112	и к	12	3
113	в себе	5	3
114	мы чувствуем	1	3
115	но ведь	2	3
116	при этом	2	3
117	большей или	1	3
118	всех этих	2	3
119	об этом	1	3
120	на протяжении	5	3
121	но именно	2	3
122	мы видели	2	3
123	в отличие	2	3
124	их в	2	3
125	для этого	2	3
126	я вас	5	3
127	в таких	1	3
128	одна из	1	3
129	во всем	4	3
130	уже говорили	5	3
131	и мысли	3	3
132	о нем	2	3
133	они были	1	3
134	два месяца	1	3
135	но все	4	3
136	и самое	2	3
137	здесь не	1	3
138	в ее	3	3
139	можно было	2	3
140	еще в	4	3
141	со всею	1	3
142	если бы	1	3
143	в другом	12	3
144	никак не	1	3
145	в значительной	1	3
146	связь между	1	3
147	между тем	4	3
148	нуждается в	3	3
149	что и	3	3
150	во всей	1	3
151	или меньшей	1	3
152	еще не	7	3
153	только в	6	3
154	так и	8	3
155	же и	4	3
156	в начале	3	3
157	в конце	5	3
158	тем что	4	3
159	в других	1	3
160	для того	1	3
161	связан с	2	3
162	и прежде	4	3
163	сказать что	3	3
164	там где	7	3
165	жизнь в	1	3
166	не может	18	3
167	вместе с	2	3
168	ко всем	1	3
169	как в	5	3
170	как бы	31	3
171	и от	3	3
172	но это	6	3
173	а в	7	3
174	слово в	2	3
175	между ними	1	3
176	но вернемся	1	2
177	в обычном	2	2
178	одним из	1	2
179	например в	2	2
180	того же	1	2
181	это и	3	2
182	по преимуществу	1	2
183	этого он	1	2
184	и этот	2	2
185	обращенное к	1	2
186	мы не	1	2
187	на тему	2	2
188	хотя бы	2	2
189	меньшей степени	1	2
190	на них	7	2
191	быть в	2	2
192	но конечно	2	2
193	но не	6	2
194	эпизод с	2	2
195	тут же	1	2
196	его романа	1	2
197	вот как	4	2
198	что он	24	2
199	все же	8	2
200	его к	3	2
201	в этот	2	2
202	в которой	2	2
203	в целом	3	2
204	он в	4	2
205	раз в	2	2
206	в дальнейшем	2	2
207	и если	1	2
208	на его	4	2
209	как он	2	2
210	в первой	1	2
211	он воспринимает	1	2
212	и вот	4	2
213	в плане	6	2
214	на этом	2	2
215	значительной степени	1	2
216	здесь мы	1	2
217	лишь в	7	2
218	это вовсе	1	2
219	ни одной	1	2
220	далеко не	1	2
221	характер и	2	2
222	в один	1	2
223	точки зрения	7	2
224	в котором	3	2
225	он дает	2	2
226	его отношение	4	2
227	своего рода	2	2
228	тонах и	1	2
229	но он	4	2
230	том же	1	2
231	нельзя понять	1	2
232	и очень	1	2
233	не менее	2	2
234	считает что	1	2
235	дело в	1	2
236	я готов	2	2
237	он с	6	2
238	этом отношении	1	2
239	не слышит	1	2
240	тонов и	3	2
241	той или	4	2
242	целом в	1	2
243	они и	1	2
244	и это	5	2
245	момент в	1	2
246	данном случае	1	2
247	сочетается с	1	2
248	и сам	7	2
249	здесь он	2	2
250	времени и	2	2
251	по сравнению	1	2
252	поэтому в	1	2
253	даны в	1	2
254	можно сказать	1	2
255	но здесь	1	2
256	тона и	3	2
257	характер это	1	2
258	образом в	1	2
259	с другой	4	2
260	нас в	1	2
261	это не	3	2
262	говорит он	4	2
263	в большей	1	2
264	к нему	13	2
265	и так	4	2
266	но как	4	2
267	и ее	1	2
268	в эти	2	2
269	вот этот	1	2
270	конечно не	2	2
271	и у	4	2
272	уже в	3	2
273	слова в	6	2
274	него и	3	2
275	мы знаем	2	2
276	как его	3	2
277	в форме	3	2
278	даже и	3	2
279	рядом с	4	2
280	не были	1	2
281	со всем	1	2
282	или иной	4	2
283	чем он	1	2
284	еще и	1	2
285	была и	2	2
286	его романе	1	2
287	о чем	1	2
288	мы остановимся	3	2
289	очень часто	2	2
290	теперь он	2	2
291	с этим	3	2
292	вот я	3	2
293	образ и	1	2
294	этого слова	5	2
295	слова и	11	2
296	о мире	8	2
297	такой образ	1	2
298	всем этим	2	2
299	потому что	8	2
300	его произведениях	1	2
301	здесь только	1	2
302	одной из	2	2
303	первой книги	2	2
304	в последнем	2	2
305	мы увидим	2	2
306	отношению к	7	2
307	ко всему	1	2
308	из этого	2	2
309	и другие	1	2
310	это в	2	2
311	отношения к	1	1
312	и отчасти	2	1
313	цинизма и	1	1
314	если вы	1	1
315	делая его	1	1
316	не хочет	2	1
317	он там	1	1
318	из его	2	1
319	органически и	1	1
320	в нашу	1	1
321	уже указывали	1	1
322	приведенном отрывке	1	1
323	все те	1	1
324	высшей степени	3	1
325	был и	1	1
326	с таким	2	1
327	есть не	1	1
328	переносит в	1	1
329	до времени	1	1
330	а уж	1	1
331	или наоборот	1	1
332	и лицо	1	1
333	и тут	2	1
334	что уже	1	1
335	мы говорили	2	1
336	ни единого	1	1
337	почти все	1	1
338	есть нечто	1	1
339	требует от	1	1
340	все здесь	1	1
341	но даже	1	1
342	конечно и	1	1
343	не совсем	1	1
344	начала в	1	1
345	на мир	1	1
346	и он	2	1
347	на другом	1	1
348	не найдем	1	1
349	это действительно	3	1
350	мне на	1	1
351	бы то	3	1
352	со столом	1	1
353	его стиля	1	1
354	видели что	1	1
355	ибо то	1	1
356	то он	1	1
357	не входит	1	1
358	и нуждается	1	1
359	не говорят	1	1
360	к слову	2	1
361	в общем	3	1
362	менее всего	1	1
363	знал и	1	1
364	оно является	1	1
365	нет и	4	1
366	речи всех	1	1
367	что они	6	1
368	иной степени	2	1
369	в одной	3	1
370	его стиль	1	1
371	может найти	1	1
372	перед нами	1	1
373	виду и	2	1
374	смысле этого	2	1
375	когда он	3	1
376	говорит что	1	1
377	и каждое	1	1
378	всего как	1	1
379	себе не	1	1
380	них он	2	1
381	именно эта	1	1
382	тон и	4	1
383	бы и	2	1
384	что это	4	1
385	всего романа	2	1
386	т.п но	1	1
387	или во	1	1
388	вы думаете	4	1
389	им в	2	1
390	во многих	1	1
391	и резко	1	1
392	но на	4	1
393	не могла	1	1
394	в первых	1	1
395	к миру	1	1
396	политики и	1	1
397	он должен	1	1
398	они служат	1	1
399	не как	3	1
400	речи в	2	1
401	в первом	2	1
402	характер в	1	1
