N	3gram	Tiupa_Narr_2	Myslijsy
1	в том что	8	16
2	по отношению к	5	5
3	в слове и	1	5
4	не в том	1	5
5	а в том	2	5
6	то же время	3	5
7	в то же	3	5
8	но и в	2	4
9	в то время	1	4
10	не только в	6	4
11	более или менее	1	3
12	до сих пор	1	3
13	может быть только	1	3
14	одним и тем	1	3
15	и тем же	1	3
16	с одной стороны	5	3
17	в том как	2	3
18	в том смысле	1	3
19	тем не менее	4	3
20	для того чтобы	1	3
21	не может быть	2	3
22	а между тем	1	2
23	то что я	1	2
24	в этом последнем	1	2
25	подобно тому как	2	2
26	в живой речи	1	2
27	в таком случае	1	2
28	именно то что	2	2
29	в этом отношении	3	2
30	и т п	2	2
31	что только в	1	2
32	так и в	1	2
33	что в ней	1	2
34	не только не	2	2
35	с этой стороны	1	2
36	можно сказать что	3	2
37	к тому что	3	2
38	упускать из виду	1	2
39	таким образом что	1	1
40	в том виде	1	1
41	одной стороны и	1	1
42	если бы эти	1	1
43	в чем не	1	1
44	если бы она	1	1
45	следует заметить что	1	1
46	в чем же	1	1
47	слово есть выражение	1	1
48	противном случае он	1	1
49	на самом деле	2	1
50	одной из этих	1	1
51	в себе самом	2	1
52	в самом деле	1	1
53	то же самое	1	1
54	потому что я	1	1
55	а тем более	1	1
56	и в других	1	1
57	в строгом смысле	1	1
58	что все эти	1	1
59	того и другого	1	1
60	в противном случае	1	1
61	а не другое	1	1
62	то время как	1	1
63	не глядя на	1	1
64	в данном случае	6	1
65	по всей вероятности	1	1
66	бы с такою	2	1
67	того о ком	1	1
68	не зависит от	2	1
69	он может и	1	1
70	так или иначе	1	1
71	и что в	1	1
72	уже не к	1	1
73	и стало быть	1	1
74	здесь не только	1	1
75	каждого из этих	1	1
76	далеко не всегда	1	1
77	в своем воображении	1	1
78	и тем самым	2	1
79	о том что	4	1
80	свое я как	1	1
81	в каждой из	1	1
82	видя в нем	2	1
83	тем более что	1	1
84	внутреннюю и внешнюю	1	1
85	и оно не	1	1
86	в разговоре с	1	1
87	только в форме	1	1
88	легко представить себе	1	1
89	все то что	2	1
90	и все что	1	1
91	на первый взгляд	1	1
92	к тому же	4	1
