N	2gram	Bakhtin_Fr_5	Problema
1	то что	2	42
2	вовсе не	8	35
3	то есть	25	33
4	и в	45	32
5	и не	15	31
6	не просто	1	23
7	в этом	14	19
8	не менее	3	19
9	тем не	1	18
10	не только	14	17
11	потому что	7	16
12	в себе	1	15
13	в виде	1	15
14	а не	4	15
15	но в	14	14
16	у нас	1	14
17	указывает на	1	14
18	может быть	2	14
19	как бы	12	14
20	в нем	10	13
21	как раз	5	13
22	сказать что	4	13
23	том что	7	12
24	что в	12	12
25	так и	6	12
26	а именно	2	12
27	также и	7	11
28	так как	6	11
29	о том	4	11
30	и даже	4	11
31	если мы	2	11
32	ничего общего	1	11
33	то же	11	10
34	в этой	6	10
35	об этом	4	10
36	ничего не	4	10
37	прежде всего	10	10
38	еще не	1	9
39	но не	4	9
40	раз и	1	9
41	того чтобы	6	9
42	же самое	2	9
43	и это	4	9
44	и что	2	9
45	но и	10	9
46	по своему	4	9
47	в данном	2	9
48	в том	10	9
49	так же	8	9
50	в таком	1	9
51	и о	4	8
52	и ее	1	8
53	и на	5	8
54	общего с	1	8
55	все эти	5	8
56	на то	1	8
57	для того	6	8
58	было бы	2	8
59	он и	3	8
60	в своей	3	8
61	данном случае	2	8
62	не может	5	8
63	но это	5	8
64	во всех	13	7
65	всех этих	6	7
66	ни в	3	7
67	в них	6	7
68	между собою	4	7
69	и является	1	7
70	как мы	8	7
71	здесь не	6	7
72	никогда не	1	7
73	того что	3	7
74	что он	6	7
75	только в	4	7
76	тем что	1	7
77	все это	7	7
78	и все	7	7
79	во всяком	1	7
80	самом деле	5	6
81	на самом	5	6
82	и есть	2	6
83	есть не	1	6
84	говорить о	2	6
85	но как	1	6
86	за пределы	1	6
87	и как	5	6
88	в самом	4	6
89	и если	2	6
90	при этом	2	6
91	его в	5	6
92	это не	3	6
93	в то	11	6
94	таким образом	8	6
95	и здесь	4	6
96	в его	13	6
97	в конце	7	6
98	о чем	3	6
99	как это	4	6
100	не существует	1	6
101	хотя и	5	6
102	всегда есть	1	6
103	не имеют	1	5
104	мы уже	4	5
105	в своем	11	5
106	перед нами	4	5
107	то в	1	5
108	что она	3	5
109	но уже	1	5
110	далеко не	1	5
111	с тем	2	5
112	в котором	1	5
113	связи с	6	5
114	ни о	1	5
115	той или	1	5
116	можно сказать	2	5
117	есть в	3	5
118	в других	1	5
119	или иной	1	5
120	еще и	3	5
121	тем более	1	5
122	в их	4	4
123	в истории	2	4
124	как в	3	4
125	чем больше	1	4
126	как он	3	4
127	их в	1	4
128	что всякий	1	4
129	мы говорили	2	4
130	не в	7	4
131	тому что	1	4
132	мышления и	1	4
133	и притом	2	4
134	имеют ничего	1	4
135	казалось бы	1	4
136	а в	4	4
137	в дальнейшем	1	4
138	на том	2	4
139	если бы	1	4
140	никак не	1	4
141	а также	4	4
142	и только	2	4
143	ровно ничего	1	4
144	один из	2	4
145	мы можем	2	4
146	именно в	3	4
147	и пр	1	4
148	не было	3	4
149	в одно	2	4
150	если не	1	4
151	и вообще	2	4
152	ни на	1	4
153	и для	3	4
154	в связи	5	4
155	и ни	3	4
156	по поводу	4	4
157	не хочет	2	3
158	но она	3	3
159	того же	3	3
160	в чем	2	3
161	что они	1	3
162	с этим	4	3
163	что это	2	3
164	но он	3	3
165	сливаются в	1	3
166	как оно	1	3
167	да и	1	3
168	но именно	2	3
169	он не	6	3
170	и еще	1	3
171	но все	1	3
172	что все	2	3
173	или на	1	3
174	в жизни	1	3
175	о которых	1	3
176	как и	10	3
177	несмотря на	2	3
178	на этот	3	3
179	нисколько не	3	3
180	смысл и	1	3
181	точки зрения	4	3
182	с точки	2	3
183	в которых	3	3
184	есть еще	1	3
185	в отношении	2	3
186	дело в	3	3
187	того как	1	3
188	что вы	1	3
189	в самой	8	3
190	и его	13	3
191	как будто	1	3
192	к тому	2	3
193	говорит и	2	3
194	можно было	4	3
195	для этого	1	3
196	о нем	1	3
197	другими словами	1	3
198	к нему	2	3
199	этому поводу	1	3
200	и во	4	3
201	во всей	1	3
202	по этому	1	3
203	именно на	1	3
204	свидетельствует о	1	3
205	из них	1	3
206	говорит о	1	3
207	здесь перед	2	3
208	случае не	1	3
209	уже и	2	3
210	до сих	3	3
211	здесь в	4	3
212	что не	1	3
213	самой действительности	1	3
214	нужно сказать	2	3
215	сейчас же	1	3
216	быть и	1	3
217	сих пор	3	3
218	только для	2	3
219	своему содержанию	1	3
220	от всего	1	3
221	хотя бы	2	3
222	с ним	5	3
223	мы говорим	1	3
224	есть и	5	3
225	то на	1	2
226	например в	5	2
227	же как	4	2
228	мы здесь	1	2
229	и потому	1	2
230	и до	2	2
231	по его	1	2
232	мы не	4	2
233	в сущности	4	2
234	что иное	1	2
235	собою и	1	2
236	иное как	1	2
237	с его	7	2
238	нет и	2	2
239	чем же	4	2
240	кроме того	4	2
241	это тоже	1	2
242	он в	2	2
243	из этих	3	2
244	вообще не	3	2
245	на его	1	2
246	которая является	1	2
247	он должен	2	2
248	поэтическим образом	1	2
249	как они	3	2
250	не будет	1	2
251	конечно в	2	2
252	и с	10	2
253	это было	4	2
254	всеми своими	2	2
255	бы нам	1	2
256	делает его	2	2
257	для них	2	2
258	и того	1	2
259	одного и	1	2
260	в эту	2	2
261	и при	1	2
262	не как	1	2
263	которые в	1	2
264	что этот	1	2
265	которые обычно	1	2
266	необходимо сказать	1	2
267	не имеет	3	2
268	мы находим	4	2
269	для всего	1	2
270	следовательно и	1	2
271	больше чем	2	2
272	не о	1	2
273	в области	1	2
274	его для	2	2
275	не могут	2	2
276	и другим	1	2
277	они вовсе	2	2
278	нам о	2	2
279	без всякого	1	2
280	говорили что	2	2
281	это вовсе	1	2
282	здесь нет	3	2
283	и всегда	1	2
284	это только	1	2
285	смысле и	1	2
286	часто и	1	2
287	и внутреннее	3	2
288	нас в	2	2
289	и всю	1	2
290	между тем	2	2
291	этот последний	1	2
292	нельзя сказать	1	2
293	эти последние	2	2
294	том как	2	2
295	мы видим	5	2
296	а потому	1	2
297	поэтому и	3	2
298	и образа	1	2
299	со всеми	5	2
300	в качестве	2	2
301	на этой	1	2
302	не можем	1	2
303	является не	1	2
304	одно из	2	2
305	для него	3	2
306	ведь это	2	2
307	с этими	1	2
308	в целях	1	2
309	со всем	1	2
310	являются только	1	2
311	что для	1	2
312	его как	4	2
313	вместе с	3	2
314	без всякой	1	2
315	по существу	3	2
316	в это	1	2
317	не будем	2	2
318	о его	1	2
319	говорить что	1	2
320	известной степени	4	2
321	но еще	1	2
322	чтобы его	2	2
323	петра i	1	2
324	здесь только	2	2
325	понимать как	1	2
326	от всех	5	2
327	не что	1	2
328	ее в	1	2
329	истории то	1	1
330	его представители	1	1
331	ту же	2	1
332	одним из	5	1
333	мысли или	1	1
334	чтобы не	2	1
335	течение всей	1	1
336	в разные	1	1
337	роль играет	3	1
338	которое мы	1	1
339	из самых	1	1
340	сам автор	1	1
341	оно было	2	1
342	и больше	2	1
343	и этот	1	1
344	в году	3	1
345	которыми он	1	1
346	той же	4	1
347	г в	1	1
348	два места	1	1
349	том насколько	1	1
350	которую мы	1	1
351	нам в	1	1
352	что многие	1	1
353	со смертью	1	1
354	который был	1	1
355	представлением о	2	1
356	но то	1	1
357	то это	1	1
358	конечно и	2	1
359	самой природе	1	1
360	и страха	4	1
361	это время	2	1
362	это действительно	1	1
363	есть такие	1	1
364	то мы	1	1
365	он может	1	1
366	особенно если	1	1
367	нельзя понимать	1	1
368	только тогда	1	1
369	в общем	4	1
370	тут же	2	1
371	и свои	1	1
372	и чем	1	1
373	есть смерть	1	1
374	относится к	2	1
375	в течение	3	1
376	и поэтому	1	1
377	тем больше	1	1
378	всей истории	1	1
379	высоких и	1	1
380	в акте	5	1
381	построения и	1	1
382	чем мы	1	1
383	все же	2	1
384	кто не	2	1
385	вопросом о	1	1
386	и словом	1	1
387	форм которые	1	1
388	тем же	1	1
389	самом начале	1	1
390	здесь и	5	1
391	от этого	2	1
392	сливается с	1	1
393	не знает	1	1
394	бы и	1	1
395	мы сразу	1	1
396	самым существенным	1	1
397	и сформулировать	1	1
398	за это	1	1
399	неверно не	1	1
400	тут и	1	1
401	бы не	1	1
