N	2gram	Propp_Isto_5	Myshleni
1	и в	25	28
2	в том	6	28
3	то что	7	28
4	в этом	10	27
5	в развитии	1	24
6	того что	2	24
7	потому что	7	22
8	том что	8	19
9	не может	6	19
10	таким образом	9	18
11	что он	22	18
12	только в	7	18
13	в силу	1	17
14	что в	8	17
15	не только	13	16
16	так же	5	15
17	точки зрения	2	13
18	может быть	17	13
19	сказать что	2	13
20	и не	11	11
21	что мы	2	11
22	как бы	2	11
23	к другим	1	11
24	но не	5	10
25	по отношению	2	10
26	с точки	1	10
27	того чтобы	3	10
28	к тому	1	10
29	как мы	5	10
30	так как	11	10
31	но и	13	10
32	отношению к	2	10
33	было бы	1	9
34	в процессе	1	9
35	мы можем	2	9
36	в самом	1	8
37	мы видели	7	8
38	тем самым	1	8
39	никогда не	3	8
40	тем что	10	8
41	для того	3	8
42	еще не	8	8
43	того же	2	7
44	то же	4	7
45	отношение к	1	7
46	в своем	1	7
47	в которой	4	7
48	с самого	1	7
49	он не	4	7
50	в нем	7	7
51	показывает что	5	7
52	самого начала	1	7
53	если бы	2	7
54	мы видим	8	7
55	и других	2	7
56	там где	6	7
57	вместе с	22	7
58	что оно	1	7
59	же как	4	6
60	мы не	5	6
61	и как	3	6
62	и к	1	6
63	как и	7	6
64	для него	1	6
65	не имеет	1	6
66	тогда когда	2	6
67	то время	1	6
68	приводит к	1	6
69	и что	8	6
70	можно сказать	2	6
71	его в	9	6
72	так что	2	6
73	к другой	1	6
74	в то	3	6
75	в зависимости	1	5
76	вопрос о	2	5
77	время как	1	5
78	из того	1	5
79	зависимости от	1	5
80	и на	8	5
81	но в	1	5
82	то в	2	5
83	в этой	3	5
84	что все	4	5
85	на этой	4	5
86	и тем	4	5
87	с тем	8	5
88	того как	4	5
89	с другом	2	5
90	один раз	1	5
91	могут быть	6	5
92	в пределах	4	5
93	это не	6	5
94	в свете	3	5
95	друг с	2	5
96	и все	3	5
97	например в	5	4
98	переход от	1	4
99	той же	1	4
100	мы имеем	14	4
101	я не	1	4
102	мы и	2	4
103	во всех	2	4
104	только тогда	2	4
105	относится к	1	4
106	в одной	1	4
107	с этим	5	4
108	целый ряд	1	4
109	в себе	1	4
110	на то	2	4
111	свою силу	1	4
112	на этом	3	4
113	но если	1	4
114	он должен	1	4
115	знаем что	6	4
116	не в	6	4
117	в сознании	1	4
118	что на	1	4
119	оно не	1	4
120	что при	3	4
121	на основе	1	4
122	чего он	1	4
123	ясно что	5	4
124	что и	6	4
125	в качестве	7	4
126	мы знаем	8	4
127	в состоянии	1	4
128	друг друга	3	4
129	только по	1	4
130	в частности	7	4
131	они не	3	4
132	ту же	2	3
133	за собой	1	3
134	видели что	2	3
135	очевидно что	2	3
136	как в	6	3
137	от этого	4	3
138	представляет собой	7	3
139	остановиться на	1	3
140	его развития	1	3
141	связанные с	2	3
142	при этом	1	3
143	с ней	2	3
144	и по	2	3
145	в ином	3	3
146	что такое	1	3
147	в их	1	3
148	по себе	2	3
149	что с	1	3
150	в основе	1	3
151	это мы	1	3
152	связи с	8	3
153	не по	1	3
154	развития если	1	3
155	представляют собой	3	3
156	в себя	3	3
157	но мы	3	3
158	переход к	1	3
159	мог бы	1	3
160	по мере	2	3
161	образом в	2	3
162	и здесь	7	3
163	до сих	2	3
164	во втором	1	3
165	в его	12	3
166	и только	1	3
167	один из	2	3
168	это означает	1	3
169	и его	9	3
170	в нашей	1	3
171	а это	1	3
172	связано с	5	3
173	а не	2	3
174	совершенно очевидно	1	3
175	но как	1	3
176	как это	1	3
177	сих пор	2	3
178	в целом	3	3
179	в другой	3	3
180	бы в	1	3
181	мы должны	4	3
182	в ходе	1	3
183	не знает	1	3
184	в своих	1	3
185	как на	1	3
186	одним из	2	2
187	рассматривается как	1	2
188	увидим ниже	3	2
189	самом деле	2	2
190	он может	2	2
191	мы уже	4	2
192	с более	1	2
193	что уже	1	2
194	он сам	1	2
195	мысль что	1	2
196	себе и	1	2
197	что они	1	2
198	прежде всего	6	2
199	не хватает	1	2
200	все же	10	2
201	когда он	2	2
202	и наконец	1	2
203	нами в	1	2
204	между двумя	1	2
205	как таковое	2	2
206	животных и	2	2
207	все эти	8	2
208	он делает	2	2
209	если он	1	2
210	но на	1	2
211	идет от	1	2
212	ключ к	1	2
213	состоит в	1	2
214	раньше чем	4	2
215	с этой	2	2
216	с другими	4	2
217	известно что	1	2
218	что один	1	2
219	несмотря на	2	2
220	в этих	6	2
221	в своей	2	2
222	в котором	1	2
223	том смысле	1	2
224	в которых	3	2
225	но это	7	2
226	но он	2	2
227	и более	1	2
228	и вообще	3	2
229	что эта	1	2
230	не менее	4	2
231	она не	2	2
232	и другое	1	2
233	на котором	1	2
234	уже из	1	2
235	не могло	1	2
236	эти связи	1	2
237	языка в	1	2
238	перейти к	1	2
239	приходит к	1	2
240	и от	1	2
241	нами выше	1	2
242	он с	1	2
243	на уже	1	2
244	на том	3	2
245	этой стадии	3	2
246	что у	4	2
247	к его	2	2
248	еще в	2	2
249	можно только	1	2
250	том как	2	2
251	для этого	1	2
252	с ним	4	2
253	означает что	2	2
254	на вопрос	1	2
255	образом мы	2	2
256	представления о	3	2
257	у одного	1	2
258	но с	1	2
259	идет по	1	2
260	само собой	1	2
261	только на	1	2
262	за ним	4	2
263	а и	1	2
264	на одном	2	2
265	из них	2	2
266	в одном	1	2
267	в конце	1	2
268	у него	2	2
269	в других	2	2
270	были бы	1	2
271	с другой	9	2
272	и др	3	2
273	на ней	2	2
274	в определенных	1	2
275	над другим	1	2
276	в связи	4	2
277	в иной	7	2
278	по своему	1	2
279	в данном	3	2
280	и там	1	2
281	по существу	2	2
282	этого факта	1	2
283	как только	1	2
284	этом случае	7	2
285	находящихся в	2	2
286	все это	4	2
287	для нас	5	2
288	но когда	3	2
289	от него	1	2
290	у них	1	2
291	только что	1	2
292	хотя в	1	2
293	входящий в	2	2
294	а в	3	2
295	другой стороны	8	2
296	из этого	1	2
297	ее в	2	2
298	видим в	1	2
299	и другие	1	2
300	он подымается	1	1
301	функции в	1	1
302	сам по	1	1
303	тех же	2	1
304	мы имели	1	1
305	что когда	1	1
306	нас на	1	1
307	из его	1	1
308	едва ли	1	1
309	момент когда	1	1
310	сливается с	1	1
311	и могут	1	1
312	есть не	1	1
313	этого нет	1	1
314	совершенно так	1	1
315	возникает вместе	1	1
316	на другой	1	1
317	привести и	1	1
318	но даже	1	1
319	ему в	3	1
320	и он	6	1
321	свою очередь	1	1
322	не нужно	1	1
323	именно этого	1	1
324	быть в	1	1
325	в различных	2	1
326	оно уже	2	1
327	на самом	1	1
328	одном случае	1	1
329	не то	1	1
330	которых как	1	1
331	как показал	3	1
332	ответ на	1	1
333	уже как	1	1
334	него с	1	1
335	езда на	1	1
336	вошел и	1	1
337	отнюдь не	1	1
338	в море	5	1
339	на известные	1	1
340	что во	2	1
341	его на	4	1
342	выйти из	1	1
343	стороны и	1	1
344	как к	1	1
345	что как	1	1
346	понимать в	1	1
347	не требует	1	1
348	перед нами	2	1
349	и тот	1	1
350	его к	3	1
351	тем же	1	1
352	которых является	1	1
353	и хотя	4	1
354	не меняются	1	1
355	развития это	1	1
356	что это	5	1
357	мы получаем	1	1
358	он в	1	1
