N	2gram	Propp_Isto_7	Myshleni
1	и в	24	28
2	в том	7	28
3	то что	7	28
4	в этом	12	27
5	того что	6	24
6	потому что	9	22
7	том что	10	19
8	не может	14	19
9	таким образом	7	18
10	что он	21	18
11	только в	6	18
12	в силу	2	17
13	что в	13	17
14	не только	21	16
15	так же	6	15
16	точки зрения	4	13
17	может быть	14	13
18	сказать что	2	13
19	тому что	2	11
20	и не	4	11
21	что мы	3	11
22	как бы	4	11
23	но не	6	10
24	по отношению	1	10
25	с точки	1	10
26	к тому	1	10
27	как мы	3	10
28	так как	8	10
29	от того	1	10
30	но и	11	10
31	отношению к	1	10
32	было бы	2	9
33	мы можем	4	9
34	между собой	1	9
35	в самом	2	8
36	мы видели	7	8
37	тем самым	1	8
38	никогда не	4	8
39	тем что	6	8
40	для того	1	8
41	еще не	8	8
42	как известно	1	7
43	того же	2	7
44	то же	8	7
45	отношение к	5	7
46	в своем	1	7
47	в которой	2	7
48	он не	6	7
49	в нем	6	7
50	показывает что	8	7
51	можно было	1	7
52	если бы	1	7
53	мы видим	10	7
54	мышления и	1	7
55	там где	5	7
56	вместе с	7	7
57	же как	4	6
58	мы не	4	6
59	в чем	5	6
60	и как	1	6
61	и к	1	6
62	как и	6	6
63	не имеет	4	6
64	тогда когда	3	6
65	же самое	1	6
66	то время	2	6
67	так и	5	6
68	и что	10	6
69	можно сказать	1	6
70	его в	3	6
71	так что	3	6
72	вообще не	2	6
73	к другой	1	6
74	при переходе	2	6
75	в то	2	6
76	показать что	1	5
77	в зависимости	1	5
78	вопрос о	3	5
79	время как	2	5
80	зависимости от	1	5
81	частный случай	1	5
82	и на	2	5
83	но в	5	5
84	в этой	1	5
85	и тем	2	5
86	с тем	1	5
87	переходе от	1	5
88	не могли	1	5
89	того как	3	5
90	в разных	1	5
91	один раз	1	5
92	не могут	2	5
93	это не	10	5
94	в свете	3	5
95	и все	6	5
96	например в	3	4
97	и то	1	4
98	к другому	1	4
99	если я	1	4
100	мы имеем	12	4
101	я не	1	4
102	мы и	1	4
103	во всех	7	4
104	только тогда	1	4
105	в одной	2	4
106	с этим	2	4
107	самом начале	1	4
108	на то	3	4
109	в наших	1	4
110	к другу	1	4
111	но если	1	4
112	знаем что	3	4
113	не в	9	4
114	нас к	2	4
115	в сознании	1	4
116	оно не	1	4
117	что при	2	4
118	на основе	1	4
119	ясно что	1	4
120	связь между	1	4
121	что и	8	4
122	именно в	1	4
123	в качестве	3	4
124	мы знаем	2	4
125	которые в	1	4
126	в состоянии	4	4
127	друг друга	2	4
128	но что	1	4
129	только по	1	4
130	на этот	2	4
131	в частности	1	4
132	с несомненностью	1	4
133	они не	2	4
134	ту же	1	3
135	отношения к	1	3
136	начинается с	4	3
137	за собой	1	3
138	чего не	1	3
139	может сделать	1	3
140	с его	3	3
141	из этих	3	3
142	видели что	1	3
143	очевидно что	1	3
144	независимо от	1	3
145	как в	12	3
146	хотя и	3	3
147	от этого	1	3
148	представляет собой	4	3
149	на его	2	3
150	связанные с	2	3
151	при этом	4	3
152	с ней	3	3
153	и по	3	3
154	в каждом	1	3
155	а по	1	3
156	с того	4	3
157	должен был	2	3
158	в ином	12	3
159	в них	3	3
160	что такое	2	3
161	в их	4	3
162	всякий раз	1	3
163	и той	1	3
164	по себе	1	3
165	ребенок не	1	3
166	что их	1	3
167	в основе	2	3
168	больше чем	1	3
169	связи с	3	3
170	не по	2	3
171	до того	1	3
172	лежит в	2	3
173	отличается от	2	3
174	представляют собой	5	3
175	но мы	1	3
176	только те	1	3
177	те же	1	3
178	мог бы	1	3
179	по мере	1	3
180	и здесь	12	3
181	до сих	2	3
182	в его	1	3
183	и только	1	3
184	развития но	1	3
185	один из	7	3
186	этот вопрос	2	3
187	это означает	2	3
188	и его	3	3
189	в первую	7	3
190	связано с	3	3
191	а не	8	3
192	сослаться на	1	3
193	совершенно очевидно	2	3
194	как это	2	3
195	требует от	1	3
196	сих пор	3	3
197	в целом	1	3
198	тем и	1	3
199	в другой	3	3
200	мы должны	4	3
201	не знает	1	3
202	что то	1	3
203	как на	1	3
204	не прямо	1	2
205	одним из	1	2
206	увидим ниже	1	2
207	самом деле	1	2
208	он может	4	2
209	мы уже	4	2
210	это объяснение	1	2
211	что уже	1	2
212	в возможности	1	2
213	которые он	1	2
214	а только	1	2
215	к которой	2	2
216	себе и	3	2
217	что они	3	2
218	что именно	1	2
219	прежде всего	2	2
220	все же	9	2
221	когда он	3	2
222	и наконец	3	2
223	нами в	2	2
224	между двумя	1	2
225	поэтому он	1	2
226	животных и	1	2
227	все эти	2	2
228	он делает	1	2
229	если он	3	2
230	состоит в	1	2
231	этого вопроса	1	2
232	раньше чем	3	2
233	с этой	6	2
234	этим самым	1	2
235	как они	1	2
236	в другом	1	2
237	раз он	2	2
238	известно что	2	2
239	он имеет	1	2
240	в этих	13	2
241	что если	1	2
242	в своей	1	2
243	в котором	2	2
244	в которых	1	2
245	что я	1	2
246	для объяснения	3	2
247	но это	3	2
248	но он	2	2
249	друг другу	1	2
250	и более	1	2
251	что эта	1	2
252	не менее	5	2
253	она не	2	2
254	и другое	2	2
255	он мог	1	2
256	имеем дело	1	2
257	с достаточной	1	2
258	приходит к	3	2
259	и от	2	2
260	нами выше	2	2
261	он с	1	2
262	в совершенно	1	2
263	стоят в	2	2
264	на том	2	2
265	не с	1	2
266	что у	4	2
267	о связи	1	2
268	можно только	1	2
269	том как	1	2
270	для этого	1	2
271	с ним	5	2
272	означает что	1	2
273	мы всегда	1	2
274	на вопрос	4	2
275	образом мы	2	2
276	представления о	4	2
277	но с	1	2
278	с ними	1	2
279	дело с	1	2
280	из которого	1	2
281	только на	2	2
282	за ним	1	2
283	из них	2	2
284	в конце	3	2
285	у него	10	2
286	в других	4	2
287	с другой	9	2
288	во второй	1	2
289	и др	2	2
290	на ней	3	2
291	в любой	1	2
292	ребенка и	1	2
293	в связи	2	2
294	все более	1	2
295	в иной	2	2
296	что общность	1	2
297	по своему	1	2
298	в данном	4	2
299	в пользу	1	2
300	и там	2	2
301	для возникновения	1	2
302	по существу	4	2
303	очевидно это	1	2
304	этого факта	1	2
305	как только	2	2
306	этом случае	1	2
307	все это	8	2
308	для нас	6	2
309	как эта	1	2
310	от него	3	2
311	решает задачи	1	2
312	только что	1	2
313	объяснения кроме	1	2
314	а в	10	2
315	другой стороны	8	2
316	из этого	1	2
317	ее в	3	2
318	и другие	9	2
319	это в	1	2
320	превосходства над	1	1
321	взгляд на	1	1
322	не остается	1	1
323	задачи в	5	1
324	бы для	1	1
325	от своей	1	1
326	в чисто	1	1
327	из его	1	1
328	что эти	2	1
329	видеть в	3	1
330	прямо а	1	1
331	есть не	1	1
332	для своего	1	1
333	это совершенно	1	1
334	этого нет	1	1
335	в первый	1	1
336	бы что	1	1
337	ответить на	1	1
338	совершенно так	1	1
339	еще до	1	1
340	что иное	1	1
341	то новое	1	1
342	на другой	1	1
343	ему в	1	1
344	и перенося	1	1
345	и он	3	1
346	с большим	1	1
347	в различных	3	1
348	видим таким	1	1
349	иного рода	1	1
350	трудные задачи	13	1
351	как показал	1	1
352	ответ на	6	1
353	не просто	2	1
354	решить эту	1	1
355	только путем	1	1
356	один и	1	1
357	которые не	2	1
358	что во	2	1
