N	2gram	Losev_Prob_1	FransuaR
1	и в	32	45
2	то есть	33	25
3	и не	31	15
4	в этом	19	14
5	но в	14	14
6	не только	17	14
7	во всех	7	13
8	и его	3	13
9	в его	6	13
10	как бы	14	12
11	во время	1	12
12	что в	12	12
13	то же	10	11
14	в своем	5	11
15	в то	6	11
16	в романе	1	11
17	в нем	13	10
18	и с	2	10
19	как и	3	10
20	в том	9	10
21	но и	9	10
22	прежде всего	10	10
23	таким образом	6	8
24	в самой	3	8
25	как мы	7	8
26	жизни и	1	8
27	вовсе не	35	8
28	так же	9	8
29	также и	11	7
30	он был	1	7
31	с его	2	7
32	мы видели	1	7
33	том что	12	7
34	не в	4	7
35	потому что	16	7
36	этих образов	1	7
37	в конце	6	7
38	и все	7	7
39	все это	7	7
40	здесь не	7	6
41	в этой	10	6
42	он не	3	6
43	всех этих	7	6
44	в них	7	6
45	того чтобы	9	6
46	связи с	5	6
47	так и	12	6
48	что он	7	6
49	так как	11	6
50	для того	8	6
51	одним из	1	5
52	например в	2	5
53	самом деле	6	5
54	на самом	6	5
55	здесь и	1	5
56	с ее	1	5
57	и на	8	5
58	в акте	1	5
59	хотя и	6	5
60	и как	6	5
61	и к	1	5
62	все эти	8	5
63	на этом	1	5
64	его в	6	5
65	с ним	3	5
66	этом отношении	1	5
67	мы видим	2	5
68	со всеми	2	5
69	человека с	1	5
70	и их	1	5
71	как раз	13	5
72	в связи	4	5
73	не может	8	5
74	но это	8	5
75	от всех	2	5
76	есть и	3	5
77	же как	2	4
78	мы уже	5	4
79	той же	1	4
80	мы не	2	4
81	и о	8	4
82	в сущности	2	4
83	и страха	1	4
84	но не	9	4
85	в общем	1	4
86	перед нами	5	4
87	кроме того	2	4
88	в самом	6	4
89	тому же	1	4
90	по своему	9	4
91	об этом	10	4
92	это было	2	4
93	между собою	7	4
94	точки зрения	3	4
95	известной степени	2	4
96	в их	4	4
97	до известной	1	4
98	в основе	1	4
99	очень часто	1	4
100	и это	9	4
101	можно было	3	4
102	здесь как	1	4
103	ничего не	10	4
104	и здесь	6	4
105	о том	11	4
106	и во	3	4
107	только в	7	4
108	с этим	3	4
109	мы находим	2	4
110	и даже	11	4
111	здесь в	3	4
112	сказать что	13	4
113	а не	15	4
114	его как	2	4
115	чем же	2	4
116	как это	6	4
117	и от	1	4
118	все они	1	4
119	а также	4	4
120	а в	4	4
121	как на	1	4
122	по поводу	4	4
123	почти все	1	3
124	но она	3	3
125	того же	3	3
126	из этих	2	3
127	как в	4	3
128	в одной	1	3
129	роль играет	1	3
130	но его	1	3
131	как он	4	3
132	но на	1	3
133	вообще не	2	3
134	что она	5	3
135	связанные с	1	3
136	как они	2	3
137	об этой	1	3
138	связанных с	1	3
139	здесь нет	2	3
140	ни в	7	3
141	он и	8	3
142	до сих	3	3
143	нисколько не	3	3
144	в своей	8	3
145	в которых	3	3
146	не менее	19	3
147	мир и	1	3
148	дело в	3	3
149	не имеет	2	3
150	что на	1	3
151	от того	1	3
152	и образ	1	3
153	то время	1	3
154	в другом	1	3
155	часто в	1	3
156	и внутреннее	2	3
157	он его	1	3
158	это не	6	3
159	именно в	4	3
160	того что	7	3
161	поэтому и	2	3
162	для всех	1	3
163	есть в	5	3
164	для него	2	3
165	но он	3	3
166	не было	4	3
167	еще и	5	3
168	о чем	6	3
169	вместе с	2	3
170	в течение	1	3
171	по существу	2	3
172	сих пор	3	3
173	и для	4	3
174	в году	1	3
175	и ни	4	3
176	находим в	1	3
177	на этот	3	3
178	ту же	1	2
179	чтобы не	1	2
180	и есть	6	2
181	не хочет	3	2
182	с точки	3	2
183	и до	2	2
184	и больше	1	2
185	и языка	1	2
186	мы говорили	4	2
187	представлением о	1	2
188	говорить о	6	2
189	это время	1	2
190	в чем	3	2
191	в данном	9	2
192	нет и	2	2
193	относится к	1	2
194	в истории	4	2
195	все же	1	2
196	кто не	1	2
197	от этого	1	2
