N	2gram	Bakhtin_Pr_2	Dialekti
1	не есть	2	40
2	и не	42	30
3	по себе	8	25
4	и в	45	18
5	точки зрения	19	17
6	ничего не	3	17
7	может быть	18	17
8	и есть	1	16
9	в нем	20	16
10	ни в	2	15
11	не имеет	3	15
12	так что	2	15
13	потому что	8	14
14	а не	10	14
15	не только	16	13
16	и даже	3	13
17	то что	5	13
18	что в	6	13
19	в этом	20	12
20	было бы	4	12
21	с точки	9	12
22	если бы	2	12
23	и что	2	12
24	не может	24	12
25	в себе	5	11
26	что он	7	11
27	так как	5	11
28	как бы	15	11
29	все это	5	11
30	то же	5	10
31	есть нечто	1	10
32	несмотря на	1	10
33	прежде всего	11	10
34	сказать что	5	10
35	стало быть	3	9
36	так и	3	9
37	это не	3	9
38	том что	7	9
39	никогда не	17	9
40	в том	8	9
41	сама по	5	8
42	ясно что	1	8
43	но это	2	8
44	в каком	1	8
45	к нему	11	8
46	совершенно не	1	8
47	идея и	1	7
48	и как	2	7
49	то в	1	7
50	что она	4	7
51	что не	5	7
52	как она	1	7
53	той или	3	7
54	мы находим	1	7
55	вовсе не	7	7
56	но и	15	7
57	его не	1	6
58	хотя бы	5	6
59	в чем	2	6
60	но в	6	6
61	с другой	1	6
62	и вот	2	6
63	не в	8	6
64	она не	5	6
65	в то	5	6
66	с ним	8	6
67	никак не	1	6
68	можно сказать	2	6
69	ни с	2	6
70	не было	2	6
71	да и	1	6
72	и ни	1	6
73	говорить о	1	5
74	я не	6	5
75	и он	3	5
76	отношение к	8	5
77	общего с	1	5
78	в своем	5	5
79	все же	4	5
80	себе не	1	5
81	на то	2	5
82	идеи и	4	5
83	и с	7	5
84	что оно	1	5
85	в этих	4	5
86	но если	1	5
87	в отношении	1	5
88	в виду	2	5
89	есть только	4	5
90	в дальнейшем	2	5
91	можно было	2	5
92	не с	1	5
93	как же	2	5
94	мы должны	4	5
95	он сам	6	5
96	само по	2	5
97	в особенности	2	5
98	и пр	2	5
99	она есть	1	5
100	есть и	3	5
101	или не	2	5
102	а в	3	5
103	это и	1	4
104	как он	4	4
105	образ и	1	4
106	тут не	2	4
107	об этом	3	4
108	он есть	2	4
109	но лишь	1	4
110	как таковой	1	4
111	а есть	3	4
112	по крайней	2	4
113	и более	2	4
114	на всю	1	4
115	что эта	2	4
116	и притом	1	4
117	только и	1	4
118	же время	3	4
119	не о	2	4
120	к тому	1	4
121	ничего общего	2	4
122	как мы	8	4
123	не могу	1	4
124	о том	3	4
125	от него	3	4
126	крайней мере	2	4
127	внешнее и	1	4
128	это я	1	4
129	мы видим	2	4
130	но не	6	4
131	в котором	7	4
132	в конце	4	4
133	для меня	2	4
134	мы можем	4	4
135	как раз	6	4
136	как это	2	4
137	хотя и	2	4
138	так же	5	4
139	другой стороны	1	4
140	во всяком	1	4
141	нем нет	1	3
142	отношения к	2	3
143	самом деле	4	3
144	должна быть	3	3
145	есть не	1	3
146	в ней	7	3
147	мысли и	3	3
148	на самом	1	3
149	а только	2	3
150	все равно	1	3
151	что они	3	3
152	если она	1	3
153	стороны и	1	3
154	более или	1	3
155	конечно не	6	3
156	от этого	1	3
157	в самом	13	3
158	та же	1	3
159	и идея	1	3
160	он не	9	3
161	всех этих	1	3
162	и еще	1	3
163	не значит	2	3
164	что ни	1	3
165	но все	4	3
166	тут надо	1	3
167	этом смысле	5	3
168	в них	4	3
169	и вы	2	3
170	всегда и	2	3
171	должно быть	4	3
172	или менее	1	3
173	имеет ничего	1	3
174	в их	4	3
175	что я	1	3
176	точку зрения	5	3
177	друг другу	1	3
178	красный цвет	1	3
179	и почти	1	3
180	даже в	6	3
181	тому что	1	3
182	на себе	1	3
183	в основе	2	3
184	но только	2	3
185	в науке	2	3
186	а лишь	3	3
187	в сознании	2	3
188	только с	1	3
189	уже и	1	3
190	могут быть	4	3
191	и всех	1	3
192	его с	2	3
193	и о	2	3
194	сознания и	6	3
195	жизнь и	3	3
196	и та	1	3
197	что и	5	3
198	может иметь	1	3
199	один из	2	3
200	но с	3	3
201	только в	9	3
202	только на	1	3
203	даже и	2	3
204	же это	1	3
205	или иной	3	3
206	точек зрения	3	3
207	что для	2	3
208	ничем не	2	3
209	и потому	6	3
210	в данном	1	3
211	что же	4	3
212	в его	22	3
213	тех или	1	3
214	не является	3	3
215	идею и	1	3
216	и все	1	3
217	или нет	1	3
218	бы в	5	3
219	еще более	1	3
220	конце концов	3	3
221	только что	2	3
222	отношении к	1	3
223	была бы	3	3
224	жизни и	15	3
225	думать что	1	3
226	же как	4	2
227	он всегда	1	2
