N	2gram	Losev_Vlad_1	Komedia
1	и в	31	22
2	и не	17	21
3	в дом	1	14
4	том что	14	13
5	таким образом	3	12
6	в том	11	12
7	так как	8	11
8	со стороны	2	11
9	в доме	7	10
10	ни в	2	10
11	потому что	11	10
12	в самом	2	9
13	вместе с	3	9
14	в этом	14	8
15	в своем	4	8
16	к ней	4	8
17	что отец	1	8
18	о том	11	8
19	если бы	1	8
20	в его	12	8
21	что и	5	8
22	что он	12	8
23	молодой человек	2	8
24	едва ли	3	7
25	то же	6	7
26	при этом	2	7
27	не по	2	7
28	об этом	7	7
29	в конце	9	7
30	о чем	1	7
31	только что	2	7
32	а в	9	7
33	в свою	1	7
34	того же	6	6
35	самом деле	1	6
36	еще не	2	6
37	так что	10	6
38	тому же	2	6
39	в то	8	6
40	и его	7	6
41	к тому	3	6
42	того чтобы	2	6
43	свою очередь	1	6
44	ясно что	2	6
45	и что	6	6
46	для того	2	6
47	может быть	6	6
48	как раз	7	6
49	во время	3	6
50	к этому	6	6
51	не хочет	1	5
52	что его	4	5
53	отношение к	3	5
54	но в	12	5
55	не только	24	5
56	а по	2	5
57	он не	10	5
58	в своей	4	5
59	не менее	2	5
60	же время	4	5
61	связи с	1	5
62	к себе	2	5
63	и сам	6	5
64	хотя и	4	5
65	с ним	5	5
66	любви к	1	5
67	к нему	4	5
68	что в	14	5
69	по отношению	1	5
70	из них	2	5
71	тем что	2	5
72	прежде всего	1	5
73	как это	7	5
74	все это	5	5
75	и т	2	4
76	на себя	3	4
77	в ней	1	4
78	он был	14	4
79	с другой	3	4
80	тут же	7	4
81	нет и	2	4
82	и речи	3	4
83	отнюдь не	3	4
84	все же	3	4
85	когда он	5	4
86	то что	18	4
87	что к	3	4
88	в себе	4	4
89	что она	2	4
90	но все	1	4
91	и с	14	4
92	с тем	2	4
93	несмотря на	4	4
94	точки зрения	2	4
95	не в	5	4
96	в отношении	3	4
97	на него	3	4
98	у него	15	4
99	и здесь	3	4
