N	2gram	Losev_Prob_1	KulturaY
1	и т	11	39
2	потому что	16	25
3	т п	1	24
4	и в	32	23
5	т е	1	22
6	не только	17	20
7	в том	9	19
8	в этом	19	18
9	и не	31	16
10	было бы	8	15
11	так как	11	15
12	может быть	14	15
13	ни к	1	15
14	т д	10	14
15	точки зрения	3	14
16	все эти	8	12
17	если бы	4	12
18	у нас	14	12
19	в самом	6	12
20	но в	14	11
21	том что	12	11
22	того чтобы	9	11
23	в области	2	11
24	по себе	15	10
25	в языке	1	10
26	а не	15	10
27	что в	12	10
28	самом деле	6	9
29	вопрос о	1	9
30	в сущности	2	9
31	хотя бы	3	9
32	то что	42	9
33	можно было	3	9
34	вовсе не	35	9
35	для того	8	9
36	не может	8	9
37	только потому	3	8
38	с точки	3	8
39	не в	4	8
40	и что	9	8
41	в качестве	2	8
42	уже не	3	8
43	прежде всего	10	8
44	с другой	3	8
45	и пр	4	8
46	что это	3	7
47	все же	1	7
48	в силу	1	7
49	и с	2	7
50	не менее	19	7
51	но и	9	7
52	другой стороны	3	7
53	то же	10	6
54	и на	8	6
55	но не	9	6
56	в этой	10	6
57	да и	3	6
58	это не	6	6
59	тем не	18	6
60	по крайней	2	6
61	ту же	1	6
62	между тем	2	6
63	крайней мере	2	6
64	этот вопрос	1	6
65	вопроса о	2	6
66	что не	3	6
67	что мы	13	6
68	и то	6	5
69	также и	11	5
70	мы имеем	2	5
71	я не	1	5
72	еще не	9	5
73	должна быть	1	5
74	по существу	2	5
75	что все	3	5
76	об этом	10	5
77	лишь в	1	5
78	и тем	13	5
79	несмотря на	3	5
80	и здесь	6	5
81	не могут	2	5
82	ясно что	3	5
83	в его	6	5
84	один из	4	5
85	тот же	1	5
86	что он	7	5
87	только в	7	5
88	должен быть	1	5
89	всяком случае	3	5
90	вместе с	2	5
91	как это	6	5
92	подобного рода	5	5
93	что же	9	5
94	слова и	1	5
95	все это	7	5
96	этом смысле	6	5
97	таким образом	6	5
98	во всяком	7	5
99	говорить о	6	4
100	что я	1	4
101	в данном	9	4
102	со стороны	1	4
103	отнюдь не	10	4
104	однако не	3	4
105	перед нами	5	4
106	хотя и	6	4
107	бы и	1	4
108	если мы	11	4
109	на то	8	4
110	в нем	13	4
111	так и	12	4
112	но все	3	4
113	на этой	2	4
114	должно быть	2	4
115	можно ли	5	4
116	в то	6	4
117	но только	2	4
118	не имеет	2	4
119	ничего не	10	4
120	что на	1	4
121	к тому	3	4
122	и о	8	4
123	в пределах	1	4
124	от того	1	4
125	или в	4	4
126	могут быть	2	4
127	можно сказать	5	4
128	для нас	5	4
129	в нашей	1	4
130	мы знаем	1	4
131	ни в	7	4
132	в конце	6	4
133	в них	7	4
134	в каком	3	4
135	не было	4	4
136	в связи	4	4
137	в разговоре	1	4
138	как бы	14	4
139	в результате	2	4
140	этой области	2	4
141	сказать что	13	4
142	была бы	1	4
143	к этому	1	4
144	так же	9	4
145	того же	3	3
146	а только	5	3
147	или иное	1	3
148	как в	4	3
149	данный момент	1	3
150	с этим	3	3
151	то или	2	3
152	выражение в	1	3
153	то и	6	3
154	он не	3	3
155	всех этих	7	3
156	ни были	1	3
157	на этом	1	3
158	что она	5	3
159	еще одно	1	3
160	о которых	3	3
161	нисколько не	3	3
162	смысл и	3	3
163	если и	1	3
164	что такое	6	3
165	в которые	1	3
166	этого вопроса	1	3
167	знаем что	2	3
168	в таких	2	3
169	в процессе	1	3
170	казалось бы	4	3
171	и его	3	3
172	связи с	5	3
173	уже о	1	3
174	что оно	3	3
175	как мы	7	3
176	в виду	6	3
177	здесь не	7	3
178	а в	4	3
179	для этого	3	3
180	сводится к	1	3
181	именно с	1	3
182	никак не	4	3
183	а также	4	3
184	конце концов	4	3
185	того что	7	3
186	есть в	5	3
187	уже в	3	3
188	же в	4	3
189	как раз	13	3
190	тем что	7	3
191	указание на	4	3
192	или иначе	2	3
193	именно в	4	3
194	а главное	1	3
195	из которых	1	3
196	слов в	1	3
197	но для	3	3
198	своей собственной	1	3
199	этом отношении	1	3
200	но это	8	3
201	не знает	1	3
202	совершенно не	6	3
203	к этой	1	3
204	и это	9	3
205	точно так	4	3
206	гораздо более	2	3
207	смысле слова	7	2
208	отношения к	1	2
209	же как	2	2
210	чтобы не	1	2
211	и потому	2	2
212	на самом	6	2
213	о разных	1	2
214	и есть	6	2
215	тем же	1	2
216	не хочет	3	2
217	по преимуществу	2	2
218	и до	2	2
219	в году	1	2
220	той же	1	2
221	что между	1	2
222	что если	2	2
223	на такие	1	2
224	но вот	1	2
225	но даже	1	2
226	этого термина	4	2
227	конечно и	1	2
228	так или	2	2
229	а следовательно	1	2
230	мы будем	2	2
231	не то	2	2
232	что за	1	2
233	не просто	23	2
234	что они	3	2
235	все предыдущие	1	2
236	дает нам	1	2
237	не хватает	2	2
238	в своем	5	2
239	его к	1	2
240	этой цели	1	2
241	от этого	1	2
242	мне не	1	2
243	и если	6	2
244	при этом	6	2
245	рабочих и	3	2
246	указания на	1	2
247	не как	2	2
248	в одну	1	2
249	связанные с	1	2
250	в другом	1	2
251	здесь то	2	2
252	того или	2	2
253	заключается в	1	2
254	она стала	1	2
255	данном случае	8	2
256	но уже	5	2
257	или о	1	2
258	все равно	5	2
259	с тем	5	2
260	как и	3	2
261	мы видели	1	2
262	а если	1	2
263	и еще	3	2
264	что значит	3	2
265	в своей	8	2
266	в их	4	2
267	в которых	3	2
268	результате этого	1	2
269	тем самым	4	2
270	только для	3	2
271	в отношении	3	2
272	таких случаях	2	2
273	о значении	1	2
274	что эта	1	2
275	она не	2	2
276	хотелось бы	1	2
277	дело не	1	2
278	того как	3	2
279	но что	2	2
280	образом в	1	2
281	следовательно и	2	2
282	в самой	3	2
283	очень часто	1	2
284	должны быть	1	2
285	понять что	1	2
286	и свое	1	2
287	оно не	3	2
288	утверждать что	1	2
289	поставить вопрос	1	2
290	иметь в	4	2
291	говоря уже	2	2
292	в буквальном	3	2
293	на том	4	2
294	что для	2	2
295	вопрос этот	1	2
296	именно этот	1	2
297	это только	2	2
298	мы в	3	2
299	и вообще	4	2
300	все дело	1	2
301	говорим о	2	2
302	одного из	1	2
303	пр но	1	2
304	к нему	3	2
305	вообще и	4	2
306	а именно	12	2
307	которое было	1	2
308	он уже	1	2
309	же и	3	2
310	конечно не	1	2
311	а это	2	2
312	не говорит	1	2
313	в целях	2	2
314	даже и	8	2
315	никогда не	7	2
316	и даже	11	2
317	выходит за	1	2
318	на примере	1	2
319	говорить и	1	2
320	еще и	5	2
321	но есть	2	2
322	обратить внимание	3	2
323	этот термин	4	2
324	мы скажем	1	2
325	на этот	3	2
326	которых мы	2	2
327	не на	3	2
328	однако и	3	2
329	и следовательно	3	2
330	он и	8	2
331	для этой	1	2
332	и вовсе	4	2
333	но оно	1	2
334	на который	1	2
335	ни на	4	2
336	с первого	1	2
337	мы говорим	3	2
338	для обозначения	4	2
339	который мы	2	2
340	как будто	3	2
341	с этой	1	2
342	этом случае	2	2
343	между прочим	2	2
344	могут рассматриваться	1	2
345	и для	4	2
346	и от	1	2
347	сознания и	2	2
348	всякого рода	1	2
349	о котором	1	2
350	чтобы понять	3	2
351	и все	7	2
352	не более	1	2
353	мы должны	5	2
354	но зато	1	2
355	будто бы	1	2
356	все они	1	2
357	не говоря	4	2
358	только как	1	2
359	или иного	2	2
360	себе не	3	2
361	по поводу	4	2
362	это в	1	2
363	по адресу	1	1
364	в такой	1	1
365	сам по	7	1
366	и без	1	1
367	он может	1	1
368	как такового	2	1
369	показать что	1	1
370	которое мы	1	1
371	в котором	5	1
372	сам автор	1	1
373	едва ли	2	1
374	и должен	1	1
375	по его	2	1
376	которыми он	1	1
377	есть не	6	1
378	усилия в	1	1
379	мы не	2	1
380	на первом	1	1
381	нам удалось	1	1
382	есть нечто	11	1
383	время как	1	1
384	что иное	2	1
385	мало и	1	1
386	мы и	4	1
387	при переводе	1	1
388	себе что	2	1
389	и крестьян	3	1
390	с большим	1	1
391	мы без	1	1
392	следовательно в	2	1
393	большей частью	2	1
394	то конечно	2	1
395	еще у	1	1
396	мог бы	1	1
