N	4gram	Bakhtin_Pr_1	Problemy
1	в то же время	9	10
2	к себе самому и	1	4
3	но на самом деле	1	4
4	но в то же	5	4
5	бы то ни было	1	3
6	то же время не	3	3
7	как мы уже говорили	1	2
8	из подполья не только	1	2
9	и в то же	2	2
10	дело в том что	1	1
11	бы он ни был	2	1
12	возвышает его ум и	1	1
13	в кругозор самого героя	3	1
14	неотразимо возвышает его ум	1	1
15	изменяется сравнительно с беспорядочным	1	1
16	в большей или меньшей	1	1
17	словом о себе самом	1	1
18	и в этом смысле	2	1
19	свои мысли в точку	1	1
20	к правде правда неотразимо	1	1
21	в речах хромоножки в	1	1
22	отношении друг к другу	1	1
23	ум и сердце к	1	1
24	тон рассказа изменяется сравнительно	1	1
25	человек из подполья не	1	1
26	во всяком случае не	1	1
27	кругозор самого героя и	2	1
28	тем что он есть	1	1
29	в то время как	1	1
30	человека из подполья это	1	1
31	макара долгорукого и наконец	1	1
32	правде правда неотразимо возвышает	1	1
33	и во всяком случае	1	1
34	даже тон рассказа изменяется	1	1
35	с самого начала все	1	1
36	не входит в его	1	1
37	рассказа изменяется сравнительно с	1	1
38	большей или меньшей степени	1	1
39	наконец в житии зосимы	1	1
40	с самим собою но	1	1
41	сравнительно с беспорядочным началом	1	1
42	в том что он	4	1
43	самосознание и слово героя	1	1
44	его ум и сердце	1	1
45	собрать свои мысли в	1	1
46	оставаясь содержательно теми же	1	1
47	не появляется в его	1	1
48	к концу даже тон	1	1
49	в отношении друг к	1	1
50	и по отношению к	1	1
51	с беспорядочным началом его	1	1
52	концу даже тон рассказа	1	1
53	его к тому что	1	1
54	человек из подполья но	1	1
55	и сердце к концу	1	1
56	правда неотразимо возвышает его	1	1
57	и наконец в житии	1	1
58	сердце к концу даже	1	1
59	долгорукого и наконец в	1	1
60	а в то же	2	1
61	в его произведениях но	1	1
62	на вопрос кто он?	2	1
63	каков бы он ни	1	1
