N	2gram	Bakhtin_Fr_8	Problema
1	то есть	24	39
2	то что	3	38
3	вовсе не	6	37
4	и не	9	37
5	и в	56	35
6	не только	8	24
7	сказать что	3	24
8	том что	8	19
9	о том	4	18
10	может быть	3	18
11	в этом	14	17
12	и вообще	1	16
13	настоящее время	3	16
14	но и	9	16
15	в настоящее	3	16
16	в языке	1	15
17	только в	9	14
18	потому что	6	13
19	не может	2	13
20	и что	1	13
21	также и	2	12
22	того что	1	12
23	в том	13	12
24	не просто	3	11
25	и даже	8	11
26	так что	3	11
27	прежде всего	6	11
28	что в	5	11
29	и то	2	10
30	еще не	10	10
31	и с	8	10
32	а не	2	10
33	в данном	2	10
34	тем более	1	10
35	в этой	6	9
36	только на	2	9
37	для нас	1	9
38	значение и	2	8
39	все же	2	8
40	в виду	1	8
41	было бы	2	8
42	уже не	3	8
43	как раз	2	8
44	смысле слова	1	7
45	совсем не	2	7
46	бы и	2	7
47	все эти	15	7
48	мы не	2	7
49	не имеет	1	7
50	так и	13	7
51	казалось бы	3	7
52	в его	18	7
53	так как	4	7
54	с другой	2	6
55	но в	6	6
56	что все	4	6
57	был бы	3	6
58	мы можем	1	6
59	как будто	1	6
60	же самое	1	6
61	можно сказать	2	6
62	в виде	2	6
63	ни в	2	6
64	в области	5	6
65	а именно	1	6
66	но это	2	6
67	и для	2	6
68	в то	12	6
69	то же	11	5
70	между собой	1	5
71	по своему	8	5
72	в самом	9	5
73	в себе	4	5
74	с другими	1	5
75	этом смысле	1	5
76	как и	5	5
77	что всякий	1	5
78	и более	4	5
79	связи с	6	5
80	той или	2	5
81	и это	1	5
82	как мы	7	5
83	данном случае	2	5
84	языка и	6	5
85	можно было	1	5
86	и на	7	5
87	без всякой	1	5
88	с одной	4	5
89	одной стороны	2	5
90	или иной	1	5
91	еще и	3	5
92	другой стороны	2	5
93	в частности	7	5
94	так же	2	5
95	кроме того	3	5
96	в связи	3	5
97	или другой	1	5
98	и все	6	5
99	предполагает что	1	4
100	самом деле	2	4
101	на самом	2	4
102	и значение	1	4
103	и самого	1	4
104	не был	4	4
105	но не	5	4
106	в своем	3	4
107	и как	2	4
108	более или	2	4
109	вообще не	1	4
110	что она	2	4
111	всех этих	3	4
112	их в	4	4
113	таким образом	17	4
114	заключается в	1	4
115	и тем	1	4
116	далеко не	2	4
117	которой он	1	4
118	между собою	2	4
119	или менее	2	4
