N	2gram	Losev_Dial_2	FransuaR
1	и в	19	40
2	и его	5	17
3	прежде всего	8	16
4	в этом	8	15
5	мы уже	8	13
6	не только	19	13
7	в его	1	13
8	и не	30	13
9	вовсе не	13	12
10	что в	7	12
11	как и	10	11
12	но и	12	11
13	таким образом	4	10
14	как мы	3	10
15	в сущности	2	9
16	он не	4	9
17	в них	1	9
18	может быть	20	9
19	и все	12	9
20	и до	1	8
21	и на	1	8
22	все эти	2	8
23	и с	5	8
24	во время	2	8
25	в том	14	8
26	у него	1	8
27	но в	2	8
28	то же	12	7
29	в своем	4	7
30	культуры и	2	7
31	в виду	5	7
32	в одном	4	7
33	и др	1	7
34	во всех	2	6
35	в самом	5	6
36	в этих	3	6
37	в то	6	6
38	же время	5	6
39	связи с	4	6
40	мы еще	1	6
41	в той	3	6
42	в своей	8	6
43	в нем	10	5
44	со всеми	1	5
45	так сказать	1	5
46	вернемся к	1	5
47	в основе	1	5
48	в особенности	1	5
49	те же	1	5
50	в литературе	1	5
51	мы видим	2	5
52	то что	14	5
53	не было	3	5
54	а не	16	5
55	в связи	4	5
56	как раз	5	5
57	в своих	2	5
58	смысле слова	1	4
59	также и	2	4
60	жизни и	6	4
61	в ней	2	4
62	в истории	2	4
63	в мире	2	4
64	было бы	3	4
65	ни в	10	4
66	том что	10	4
67	в эту	1	4
68	в их	2	4
69	веселой и	1	4
70	даже в	3	4
71	в области	2	4
72	о том	5	4
73	вы не	2	4
74	и о	1	4
75	и здесь	1	4
76	и во	1	4
77	только на	1	4
78	из них	3	4
79	так как	14	4
80	и даже	14	4
81	до сих	2	4
82	здесь в	1	4
83	и потому	5	4
84	в данном	3	4
85	сих пор	2	4
86	все это	4	4
87	видно что	1	4
88	самом деле	4	3
89	на самом	2	3
90	и есть	4	3
91	только для	1	3
92	он был	1	3
93	отличие от	1	3
94	в этой	3	3
95	кроме того	3	3
96	и как	10	3
97	и к	7	3
98	в себе	15	3
99	но ведь	2	3
100	связанные с	1	3
101	при этом	4	3
102	большей или	1	3
103	всех этих	3	3
104	но дело	1	3
105	об этом	3	3
106	их в	2	3
107	дело не	2	3
108	одна из	1	3
109	во всем	1	3
110	уже говорили	1	3
111	начиная с	1	3
112	но все	2	3
113	и самое	1	3
114	здесь не	1	3
115	в ее	4	3
116	еще в	1	3
117	в другом	4	3
118	между тем	2	3
119	нуждается в	3	3
120	что и	5	3
121	во всей	1	3
122	и следовательно	5	3
123	или меньшей	1	3
124	еще не	4	3
125	только в	5	3
126	поэтому и	1	3
127	так и	10	3
128	же и	9	3
129	одно из	4	3
130	мы находим	3	3
131	в конце	2	3
132	тем что	2	3
133	в других	1	3
134	и прежде	2	3
135	сказать что	10	3
136	там где	1	3
137	жизнь в	2	3
138	в частности	2	3
139	не может	9	3
140	вместе с	2	3
141	как в	2	3
142	во все	2	3
143	как бы	14	3
144	и смерти	1	3
145	и от	3	3
146	но это	7	3
147	а в	4	3
148	они не	3	3
149	как известно	2	2
150	например в	2	2
151	он также	1	2
152	связана с	2	2
153	того же	1	2
154	это и	3	2
155	тем же	2	2
156	по преимуществу	1	2
157	века в	1	2
158	мы не	1	2
159	на тему	1	2
160	хотя бы	4	2
161	которые он	1	2
162	на них	1	2
163	быть в	4	2
164	не был	1	2
165	но не	6	2
166	тут же	4	2
167	что он	6	2
168	к новому	1	2
169	все же	4	2
170	и понимания	1	2
171	в которой	2	2
172	в целом	1	2
173	он в	1	2
174	из этих	1	2
175	раз в	2	2
176	в дальнейшем	1	2
177	и если	4	2
178	на его	2	2
179	как он	4	2
180	и еще	1	2
181	не к	1	2
182	и вот	4	2
183	на этом	2	2
184	это вовсе	2	2
185	форму и	1	2
186	ни одной	1	2
187	далеко не	1	2
188	года и	1	2
189	в один	3	2
190	если их	1	2
191	точки зрения	12	2
192	в котором	1	2
193	жизни с	2	2
194	смех в	1	2
195	но он	4	2
196	и очень	1	2
197	такие образы	2	2
198	не менее	3	2
199	не раз	2	2
200	как о	1	2
201	считает что	1	2
202	значение этого	1	2
203	он с	1	2
204	на землю	1	2
205	этом отношении	1	2
206	ему не	1	2
207	и далее	1	2
208	и такие	1	2
209	должны быть	3	2
210	той или	4	2
211	они и	1	2
212	и это	5	2
213	момент в	2	2
214	данном случае	2	2
215	времени и	9	2
216	одного из	1	2
217	здесь нет	1	2
218	по сравнению	1	2
219	даны в	3	2
220	никакому сомнению	1	2
221	можно сказать	5	2
222	в разных	3	2
223	характер это	1	2
224	образом в	1	2
225	с другой	5	2
226	нас в	1	2
227	и вещей	1	2
228	это не	10	2
229	к нему	4	2
230	как нечто	4	2
231	но как	5	2
232	и ее	1	2
233	больше чем	1	2
234	в эти	1	2
235	конечно не	6	2
236	с нею	3	2
237	уже в	4	2
238	и они	2	2
239	мы знаем	1	2
240	как его	1	2
241	в системе	2	2
242	даже и	1	2
243	со всем	2	2
244	одном месте	1	2
245	или иной	1	2
246	именно в	2	2
247	еще и	1	2
248	была и	1	2
249	в подлинном	1	2
250	о чем	3	2
251	все то	1	2
252	с этим	3	2
253	к жизни	1	2
254	сравнению с	1	2
255	это есть	8	2
256	образ и	1	2
257	в состоянии	2	2
258	есть и	6	2
259	слова и	1	2
260	смерти к	1	2
261	своей жизни	1	2
262	о мире	1	2
263	и сама	1	2
264	всем этим	1	2
265	вовсе нет	1	2
266	потому что	14	2
267	хотя в	2	2
268	здесь только	1	2
269	ко всему	1	2
270	из этого	1	2
271	эти элементы	1	2
272	это в	1	2
273	все что	1	2
274	жизнь человека	1	1
275	говоря о	1	1
276	и т	17	1
277	и отчасти	1	1
278	был удивлен	1	1
279	если вы	2	1
280	от самого	1	1
281	уже указывали	1	1
282	от всяких	1	1
283	все те	1	1
284	элементы в	1	1
285	есть не	7	1
286	им самим	1	1
287	мы имеем	3	1
288	не во	2	1
289	и тут	3	1
290	что уже	2	1
291	и новые	1	1
292	на эти	1	1
293	не была	1	1
294	фактов но	1	1
295	есть нечто	8	1
296	что иное	3	1
297	но даже	1	1
298	на мир	2	1
299	мы ее	1	1
300	и он	1	1
301	которое во	1	1
302	следовательно в	2	1
303	во мне	4	1
304	и ценность	1	1
305	и телесность	1	1
306	смысл и	2	1
307	литературы и	1	1
308	самое их	1	1
309	всегда можно	1	1
310	и временной	1	1
311	настроению и	1	1
312	иное как	3	1
313	это действительно	1	1
314	бы то	1	1
315	дело вовсе	1	1
316	он употребляет	1	1
317	нею в	2	1
318	теперь что	1	1
319	симфония не	1	1
320	и всякий	1	1
321	свою жизнь	1	1
322	в общем	2	1
323	нет и	1	1
324	в оценке	1	1
325	что они	6	1
326	во что	1	1
327	и я	2	1
328	в одной	4	1
329	и этой	1	1
330	и выражения	1	1
331	своей живости	1	1
332	и радости	1	1
333	такова же	1	1
334	все остальные	1	1
