N	2gram	Losev_Vlad_2	Mirosoze
1	у достоевского	2	42
2	может быть	7	30
3	не только	12	29
4	и в	30	28
5	не может	9	28
6	человеческого духа	1	26
7	но и	8	25
8	а не	7	25
9	он не	4	24
10	в этом	20	20
11	не было	10	18
12	у него	19	17
13	не в	9	16
14	потому что	9	16
15	в ней	4	15
16	в своей	5	15
17	и есть	2	14
18	он был	6	14
19	никогда не	7	14
20	до конца	7	14
21	в нем	4	13
22	и он	4	12
23	и это	3	12
24	в самом	2	11
25	для него	9	11
26	и не	18	11
27	в своем	8	10
28	человек не	2	10
29	было бы	9	10
30	бога и	1	10
31	что в	12	10
32	прежде всего	6	10
33	что он	13	10
34	и потому	2	10
35	и все	7	10
36	те которые	1	9
37	с тем	2	9
38	но он	3	9
39	и его	6	9
40	не есть	4	9
41	в его	11	9
42	зла и	1	8
43	в котором	5	8
44	но не	3	8
45	не был	2	7
46	менее всего	1	7
47	но в	8	7
48	в себе	6	7
49	быть может	1	7
50	в конце	13	7
51	в самой	1	7
52	любви к	1	7
53	к нему	2	7
54	того что	5	7
55	бог и	2	7
56	нет ничего	3	7
57	о боге	1	6
58	и на	4	6
59	он сам	2	6
60	в которой	4	6
61	лишь в	1	6
62	в этой	4	6
63	только в	6	6
64	он уже	5	6
65	вместе с	8	6
66	все это	5	6
67	в том	18	6
68	нет и	1	5
69	если он	1	5
70	в глубину	1	5
71	от нее	1	5
72	это не	2	5
73	как и	5	5
74	у нас	6	5
75	не могут	1	5
76	добра и	1	5
77	то что	20	5
78	и я	5	5
79	мира и	1	5
80	смысле слова	1	4
81	отношения к	3	4
82	и этот	1	4
83	есть не	1	4
84	xix века	1	4
85	отношение к	4	4
86	духа и	1	4
87	чем у	1	4
88	не к	1	4
89	и по	2	4
90	должен был	3	4
91	в них	3	4
92	в этих	4	4
93	точки зрения	7	4
94	в их	2	4
95	в которых	1	4
96	к концу	5	4
97	к ней	3	4
98	она не	2	4
99	что и	3	4
100	хотел бы	2	4
101	значит что	1	4
102	уже не	3	4
103	уже в	3	4
104	есть уже	1	4
105	ни с	2	4
106	а в	11	4
107	тем что	1	4
108	был в	2	4
109	всю жизнь	1	4
110	с этой	4	4
111	которых он	1	4
112	от него	1	4
113	его не	2	3
114	с его	4	3
115	к богу	1	3
116	с этим	5	3
117	когда он	1	3
118	бы и	1	3
119	вера в	2	3
120	и еще	1	3
121	на том	1	3
122	и вот	3	3
123	на этом	2	3
124	и с	14	3
125	то есть	7	3
126	его в	4	3
127	его личности	1	3
128	в жизни	1	3
129	только одно	3	3
130	для них	1	3
131	не мог	8	3
132	достоевского но	2	3
133	том что	12	3
134	но если	1	3
135	не имеет	2	3
136	на путях	1	3
137	ничего не	2	3
138	к тому	2	3
139	которая есть	2	3
140	особенно в	1	3
141	с собой	1	3
142	учение о	3	3
143	только и	3	3
144	все его	1	3
145	в него	1	3
146	это очень	1	3
147	себя в	2	3
148	конечно не	4	3
149	не так	1	3
150	и их	1	3
151	так как	5	3
152	что человек	1	3
153	это есть	1	3
154	в мир	1	3
155	это значит	2	3
156	должно быть	3	3
157	потому не	1	3
158	для нас	7	3
159	христа и	1	3
160	хотя бы	3	3
161	будто бы	2	3
162	мы увидим	1	3
163	есть и	2	3
164	с новыми	1	2
165	одним из	1	2
166	также и	6	2
167	в этот	1	2
168	он хотел	1	2
169	и насилия	1	2
170	высшей степени	1	2
171	к чему	1	2
172	а как	1	2
173	который был	2	2
174	время как	2	2
175	в виду	2	2
176	литературы и	1	2
177	истории в	1	2
178	не все	1	2
179	себе и	2	2
180	как в	3	2
181	все же	9	2
182	и как	3	2
183	и к	6	2
184	в необходимости	1	2
185	за собой	1	2
186	он в	1	2
187	все эти	5	2
188	как он	2	2
189	если бы	1	2
190	он ни	1	2
191	с ней	2	2
192	них нет	1	2
193	в россии	3	2
194	прежде чем	1	2
195	него и	2	2
196	с самим	1	2
197	и мы	4	2
198	ли может	1	2
199	чем в	1	2
200	которую он	7	2
201	место в	1	2
202	оказывается что	1	2
203	мысли и	2	2
204	сих пор	1	2
205	был не	1	2
206	любовь к	1	2
207	и достоевского	1	2
208	с которой	2	2
209	на земле	2	2
210	в то	9	2
211	к этим	2	2
212	того чтобы	2	2
213	бога не	1	2
214	и сама	1	2
215	в каком	1	2
216	когда мы	3	2
217	есть только	1	2
218	он никогда	2	2
219	и от	2	2
220	то время	6	2
221	и что	5	2
222	еще в	2	2
223	разного рода	4	2
224	с ним	5	2
225	и нужно	2	2
226	о нем	2	2
227	о своей	1	2
228	о том	4	2
229	может не	1	2
230	и во	2	2
231	и она	2	2
232	о своих	1	2
233	и бога	1	2
234	добрый и	1	2
235	жизни и	6	2
236	человека с	1	2
237	не стал	1	2
238	никто не	1	2
239	нет никаких	2	2
240	как будто	2	2
241	даже и	3	2
242	для того	2	2
243	в свой	1	2
244	в высшей	1	2
245	до сих	1	2
246	на людей	1	2
247	на этот	4	2
248	человеческой жизни	1	2
249	его как	1	2
250	мир идей	1	2
251	о чем	6	2
252	он и	3	2
253	бог есть	1	2
254	по своему	2	2
255	в той	2	2
256	как бы	5	2
257	в бесах	1	2
258	него не	1	2
259	в начале	4	2
260	в более	2	2
261	и для	3	2
262	и человек	1	2
263	я хотел	2	2
264	с достоевским	1	2
265	конце концов	3	2
266	отношении к	1	2
267	жизни в	2	2
268	вере в	1	2
269	в свою	3	2
270	сказать что	11	2
271	эти слова	1	2
272	к этой	2	2
273	к этому	6	2
274	всем и	2	1
275	я и	2	1
276	также что	2	1
277	со славянофилами	1	1
278	и т	1	1
279	и то	5	1
280	его со	1	1
281	между двумя	1	1
282	и до	2	1
283	был и	3	1
284	теократии не	1	1
285	сказать с	1	1
286	характер его	1	1
287	в нынешнем	1	1
288	мы имеем	1	1
289	мы не	2	1
290	и оставался	1	1
291	своем отношении	1	1
292	его вполне	1	1
293	но она	1	1
294	что иное	1	1
295	не вполне	2	1
296	оно есть	1	1
297	я не	4	1
298	жизни как	1	1
299	ему в	2	1
300	то это	4	1
301	о судьбе	1	1
302	еще не	1	1
303	верить в	1	1
304	иное как	1	1
305	хотя с	1	1
306	во всех	3	1
307	гуманизм есть	1	1
308	не без	1	1
309	природы и	1	1
310	самом деле	1	1
311	и л	1	1
312	россии и	2	1
313	к области	1	1
314	к которой	1	1
315	тех же	1	1
316	если в	1	1
317	он пишет	2	1
318	отличие от	3	1
319	что они	1	1
320	как говорит	1	1
321	более чем	1	1
322	что во	1	1
323	его на	3	1
324	духовный мир	1	1
325	как к	2	1
326	почувствовал себя	1	1
327	его к	1	1
328	написано им	1	1
329	все существует	1	1
330	сам бог	1	1
331	в противоположность	1	1
332	не очень	4	1
333	него до	1	1
334	всегда был	1	1
335	жизни к	1	1
336	со своей	2	1
337	с обычной	1	1
338	обычной точки	1	1
339	есть для	2	1
340	что же	8	1
341	серьезный характер	1	1
342	что ничего	1	1
343	бы чтобы	1	1
344	н страхов	3	1
345	во многих	2	1
346	уже иное	1	1
347	есть вера	2	1
348	в первых	1	1
349	он все	2	1
350	человек всегда	1	1
351	верит в	1	1
352	которой не	2	1
353	всех этих	3	1
354	нее и	1	1
355	к одному	1	1
356	ним не	1	1
357	с таким	1	1
358	его от	1	1
359	в пустыне	1	1
360	человек он	1	1
361	все с	1	1
362	конца и	1	1
363	что сам	1	1
364	говорил что	1	1
365	них не	1	1
366	на все	2	1
367	в душе	1	1
368	это было	4	1
369	с начала	2	1
370	после этого	1	1
371	и статьи	1	1
372	кажется что	2	1
373	с богом	3	1
374	вл соловьева	152	1
375	а что	2	1
376	которой он	2	1
377	хотя в	1	1
378	в опьянении	1	1
379	нисколько не	2	1
380	лучше всего	1	1
381	во время	1	1
382	от своего	1	1
383	что такое	1	1
384	можно найти	1	1
385	в такой	1	1
386	и без	1	1
387	что до	1	1
388	он дает	2	1
389	в отличие	3	1
390	и ту	2	1
391	что я	3	1
392	не путем	1	1
393	ответить на	1	1
394	любовь и	1	1
395	нельзя было	1	1
396	мир и	1	1
397	есть его	2	1
398	но во	1	1
399	для россии	1	1
400	вовсе не	4	1
401	моменты своего	1	1
402	сам он	1	1
403	достоевского так	1	1
404	из писателей	1	1
405	в отношении	3	1
406	не менее	7	1
407	не раз	1	1
408	вплоть до	3	1
409	чтобы иметь	1	1
410	в русской	1	1
411	судьбе его	1	1
412	что их	1	1
413	пушкина но	1	1
414	мы все	1	1
415	все мои	1	1
416	в самых	2	1
417	христос есть	1	1
418	не могло	1	1
419	и христианская	1	1
420	казалось бы	2	1
421	во всем	1	1
422	же он	1	1
423	достоевского можно	1	1
424	всякий кто	1	1
425	его природа	1	1
426	только с	1	1
427	в области	3	1
428	ведь все	1	1
429	бытия не	1	1
430	от того	1	1
431	у меня	1	1
432	вещей с	1	1
433	всему этому	2	1
434	все то	1	1
435	вне всех	1	1
436	вл соловьев	136	1
437	что мир	1	1
438	пребывать в	1	1
439	людей в	2	1
440	было уже	1	1
441	все еще	1	1
442	же оказывается	1	1
443	от которой	1	1
444	почему он	1	1
445	приходит к	2	1
446	можно и	2	1
447	и о	4	1
448	не могу	2	1
449	боге в	1	1
450	уже с	1	1
451	на той	1	1
452	так в	1	1
453	в злую	1	1
454	не столько	3	1
455	и необходимости	1	1
456	слова а	1	1
457	бытия как	1	1
458	и сам	2	1
459	можно было	2	1
460	так и	5	1
461	в нескольких	1	1
462	нужно было	1	1
463	об этой	1	1
464	поэтому в	1	1
465	и даже	10	1
466	он жил	2	1
467	об этом	6	1
468	по силе	1	1
469	истине но	1	1
470	а к	2	1
471	жизни не	1	1
472	до последних	1	1
473	и та	1	1
474	есть совсем	1	1
475	очень многое	1	1
476	нас в	2	1
477	заключается в	2	1
478	и всю	1	1
479	реальную действительность	1	1
480	и всякая	2	1
481	толстого а	1	1
482	и можно	2	1
483	которая и	1	1
484	также в	1	1
485	и наконец	4	1
486	мы уже	2	1
487	он хочет	1	1
488	быть названа	1	1
489	быть и	1	1
490	мы читаем	4	1
491	этот вопрос	1	1
492	хочет преодолеть	1	1
493	ли он	2	1
494	и быть	1	1
495	была для	2	1
496	и кажется	1	1
497	то он	1	1
498	их жизни	1	1
499	стремиться к	1	1
500	и ее	1	1
501	и первой	1	1
502	в эти	7	1
503	с какой	1	1
504	так что	5	1
505	же и	2	1
506	к идее	1	1
507	с нею	1	1
508	ничего нельзя	1	1
509	то и	1	1
510	и везде	1	1
511	не принимает	1	1
512	его и	2	1
513	себе в	2	1
514	всяком случае	6	1
515	что она	1	1
516	в первый	1	1
517	самое серьезное	1	1
518	в одном	1	1
519	т п	1	1
520	это нужно	1	1
