N	2gram	Bakhtin_Fr_4	Istorich
1	что он	4	24
2	не только	10	18
3	может быть	2	17
4	и в	29	15
5	никогда не	2	15
6	так как	7	14
7	но и	9	14
8	так же	7	13
9	знаем что	1	12
10	что в	1	12
11	то что	4	12
12	в этом	11	11
13	об этом	1	11
14	в этих	2	11
15	мы знаем	1	11
16	и не	16	11
17	то же	10	10
18	что они	2	10
19	его в	9	10
20	еще не	4	9
21	все же	3	9
22	и здесь	3	9
23	потому что	1	9
24	он не	3	8
25	связи с	2	8
26	один из	4	8
27	мы увидим	2	8
28	очень много	1	8
29	мы можем	3	8
30	мы видим	3	8
31	в нем	5	7
32	таким образом	20	7
33	том что	3	7
34	ничего не	1	7
35	сих пор	1	7
36	связана с	4	6
37	мы здесь	2	6
38	но в	12	6
39	что это	5	6
40	и что	1	6
41	в его	8	6
42	что и	1	6
43	мы уже	10	6
44	до сих	1	6
45	как бы	8	6
46	в том	7	6
47	только в	2	6
48	же как	1	5
49	и есть	4	5
50	как в	2	5
51	с этим	1	5
52	и наконец	2	5
53	что она	1	5
54	но все	1	5
55	в котором	2	5
56	на него	1	5
57	видим что	1	5
58	можно было	1	5
59	так и	11	5
60	связан с	4	5
61	к нему	3	5
62	в одном	1	5
63	прежде всего	8	5
64	к которому	2	5
65	в связи	1	5
66	не может	2	5
67	к тому	2	5
68	что эти	1	4
69	со всех	1	4
70	всех сторон	1	4
71	в ней	3	4
72	и на	11	4
73	только после	1	4
74	в одной	2	4
75	в себе	3	4
76	не видят	3	4
77	все эти	9	4
78	в этой	13	4
79	и они	3	4
80	при этом	3	4
81	после этого	2	4
82	они должны	1	4
83	и с	9	4
84	но он	6	4
85	но они	4	4
86	дело не	1	4
87	для нас	1	4
88	другими словами	2	4
89	в другой	2	4
90	что здесь	3	4
91	сына в	1	4
92	с одной	2	4
93	его и	2	4
94	руки и	4	4
95	у нее	1	4
96	у него	5	4
97	тем что	4	4
98	и др	4	4
99	этот мотив	1	4
100	но это	4	4
101	как она	1	4
102	не должен	1	4
103	одной из	2	4
104	и другие	2	4
105	они не	2	4
106	в доме	3	3
107	мы не	1	3
108	он был	2	3
109	видели что	1	3
110	он в	1	3
111	право на	1	3
112	в очень	1	3
113	как он	2	3
114	на то	1	3
115	всех этих	3	3
116	подобно тому	3	3
117	здесь мы	1	3
118	уже знаем	1	3
119	он и	5	3
120	не мог	2	3
121	в их	2	3
122	и его	8	3
123	как будто	2	3
124	и это	2	3
125	в себя	2	3
126	так в	1	3
127	роль в	3	3
128	по мере	1	3
129	о том	2	3
130	и она	1	3
131	того что	3	3
132	страх перед	1	3
133	в качестве	3	3
134	же и	3	3
135	в других	2	3
136	одной стороны	2	3
137	с мотивом	1	3
138	что мы	1	3
139	эти слова	1	3
140	тому как	3	3
141	все это	4	3
142	между прочим	2	3
143	самом деле	1	2
144	на самом	4	2
145	и для	2	2
146	на дерево	1	2
147	в сущности	6	2
148	принадлежит к	1	2
149	они были	3	2
150	и то	2	2
151	но не	2	2
152	не все	1	2
153	его на	1	2
154	дает нам	2	2
155	перед нами	4	2
156	но его	1	2
157	в которой	4	2
158	говорят о	1	2
159	возможно что	1	2
160	тому же	1	2
161	на его	2	2
162	главным образом	1	2
163	так сказать	2	2
164	человеческого тела	1	2
165	в силу	1	2
166	и если	1	2
167	и по	5	2
168	а затем	3	2
169	он знал	2	2
170	из них	6	2
171	той же	3	2
172	на этой	2	2
173	это не	5	2
174	и дает	2	2
175	есть и	4	2
176	в жизни	2	2
177	ни в	2	2
178	как и	12	2
179	мы видели	7	2
180	заставляют нас	1	2
181	такой же	3	2
182	в эту	3	2
183	во время	10	2
184	и ее	1	2
185	не столько	2	2
186	он дает	1	2
187	их в	2	2
188	и ноги	3	2
189	на три	1	2
190	самого начала	3	2
191	здесь на	1	2
192	тогда и	1	2
193	на котором	2	2
194	другой стороны	3	2
195	нам важно	1	2
196	своей цели	1	2
197	кроме того	2	2
198	был бы	1	2
199	и вполне	3	2
200	голову и	1	2
201	с образом	2	2
202	того чтобы	3	2
203	с ее	3	2
204	в виду	2	2
205	здесь не	3	2
206	уже с	1	2
207	с самого	3	2
208	что у	3	2
209	на нее	1	2
210	тело на	1	2
211	подойти к	1	2
212	имеется в	3	2
213	в разных	3	2
214	находится в	1	2
215	от животного	1	2
216	с другой	4	2
217	а также	2	2
218	что эта	1	2
219	также в	2	2
220	в свете	1	2
221	нет он	1	2
222	в него	1	2
223	но с	1	2
224	оно и	1	2
225	он стал	2	2
226	с ними	3	2
227	и так	3	2
228	уже в	2	2
229	при помощи	1	2
230	на столе	1	2
231	и их	3	2
232	тут же	1	2
233	в особенности	2	2
234	о своей	2	2
235	именно в	2	2
236	здесь в	6	2
237	а с	1	2
