N	3gram	Ircho_Kome_1	Psycholo
1	и т п	5	15
2	в том что	9	9
3	на то что	2	8
4	и т д	4	8
5	о том что	3	7
6	во всяком случае	2	6
7	в зависимости от	1	5
8	то время как	4	5
9	в то время	5	5
10	этой точки зрения	1	5
11	подобно тому как	1	5
12	с другой стороны	5	5
13	с одной стороны	3	5
14	для того чтобы	1	5
15	с этой точки	1	4
16	так же как	1	4
17	как и в	2	4
18	не в состоянии	2	3
19	до сих пор	2	3
20	в отличие от	1	3
21	в конце концов	4	3
22	что у него	1	3
23	хотя и не	1	2
24	состоит в том	1	2
25	более или менее	1	2
26	то же самое	2	2
27	в этом отношении	3	2
28	вместе с тем	1	2
29	в применении к	1	2
30	как будто бы	1	2
31	и таким образом	2	2
32	не означает что	1	2
33	каждого из этих	1	2
34	в одном из	4	2
35	смысле этого слова	1	2
36	совершенно очевидно что	1	2
37	тем не менее	1	2
38	на то чтобы	1	2
39	для решения самых	1	1
40	и в конце	1	1
41	но прежде всего	1	1
42	различных точек зрения	1	1
43	в драматическом искусстве	1	1
44	и тому же	1	1
45	того чтобы проверить	1	1
46	на такой же	1	1
47	принадлежит к числу	1	1
48	другой стороны в	1	1
49	в чем же	1	1
50	в том числе	1	1
51	охватывают почти все	1	1
52	том что он	4	1
53	в том же	1	1
54	же как и	1	1
55	к числу таких	1	1
56	ни в коем	1	1
57	мы не только	1	1
58	а может быть	1	1
59	независимо от того	1	1
60	т д только	1	1
61	с этим и	1	1
62	в коем случае	1	1
63	в это время	1	1
64	что и во	1	1
65	едва ли не	3	1
66	в этой области	1	1
67	до конца и	1	1
68	не только в	1	1
69	том что на	1	1
70	на этот раз	1	1
71	нуждается в более	1	1
72	было бы однако	1	1
73	с так как	1	1
74	т д все	1	1
75	не знаем и	1	1
76	речь идет о	3	1
77	бросается в глаза	1	1
78	в тех случаях	1	1
79	по поводу того	1	1
80	в себя самые	1	1
81	может быть в	1	1
82	с самого начала	1	1
83	т п в	1	1
84	мы знаем о	1	1
85	к одному и	1	1
86	что иное как	1	1
87	у нас в	2	1
88	или совсем не	1	1
89	не что иное	1	1
90	и в том	1	1
91	именно потому что	2	1
92	это обстоятельство в	1	1
93	к тому же	5	1
94	одному и тому	1	1
95	и тот же	1	1
