N	4gram	Vygotskiy__3	Myslijsy
1	один и тот же	1	2
2	все более и более	2	2
3	для меня то что	1	1
4	только в том что	1	1
5	до сих пор не	1	1
6	обратите внимание на то	1	1
7	одна и та же	1	1
8	не то что в	1	1
9	о том что такое	1	1
10	если обратить внимание на	1	1
11	в том случае если	1	1
12	и вместе с тем	2	1
13	не в том что	1	1
14	что ни слово то	1	1
15	в том смысле что	1	1
16	мы старались показать что	1	1
17	и то и другое	3	1
18	сразу догадаться что он	1	1
19	одной и той же	1	1
20	а если так то	1	1
21	в том что как	1	1
22	есть не более как	1	1
23	заключается в том что	4	1
24	таким образом мы видим	1	1
25	до такой степени что	1	1
