N	2gram	Medvedev_F_3	Problemy
1	и в	27	34
2	и не	30	29
3	как бы	8	27
4	что он	6	23
5	в его	7	22
6	к другому	2	20
7	в нем	15	19
8	может быть	25	19
9	не может	24	19
10	и все	8	19
11	как и	14	18
12	в этом	18	16
13	но в	6	16
14	и его	19	16
15	все это	7	16
16	он не	1	15
17	и с	3	15
18	прежде всего	4	15
19	то же	15	14
20	самом деле	16	13
21	для него	1	13
22	у достоевского	1	13
23	в то	7	12
24	же время	7	12
25	потому что	7	12
26	но и	10	12
27	т е	32	12
28	на самом	14	11
29	в сущности	2	11
30	вовсе не	28	11
31	с другим	1	11
32	то что	8	11
33	не только	9	10
34	слова и	4	10
35	не в	12	9
36	в отношении	2	9
37	героя и	2	9
38	а не	17	9
39	и т	11	8
40	с самого	1	8
41	самого начала	1	8
42	никогда не	5	8
43	с ним	1	8
44	в самом	11	8
45	так же	9	8
46	что же	5	8
47	рассказа в	1	8
48	и для	6	8
49	точки зрения	16	8
50	на него	1	7
51	как мы	8	7
52	слова в	1	7
53	и даже	2	7
54	там где	7	7
55	этого слова	2	7
56	все же	6	7
57	отношении к	1	7
58	что в	8	7
59	мы уже	3	6
60	и на	3	6
61	с его	2	6
62	что они	5	6
63	в пределах	8	6
64	так и	21	6
65	в себе	3	6
66	только в	8	6
67	т п	5	6
68	от него	2	6
69	не знает	1	6
70	отношению к	3	6
71	по отношению	3	5
72	и у	1	5
73	что это	3	5
74	в целом	4	5
75	но все	1	5
76	лишь в	9	5
77	на протяжении	2	5
78	с тем	7	5
79	в слове	4	5
80	он и	3	5
81	в конце	3	5
82	даже в	2	5
83	таким образом	18	5
84	к тому	4	5
85	и что	3	5
86	что и	2	5
87	это не	3	5
88	все время	6	5
89	того что	3	5
90	и так	1	5
91	так что	1	5
92	из них	2	5
93	всяком случае	6	5
94	в одном	1	5
95	себе и	1	5
96	к своему	1	5
97	другого человека	1	5
98	дело идет	3	5
99	и от	11	5
100	ни одного	1	5
101	мы должны	2	5
102	хотя бы	6	5
103	а в	1	5
104	героя в	3	5
105	во всяком	6	5
106	с таким	2	4
107	еще не	6	4
108	бы то	4	4
109	но не	5	4
110	как в	4	4
111	бы и	3	4
112	все эти	6	4
113	при этом	8	4
114	внутренней речи	2	4
115	на этом	2	4
116	ни был	1	4
117	то ни	4	4
118	в мире	1	4
119	его в	7	4
120	с другими	1	4
121	этом смысле	2	4
122	переходим к	1	4
123	ни в	8	4
124	с точки	14	4
125	но это	2	4
126	друг другу	2	4
127	меня не	1	4
128	ничего не	2	4
129	как раз	8	4
130	стиль и	1	4
131	его с	1	4
132	и это	2	4
133	внутреннюю речь	1	4
134	если бы	12	4
135	только на	4	4
136	в начале	1	4
137	в общем	2	4
138	так как	9	4
139	не о	3	4
140	даже и	1	4
141	с другой	6	4
142	тем что	5	4
143	человека как	2	4
144	вместе с	6	4
145	мы остановимся	1	4
146	да и	4	4
147	ни было	5	4
148	бы его	1	4
149	функции в	3	3
150	в такой	2	3
151	и то	1	3
152	ведь и	1	3
153	высшей степени	2	3
154	бы уже	1	3
155	так чтобы	2	3
156	говорить о	2	3
157	в виду	3	3
158	теперь на	2	3
159	в ней	5	3
160	что его	1	3
161	совсем не	5	3
162	нет и	3	3
163	в одной	5	3
164	вот как	2	3
165	хотя и	1	3
166	и как	4	3
167	уже в	4	3
168	как он	2	3
169	к одному	1	3
170	не как	2	3
171	их в	3	3
172	без исключения	5	3
173	в каждом	5	3
174	знает что	1	3
175	его и	3	3
176	в высшей	2	3
177	а что	3	3
178	мы видели	4	3
179	должно быть	1	3
180	такой же	2	3
181	раз и	3	3
182	в своей	6	3
183	в котором	2	3
184	не менее	7	3
185	но он	1	3
186	по себе	4	3
187	его внутреннего	1	3
188	с миром	1	3
189	том что	4	3
190	его внутреннему	1	3
191	слова с	1	3
192	с ее	2	3
193	в ее	4	3
194	внутренняя речь	2	3
195	с внутренним	1	3
196	еще в	3	3
197	для этого	2	3
198	сводится к	5	3
199	и во	2	3
200	между тем	7	3
201	говорит он	5	3
202	наконец в	1	3
203	в него	3	3
204	но так	2	3
205	в том	7	3
206	человека с	1	3
207	большинстве случаев	5	3
208	совсем другое	2	3
209	нуждается в	3	3
210	к самому	2	3
211	до конца	4	3
212	под влиянием	1	3
213	в творчестве	1	3
214	установкой на	2	3
215	слов в	1	3
216	perpetuum mobile	1	3
217	в реальном	5	3
218	но для	2	3
219	сознания и	2	3
220	бы в	6	3
221	конце концов	2	3
222	другой стороны	5	3
223	жизни и	4	3
224	я и	1	2
225	от этой	1	2
226	он может	2	2
227	это и	2	2
228	его внутреннюю	1	2
229	здесь и	6	2
230	все те	1	2
231	и этот	1	2
232	той же	3	2
233	та же	1	2
234	ни единого	1	2
235	совпадает с	2	2
236	на тему	2	2
237	мы и	3	2
238	того же	3	2
239	мы без	2	2
240	в которых	3	2
241	это действительно	1	2
242	столь же	3	2
243	во всех	3	2
244	бы не	2	2
245	он умеет	1	2
246	друг на	1	2
247	в сторону	2	2
248	герой не	1	2
249	отличие от	2	2
250	за пределы	2	2
251	они действительно	1	2
252	определяется не	1	2
253	сама по	1	2
254	в кругозор	2	2
255	с этим	1	2
256	в своем	2	2
257	и внутреннюю	1	2
258	увидим что	2	2
259	да еще	1	2
260	внедряется в	1	2
261	в большинстве	4	2
262	вследствие этого	3	2
263	так сказать	5	2
264	вообще не	2	2
265	т д	6	2
266	а просто	1	2
267	всех этих	2	2
268	а вовсе	4	2
269	пределах одного	2	2
270	и если	1	2
271	друг с	1	2
272	подобно тому	4	2
273	же не	1	2
274	те же	3	2
275	входит в	8	2
276	было бы	6	2
277	в жизни	11	2
278	кажется что	2	2
279	в них	3	2
280	и того	1	2
281	был бы	2	2
282	она в	1	2
283	в отличие	2	2
284	тем не	2	2
285	войти в	5	2
286	однако в	2	2
287	тому чтобы	1	2
288	и почти	1	2
289	между двумя	1	2
290	в той	3	2
291	тому что	3	2
292	его целом	1	2
293	тогда и	1	2
294	но только	1	2
295	все без	3	2
296	слова как	2	2
297	и лишь	2	2
298	другой как	1	2
299	этом случае	1	2
300	как она	1	2
301	же он	2	2
302	же слова	2	2
303	о нем	3	2
304	входят в	1	2
305	с другом	1	2
306	и со	2	2
307	не является	5	2
308	отнюдь не	8	2
309	лежит в	1	2
310	отличается от	2	2
311	этого и	1	2
312	той или	1	2
313	особый тип	1	2
314	всего этого	1	2
315	так в	2	2
316	и определяется	1	2
317	жизнь и	3	2
318	и вообще	1	2
319	громадное значение	1	2
320	именно потому	2	2
321	и должно	1	2
322	о том	4	2
323	отлично знает	1	2
324	переходит в	2	2
325	увидеть и	2	2
326	в форме	1	2
327	и только	2	2
328	еще более	1	2
329	и мир	2	2
330	эти последние	1	2
331	быть и	1	2
332	один из	1	2
333	но с	1	2
334	тот же	1	2
335	мы увидим	2	2
336	то в	2	2
337	с какой-то	1	2
338	и ее	6	2
339	в эти	1	2
340	же и	4	2
341	конечно не	4	2
342	не входит	1	2
343	уже не	3	2
344	к слову	1	2
345	за ним	1	2
346	чего бы	1	2
347	мы знаем	4	2
348	в роман	4	2
349	друг друга	5	2
350	как его	9	2
351	и делает	1	2
352	нет в	1	2
353	выходит за	1	2
354	или иной	2	2
355	и создает	1	2
356	слово в	2	2
357	к которому	2	2
358	говорит о	1	2
359	не было	1	2
360	на друга	1	2
361	и внутренне	1	2
362	о чем	1	2
363	знают и	1	2
364	и потому	5	2
365	отрывок из	1	2
366	но этот	1	2
367	с каким-то	1	2
368	без труда	2	2
369	это в	1	2
370	смысле этого	2	2
371	тому как	5	2
372	со всею	2	2
373	с этой	1	2
374	нисколько не	2	2
375	более того	6	2
376	может войти	4	2
377	а к	2	2
378	не с	1	2
379	же степени	1	2
380	его нельзя	1	2
381	как слово	1	2
382	всех тех	1	2
383	сказать что	3	2
384	на который	1	2
385	в последнем	2	2
386	время не	1	2
387	вполне понятно	1	2
388	особенно отчетливо	1	2
389	того или	1	2
390	каждое слово	1	2
391	но наоборот	1	1
392	ту же	2	1
393	нем нет	1	1
394	можно говорить	4	1
395	они думают	1	1
396	художественных функций	1	1
397	одним из	3	1
398	мысли или	1	1
399	чтобы не	2	1
400	человека и	2	1
401	не имел	1	1
402	всего этот	1	1
403	тех же	1	1
404	нам кажется	2	1
405	ясно что	3	1
406	в первом	1	1
407	уже указывали	1	1
408	определяются все	1	1
409	в доме	1	1
410	собою в	1	1
411	отношения к	2	1
412	входящих в	1	1
413	в их	1	1
414	обойтись без	2	1
415	и обнажение	1	1
416	со всех	1	1
417	или наоборот	1	1
418	на ответную	1	1
419	своего внутреннего	1	1
420	что уже	2	1
421	в каждый	1	1
422	социальной действительности	1	1
423	бы ни	4	1
424	и понять	2	1
425	не происходит	1	1
426	но даже	1	1
427	стиля и	1	1
428	то это	1	1
429	и самой	1	1
430	как впрочем	1	1
431	зависимости от	5	1
432	одного слова	1	1
433	в каждой	1	1
434	и был	1	1
435	всех сторон	2	1
436	проявляется в	2	1
437	он был	4	1
438	оценок и	2	1
439	тем как	1	1
440	видели что	2	1
441	лежал бы	1	1
442	сказать хотя	1	1
443	то он	3	1
444	а и	3	1
445	менее всего	4	1
446	иначе что	1	1
447	на речь	1	1
448	не просто	1	1
449	всему тому	1	1
450	оно является	1	1
451	из средств	1	1
452	произведение в	4	1
453	чем же	2	1
454	сих пор	1	1
455	независимо от	5	1
456	лишь различно	1	1
457	в различные	1	1
458	и положений	1	1
459	и пр	15	1
460	в одних	1	1
461	безысходный круг	1	1
462	не являются	2	1
463	это определение	1	1
464	именно эта	1	1
465	основная тенденция	1	1
466	и между	5	1
467	составляет содержание	1	1
468	то я	1	1
469	является лишь	4	1
470	тоже не	1	1
471	в этой	2	1
472	с их	1	1
473	им в	1	1
474	и тот	1	1
475	и до	1	1
476	роль в	4	1
477	говорят о	2	1
478	но ведь	4	1
479	не могла	1	1
480	роли в	1	1
481	этот процесс	3	1
482	главным образом	2	1
483	литературных произведений	1	1
484	из нашего	1	1
485	весь и	1	1
486	первоначально как	1	1
487	ведь не	2	1
488	этого вопроса	1	1
489	зрения его	3	1
490	в корне	4	1
491	из виду	2	1
492	исповедь и	1	1
493	на жизнь	2	1
494	какой бы	2	1
495	лишь с	2	1
496	так например	1	1
497	они на	2	1
498	на то	1	1
499	бы от	1	1
500	в нее	1	1
501	именно это	2	1
502	одно и	1	1
503	человека в	2	1
504	значительной степени	1	1
505	а вместе	1	1
506	форма у	1	1
507	эпохи не	1	1
508	и может	1	1
509	что такой	1	1
510	об этом	1	1
511	и второй	1	1
512	ними как	1	1
513	а его	1	1
514	зрения на	1	1
515	его структуре	1	1
516	понять его	1	1
517	может стать	3	1
518	момент этого	1	1
519	приходит в	1	1
520	это целое	1	1
521	но уже	2	1
522	что совершенно	1	1
523	приема и	4	1
524	или напротив	1	1
525	и согласно	1	1
526	строгом смысле	1	1
527	выйти за	1	1
528	такою же	1	1
529	теперь это	1	1
530	в романе	4	1
531	элемента в	1	1
532	как таковой	3	1
533	одного и	1	1
534	в других	1	1
535	в эту	2	1
536	в этих	3	1
537	можно сказать	3	1
538	во взаимодействии	1	1
539	и при	1	1
540	таким же	2	1
541	и навсегда	3	1
542	и конкретных	1	1
543	мы говорили	1	1
544	на фоне	3	1
545	но путь	1	1
546	подводит под	1	1
547	уже почти	1	1
548	должны были	1	1
549	но эта	2	1
550	целого т	2	1
551	деле все	1	1
552	теми же	1	1
553	и эти	1	1
554	и более	3	1
555	том же	1	1
556	что этот	2	1
557	бы быть	2	1
558	ни были	1	1
559	же мы	1	1
560	же такое	1	1
561	освободиться от	1	1
562	можем сказать	1	1
563	случае в	3	1
564	одни элементы	1	1
565	нового материала	1	1
566	она не	4	1
567	правда в	2	1
568	одна из	2	1
569	первая часть	1	1
570	реагирует на	1	1
571	всех без	1	1
572	в процессе	15	1
573	в основе	3	1
574	свою роль	1	1
575	и именно	2	1
576	категорию и	1	1
577	как здесь	1	1
578	в огромном	1	1
579	не их	1	1
580	тогда когда	4	1
