N	2gram	Bakhtin_Pr_3	FransuaR
1	и в	53	65
2	то есть	48	45
3	и др	14	24
4	как бы	14	22
5	и не	15	22
6	вовсе не	3	18
7	и т.п	31	17
8	в сущности	10	16
9	в том	14	16
10	в этом	8	15
11	но в	5	14
12	в нем	10	13
13	в условиях	4	13
14	нового времени	8	13
15	мы уже	5	12
16	и на	18	11
17	прежде всего	15	11
18	все эти	9	10
19	не только	4	10
20	и его	10	10
21	так и	6	10
22	у рабле	3	10
23	но и	7	10
24	и потому	5	10
25	том числе	11	10
26	во всех	12	9
27	карнавального типа	15	9
28	в эпоху	10	9
29	в его	8	9
30	все это	8	9
31	форм и	2	9
32	средневековья и	1	9
33	карнавальных форм	1	8
34	за пределы	1	8
35	всех этих	1	8
36	в своем	1	8
37	в основе	5	8
38	в духе	8	8
39	в дальнейшем	7	8
40	карнавальное мироощущение	10	8
41	и даже	2	8
42	здесь в	10	8
43	по своему	6	8
44	и другие	9	8
45	формы и	3	7
46	его в	2	7
47	точки зрения	4	7
48	уже говорили	2	7
49	в области	3	7
50	только в	4	7
51	влияние на	12	7
52	числе и	10	7
53	жизни и	9	7
54	литературы возрождения	2	6
55	на самом	1	6
56	в году	1	6
57	и литературы	1	6
58	они были	1	6
59	в ней	7	6
60	еще не	5	6
61	и у	7	6
62	главным образом	3	6
63	при этом	3	6
64	том что	5	6
65	никогда не	2	6
66	как мы	5	6
67	времени и	2	6
68	нашей работы	1	6
69	в литературе	5	6
70	так как	7	6
71	может быть	12	6
72	века и	5	6
73	не знает	4	6
74	сказать что	10	6
75	связана с	2	5
76	века в	4	5
77	в обычной	1	5
78	меньшей степени	2	5
79	литературы и	2	5
80	с его	2	5
81	отличие от	1	5
82	его развития	1	5
83	как в	7	5
84	с их	2	5
85	смеха в	1	5
86	народных языках	1	5
87	на протяжении	5	5
88	в них	2	5
89	рядом с	1	5
90	мировой литературы	3	5
91	как и	11	5
92	земли и	1	5
93	есть в	3	5
94	в своей	3	5
95	между людьми	3	5
96	потому что	5	5
97	рабле и	2	5
98	той или	1	5
99	между тем	2	5
100	и одновременно	4	5
101	или иной	1	5
102	еще и	1	5
103	превращается в	1	5
104	связь с	2	5
105	на народных	1	5
106	xix века	1	5
107	в той	2	5
108	празднества карнавального	5	5
109	и все	10	5
110	почти вовсе	4	5
111	еще более	5	5
112	в большей	2	5
113	в своих	2	5
114	жизни в	3	5
115	и символов	2	5
116	xvii века	3	4
117	норм и	2	4
118	в средние	10	4
119	здесь и	4	4
120	и до	5	4
121	начала в	1	4
122	в общем	1	4
123	и к	5	4
124	в самом	2	4
125	в этой	1	4
126	были связаны	2	4
127	так сказать	5	4
128	карнавал не	2	4
129	эпохи возрождения	5	4
130	и еще	1	4
131	во время	1	4
132	в их	2	4
133	в отличие	1	4
134	мысли и	1	4
135	смех в	2	4
136	не в	2	4
137	до сих	5	4
138	мы остановимся	2	4
139	шекспира и	1	4
140	иной форме	1	4
141	литература на	1	4
142	карнавальным мироощущением	4	4
143	и сервантеса	2	4
144	на всех	1	4
145	большей или	3	4
146	связи с	1	4
147	в жизни	8	4
148	почти полностью	2	4
149	из них	4	4
150	отношение к	6	4
151	средневековья в	2	4
152	или меньшей	3	4
153	нужно сказать	2	4
154	карнавальной площади	4	4
155	сих пор	5	4
156	это уже	1	4
157	в карнавале	5	4
158	мира и	2	4
159	между ними	2	4
160	средние века	11	4
161	культуры в	1	4
162	это в	1	4
163	карнавального мироощущения	13	4
164	новое время	4	3
165	в применении	1	3
166	по его	1	3
167	мировой литературе	2	3
168	жизни как	4	3
169	мы и	2	3
170	конечно и	4	3
171	и возрождения	1	3
172	мы будем	1	3
173	жить и	4	3
174	менее всего	2	3
175	не просто	1	3
176	в себя	6	3
177	уже не	1	3
178	то что	9	3
179	в себе	5	3
180	но на	1	3
181	перестает быть	1	3
182	и символы	2	3
183	и с	6	3
184	на этой	1	3
185	и других	9	3
186	это не	6	3
187	в новое	4	3
188	далеко не	2	3
189	в ее	3	3
190	он и	1	3
191	пародия на	1	3
192	с точки	2	3
193	разного рода	1	3
194	но это	3	3
195	даже в	1	3
196	карнавальный смех	5	3
197	к некоторым	1	3
198	всей их	1	3
199	самой жизни	2	3
200	ничего не	6	3
201	и тела	1	3
202	по своей	9	3
203	у шекспира	1	3
204	этом отношении	1	3
205	и здесь	1	3
206	и прежде	6	3
207	сквозь призму	1	3
208	всегда в	1	3
209	средних веков	1	3
210	известной мере	2	3
211	и вообще	3	3
212	с ним	2	3
213	о нем	1	3
214	в самой	1	3
215	с другой	2	3
216	второй половины	2	3
217	и во	4	3
218	смен и	5	3
219	во всей	4	3
220	в форме	6	3
221	смеха и	1	3
222	что он	4	3
223	до нас	2	3
224	карнавальные формы	2	3
225	мир в	1	3
226	миросозерцательный и	1	3
227	в известной	2	3
228	друг друга	1	3
229	золотого века	1	3
230	в других	1	3
231	даже и	2	3
232	же деле	1	3
233	связан с	1	3
234	связаны с	3	3
235	эпоху возрождения	5	3
236	характерно для	1	3
237	самом же	1	3
238	на весь	1	3
239	на время	2	3
240	нет ничего	2	3
241	на карнавальной	2	3
242	и их	2	3
243	применении к	1	3
244	в тех	1	3
245	у стерна	1	3
246	обычной жизни	3	3
247	нужно отметить	2	3
248	в более	4	3
249	пор еще	2	3
250	на землю	4	3
251	и ни	1	3
252	по ходу	1	3
253	карнавального смеха	2	3
254	от всех	1	3
255	не может	2	3
256	стерна и	1	3
257	что в	2	3
258	одним из	3	2
259	например в	5	2
260	существенное влияние	1	2
261	мы здесь	3	2
262	и обновлений	1	2
263	это очень	4	2
264	смерть в	1	2
265	видеть в	1	2
266	очень широко	2	2
267	и однозначности	1	2
268	всех его	1	2
269	большой литературы	1	2
270	не была	1	2
271	возрождения у	1	2
272	подчеркнуть что	3	2
273	и он	1	2
274	он был	1	2
275	на них	1	2
276	время в	1	2
277	и карнавального	2	2
278	и обновления	2	2
279	но не	5	2
280	почти до	1	2
281	значение и	2	2
282	нет и	1	2
283	форме и	1	2
284	античности и	4	2
285	других произведениях	1	2
286	полно и	1	2
287	литература средневековья	1	2
288	своему существу	1	2
289	связанной с	1	2
290	и наконец	2	2
291	был связан	1	2
292	дальнейшем развитии	3	2
293	в чисто	2	2
294	ходу нашего	1	2
295	в смеховых	1	2
296	время карнавала	1	2
297	контакт между	1	2
298	из этих	1	2
299	на некоторых	2	2
300	во многих	1	2
301	позднего средневековья	1	2
302	он не	3	2
303	не к	1	2
304	в заключение	2	2
305	на его	3	2
306	радостью смен	1	2
307	и по	3	2
