N	2gram	Vygotskiy__1	Istorich
1	и в	31	26
2	т е	3	22
3	так как	18	18
4	мы имеем	4	14
5	никогда не	8	13
6	потому что	10	13
7	и на	1	12
8	в этом	12	12
9	таким образом	20	12
10	в том	30	12
11	что в	23	12
12	мы видели	2	11
13	может быть	22	11
14	и т	26	10
15	не только	13	10
16	том что	16	10
17	представления о	1	10
18	с другой	5	10
19	и не	16	10
20	еще не	1	9
21	о смерти	1	9
22	представление о	3	9
23	что он	7	9
24	но и	2	9
25	и это	3	8
26	все же	5	8
27	в нем	2	8
28	т д	8	8
29	с ним	2	8
30	вместе с	8	8
31	другой стороны	5	8
32	например в	3	7
33	но в	3	7
34	мы можем	4	7
35	и его	7	7
36	о том	7	7
37	с одной	5	7
38	уже не	2	7
39	у него	4	7
40	одной стороны	6	7
41	мы не	12	6
42	как в	9	6
43	как он	2	6
44	и с	2	6
45	то что	32	6
46	и там	2	6
47	в более	1	6
48	не может	17	6
49	то же	5	5
50	в ней	1	5
51	за собой	1	5
52	не будет	3	5
53	чаще всего	1	5
54	как и	16	5
55	и что	8	5
56	же мы	1	5
57	в то	5	5
58	то это	1	5
59	очень часто	4	5
60	так и	3	5
61	нас к	1	5
62	в его	6	5
63	в приведенных	1	5
64	мы видим	5	5
65	только в	14	5
66	связаны с	1	5
67	у нас	4	5
68	там где	4	5
69	как это	4	5
70	его в	2	5
71	как мы	2	4
72	с его	1	4
73	что оно	3	4
74	но как	2	4
75	из этих	6	4
76	на его	1	4
77	и по	3	4
78	это не	1	4
79	и тем	2	4
80	с тем	3	4
81	не всегда	2	4
82	попасть в	1	4
83	здесь же	1	4
84	совершенно ясно	19	4
85	а также	1	4
86	что и	13	4
87	в других	1	4
88	до сих	3	4
89	прежде всего	4	4
90	зависит от	1	4
91	одну из	1	4
92	как бы	5	4
93	в это	1	4
94	сих пор	3	4
95	в книге	2	4
96	но это	3	4
97	все что	3	4
98	же как	4	3
99	связана с	1	3
100	и то	2	3
101	там же	2	3
102	почти всегда	3	3
103	должна быть	3	3
104	на место	2	3
105	время как	5	3
106	из которых	3	3
107	видели что	2	3
108	или иное	2	3
109	независимо от	2	3
110	тех случаях	1	3
111	когда он	2	3
112	и наконец	1	3
113	та же	3	3
114	в себе	4	3
115	совершенно ясна	1	3
116	что она	6	3
117	главным образом	2	3
118	при этом	19	3
119	если бы	6	3
120	и вот	3	3
121	в них	2	3
122	такой же	2	3
123	в своей	3	3
124	и ее	1	3
125	в одном	2	3
126	не в	11	3
127	их в	2	3
128	приводят к	1	3
129	она не	5	3
130	на котором	1	3
131	того как	1	3
132	не потому	1	3
133	могут быть	11	3
134	вот почему	1	3
135	как только	1	3
136	его с	1	3
137	приходит к	2	3
138	и другие	4	3
139	то время	5	3
140	только через	1	3
141	показывает что	5	3
142	от него	2	3
143	но так	1	3
144	один из	4	3
145	том как	1	3
146	и действительно	1	3
147	в качестве	2	3
148	так что	5	3
149	при помощи	20	3
150	и других	3	3
151	от того	3	3
152	и только	3	3
153	со стороны	4	3
154	далеко не	2	3
155	больше и	1	3
156	не было	3	3
157	воды и	1	3
158	в частности	3	3
159	в него	2	3
160	в тех	1	3
161	как будто	5	3
162	что здесь	2	3
163	и от	2	3
164	или в	1	3
165	вопрос о	3	3
166	а в	6	3
167	сказать что	7	3
168	из этого	2	3
169	этим объясняется	1	3
170	как на	3	3
171	в своих	4	3
172	к этому	4	3
173	ту же	2	2
174	того же	2	2
175	из его	3	2
176	оно может	1	2
177	что эти	3	2
178	и больше	1	2
179	что иное	1	2
180	большей частью	2	2
181	представляет собой	2	2
182	но не	3	2
183	то он	1	2
184	должны были	1	2
185	тогда как	1	2
186	на то	10	2
187	относится к	1	2
188	в одной	3	2
189	с этим	3	2
190	в своем	3	2
191	то или	2	2
192	перед нами	1	2
193	целый ряд	6	2
194	и как	2	2
195	увидим что	2	2
196	и хотя	1	2
197	что это	6	2
198	в этой	3	2
199	то и	2	2
200	и те	1	2
201	он не	3	2
202	людей и	1	2
203	с этой	4	2
204	но все	1	2
205	человека в	1	2
206	его не	2	2
207	живет в	1	2
208	было бы	6	2
209	здесь нет	1	2
210	общественного развития	3	2
211	ни в	9	2
212	тех которые	1	2
213	ни одной	1	2
214	вовсе не	6	2
215	а потом	1	2
216	и сейчас	2	2
217	связь со	1	2
218	она в	2	2
219	в которых	3	2
220	знаем что	1	2
221	своего рода	1	2
222	образом и	1	2
223	однако в	1	2
224	что этот	1	2
225	на эти	2	2
226	даже в	2	2
227	тем самым	2	2
228	одна из	4	2
229	это мы	2	2
230	или как	2	2
231	ее на	1	2
232	здесь совершенно	1	2
233	зависимости от	6	2
234	отличается от	2	2
235	должны быть	3	2
236	к тому	4	2
237	что при	3	2
238	утверждать что	5	2
239	но при	1	2
240	только то	2	2
241	что у	3	2
242	ничего не	2	2
243	сводится к	1	2
244	но мы	3	2
245	можно сказать	1	2
246	как у	1	2
247	чтобы получить	1	2
248	отметить что	2	2
249	это животное	1	2
250	все время	4	2
251	того что	10	2
252	людей а	1	2
253	мы знаем	3	2
254	не так	1	2
255	никто не	1	2
256	всяком случае	6	2
257	мы находим	1	2
258	уже только	1	2
259	что они	2	2
260	а с	1	2
261	и др	1	2
262	не означает	2	2
263	а не	13	2
264	о чем	2	2
265	него в	2	2
266	так же	12	2
267	наталкивается на	1	2
268	все больше	1	2
269	совершенно точно	6	2
270	когда мы	3	2
271	что же	2	2
272	быть только	1	2
273	стороны и	3	2
274	что мы	8	2
275	но для	1	2
276	мы найдем	2	2
277	не прекращается	1	2
278	обращается к	1	2
279	для нас	5	2
280	мы должны	1	2
281	только что	2	2
282	в этих	4	2
283	но вот	1	2
284	не есть	3	2
285	но эти	1	2
286	с ними	1	2
287	обречены на	1	2
288	приводит нас	1	2
289	жизни и	3	2
290	точно так	3	2
291	во всяком	8	2
292	с новыми	1	1
293	что отношение	1	1
294	речь идет	3	1
295	соответствии с	1	1
296	как говорят	1	1
297	в движение	1	1
298	ним так	1	1
299	таком случае	2	1
300	не видим	1	1
301	он показывает	1	1
302	в связи	2	1
303	мере в	1	1
304	и есть	5	1
305	которые были	1	1
306	очень много	1	1
307	полагают что	1	1
308	оно было	2	1
309	все те	1	1
310	в зависимости	5	1
311	можем обнаружить	1	1
312	и этот	1	1
313	а как	1	1
314	есть не	2	1
315	он также	1	1
316	при анализе	1	1
317	что если	1	1
318	которую мы	1	1
319	бы что	2	1
320	именно к	1	1
321	этом не	2	1
322	здесь с	1	1
323	происходит это	1	1
324	он как	1	1
325	в египетской	1	1
326	совпадает с	4	1
327	но она	1	1
328	оно есть	2	1
329	в полной	1	1
330	как полагают	1	1
331	но то	1	1
332	образом оказывается	1	1
333	который может	1	1
334	форму но	1	1
335	материальной жизни	1	1
336	может дать	2	1
337	по этому	2	1
338	общий и	1	1
339	так если	1	1
340	во всех	1	1
341	только после	1	1
342	то мы	1	1
343	еще далеко	1	1
344	было обращено	1	1
345	быть признаны	1	1
346	в голове	2	1
347	другие предметы	1	1
348	только тогда	7	1
349	отличие от	4	1
350	как говорит	2	1
351	идет о	2	1
352	что именно	1	1
353	что как	1	1
354	и нет	1	1
355	им в	3	1
356	в полном	2	1
357	которое и	1	1
358	хотя и	3	1
359	как уже	1	1
360	его к	1	1
361	и к	3	1
362	и всем	1	1
363	более или	2	1
364	он на	1	1
365	есть ли	2	1
366	объяснение может	1	1
367	весь круг	1	1
368	а во-вторых	1	1
369	в целом	5	1
370	формы в	4	1
371	учение о	1	1
372	может считаться	2	1
373	и анализ	1	1
374	отношение между	1	1
375	и тот	2	1
376	мы обратимся	1	1
377	одно и	1	1
378	и если	4	1
379	к выводу	1	1
380	задний план	1	1
381	тем не	2	1
382	и почему	1	1
383	этого вопроса	2	1
384	что нужно	1	1
385	падает в	1	1
386	в силу	3	1
387	другое есть	1	1
388	ее и	2	1
389	никак не	4	1
390	и сказал	1	1
391	туман и	1	1
392	д все	1	1
393	подобно тому	5	1
394	что ни	1	1
395	оно само	1	1
396	на задний	1	1
397	других видов	3	1
398	в одну	1	1
399	так называемым	1	1
400	как они	2	1
401	а затем	1	1
402	что все	3	1
403	и может	2	1
404	этом он	1	1
405	в мире	1	1
406	которое нужно	1	1
407	и чтобы	1	1
408	на все	1	1
409	то есть	26	1
410	знает что	1	1
411	изобразительном искусстве	1	1
412	по одним	1	1
413	чтобы все	1	1
414	это когда	1	1
415	и должна	1	1
416	слов на	1	1
417	в жизни	2	1
418	по существу	4	1
419	что изучение	1	1
420	его места	1	1
421	он же	2	1
422	его частей	1	1
423	она и	1	1
424	одна и	1	1
425	бы эту	1	1
426	человек имеет	1	1
427	мы хотели	1	1
428	с такой	1	1
429	чем в	1	1
430	представление как	1	1
431	обратимся к	1	1
432	из круга	1	1
433	и становится	1	1
434	одно из	2	1
435	или менее	2	1
436	точки зрения	15	1
437	но если	1	1
438	и при	1	1
439	при изучении	1	1
440	же существо	1	1
441	женщин и	1	1
442	можно найти	1	1
443	на месте	1	1
444	в котором	4	1
445	случае в	3	1
446	из которой	1	1
447	прийти к	1	1
448	оказывается что	5	1
449	что я	4	1
450	говоря и	1	1
451	другую сторону	1	1
452	а есть	1	1
453	в прямом	1	1
454	все это	8	1
455	надо сказать	3	1
456	и более	1	1
457	только те	1	1
458	природу и	1	1
459	и наоборот	1	1
460	ясна и	1	1
461	тому чтобы	3	1
