N	2gram	Bakhtin_Pr_1	Hudozhes
1	и в	29	28
2	том что	7	19
3	в ее	1	18
4	и не	31	18
5	своего рода	1	16
6	в том	8	15
7	а не	22	14
8	в этом	22	13
9	не в	7	13
10	о том	1	12
11	перед нами	5	11
12	не только	15	11
13	при этом	2	11
14	как и	12	11
15	в его	24	11
16	уже не	13	10
17	в себе	7	9
18	но и	14	9
19	так и	7	8
20	между тем	5	8
21	что он	8	8
22	себя в	1	8
23	в жизни	2	8
24	может быть	24	8
25	я не	3	7
26	по отношению	8	7
27	тогда как	1	7
28	что она	6	7
29	в мире	6	7
30	об этом	1	7
31	к тому	1	7
32	в частности	1	7
33	и все	1	7
34	с ним	5	7
35	отношению к	8	7
36	в котором	2	6
37	то же	14	6
38	не было	4	6
39	и с	4	6
40	в своей	8	6
41	в то	10	6
42	тем что	4	6
43	для себя	2	6
44	если бы	9	6
45	можно сказать	1	6
46	это не	9	6
47	а в	7	6
48	то что	15	6
49	жизни и	2	6
50	жизни как	1	5
51	с его	9	5
52	в этой	4	5
53	как в	6	5
54	в самом	10	5
55	что это	1	5
56	рядом с	14	5
57	в своем	8	5
58	у него	5	5
59	никогда не	3	5
60	ничего не	5	5
61	и его	14	5
62	она не	7	5
63	и сам	2	5
64	одно из	2	5
65	для него	18	5
66	как бы	19	5
67	что в	8	5
68	и другие	1	5
69	и т	4	4
70	но не	9	4
71	в художественном	3	4
72	то в	1	4
73	подобно тому	3	4
74	человека в	4	4
75	он не	5	4
76	и уже	2	4
77	в других	1	4
78	вот он	1	4
79	тому что	3	4
80	же время	9	4
81	и сама	1	4
82	как будто	3	4
83	и о	5	4
84	того чтобы	1	4
85	что они	1	4
86	только в	10	4
87	в качестве	1	4
88	что и	4	4
89	как раз	6	4
90	для того	1	4
91	превращается в	4	4
92	то и	2	4
93	не может	12	4
94	тому как	3	4
95	у вас	2	4
96	о своем	3	4
97	бы и	4	4
98	была бы	3	3
99	по преимуществу	2	3
100	едва ли	1	3
101	на себя	2	3
102	и он	1	3
103	в ней	2	3
104	но при	1	3
105	еще не	5	3
106	и на	7	3
107	для других	2	3
108	не все	1	3
109	со стороны	1	3
110	как он	1	3
111	в нем	19	3
112	можно было	2	3
113	что все	1	3
114	мы уже	2	3
115	с другими	7	3
116	было бы	5	3
117	в них	3	3
118	несмотря на	6	3
119	что было	4	3
120	на него	3	3
121	со своим	2	3
122	личности в	4	3
123	к себе	2	3
124	же самое	1	3
125	в человеке	3	3
126	и это	5	3
127	что у	1	3
128	героя не	5	3
129	все его	3	3
130	к нему	6	3
131	одной из	1	3
132	и ее	2	3
133	с нею	1	3
134	в одном	10	3
135	с другой	3	3
136	на ее	1	3
137	все время	2	3
138	а с	1	3
139	прежде всего	7	3
140	так же	6	3
141	в состоянии	1	3
142	все это	6	3
143	к чужому	1	3
144	будто бы	1	3
145	все они	1	3
146	героя и	10	3
147	о себе	12	3
148	есть и	2	3
149	самом деле	6	3
150	все что	3	3
151	же как	1	2
152	в первом	1	2
153	рассказ и	1	2
154	той же	5	2
155	а как	7	2
156	который в	1	2
157	он знает	3	2
158	не во	3	2
159	который был	1	2
160	он сам	3	2
161	тем как	4	2
162	ответ на	1	2
163	отношение к	2	2
164	тоже не	2	2
165	социальный характер	1	2
166	все же	9	2
167	как уже	1	2
168	и к	2	2
169	но в	7	2
170	со своей	1	2
171	точкой зрения	1	2
172	та же	1	2
173	бы с	1	2
174	в нашем	1	2
175	из этих	1	2
176	и становится	1	2
177	мысли и	5	2
178	т д	1	2
179	но именно	3	2
180	не как	14	2
181	на этом	1	2
182	прежде чем	1	2
183	оно не	3	2
184	однако в	2	2
185	могла бы	1	2
186	не будет	1	2
187	же не	2	2
188	мире не	1	2
189	зрения на	7	2
190	лишь в	1	2
191	его в	6	2
192	это было	1	2
193	характер и	1	2
194	личности не	1	2
195	автора и	5	2
196	со всей	1	2
197	место в	1	2
198	от своего	1	2
199	с точки	13	2
200	знает и	1	2
201	не столько	1	2
202	что говорит	1	2
203	жизни с	1	2
204	что я	1	2
205	ибо в	2	2
206	того как	1	2
207	одна из	3	2
208	только не	1	2
209	такова что	1	2
210	в основе	4	2
211	к той	1	2
212	представляется нам	2	2
213	мысли о	1	2
214	они и	1	2
215	как мы	4	2
216	людей в	1	2
217	данном случае	2	2
218	самим собою	2	2
219	она может	1	2
