N	3gram	Bakhtin_Pr_2	Analitik
1	в том что	4	7
2	по отношению к	8	7
3	с другой стороны	1	5
4	о том что	3	5
5	по крайней мере	2	4
6	и того же	1	3
7	в русской литературе	2	3
8	в данном случае	1	3
9	то же время	3	3
10	той или иной	3	3
11	в то же	3	3
12	одного и того	1	3
13	к тому же	1	3
14	в этом отношении	2	3
15	дело в том	1	2
16	подобно тому как	2	2
17	с точки зрения	9	2
18	одной и той	1	2
19	в отличие от	1	2
20	сама по себе	5	2
21	тем не менее	1	2
22	в свое время	2	2
23	можно сказать что	2	2
24	и той же	1	2
25	и в сущности	1	1
26	в частности и	1	1
27	проявляется в частности	1	1
28	в этом мире	1	1
29	я и мир	1	1
30	хотя и не	1	1
31	с ними в	1	1
32	совершается как бы	1	1
33	в той или	2	1
34	слова были бы	1	1
35	точке выхода его	1	1
36	то есть не	1	1
37	а потому и	1	1
38	никогда не является	1	1
39	на самом деле	1	1
40	и так сказать	1	1
41	в самом деле	3	1
42	в этом смысле	5	1
43	в этом случае	1	1
44	что могло бы	1	1
45	герой нашего времени	1	1
46	до сих пор	2	1
47	в романе достоевского	1	1
48	в таком случае	1	1
49	в зависимости от	3	1
50	хотя бы и	2	1
51	и т.п все	1	1
52	точке этого несовпадения	1	1
53	что он не	1	1
54	таким образом в	2	1
55	о себе самом	3	1
56	с самим собою	1	1
57	на этот вопрос	1	1
58	в точке этого	2	1
59	жизнь личности совершается	1	1
60	позицию по отношению	1	1
61	в художественном мире	2	1
62	но в таком	1	1
63	в самом начале	3	1
64	том что мы	1	1
65	несовпадения человека с	1	1
66	далеко не всегда	1	1
67	бы в точке	1	1
68	не только в	1	1
69	собою в точке	1	1
70	в равной степени	1	1
71	и как бы	2	1
72	по природе своей	1	1
73	а не как	1	1
74	его за пределы	1	1
75	подлинная жизнь личности	2	1
76	со стороны его	1	1
77	как бы в	2	1
78	лицом к лицу	1	1
79	для того чтобы	1	1
80	высказывания и в	1	1
81	по ту сторону	1	1
82	в точке выхода	1	1
83	не может быть	6	1
84	но с другой	1	1
85	крайней мере не	1	1
86	единственный раз во	1	1
87	само по себе	2	1
88	выхода его за	1	1
89	жизни и он	1	1
90	в одном из	1	1
91	то есть в	8	1
92	человека с самим	1	1
93	как бы ни	1	1
94	свою жизнь и	1	1
95	личности совершается как	1	1
96	именно потому что	1	1
97	самим собою в	1	1
98	как и сам	1	1
99	друг от друга	2	1
100	тем более что	1	1
101	и даже отчасти	1	1
102	в большинстве случаев	2	1
103	этого несовпадения человека	1	1
104	в каждом из	2	1
105	в сущности не	1	1
106	автора там где	1	1
107	как бы и	1	1
108	человека и его	2	1
