N	2gram	Vygotskiy__6	Formalny
1	и в	28	38
2	в этом	27	27
3	может быть	13	23
4	и его	3	21
5	таким образом	18	20
6	и не	11	20
7	в самом	8	16
8	не в	4	15
9	прежде всего	2	15
10	не может	19	14
11	в нем	7	13
12	связи с	3	13
13	но и	10	13
14	в пределах	5	12
15	языка и	5	12
16	с его	3	11
17	с тем	5	11
18	в том	28	11
19	вовсе не	1	11
20	с другими	2	10
21	в его	3	10
22	в связи	2	10
23	с помощью	13	10
24	не только	16	9
25	при этом	3	9
26	и с	1	9
27	как и	6	9
28	языка в	2	9
29	в процессе	9	9
30	язык как	1	8
31	самом деле	2	8
32	отнюдь не	1	8
33	все же	2	8
34	точки зрения	13	8
35	так и	6	8
36	что и	4	8
37	тем что	8	8
38	в первом	4	7
39	как мы	10	7
40	по себе	3	7
41	для него	6	7
42	в своей	2	7
43	с точки	10	7
44	во втором	3	7
45	уже не	1	7
46	этом отношении	3	7
47	в других	2	7
48	не могут	5	7
49	по существу	2	7
50	что в	17	7
51	и ее	1	6
52	в истории	1	6
53	все эти	2	6
54	в этой	5	6
55	то же	7	6
56	было бы	9	6
57	он не	7	6
58	в их	3	6
59	могут быть	5	6
60	все время	3	6
61	только в	18	6
62	то что	28	6
63	вместе с	7	6
64	а не	3	6
65	как раз	6	6
66	в результате	1	6
67	а в	2	6
68	это и	3	5
69	в первый	1	5
70	во всех	4	5
71	в то	6	5
72	в основе	3	5
73	если бы	7	5
74	и только	3	5
75	что он	18	5
76	если мы	2	5
77	языка а	1	5
78	именно в	4	5
79	с этим	4	5
80	что же	1	5
81	более того	2	5
82	бы в	3	5
83	в сущности	7	4
84	что оно	7	4
85	что они	2	4
86	независимо от	3	4
87	как в	3	4
88	и наконец	2	4
89	и к	6	4
90	как таковое	2	4
91	не как	1	4
92	как они	2	4
93	входит в	1	4
94	в высшей	2	4
95	мы видели	8	4
96	восприятия и	3	4
97	не столько	1	4
98	раз и	2	4
99	к тому	10	4
100	языке как	1	4
101	но в	5	4
102	чем он	2	4
103	языка у	2	4
104	и теперь	1	4
105	из них	2	4
106	так как	10	4
107	и даже	1	4
108	другой стороны	2	4
109	там где	7	4
110	на фоне	3	4
111	мы говорим	2	4
112	как бы	11	4
113	известной степени	2	4
114	совершенно не	1	4
115	оно не	4	4
116	к этому	1	4
117	они не	4	4
118	например в	4	3
119	же как	6	3
120	сам по	1	3
121	тем же	1	3
122	и до	1	3
123	в зависимости	5	3
124	мы не	6	3
125	между этими	4	3
126	зависимости от	5	3
127	и на	5	3
128	как к	1	3
129	однако не	1	3
130	хотя и	3	3
131	и как	6	3
132	от этого	3	3
133	не приходится	1	3
134	что это	1	3
135	в целом	3	3
136	из этих	3	3
137	только на	2	3
138	но именно	1	3
139	всех этих	1	3
140	понятий и	10	3
141	главным образом	1	3
142	и может	1	3
143	его в	6	3
144	это было	1	3
145	в ином	3	3
146	он и	1	3
147	к предмету	6	3
148	до известной	3	3
149	нового направления	1	3
150	только и	1	3
151	в области	6	3
152	но все	1	3
153	своего развития	4	3
154	того чтобы	10	3
155	специфические особенности	1	3
156	от общих	1	3
157	и здесь	3	3
158	в значительной	2	3
159	к нему	1	3
160	того что	24	3
161	и значением	1	3
162	именно на	1	3
163	то и	1	3
164	мы знаем	4	3
165	и их	1	3
166	слова в	1	3
167	для того	8	3
168	с другой	2	3
169	а о	1	3
170	и др	2	3
171	не то	1	3
172	речи и	5	3
173	без всякой	1	3
174	это приводит	1	3
175	том смысле	2	3
176	все это	2	3
177	на самом	1	3
178	по принципу	3	3
179	и все	5	3
180	была бы	2	3
181	эти функции	2	2
182	в такой	2	2
183	и то	4	2
184	этом пункте	1	2
185	самый предмет	1	2
186	между двумя	2	2
187	к другому	4	2
188	едва ли	1	2
189	эти определения	1	2
190	по аналогии	1	2
191	при анализе	1	2
192	до крайности	2	2
193	исследования в	3	2
194	функции в	1	2
195	совпадает с	4	2
196	первый план	1	2
197	в широком	1	2
198	но не	10	2
199	но как	3	2
200	а только	2	2
201	очевидно что	3	2
202	отношение к	7	2
203	отличие от	1	2
204	к сожалению	1	2
205	речи именно	1	2
206	самое понятие	2	2
207	в одной	4	2
208	что именно	2	2
209	перед нами	1	2
210	кроме того	1	2
211	то в	5	2
212	в которой	7	2
213	он в	1	2
214	речи но	1	2
215	ее как	1	2
216	своем развитии	4	2
217	в рамки	1	2
218	в понимании	1	2
219	состоит в	2	2
220	как увидим	3	2
221	в понятии	4	2
222	широком смысле	1	2
223	и более	2	2
224	в плане	3	2
225	и по	3	2
226	на этом	4	2
227	они должны	1	2
