N	2gram	Medvedev_F_1	Dialekti
1	т е	34	46
2	не есть	2	40
3	и не	20	30
4	и есть	1	19
5	а не	10	18
6	и т	12	17
7	ничего не	2	17
8	может быть	14	17
9	то что	8	16
10	т д	8	15
11	и в	24	15
12	как бы	6	14
13	точки зрения	16	14
14	не имеет	1	14
15	так как	1	14
16	по себе	5	13
17	того что	5	13
18	это не	2	12
19	в этом	15	11
20	и вот	2	11
21	говорить о	1	11
22	ясно что	3	11
23	в том	6	11
24	прежде всего	22	11
25	не может	16	11
26	и все	6	11
27	том что	1	10
28	в основе	3	10
29	потому что	1	10
30	с ее	7	10
31	она есть	2	10
32	это и	3	9
33	то же	10	9
34	мы не	3	9
35	было бы	6	9
36	с точки	13	9
37	и что	2	9
38	уже не	2	9
39	и пр	17	9
40	значит что	1	9
41	все это	9	9
42	в чем	1	8
43	не в	8	8
44	в себе	3	8
45	не только	7	8
46	ни в	2	8
47	и это	2	8
48	и о	1	8
49	и ее	10	8
50	это значит	1	8
51	должна быть	7	7
52	как и	11	7
53	и его	10	7
54	что оно	1	7
55	только в	2	7
56	или в	1	7
57	что он	3	7
58	что в	4	7
59	перед нами	1	6
60	хотя и	1	6
61	и тем	1	6
62	если бы	4	6
63	в то	9	6
64	же время	8	6
65	что и	2	6
66	так что	1	6
67	вовсе не	10	6
68	и даже	3	6
69	а именно	1	6
70	в результате	2	6
71	тем более	1	6
72	в мифе	1	6
73	сказать что	1	6
74	ни на	3	6
75	той же	1	5
76	и на	8	5
77	с его	4	5
78	сама по	2	5
79	в своем	11	5
80	то в	1	5
81	учение о	4	5
82	на то	1	5
83	в нем	14	5
84	в жизни	3	5
85	что такое	2	5
86	в ней	10	5
87	но что	1	5
88	но только	1	5
89	того чтобы	1	5
90	как таковой	6	5
91	таким образом	13	5
92	так и	18	5
93	другими словами	1	5
94	можно сказать	1	5
95	именно в	8	5
96	в свете	1	5
97	если мы	2	5
98	и чисто	2	5
99	в смысле	1	5
100	и для	1	5
101	также и	1	4
102	данного явления	1	4
103	хотя бы	5	4
104	что они	1	4
105	в этой	6	4
106	и как	3	4
107	с их	1	4
108	не как	4	4
109	в силу	1	4
110	то ни	3	4
111	и с	8	4
112	этом смысле	1	4
113	с тем	2	4
114	и уже	1	4
115	она не	6	4
116	видим что	1	4
117	уже о	1	4
118	ничего общего	1	4
119	еще не	6	4
120	в его	23	4
121	мы видим	1	4
122	в одном	2	4
123	не о	3	4
124	как раз	2	4
125	отнюдь не	6	4
126	так же	4	4
127	в особенности	3	4
128	синтез и	1	4
129	но это	3	4
130	один из	3	4
131	тех или	1	4
132	лишь как	5	4
133	бы в	3	4
134	жизни и	7	4
135	но и	7	4
136	должны быть	5	4
137	себя как	1	3
138	отношения к	6	3
139	чего не	1	3
140	едва ли	1	3
141	что если	1	3
142	же что	1	3
143	со стороны	5	3
144	в истории	4	3
145	общего с	1	3
146	как в	8	3
147	с этим	2	3
148	когда он	3	3
149	и наконец	3	3
150	как таковое	2	3
151	но в	5	3
152	от этого	2	3
153	та же	1	3
154	бы и	1	3
155	все эти	6	3
156	и если	2	3
157	на этом	1	3
158	от нее	2	3
159	мы уже	1	3
160	в данном	1	3
161	смысл и	1	3
162	в своей	11	3
163	в их	11	3
164	возможно только	1	3
165	и истории	5	3
166	иной раз	1	3
167	и притом	1	3
168	та или	1	3
169	есть только	1	3
170	могут быть	1	3
171	лежит в	1	3
172	думает что	1	3
173	более не	1	3
174	говоря уже	1	3
175	сознания и	1	3
176	в словах	1	3
177	быть и	4	3
178	от всего	1	3
179	для всех	1	3
180	в виде	1	3
181	даже и	2	3
182	или иное	1	3
183	в области	3	3
184	за пределы	2	3
185	эти две	1	3
186	что не	1	3
187	смысла и	1	3
188	у нас	5	3
189	и потому	9	3
190	из которых	1	3
191	или другой	1	3
192	или вообще	1	3
193	с ним	2	3
194	в свою	8	3
195	не говоря	1	3
196	совершенно не	1	3
197	есть и	1	3
198	только не	2	3
199	это понятие	1	3
200	тем самым	3	3
201	к этому	1	3
202	можно говорить	1	2
203	и без	1	2
204	тех же	2	2
205	очень много	1	2
206	диалектический материализм	1	2
207	и само	1	2
208	мир не	1	2
209	вопрос о	2	2
210	происходит это	1	2
211	бы ни	5	2
212	из ее	1	2
213	во всех	5	2
214	как таковая	1	2
215	данное произведение	1	2
216	нет и	2	2
217	и чем	3	2
218	чем же	2	2
219	если она	1	2
220	из возможных	2	2
221	вот как	1	2
222	е она	1	2
223	все же	3	2
224	кроме того	1	2
225	понять и	1	2
226	себе не	1	2
227	в этот	1	2
228	в самом	5	2
229	от чего	2	2
230	в которой	4	2
231	ни один	1	2
232	мы получаем	1	2
233	из этих	1	2
234	думать что	3	2
235	при этом	5	2
236	тем не	1	2
237	с этой	4	2
238	а это	1	2
239	но все	2	2
240	на все	3	2
241	лишь в	8	2
242	заключается в	1	2
243	время и	1	2
244	в них	3	2
245	осуществляется в	1	2
246	не мешает	1	2
247	должно быть	11	2
248	нисколько не	2	2
249	со всей	3	2
250	в котором	1	2
251	по сравнению	1	2
252	не понимает	1	2
253	что было	2	2
254	есть еще	1	2
255	для нее	1	2
256	в отношении	3	2
257	не менее	11	2
258	вообще но	1	2
259	как о	4	2
260	непосредственно и	1	2
261	себе эти	1	2
262	никогда не	4	2
263	всякой иной	1	2
264	или иная	1	2
265	и по	1	2
266	она должна	3	2
267	во всем	2	2
268	не по	3	2
269	может и	2	2
270	что на	1	2
271	и искусство	1	2
272	не могут	1	2
273	самостоятельности и	1	2
274	такова диалектика	1	2
275	и тогда	1	2
276	свою очередь	6	2
277	в ее	8	2
278	и может	4	2
279	не значит	1	2
280	мог бы	1	2
281	жизнь и	3	2
282	для этого	4	2
283	даже не	1	2
284	воли и	1	2
285	о ней	1	2
286	мы всегда	1	2
287	познания и	4	2
288	часто и	2	2
289	мораль и	1	2
290	ее в	1	2
291	как чисто	1	2
292	и во	1	2
293	и требует	1	2
294	которые мы	1	2
295	эти два	1	2
296	во всей	2	2
297	одной из	2	2
298	себя в	1	2
299	и событий	1	2
300	конечно не	4	2
301	не дает	2	2
302	из них	1	2
303	был бы	1	2
304	и их	10	2
305	никто не	1	2
306	отличие от	1	2
307	в совершенстве	1	2
308	от того	2	2
309	самом же	1	2
310	не было	3	2
311	и из	1	2
312	или иначе	2	2
313	естественно и	1	2
314	и тех	1	2
315	и нельзя	1	2
316	вещей как	1	2
317	она является	2	2
318	другой стороны	1	2
319	его как	3	2
320	е в	1	2
321	об ее	1	2
322	только теперь	1	2
323	в частности	4	2
324	вместе с	2	2
325	как это	6	2
326	к своему	1	2
327	сравнению с	1	2
328	есть результат	1	2
329	что же	1	2
330	или каких-то	1	2
331	этой точки	1	2
332	художественное произведение	6	2
333	но для	3	2
334	искусством и	1	2
335	не мог	1	2
336	за его	1	2
337	при таком	4	2
338	прежде чем	2	2
339	и ни	1	2
340	главным образом	4	2
341	только что	1	2
342	отражается и	1	2
343	а как	2	2
344	отношении к	2	2
345	цель и	1	2
346	возможно лишь	1	2
347	оно не	4	2
348	его пределы	1	2
349	того или	2	2
350	во всяком	4	2
351	а между	1	1
352	смысле слова	1	1
353	же как	2	1
354	чтобы не	2	1
355	и через	1	1
356	по основному	1	1
357	е как	2	1
358	представляем себе	1	1
359	на самом	7	1
360	он может	1	1
361	вне связи	1	1
362	сил и	1	1
363	становлении и	1	1
364	всего это	1	1
365	идет о	2	1
366	она конечно	1	1
367	самый предмет	2	1
368	все те	1	1
369	действительности и	3	1
370	в зависимости	2	1
371	и этот	1	1
372	его не	2	1
373	от всякой	2	1
374	бы уже	1	1
375	положения в	2	1
376	самого принципа	1	1
377	только это	1	1
378	от друга	2	1
379	кто же	1	1
