N	4gram	Tiupa_Hudo_2	Narrotol
1	в даме с собачкой	5	5
2	в то же время	4	4
3	свободен теперь как птица	1	3
4	в этом и состоит	1	3
5	мы имеем дело с	1	2
6	или в арестантских ротах	1	2
7	полю быстро весело постукивая	1	2
8	сидишь в сумасшедшем доме	1	2
9	точно сидишь в сумасшедшем	1	2
10	сумасшедшем доме или в	1	2
11	быстро весело постукивая палочкой	1	2
12	в сумасшедшем доме или	1	2
13	дело в том что	1	2
14	по полю быстро весело	1	2
15	доме или в арестантских	1	2
16	состоит в том что	2	2
17	идет по полю быстро	1	2
18	этом один из серых	1	1
19	пол гостиничного номера вместе	1	1
20	окружают гурова в городе	1	1
21	пережил их одиннадцать душ	1	1
22	больше дьяконицей чем матерью	2	1
23	а он уже не	1	1
24	от пыли чернильница символически	1	1
25	перед глазами белая зубчатая	1	1
26	а так она подхваченная	1	1
27	обыкновенный человек идет по	1	1
28	известном смысле можно сказать	1	1
29	ни слова ничего не	1	1
30	всю свою жизнь находился	1	1
31	слово то не печатайте	1	1
32	пыли чернильница символически аргументирует	1	1
33	один человек не поговорил	1	1
34	строгом значении этого термина	1	1
35	предметов которые окружают гурова	1	1
36	на ее полные розовые	1	1
37	робела говорила редко и	1	1
38	серым солдатским сукном покрывающим	1	1
39	назад она возила и	1	1
40	как бы желая разгадать	1	1
41	зачеркнет хоть одно слово	1	1
42	поразившую гурова живешь точно	1	1
43	забором серым длинным с	1	1
44	цензура зачеркнет хоть одно	1	1
45	которому казалось бы место	1	1
46	не мигая глядела на	1	1
47	героя сердцем и головой	1	1
48	мягким взглядом очень здоровая	1	1
49	тихая добродушная жалостливая барышня	1	1
50	уже не мог выговорить	1	1
51	на мягкую белую шею	1	1
52	ее полные розовые щеки	1	1
53	он уже не мог	1	1
54	была тихая добродушная жалостливая	1	1
55	про жениха и про	1	1
56	лишь в том случае	1	1
57	серых предметов которые окружают	1	1
58	серым длинным с гвоздями	1	1
59	не то что хотела	1	1
60	что это за человек	1	1
61	прежде всего тем что	1	1
62	надежда на будущее какая	1	1
63	гурова в городе с	1	1
64	если бы не было	1	1
65	случайное и бессмысленное делают	1	1
66	по обыкновению поднимались из-за	1	1
67	была бы постепенно снята	1	1
68	ним искренне попросту по-человечески	1	1
69	мы тем не менее	1	1
70	ни один человек не	1	1
71	свою жизнь находился при	1	1
72	бы желая разгадать что	1	1
73	гурова живешь точно сидишь	1	1
74	и пережил их одиннадцать	1	1
75	желая разгадать что это	1	1
76	в том случае если	1	1
77	вместе с серым солдатским	1	1
78	как птица может идти	1	1
79	теперь как птица может	1	1
80	глазами белая зубчатая стена	1	1
81	катя не мигая глядела	1	1
82	жизни в данном случае	1	1
83	как и в двух	1	1
84	что повествователь наделяет обновленного	1	1
85	во сне или в	1	1
86	жизни и смерти каждого	1	1
87	отмечалось интерпретаторами вместе с	1	1
88	серым точно больничным одеялом	1	1
89	гостиничного номера вместе с	1	1
90	а на другой день	1	1
91	символически аргументирует горькую мысль	1	1
92	он успокаивал себя всякими	1	1
93	на другой день была	1	1
94	дело не только в	2	1
95	уже не помнила что	1	1
96	говорила редко и не	1	1
97	когда-то много-много лет назад	1	1
98	номера вместе с серым	1	1
99	разве было что-нибудь красивое	1	1
100	головой запылившаяся чернильница при	1	1
101	своего рода ключом к	1	1
102	чернильница при этом один	1	1
103	с темной родинкой и	1	1
104	одеялом с забором серым	1	1
105	постепенно снята а так	1	1
106	человек идет по полю	1	1
107	как будто он прямо	1	1
108	не любил бывать дома	1	1
109	солдатским сукном покрывающим пол	1	1
110	и головой запылившаяся чернильница	1	1
111	сердцем и головой запылившаяся	1	1
112	щеки на мягкую белую	1	1
113	аргументирует горькую мысль накануне	1	1
114	может идти куда угодно	1	1
115	смерти каждого из нас	1	1
116	помнила что он архиерей	1	1
117	сисой всю свою жизнь	1	1
118	и в самом деле	1	1
119	повторы и переклички все	1	1
120	с гвоздями абсурдная серая	1	1
121	отношениях к анне сергеевне?	1	1
122	сострадание хотелось быть искренним	1	1
123	с серым солдатским сукном	1	1
124	на своего дядю преосвященного	1	1
125	чувствовал глубокое сострадание хотелось	1	1
126	один из серых предметов	1	1
127	он прямо родился монахом	1	1
128	и смерти каждого из	1	1
129	снята а так она	1	1
130	определений таков что душевная	1	1
131	абсурдная серая от пыли	1	1
132	чувствовала себя больше дьяконицей	2	1
133	похоже было как будто	1	1
134	много-много лет назад она	1	1
135	что у нее тревожно	1	1
136	грустные минуты он успокаивал	1	1
137	волнует все та же	1	1
138	точно больничным одеялом с	1	1
139	добродушная жалостливая барышня с	1	1
140	и братьев и сестер	1	1
141	не поговорил с ним	1	1
142	которые окружают гурова в	1	1
143	дьяконицей чем матерью а	1	1
144	ненавязчивые повторы и переклички	1	1
145	с ним искренне попросту	1	1
146	поговорил с ним искренне	1	1
147	было как будто он	1	1
148	горькую мысль накануне поразившую	1	1
149	себя больше дьяконицей чем	2	1
150	птица может идти куда	1	1
151	повествователь наделяет обновленного преобразившегося	1	1
152	сказать что повествователь наделяет	1	1
153	белую шею с темной	1	1
154	находился при архиереях и	1	1
155	архиереях и пережил их	1	1
156	она возила и его	1	1
157	жалостливая барышня с кротким	1	1
158	он чувствовал глубокое сострадание	1	1
159	сукном покрывающим пол гостиничного	1	1
160	мигая глядела на своего	1	1
161	будто он прямо родился	1	1
162	бы постепенно снята а	1	1
163	успокаивал себя всякими рассуждениями	1	1
164	если цензура зачеркнет хоть	1	1
165	в строгом значении этого	1	1
166	его и братьев и	1	1
167	покрывающим пол гостиничного номера	1	1
168	в том числе и	1	1
169	простой обыкновенный человек идет	1	1
170	целый день душа дрожит	1	1
171	равнодушии к жизни и	1	1
172	с кротким мягким взглядом	1	1
173	дядю преосвященного как бы	1	1
174	не мог выговорить ни	1	1
175	чернильница символически аргументирует горькую	1	1
176	кротким мягким взглядом очень	1	1
177	глядя на ее полные	1	1
178	смысле можно сказать что	1	1
179	и в то же	2	1
180	мягкую белую шею с	1	1
181	из серых предметов которые	1	1
182	и в конечном счете	1	1
183	можно сказать что повествователь	1	1
184	серая от пыли чернильница	1	1
185	вместе с серым точно	1	1
186	полные розовые щеки на	1	1
187	лет назад она возила	1	1
188	интерпретаторами вместе с серым	1	1
189	не помнила что он	1	1
190	с серым точно больничным	1	1
191	глубокое сострадание хотелось быть	1	1
192	его отношениях к анне	1	1
193	выросла перед глазами белая	1	1
194	было что-нибудь красивое поэтическое	1	1
195	барышня с кротким мягким	1	1
196	мысль накануне поразившую гурова	1	1
197	минуты он успокаивал себя	1	1
198	таков что душевная характеристика	1	1
199	другой день была пасха	1	1
200	к жизни и смерти	1	1
201	и не то что	1	1
202	жениха и про чертог	1	1
203	жизнь находился при архиереях	1	1
204	обыкновению поднимались из-за гребенки	1	1
205	мог выговорить ни слова	1	1
206	преосвященного как бы желая	1	1
207	с забором серым длинным	1	1
208	широкое небо залитое солнцем	1	1
209	же надежда на будущее	1	1
210	глядела на своего дядю	1	1
211	при этом один из	1	1
212	все случайное и бессмысленное	1	1
213	хоть одно слово то	1	1
214	живешь точно сидишь в	1	1
215	и переклички все случайное	1	1
216	розовые щеки на мягкую	1	1
217	вдруг выросла перед глазами	1	1
218	из-за гребенки как сияние	1	1
219	при архиереях и пережил	1	1
220	поднимались из-за гребенки как	1	1
221	и его и братьев	1	1
222	что он уже простой	1	1
223	накануне поразившую гурова живешь	1	1
224	он уже простой обыкновенный	1	1
225	своего дядю преосвященного как	1	1
226	длинным с гвоздями абсурдная	1	1
227	разгадать что это за	1	1
228	слова ничего не понимал	1	1
229	возила и его и	1	1
230	прежде в грустные минуты	1	1
231	одно слово то не	1	1
232	переклички все случайное и	1	1
233	в его отношениях к	1	1
234	запылившаяся чернильница при этом	1	1
235	гвоздями абсурдная серая от	1	1
236	та же надежда на	1	1
237	в грустные минуты он	1	1
238	нечего там чего уж	1	1
239	редко и не то	1	1
240	это была тихая добродушная	1	1
241	он свободен теперь как	1	1
242	шею с темной родинкой	1	1
243	больничным одеялом с забором	1	1
244	выговорить ни слова ничего	1	1
245	уже простой обыкновенный человек	1	1
246	все та же надежда	1	1
247	и он свободен теперь	1	1
248	человек не поговорил с	1	1
249	на будущее какая была	1	1
