N	2gram	Vinokur_Ku_1	Myshleni
1	и в	24	28
2	в том	30	28
3	то что	9	28
4	в этом	14	27
5	в развитии	1	24
6	того что	9	24
7	потому что	23	22
8	том что	21	19
9	не может	7	19
10	таким образом	12	18
11	что он	6	18
12	только в	11	18
13	в силу	10	17
14	что в	17	17
15	не только	10	16
16	по сравнению	1	15
17	так же	4	15
18	точки зрения	14	13
19	может быть	13	13
20	с помощью	7	13
21	сказать что	1	13
22	в сфере	1	12
23	понятий в	1	12
24	тому что	3	11
25	и не	12	11
26	что мы	1	11
27	как бы	7	11
28	к другим	1	11
29	но не	5	10
30	по отношению	8	10
31	понятий и	1	10
32	с точки	9	10
33	того чтобы	17	10
34	к тому	5	10
35	как мы	1	10
36	развития и	1	10
37	так как	9	10
38	от того	1	10
39	но и	6	10
40	отношению к	9	10
41	могли бы	2	9
42	было бы	15	9
43	в процессе	1	9
44	мы можем	1	9
45	в самом	10	8
46	мы видели	1	8
47	тем самым	4	8
48	никогда не	2	8
49	тем что	8	8
50	для того	16	8
51	еще не	5	8
52	того же	4	7
53	то же	8	7
54	в сущности	3	7
55	отношение к	1	7
56	в своем	3	7
57	в которой	6	7
58	научных и	1	7
59	он не	2	7
60	в нем	4	7
61	заключается в	2	7
62	показывает что	1	7
63	письменной речи	3	7
64	можно было	6	7
65	если бы	9	7
66	и других	1	7
67	там где	4	7
68	вместе с	7	7
69	что оно	3	7
70	между ними	2	7
71	же как	1	6
72	связи между	1	6
73	в чем	1	6
74	и как	2	6
75	как и	2	6
76	для него	1	6
77	не имеет	2	6
78	тогда когда	6	6
79	когда мы	2	6
80	так и	7	6
81	и что	5	6
82	можно сказать	3	6
83	его в	1	6
84	так что	4	6
85	как раз	8	6
86	в области	7	6
87	вообще не	1	6
88	к другой	1	6
89	в то	2	6
90	том же	2	5
91	показать что	1	5
92	в зависимости	5	5
93	вопрос о	2	5
94	из того	1	5
95	зависимости от	6	5
96	частный случай	1	5
97	и на	4	5
98	но в	2	5
99	в этой	3	5
100	их развития	1	5
101	что все	2	5
102	на этой	1	5
103	и тем	2	5
104	с тем	5	5
105	того как	4	5
106	в разных	2	5
107	один раз	1	5
108	не могут	2	5
109	могут быть	1	5
110	языка и	8	5
111	в пределах	4	5
112	силу того	2	5
113	это не	7	5
114	иначе как	2	5
115	и все	2	5
116	речи и	5	5
117	и развитие	1	4
118	например в	5	4
119	и то	3	4
120	переход от	4	4
121	в первом	3	4
122	той же	3	4
123	мы имеем	6	4
124	я не	2	4
125	мы и	1	4
126	в каждой	1	4
127	во всех	1	4
128	только тогда	3	4
129	относится к	2	4
130	в одной	1	4
131	в той	5	4
132	с этим	4	4
133	целый ряд	5	4
134	в себе	3	4
135	в нашем	1	4
136	на то	4	4
137	в наших	1	4
138	на этом	1	4
139	не умеет	1	4
140	родной язык	1	4
141	и того	2	4
142	одного и	2	4
143	но если	2	4
144	он должен	1	4
145	от одной	1	4
146	на первых	1	4
147	не в	11	4
148	сущности говоря	1	4
149	мысли в	1	4
150	в сознании	1	4
151	что на	1	4
152	оно не	3	4
153	своего развития	1	4
154	на основе	1	4
155	ясно что	3	4
156	связь между	1	4
157	что и	4	4
158	именно в	6	4
159	в качестве	7	4
160	которые в	1	4
161	в состоянии	2	4
162	но что	1	4
163	на этот	2	4
164	и следовательно	1	4
165	в частности	4	4
166	к жизни	2	4
167	они не	3	4
168	ту же	1	3
169	это и	4	3
170	с его	4	3
171	из этих	4	3
172	очевидно что	3	3
173	как в	4	3
174	хотя и	3	3
175	от этого	2	3
176	отношение между	1	3
177	в случае	1	3
178	на его	3	3
179	связанные с	1	3
180	при этом	6	3
181	как увидим	1	3
182	и по	1	3
183	в каждом	2	3
184	первую очередь	2	3
185	между отдельными	1	3
186	в них	7	3
187	иначе говоря	2	3
188	что такое	6	3
189	в их	3	3
190	всякий раз	1	3
191	от более	1	3
192	по себе	2	3
193	является как	1	3
194	значение слова	3	3
195	что с	2	3
196	что их	2	3
197	только не	1	3
198	связи с	7	3
199	до того	2	3
200	этом отношении	5	3
201	только то	1	3
202	в себя	1	3
203	действия и	2	3
204	мог бы	1	3
205	по мере	3	3
206	образом в	1	3
207	и здесь	3	3
208	до сих	4	3
209	во втором	2	3
210	в его	12	3
211	и только	1	3
212	значений в	1	3
213	слов и	1	3
214	все время	1	3
215	один из	4	3
216	этот вопрос	1	3
217	и его	5	3
218	есть в	4	3
219	в нашей	1	3
220	а это	3	3
221	до конца	2	3
222	нуждается в	3	3
223	в первую	4	3
224	на фактах	1	3
225	на примере	2	3
226	только к	2	3
227	связано с	3	3
228	зависит от	1	3
229	а не	8	3
230	но как	1	3
231	как это	3	3
232	это есть	2	3
233	сейчас мы	1	3
234	сих пор	4	3
235	в целом	4	3
236	бы в	7	3
237	отношении к	1	3
238	в системе	3	3
239	в ходе	1	3
240	не знает	1	3
241	это на	1	3
242	первом случае	1	3
243	в своих	1	3
244	как на	3	3
245	одним из	2	2
246	увидим ниже	1	2
247	а из	1	2
248	самом деле	9	2
249	с более	1	2
250	и иной	1	2
251	до крайности	1	2
252	вместо того	1	2
253	слово не	1	2
254	а только	8	2
255	себе и	2	2
256	что они	4	2
257	мы обязаны	1	2
258	что именно	1	2
259	прежде всего	9	2
260	все же	12	2
261	когда он	3	2
262	с понятием	1	2
263	бы сказать	1	2
264	все эти	6	2
265	но на	1	2
266	ряд слов	1	2
267	мысли и	1	2
268	состоит в	3	2
269	к одному	1	2
270	с этой	2	2
271	как они	2	2
272	различие между	1	2
273	раз он	1	2
274	этом смысле	3	2
275	несмотря на	3	2
276	смысле что	1	2
277	раз и	1	2
278	в этих	4	2
279	что если	2	2
280	в своей	2	2
281	в такой	1	2
282	в котором	3	2
283	мы называем	1	2
284	том смысле	1	2
285	в которых	6	2
286	что я	2	2
287	из области	4	2
288	втором случае	2	2
289	точку зрения	1	2
290	но это	1	2
291	но он	1	2
292	друг другу	1	2
293	речи в	4	2
294	и более	2	2
295	ничего нового	1	2
296	не менее	7	2
297	уже из	2	2
298	но только	1	2
299	не могло	1	2
300	казалось бы	3	2
301	с достаточной	1	2
302	каждой из	1	2
303	на самых	1	2
304	этот закон	1	2
305	у нас	10	2
306	языка в	12	2
307	и возникает	1	2
308	общих и	1	2
309	убеждает нас	1	2
310	всем этим	1	2
311	и от	1	2
312	в совершенно	1	2
313	как с	2	2
314	на том	3	2
315	не с	3	2
316	что у	1	2
317	к его	1	2
318	можно только	1	2
319	том как	3	2
320	для этого	3	2
321	определенных отношениях	1	2
322	с ним	5	2
323	внимание на	4	2
324	нас в	1	2
325	по типу	1	2
326	когда оно	2	2
327	к решению	1	2
328	но с	2	2
329	языке он	1	2
330	с ними	4	2
331	дело с	1	2
332	языка на	2	2
333	и является	4	2
334	первых порах	1	2
335	этот факт	1	2
336	если мы	2	2
337	только на	1	2
338	является не	1	2
339	не из	1	2
340	речь в	4	2
341	в новом	1	2
342	бы совершенно	1	2
343	из них	4	2
344	в одном	3	2
345	в конце	1	2
346	моментов в	1	2
347	в других	1	2
348	предмету не	1	2
349	были бы	2	2
350	с другой	7	2
351	к которому	3	2
352	мысли с	1	2
353	во второй	1	2
354	исходит из	1	2
355	в определенных	2	2
356	более того	1	2
357	в любой	1	2
358	не на	4	2
359	была бы	3	2
360	что новая	1	2
361	в связи	3	2
362	все более	1	2
363	к более	1	2
364	мы говорим	2	2
365	этого процесса	1	2
366	по своему	1	2
367	в данном	4	2
368	и там	1	2
369	по существу	4	2
370	этого слова	3	2
371	какие же	1	2
372	как только	1	2
373	этом случае	2	2
374	все это	6	2
375	эту точку	1	2
376	для нас	2	2
377	интерес к	1	2
378	только что	1	2
379	именно поэтому	2	2
380	и обобщения	1	2
381	а в	5	2
382	другой стороны	6	2
383	для каждой	1	2
384	речи как	1	2
385	ее в	2	2
386	оно совершается	2	2
387	смысле слова	1	1
388	если б	2	1
389	отношении и	1	1
390	взгляд на	1	1
391	языка с	1	1
392	выражения в	1	1
393	тех же	1	1
394	что когда	1	1
395	нас на	1	1
396	из его	1	1
397	что эти	4	1
398	собственном смысле	1	1
399	едва ли	1	1
400	всегда на	1	1
401	с таким	1	1
402	в прежних	1	1
403	к прежним	1	1
404	самых высоких	1	1
405	есть не	1	1
406	тем сам	1	1
407	для своего	1	1
408	было известно	2	1
409	бы что	1	1
410	ответить на	1	1
411	язык как	9	1
412	языка система	1	1
413	является необходимым	1	1
414	еще до	1	1
415	есть нечто	1	1
416	что иное	1	1
417	этой специфической	1	1
418	к началу	1	1
419	видели уже	1	1
420	но даже	1	1
421	применения в	1	1
422	и он	3	1
423	с большим	3	1
424	значения в	2	1
425	свою очередь	3	1
426	и иначе	1	1
427	и сами	2	1
428	не нужно	1	1
429	иное как	2	1
430	быть в	2	1
431	в различных	1	1
432	язык или	1	1
433	речи так	1	1
434	на самом	2	1
435	не то	1	1
436	силу этого	1	1
437	не просто	5	1
438	друг от	1	1
439	составляет тему	1	1
440	это или	1	1
441	которые не	1	1
442	пределах данной	1	1
443	отнюдь не	1	1
444	общего с	1	1
445	как к	1	1
446	приближение к	1	1
447	от господствующей	1	1
448	перед нами	1	1
449	кроме того	1	1
450	собственно и	1	1
451	и понимания	1	1
452	сказал бы	1	1
453	закон в	1	1
454	его к	3	1
455	эти условия	1	1
456	помощью которого	1	1
457	не приходится	1	1
458	как то	2	1
459	что это	5	1
460	мы сразу	1	1
461	мы получаем	1	1
462	проблем в	1	1
463	из той	1	1
464	не сделал	3	1
465	учение о	4	1
466	то обстоятельство	8	1
467	имеет своих	1	1
468	того факта	1	1
469	с их	3	1
470	как он	1	1
471	может уже	1	1
472	теории и	1	1
473	что она	3	1
474	но именно	1	1
475	бы установить	1	1
476	процесса образования	1	1
477	области не	1	1
478	роли в	2	1
479	и еще	2	1
480	не значит	1	1
481	что еще	1	1
482	он пользуется	1	1
483	широком смысле	1	1
484	наших глазах	1	1
485	на необходимость	1	1
486	к основной	1	1
487	и единство	1	1
488	прежде чем	1	1
489	с законами	1	1
490	или иных	1	1
491	конца и	1	1
492	одно и	1	1
493	но все	2	1
494	то чтобы	1	1
495	и может	3	1
496	об этом	1	1
497	связанных с	1	1
498	и с	5	1
499	как совершается	1	1
500	особенности в	1	1
501	то нам	2	1
502	на все	1	1
503	или даже	1	1
504	это было	2	1
505	те или	1	1
506	может стать	1	1
507	они по	1	1
508	неизбежно должен	1	1
509	известным образом	1	1
510	который по	1	1
511	ни в	2	1
512	но уже	5	1
513	рядом с	5	1
514	все равно	2	1
515	далеко не	1	1
516	он действительно	1	1
517	в научном	1	1
518	обозначить как	1	1
519	же два	1	1
520	можно считать	1	1
521	и тогда	4	1
522	в научной	1	1
523	всех этих	1	1
524	и становится	2	1
525	и при	2	1
526	мы приходим	1	1
527	и без	1	1
528	оставляет нас	1	1
529	не столько	2	1
530	не имеющих	1	1
531	представление о	3	1
532	видов и	1	1
533	оказывается что	1	1
534	в отличие	1	1
535	возвращение к	1	1
536	когда эти	1	1
537	однако не	6	1
538	тем не	4	1
539	так называемое	1	1
540	том и	2	1
541	даже в	3	1
542	мы встречаемся	1	1
543	самых низких	1	1
544	случае мы	1	1
545	попробуем применить	1	1
546	относительно которых	1	1
547	мы были	1	1
548	но они	1	1
549	первый из	1	1
550	что ему	1	1
551	дело в	1	1
552	одна из	1	1
553	и притом	1	1
554	это всегда	1	1
555	например что	1	1
556	и именно	2	1
557	когда они	1	1
558	о таких	1	1
559	дело не	2	1
560	в структуре	2	1
561	близкую к	1	1
562	как отдельной	1	1
563	поскольку оно	2	1
564	речи не	2	1
565	и существенное	1	1
566	всего на	1	1
567	часто бывает	1	1
568	рассматривать с	1	1
569	иными словами	4	1
570	в наше	1	1
571	и связи	1	1
572	ответ это	1	1
573	задачи с	1	1
574	как следует	1	1
575	когда ему	1	1
576	каждый день	1	1
577	интереса с	1	1
578	в каком	2	1
579	факта что	1	1
580	в действительности	1	1
581	можно обозначить	1	1
582	конечно только	1	1
583	обстоятельство что	8	1
584	является то	1	1
585	в живой	1	1
586	мы встречаем	1	1
587	случай этого	1	1
588	есть только	1	1
589	обратно в	1	1
590	что вместе	1	1
591	наоборот в	1	1
592	они и	1	1
593	в самых	1	1
594	начинают складываться	1	1
595	для дальнейшего	1	1
596	ничего общего	1	1
597	и самое	1	1
598	от друга	1	1
599	не для	1	1
600	без всякого	1	1
601	сравнению со	1	1
602	процесс образования	1	1
603	в ее	1	1
604	на известной	2	1
605	в собственном	2	1
606	языка так	1	1
607	на той	1	1
608	чужой речи	1	1
609	не мог	2	1
610	мы наблюдаем	2	1
611	и когда	1	1
612	из живой	1	1
613	только через	1	1
614	по аналогии	1	1
615	грамматических форм	3	1
616	которыми мы	1	1
617	структуры ее	1	1
618	элементарным и	1	1
619	совершается самый	1	1
620	хорошо известны	1	1
621	подойти к	2	1
622	чем к	1	1
623	обращать внимание	1	1
624	которые находят	1	1
625	но у	1	1
626	выше о	1	1
627	при том	2	1
628	находится в	1	1
629	она называется	1	1
630	образования и	1	1
631	только и	3	1
632	условия в	3	1
633	в известных	3	1
634	вывод который	1	1
635	о том	9	1
636	для человека	1	1
637	настоящее время	1	1
638	никак не	2	1
639	не содержит	1	1
640	утверждает что	1	1
641	после того	1	1
642	что его	2	1
643	языке как	3	1
644	сами в	1	1
645	между тем	5	1
646	языковой системы	1	1
647	и под	2	1
648	данную минуту	1	1
649	еще делать	1	1
650	себя но	1	1
651	что же	6	1
652	язык в	5	1
653	даже для	2	1
654	не знаю	2	1
655	своих особых	1	1
656	в современной	2	1
657	что здесь	1	1
658	как например	2	1
659	слово с	2	1
660	в двух	1	1
661	в ряде	2	1
662	культурного развития	3	1
663	тот же	2	1
664	речь о	1	1
665	среди других	1	1
666	мы увидим	3	1
667	явления в	1	1
668	который в	1	1
669	за себя	1	1
670	находят себе	1	1
671	вопрос об	1	1
672	с одной	1	1
673	с которыми	1	1
674	в эти	1	1
675	и теперь	1	1
676	что законы	2	1
677	конечно не	2	1
678	уже не	8	1
679	и у	1	1
680	то и	2	1
681	ни одного	2	1
682	в значении	2	1
683	тем чтобы	1	1
684	в начале	1	1
685	по законам	1	1
686	сказать относительно	1	1
687	в известном	1	1
688	в данной	1	1
689	содержащихся в	1	1
690	постановка вопроса	1	1
691	его и	1	1
692	этот раз	1	1
693	их как	1	1
694	к мысли	1	1
695	и их	1	1
696	но вот	2	1
697	в известной	1	1
698	слова в	1	1
699	содержания и	1	1
700	сами по	1	1
701	вовсе не	10	1
702	гораздо большей	1	1
703	в систему	1	1
704	естественное и	1	1
705	а понятие	1	1
706	отличие от	1	1
707	образом не	1	1
708	к той	1	1
709	это по	2	1
710	находятся в	1	1
711	а потому	5	1
712	оно слишком	1	1
713	нужно было	2	1
714	без всякой	1	1
715	и даже	3	1
716	случае как	1	1
717	или иной	3	1
718	живой и	1	1
719	влияние на	1	1
720	что можно	2	1
721	она способна	1	1
722	здесь в	1	1
723	значении слова	1	1
724	совершенно ином	1	1
725	не потому	5	1
726	не прав	1	1
727	как же	1	1
728	еще и	5	1
729	это все	1	1
730	а с	3	1
731	низких ступенях	1	1
732	продолжить в	1	1
733	может иметь	2	1
734	говорит о	1	1
735	к сожалению	1	1
736	а на	2	1
737	а главное	1	1
738	из наиболее	1	1
739	формами но	1	1
740	только как	1	1
741	слово из	1	1
742	о чем	2	1
743	поэтому переход	1	1
744	если таким	1	1
745	структуры языка	1	1
746	под влиянием	3	1
747	работу по	1	1
748	стоит в	4	1
749	если не	3	1
750	реакция против	1	1
751	изменяется в	1	1
752	и во	1	1
753	эти слова	1	1
754	оно позволяет	1	1
755	к своему	2	1
756	на периферии	1	1
757	одной стороны	1	1
758	что за	1	1
759	она есть	1	1
760	с некоторыми	1	1
761	этой последней	1	1
762	смысле этого	3	1
763	в ответ	1	1
764	в тех	4	1
765	факты и	2	1
766	самого себя	1	1
767	содержат в	1	1
768	является его	1	1
769	мы сказали	1	1
770	в это	2	1
771	ли не	3	1
772	тенденцию к	1	1
773	сейчас же	1	1
774	чтобы ответить	1	1
775	в истории	3	1
776	аналогии с	1	1
777	в основном	1	1
778	поэтому что	2	1
779	этом и	1	1
780	с большой	1	1
781	особенностей в	1	1
782	тех или	1	1
783	в более	2	1
784	всю совокупность	1	1
785	то только	2	1
786	на улице	2	1
787	отсюда следует	2	1
788	должны быть	2	1
789	чего я	1	1
790	эта проблема	1	1
791	выражена и	1	1
792	своему содержанию	1	1
793	в результате	5	1
794	это как	1	1
795	в настоящее	1	1
796	как она	1	1
797	есть возможность	1	1
798	на первый	1	1
