N	3gram	Tiupa_Disk_2	TeoriaLi
1	по отношению к	4	8
2	в отличие от	12	7
3	я в мире	2	7
4	присутствия я в	1	6
5	в том что	6	6
6	то же время	5	6
7	в то же	4	6
8	присутствия в мире	2	5
9	в данном случае	6	5
10	не сводится к	2	5
11	того или иного	1	5
12	состоит в том	2	4
13	во второй строфе	1	4
14	в конечном счете	1	4
15	ни в мире	2	3
16	с другой стороны	1	3
17	тем не менее	1	3
18	можно сказать что	1	3
19	той или иной	3	3
20	по своей природе	1	2
21	и того же	2	2
22	в сочетании с	2	2
23	в этом мире	2	2
24	мы имеем дело	1	2
25	что в имени	1	2
26	в соответствии с	2	2
27	так и его	1	2
28	в имени тебе	1	2
29	с точки зрения	2	2
30	в рамках которого	1	2
31	с одной стороны	4	2
32	и то же	2	2
33	в равной степени	1	2
34	а с другой	1	2
35	одно и то	2	2
36	но не слияние	1	2
37	в русской литературе	2	2
38	одного и того	2	2
39	в мире это	1	2
40	как и ее	1	2
41	сближение но не	1	2
42	не может быть	3	2
43	как и в	5	2
44	характеру типу актанту	1	1
45	вещами и ценностями	1	1
46	себя в другом	1	1
47	самих состоят все	1	1
48	но прежде всего	1	1
49	из нас самих	1	1
50	ситуации жизненного выбора	1	1
51	том что в	1	1
52	то есть субъектом	1	1
53	слова эта возможность	1	1
54	выбор лексики например	1	1
55	острота или острота	1	1
56	чего бы то	1	1
57	это ведет к	1	1
58	такая картина мира	1	1
59	в новелле есть	1	1
60	дифференцированном и оцененном	1	1
61	впервые освоена в	1	1
62	может быть редуцирован	1	1
63	от мастерства рассказчика	1	1
64	слова прямой речи	1	1
65	в той или	1	1
66	это ощущение составляет	1	1
67	сюжетообразующим при этом	1	1
68	за блужданиями его	1	1
69	сводится к этим	1	1
70	этим моментам родственным	1	1
71	дает позвоночника роману	1	1
72	не быть субъектом	1	1
73	бог сойти с	1	1
74	и раскованной беседы	1	1
75	мир как опыт	1	1
76	с читателем к	1	1
77	дело в том	2	1
78	понимание излагаемой жизни	1	1
79	опытом выводится в	1	1
80	случая непредсказуемое стечение	1	1
81	готовом стабильно дифференцированном	1	1
82	пребывания в мире	1	1
83	иными соседствами именно	1	1
84	иной интонации и	1	1
85	интересно всем потому	1	1
86	учителя жизни постоянно	1	1
87	речевая маска биографа	1	1
88	дискурсу речевая маска	1	1
89	подобно тому как	2	1
90	самому тогда как	1	1
91	речи и т.п	1	1
92	полноценная биография возможна	1	1
93	собственной ситуации жизненного	1	1
94	в том числе	1	1
95	сверхличной заданности и	1	1
96	апофегма то есть	1	1
97	закономерно приводит к	1	1
98	оценки и иных	1	1
99	эпических жанрах а	1	1
100	к самому герою	1	1
101	к иллюзии живого	1	1
102	в этом случае	2	1
103	становящегося человека с	1	1
104	ощущение составляет необходимый	1	1
105	которого анекдот легко	1	1
106	интонации доверительной и	1	1
107	необходимый фон романного	1	1
108	установка не на	1	1
109	к этим моментам	1	1
110	несобственно-прямая речь включая	1	1
111	лексики например в	1	1
112	жизни повествователя о	1	1
113	жизни постоянно переходит	1	1
114	мире это требует	1	1
115	своей коммуникативной природе	1	1
116	от содержания сколько	1	1
117	или иной мере	1	1
118	текст анекдота выбор	1	1
119	анекдота это игра	1	1
120	герою жизнеописания чего	1	1
121	позиции в мире	1	1
122	и в то	1	1
123	императивной нормы ни	1	1
124	в просторную сферу	1	1
125	живое непредубежденное любопытство	1	1
126	и иных пространственно-временных	1	1
127	в иных случаях	1	1
128	однако диалогизм биографического	1	1
129	именно диалог персонажей	1	1
130	приводит к интонации	1	1
131	можно говорить о	1	1
132	завершенная и строго	1	1
133	в искусстве не	1	1
134	непристойность необыкновенное в	1	1
135	словесное кощунство и	1	1
136	развития самоопределяющегося субъекта	1	1
137	бы то ни	1	1
138	имеем дело не	1	1
139	типу актанту не	1	1
140	его уникальным жизненным	1	1
141	и возможность иного	1	1
142	только то что	1	1
143	нормы ни в	1	1
144	грани между индивидуальными	1	1
145	этом и сам	1	1
146	даль и сближение	1	1
147	просторную сферу исторического	1	1
148	возможность иного языка	1	1
149	заданность человеческих отношений	1	1
150	рассеянной чужой речи	1	1
151	том числе и	1	1
152	ценностно-смысловой позиции в	1	1
153	игра случая непредсказуемое	1	1
154	опыт запечатлеваемый и	1	1
155	как бы непосредственного	1	1
156	в лирических текстах	1	1
157	освоена в анекдоте	1	1
158	голоса зримого жеста	1	1
159	слушателей с содержанием	1	1
160	и запечатлевающий основу	1	1
161	заинтересовывать судьбой отдельных	1	1
162	профанация священного новелла	1	1
163	иной конкретной ценностно-смысловой	1	1
164	потому что из	1	1
165	в основе своей	2	1
166	жизни как исполненной	1	1
167	значительной степени зависим	1	1
168	к позиции изобразителя	1	1
169	с его уникальным	1	1
170	сказания или анекдота	1	1
171	в готовом стабильно	1	1
172	значения чьей-то биографии	1	1
173	или иного рода	1	1
174	позиции изобразителя жизни	1	1
175	по крайней мере	1	1
176	посрамление словесное кощунство	1	1
177	иллюзии живого голоса	1	1
178	именно в этом	1	1
179	непосредственного присутствия рассказчика	1	1
180	манифестирующего двоякий жизненный	1	1
181	случае мы имеем	1	1
182	границами между вещами	1	1
183	субъекта объекта и	1	1
184	наизнанку глупость неуместность	1	1
185	постоянно переходит к	1	1
186	вовлечение адресата в	1	1
187	жанр посрамляющий умершее	1	1
188	еще не есть	1	1
189	носителем и реализатором	1	1
190	от позиции учителя	1	1
191	преломляющая несобственно-прямая речь	1	1
192	всеобщей межличностной соотносительности	1	1
193	прямой речи именно	1	1
194	не дает позвоночника	1	1
195	чувство себя самого	1	1
196	первую очередь по	1	1
197	до известной степени	1	1
198	языка и возможность	1	1
199	в значительной степени	1	1
200	в анекдоте подготовившем	1	1
201	уникальным жизненным опытом	1	1
202	комическая апофегма то	1	1
203	романного образа и	1	1
204	недопустимая в сказании	1	1
205	и не дает	1	1
206	их в качестве	1	1
207	между ним и	1	1
208	то что может	1	1
209	анекдотическому дискурсу речевая	1	1
210	не принадлежит к	1	1
211	об этом так	1	1
212	раскованной беседы автора	1	1
213	содержит в себе	2	1
214	не совпадает с	1	1
215	между вещами и	1	1
216	существованию вследствие которого	1	1
217	примеряя ее содержание	1	1
218	быть субъектом ролевого	1	1
219	в своего рода	1	1
220	диалогической ситуации рассказывания	1	1
221	мире всеобщей межличностной	1	1
222	и строго отграниченная	1	1
223	то ни было	1	1
224	к своему собственному	1	1
225	конкретной ценностно-смысловой картины	1	1
226	и непристойность необыкновенное	1	1
227	случайности полноценная биография	1	1
228	преодолеваемая даль и	1	1
229	картины мира с	2	1
230	художественного целого это	1	1
231	к собственной ситуации	1	1
232	имени тебе моем	1	1
233	и ценностями иными	1	1
234	самому герою жизнеописания	1	1
235	или субъектом этического	1	1
236	интонации и оценки	1	1
237	есть биография и	1	1
238	и не быть	1	1
239	в себя и	1	1
240	биографического слова не	1	1
241	в противоположность характеру	1	1
242	реализатором самобытного смысла	1	1
243	классическом романе реалистической	1	1
244	легко может быть	2	1
245	в области художественного	1	1
246	не более чем	2	1
247	он от позиции	1	1
248	живого голоса зримого	1	1
249	и в пределах	1	1
250	столько от содержания	1	1
251	стабильно дифференцированном и	1	1
252	и примеряя ее	1	1
253	дай мне бог	1	1
254	ни анекдот ни	1	1
255	нас самих состоят	1	1
256	коммуникативного события в	1	1
257	по большей части	2	1
258	припоминая и примеряя	1	1
259	жизнеописания чего анекдот	1	1
260	составляет необходимый фон	1	1
261	не могут быть	1	1
262	включая разные формы	1	1
263	самобытного смысла развертывающейся	1	1
264	оно живет в	1	1
265	и как бы	2	1
266	оговорка где слово	1	1
267	была впервые освоена	1	1
268	романного слова эта	1	1
269	следит за блужданиями	1	1
270	предварительное знакомство слушателей	1	1
271	романного видения мира	1	1
272	кощунство и непристойность	1	1
273	ошибка оговорка где	1	1
274	это своего рода	1	1
275	к интонации доверительной	1	1
276	ценностями иными соседствами	1	1
277	запрета есть профанация	1	1
278	несут в себе	1	1
279	чего анекдот не	1	1
280	где образ становящегося	1	1
281	коммуникативное событие произведения	1	1
282	совершенно иной конкретной	1	1
283	не есть биография	1	1
284	беседы автора с	1	1
285	однако при этом	2	1
286	несет в себе	2	1
287	возможность иного включает	1	1
288	глазами анекдота это	1	1
289	родственным анекдотическому дискурсу	1	1
290	блужданиями его под	1	1
291	соседствами именно это	1	1
292	по слову бахтина	1	1
293	для него возможны	1	1
294	к реальному человеческому	1	1
295	содержание к собственной	1	1
296	о блудном сыне	3	1
297	анекдот не знает	1	1
298	сводами чужой психики	1	1
299	в первую очередь	2	1
300	между индивидуальными жизнями	1	1
301	необходимости ни в	1	1
302	может обладать собственным	1	1
303	и соотношений такая	1	1
304	чужой речи и	1	1
305	речевая маска анекдота	1	1
306	нарушение запрета есть	1	1
307	притче была впервые	1	1
308	в окказионально-авантюрном мире	1	1
309	жизнь глазами анекдота	1	1
310	позвоночника роману человек	1	1
311	степени зависим от	1	1
312	не дай мне	1	1
313	речи именно диалог	1	1
314	читателем к иллюзии	1	1
315	человеческому существованию вследствие	1	1
316	что из нас	1	1
317	здесь обычно является	1	1
318	пространственно-временных масштабов и	1	1
319	актанту не может	1	1
320	анекдоте подготовившем почву	1	1
321	диалогизм биографического слова	1	1
322	новелле есть нарушение	1	1
323	и возможность иной	1	1
324	содержания сколько от	1	1
325	моментам родственным анекдотическому	1	1
326	образ становящегося человека	1	1
327	является сюжетообразующим при	1	1
328	сферу исторического бытия	1	1
329	или притче была	1	1
330	иного включает в	1	1
331	объекта и адресата	1	1
332	анекдот легко может	1	1
333	жизни то есть	1	1
334	доверительной и раскованной	1	1
