N	2gram	Vygotskiy__5	Dialekti
1	не есть	4	40
2	и не	6	30
3	или от	1	22
4	и есть	5	19
5	а не	8	18
6	и т	7	17
7	ничего не	2	17
8	может быть	11	17
9	то что	37	16
10	т д	3	15
11	стало быть	1	15
12	и в	30	15
13	как бы	19	14
14	точки зрения	7	14
15	не имеет	1	14
16	так как	9	14
17	что это	8	13
18	по себе	7	13
19	это есть	3	13
20	того что	8	13
21	это не	3	12
22	в этом	14	11
23	и вот	2	11
24	ясно что	6	11
25	в том	27	11
26	прежде всего	4	11
27	не может	9	11
28	и все	4	11
29	том что	21	10
30	в основе	7	10
31	потому что	23	10
32	с ее	1	10
33	это и	2	9
34	то же	7	9
35	мы не	3	9
36	было бы	5	9
37	с точки	2	9
38	в виду	4	9
39	и что	23	9
40	уже не	1	9
41	все это	2	9
42	что иное	2	8
43	в чем	1	8
44	не в	8	8
45	в себе	5	8
46	не только	16	8
47	ни в	3	8
48	и это	8	8
49	и о	3	8
50	и ее	1	8
51	иное как	2	8
52	это значит	2	8
53	не что	2	8
54	должна быть	2	7
55	не просто	1	7
56	что именно	5	7
57	что тут	1	7
58	и мы	16	7
59	он есть	1	7
60	как и	6	7
61	по крайней	1	7
62	и вообще	1	7
63	и его	6	7
64	что оно	6	7
65	только в	5	7
66	крайней мере	1	7
67	что мы	11	7
68	или в	6	7
69	что он	17	7
70	что в	24	7
71	есть просто	1	6
72	перед нами	2	6
73	хотя и	1	6
74	и тем	6	6
75	если бы	11	6
76	в то	2	6
77	что и	3	6
78	так что	3	6
79	вовсе не	3	6
80	и даже	2	6
81	нет ничего	1	6
82	в результате	4	6
83	тем более	1	6
84	сказать что	9	6
85	ни на	1	6
86	в сфере	1	5
87	той же	3	5
88	мы имеем	8	5
89	в сущности	12	5
90	и на	3	5
91	с его	2	5
92	в своем	6	5
93	то в	1	5
94	учение о	1	5
95	на то	17	5
96	что она	6	5
97	в нем	7	5
98	есть не	4	5
99	в жизни	1	5
100	что такое	1	5
101	в ней	4	5
102	но что	1	5
103	но только	3	5
104	того чтобы	20	5
105	тогда когда	1	5
106	как таковой	1	5
107	в каком	3	5
108	таким образом	20	5
109	как только	4	5
110	о том	10	5
111	в себя	2	5
112	так и	3	5
113	другими словами	1	5
114	можно сказать	2	5
115	и можно	2	5
116	именно в	6	5
117	если мы	16	5
118	для того	20	5
119	как же	1	5
120	в смысле	1	5
121	и для	6	5
122	есть то	2	5
123	или по	1	4
124	хотя бы	3	4
125	что они	5	4
126	в этой	5	4
127	в течение	2	4
128	и как	7	4
129	не как	3	4
130	в силу	3	4
131	и с	2	4
132	этом смысле	2	4
133	с тем	8	4
134	и уже	3	4
135	на другую	1	4
136	она не	1	4
137	видим что	3	4
138	той или	2	4
139	ничего общего	1	4
140	что все	6	4
141	идет речь	3	4
142	еще не	5	4
143	в его	4	4
144	оказывается что	1	4
145	мы должны	3	4
146	мы видим	8	4
147	с ними	1	4
148	в одном	2	4
149	не о	1	4
150	само по	2	4
151	как раз	13	4
152	и эстетической	1	4
153	так же	13	4
154	тому как	1	4
155	но это	1	4
156	один из	5	4
157	бы в	5	4
158	жизни и	6	4
159	но и	6	4
160	должны быть	1	4
161	переходя в	1	3
162	отношения к	2	3
163	и то	9	3
164	только потому	1	3
165	мы имели	1	3
166	чего не	1	3
167	едва ли	2	3
168	что если	6	3
169	то мы	1	3
170	со стороны	3	3
171	общего с	1	3
172	как в	3	3
173	с этим	2	3
174	и нет	1	3
175	когда он	5	3
176	и наконец	3	3
177	но в	5	3
178	от этого	1	3
179	идея и	1	3
180	та же	1	3
181	все эти	2	3
182	и если	6	3
183	одной и	2	3
184	на этом	6	3
185	от нее	1	3
186	в одну	1	3
187	об этом	3	3
188	мы уже	6	3
189	в данном	3	3
190	в один	1	3
191	в своей	4	3
192	в их	3	3
193	она в	1	3
194	и той	2	3
195	есть всегда	1	3
196	только для	1	3
197	нет никакого	1	3
198	иной раз	1	3
199	мы можем	7	3
200	или об	1	3
201	нет ни	2	3
202	есть только	2	3
203	могут быть	8	3
204	лежит в	1	3
205	более не	1	3
206	в собственном	1	3
207	то или	1	3
208	в словах	2	3
209	и та	2	3
210	и следовательно	2	3
211	быть и	2	3
212	тотчас же	1	3
213	в виде	1	3
214	при помощи	1	3
215	даже и	2	3
216	это будет	2	3
217	знали что	1	3
218	или иное	1	3
219	в области	1	3
220	эти две	3	3
221	себя и	2	3
222	что не	1	3
223	говорит о	4	3
224	у нас	4	3
225	ни о	1	3
226	когда она	3	3
227	и потому	5	3
228	из которых	4	3
229	что здесь	3	3
230	от него	4	3
231	и события	1	3
232	в свою	3	3
233	совершенно не	6	3
234	только о	2	3
235	только не	5	3
236	к этому	3	3
237	можно назвать	1	3
238	нем нет	1	2
239	мы говорим	1	2
240	то самое	1	2
241	как чистое	1	2
242	вопрос о	3	2
243	есть нечто	3	2
244	совпадает с	1	2
245	себе что	1	2
246	сам по	3	2
247	два плана	2	2
248	как смысл	1	2
249	как вещь	2	2
250	во всех	2	2
251	как таковая	1	2
252	мы будем	1	2
253	но как	1	2
254	мы нашли	3	2
255	себе и	2	2
256	нет и	1	2
257	данный момент	1	2
258	то чем	1	2
259	все же	7	2
260	что по	2	2
261	себе не	2	2
262	в самом	14	2
263	отношение как	1	2
264	в которой	3	2
265	ни один	2	2
266	чем больше	3	2
267	из этих	3	2
268	ни одна	1	2
269	что даже	2	2
270	при этом	8	2
271	собственном смысле	1	2
