N	2gram	Vygotskiy__7	Problemy
1	и не	18	31
2	и в	26	29
3	в его	4	24
4	может быть	7	24
5	в этом	29	22
6	а не	6	22
7	в нем	2	19
8	точки зрения	28	19
9	как бы	6	19
10	для него	3	18
11	не только	24	15
12	то что	24	15
13	то же	8	14
14	не как	1	14
15	и его	12	14
16	но и	11	14
17	с точки	21	13
18	точка зрения	1	12
19	таким образом	23	12
20	как и	15	12
21	не может	11	12
22	в самом	9	10
23	этом смысле	1	10
24	в то	3	10
25	только в	8	10
26	в одном	1	10
27	там где	1	10
28	все эти	6	9
29	все же	6	9
30	это не	3	9
31	если бы	5	9
32	о нем	1	9
33	но не	3	9
34	по отношению	6	8
35	что в	12	8
36	по себе	3	8
37	как не	1	8
38	в том	18	8
39	что он	8	8
40	потому что	16	8
41	до конца	5	8
42	в своем	1	8
43	в своей	3	8
44	отношению к	5	8
45	а как	1	7
46	за пределы	1	7
47	и как	1	7
48	но в	4	7
49	в себе	9	7
50	входит в	2	7
51	с другими	3	7
52	том что	17	7
53	не в	4	7
54	вовсе не	2	7
55	она не	5	7
56	так и	3	7
57	в форме	1	7
58	прежде всего	7	7
59	в романах	1	7
60	а в	2	7
61	одним из	2	6
62	самом деле	6	6
63	так же	14	6
64	менее всего	3	6
65	в одной	3	6
66	как в	4	6
67	в целом	5	6
68	выражение в	6	6
69	что она	8	6
70	его в	2	6
71	несмотря на	2	6
72	точку зрения	2	6
73	в самой	3	6
74	могут быть	2	6
75	к нему	3	6
76	в конце	4	6
77	так как	14	6
78	как раз	3	6
79	и потому	3	6
80	не могут	4	6
81	все это	3	6
82	на самом	3	5
83	это и	4	5
84	в зависимости	1	5
85	той же	8	5
86	зависимости от	1	5
87	у него	1	5
88	с их	1	5
89	перед нами	2	5
90	он не	3	5
91	но все	1	5
92	было бы	6	5
93	он и	1	5
94	мысли и	11	5
95	одной плоскости	1	5
96	в сущности	9	5
97	или как	1	5
98	и это	1	5
99	и о	3	5
100	еще не	4	5
101	с ним	3	5
102	ничего не	2	5
103	между тем	1	5
104	именно в	6	5
105	дело идет	1	5
106	конце концов	1	5
107	во всяком	2	5
108	и т	1	4
109	идет о	2	4
110	и наконец	4	4
111	в этой	3	4
112	так сказать	1	4
113	перестает быть	1	4
114	или наконец	1	4
115	должно быть	2	4
116	но эта	2	4
117	что было	2	4
118	их в	1	4
119	даже в	2	4
120	раз и	1	4
121	как мы	14	4
122	в процессе	5	4
123	в основе	3	4
124	от того	1	4
125	идея может	1	4
126	и с	5	4
127	из одного	1	4
128	в свете	4	4
129	и следовательно	5	4
130	в литературе	1	4
131	тем что	9	4
132	были бы	3	4
133	что и	3	4
134	как же	1	4
135	не было	1	4
136	его как	1	4
137	эта особенность	1	4
138	должна была	1	4
139	что же	2	4
140	но это	3	4
141	и для	5	4
142	в результате	1	4
143	они не	1	4
144	отношения к	2	3
145	отношении к	1	3
146	он может	1	3
147	и самое	1	3
148	например в	1	3
149	я не	3	3
150	он сам	1	3
151	в особом	1	3
152	кроме того	1	3
153	и понимания	1	3
154	уже в	2	3
155	и до	2	3
156	ее как	1	3
157	но именно	2	3
158	подобно тому	1	3
159	эту особенность	1	3
160	в их	2	3
161	тому что	9	3
162	на котором	3	3
163	одна из	1	3
164	на него	1	3
165	никогда не	4	3
166	как будто	1	3
167	этом отношении	3	3
168	отличается от	3	3
169	для его	1	3
170	если же	2	3
171	в себя	1	3
172	приводит к	4	3
173	и здесь	2	3
174	мысль не	4	3
175	с другой	4	3
176	в них	1	3
