N	2gram	Voloshinov_1	Istorich
1	и т	1	27
2	и в	15	26
3	т д	1	24
4	так же	1	18
5	то что	10	16
6	не только	5	15
7	может быть	13	14
8	что в	6	14
9	же как	1	13
10	но и	4	12
11	связь с	4	12
12	и пр	9	11
13	так и	10	10
14	таким образом	21	10
15	и его	15	10
16	что он	8	10
17	при помощи	1	10
18	все же	5	9
19	его в	8	9
20	что и	2	9
21	так как	9	9
22	и не	16	9
23	то же	7	8
24	мы знаем	7	8
25	а в	6	8
26	мы имеем	1	7
27	в этом	13	7
28	он не	4	7
29	об этом	4	7
30	как и	6	7
31	в этих	2	7
32	во время	5	7
33	знаем что	3	7
34	их в	2	7
35	нас к	1	7
36	как в	3	7
37	в качестве	2	7
38	превращается в	1	7
39	и то	2	6
40	еще не	7	6
41	что они	1	6
42	как он	1	6
43	мы видели	5	6
44	не всегда	4	6
45	таким же	1	6
46	мы можем	12	6
47	могут быть	6	6
48	в дальнейшем	2	6
49	к нему	7	6
50	мы видим	1	6
51	потому что	4	6
52	а не	2	6
53	не может	13	6
54	вместе с	4	6
55	предположить что	1	6
56	когда он	1	6
57	это и	1	5
58	мы уже	5	5
59	то это	1	5
60	но не	5	5
61	и как	1	5
62	но в	9	5
63	уже не	5	5
64	и только	4	5
65	и по	5	5
66	с собой	1	5
67	но все	2	5
68	в другом	1	5
69	и с	7	5
70	это не	2	5
71	не в	4	5
72	ничего не	2	5
73	и у	6	5
74	как мы	10	5
75	и здесь	1	5
76	и что	3	5
77	в его	9	5
78	с ними	4	5
79	в одном	3	5
80	у него	3	5
81	тем что	1	5
82	до сих	3	5
83	и др	8	5
84	в некоторых	1	5
85	сих пор	3	5
86	мы должны	7	5
87	в точности	1	5
88	к этому	7	5
89	вопрос о	1	4
90	на себя	2	4
91	дает нам	2	4
92	в этот	4	4
93	он в	1	4
94	три года	2	4
95	в своей	9	4
96	но эта	1	4
97	что этот	1	4
98	даже в	1	4
99	более позднее	1	4
100	о том	1	4
101	и даже	2	4
102	дает ему	1	4
103	прибавить что	1	4
104	вовсе не	2	4
105	с другой	1	4
106	такое же	1	4
107	все что	9	4
108	этот мотив	3	4
109	например в	1	3
110	не сразу	1	3
111	из этих	4	3
112	видели что	1	3
113	относится к	1	3
114	в одной	2	3
115	перед нами	1	3
116	его к	1	3
117	все эти	9	3
118	на то	1	3
119	что она	2	3
120	связанные с	2	3
121	при этом	7	3
122	он должен	2	3
123	а затем	1	3
124	те же	4	3
125	должен был	1	3
126	том что	5	3
127	в связь	1	3
128	и при	3	3
129	по сравнению	1	3
130	как это	1	3
131	на него	4	3
132	в русской	1	3
133	представление об	1	3
134	связи с	1	3
135	в америке	2	3
136	к себе	3	3
137	есть только	1	3
138	она не	2	3
139	данном случае	3	3
140	это для	1	3
141	на вопрос	1	3
142	но мы	2	3
143	чтобы вызвать	1	3
144	а также	1	3
145	в другой	1	3
146	в том	4	3
147	мы увидим	4	3
148	только в	6	3
149	или же	1	3
150	человека с	2	3
151	связан с	1	3
152	не на	1	3
153	что мы	2	3
154	части тела	1	3
155	к своему	1	3
156	в данном	3	3
157	сравнению с	1	3
158	как бы	11	3
159	по существу	1	3
160	этом случае	1	3
161	или в	1	3
162	но это	2	3
163	уже нет	1	3
164	между ними	2	3
165	своего отца	1	3
166	к этой	1	3
167	и другие	2	3
168	начинается с	1	2
169	такую же	1	2
170	и есть	2	2
171	должна быть	1	2
172	и за	2	2
173	а как	1	2
174	только это	1	2
175	связана с	1	2
176	ему в	1	2
177	собой в	1	2
178	то мы	1	2
179	тех же	1	2
180	отношение к	7	2
181	иногда и	1	2
182	в этой	5	2
183	в истории	3	2
184	с этим	6	2
185	вот как	1	2
186	в своем	2	2
187	хотя и	1	2
188	это происходило	1	2
189	главе мы	4	2
190	увидим что	4	2
191	конечно не	3	2
192	что это	3	2
193	в целом	2	2
194	и тот	2	2
195	в себе	4	2
196	в нем	4	2
197	же это	1	2
198	не к	1	2
199	в мифах	2	2
200	на этом	5	2
201	такого же	1	2
202	здесь мы	1	2
203	главным образом	4	2
204	связанных с	4	2
205	хотя бы	7	2
206	было бы	6	2
207	в свой	2	2
208	из них	1	2
209	и тем	1	2
210	этого не	2	2
211	которой он	2	2
212	таких случаях	2	2
213	тем не	2	2
214	все это	5	2
215	однако в	1	2
216	таких случаев	1	2
217	по себе	2	2
218	не менее	3	2
219	в таких	3	2
220	умершего отца	1	2
221	к этим	2	2
222	это мы	1	2
223	одна из	3	2
224	что на	1	2
225	в области	3	2
226	от того	3	2
227	у нас	3	2
228	не могут	3	2
229	во все	1	2
230	его с	1	2
231	формы и	2	2
232	совершенно ясно	1	2
233	и этим	3	2
234	никогда не	7	2
235	вопрос этот	1	2
236	и на	3	2
237	если бы	3	2
238	другими словами	3	2
239	говорит об	1	2
240	в самую	1	2
241	после того	1	2
242	а у	1	2
243	и во	1	2
244	в форме	1	2
245	того что	2	2
246	происходит в	1	2
247	в современной	1	2
248	на которой	1	2
249	он стал	1	2
250	себя в	2	2
251	уже в	1	2
252	и они	1	2
253	чтобы он	1	2
254	не дает	1	2
255	его и	2	2
256	ни в	6	2
257	не говорит	1	2
258	в особенности	1	2
259	в лодке	1	2
260	из таких	1	2
261	говорит о	1	2
262	на этот	1	2
263	с помощью	9	2
264	и вот	6	2
265	есть и	2	2
266	это уже	1	2
267	только одна	2	2
268	и все	4	2
269	на языке	1	2
270	этот вопрос	1	2
271	сказать что	6	2
272	мы считаем	1	2
273	на это	1	2
274	говоря о	1	1
275	эта новая	1	1
276	не видим	1	1
277	силы и	1	1
278	эти сведения	1	1
279	эти мотивы	1	1
280	даже если	1	1
281	почти не	1	1
282	полагают что	3	1
283	др в	1	1
284	все те	4	1
285	в зависимости	2	1
286	века в	2	1
287	часть его	1	1
288	той же	2	1
289	их и	1	1
290	полагает что	1	1
291	на тех	1	1
292	мы не	4	1
293	при анализе	3	1
294	что между	1	1
295	уже более	1	1
296	который она	1	1
297	не заметил	2	1
298	время как	1	1
299	знаем теперь	1	1
300	не совсем	2	1
301	зависимости от	2	1
302	затем он	1	1
303	в ней	5	1
304	было до	1	1
305	и самого	1	1
306	он был	3	1
307	на них	1	1
308	он сам	4	1
309	что по	1	1
310	в различных	2	1
311	в чем	4	1
312	во всех	8	1
313	о смерти	1	1
314	мы будем	1	1
315	но как	1	1
316	к которой	1	1
317	друг на	1	1
318	не все	1	1
319	себе и	1	1
320	происхождения из	1	1
321	которых при	1	1
322	или иное	2	1
323	его развития	1	1
324	как говорит	1	1
325	независимо от	1	1
326	общего с	1	1
327	что как	1	1
328	противоречие в	1	1
329	однако не	1	1
330	своих детей	1	1
331	и наконец	10	1
332	был связан	1	1
333	силами и	1	1
334	и к	7	1
335	и хотя	1	1
336	животных и	1	1
337	та же	1	1
338	жизни так	3	1
339	думать что	2	1
340	переходит на	1	1
341	различных народов	1	1
342	то и	1	1
343	но его	1	1
344	лет тому	1	1
345	вообще не	1	1
346	не следует	2	1
347	по-видимому в	1	1
348	в нашей	1	1
349	всех этих	5	1
350	и социальной	2	1
351	есть та	1	1
352	в узком	2	1
353	слияния представлений	1	1
354	не как	1	1
355	но вместе	2	1
356	из него	2	1
357	людей и	1	1
358	в нее	1	1
359	одно и	1	1
360	оно дает	1	1
361	исходя из	1	1
362	и может	4	1
363	в совершенно	2	1
364	чем состоит	1	1
365	них не	2	1
366	а его	1	1
367	на все	2	1
