N	2gram	Bakhtin_Fr_4	VeschiIm
1	не может	2	33
2	не только	10	31
3	может быть	2	29
4	и не	16	28
5	и в	29	26
6	то что	4	24
7	и есть	4	23
8	что я	2	16
9	что она	1	14
10	только в	2	14
11	и что	1	13
12	того что	3	13
13	и то	2	12
14	все же	3	12
15	в себя	2	12
16	что это	5	12
17	и ее	1	12
18	но и	9	12
19	сказать что	5	12
20	таким образом	20	11
21	то же	10	10
22	в ней	3	10
23	не значит	1	10
24	как бы	8	10
25	что такое	1	10
26	потому что	1	10
27	уже не	2	10
28	что мы	1	10
29	в самом	1	9
30	и с	9	9
31	в том	7	9
32	еще и	7	9
33	прежде всего	8	9
34	с ее	3	8
35	в себе	3	8
36	на то	1	8
37	и это	2	8
38	ничего не	1	8
39	она есть	1	8
40	но это	4	8
41	также и	4	7
42	говорить о	1	7
43	в этом	11	7
44	не будет	1	7
45	его в	9	7
46	том что	3	7
47	в то	10	7
48	в свете	1	7
49	себя в	2	7
50	и их	3	7
51	так как	7	7
52	как раз	2	7
53	смысла и	1	7
54	от всего	1	7
55	есть и	4	7
56	со стороны	2	6
57	что они	2	6
58	и как	3	6
59	но в	12	6
60	бы и	1	6
61	одно и	1	6
62	точки зрения	4	6
63	с ним	2	6
64	ее не	1	6
65	можно было	1	6
66	ни с	2	6
67	для него	1	6
68	относится к	1	6
69	в результате	4	6
70	жизни и	4	6
71	что в	1	6
72	того же	5	5
73	это и	5	5
74	и до	5	5
75	и тут	1	5
76	в сущности	6	5
77	в чем	3	5
78	но не	2	5
79	как к	3	5
80	должна быть	1	5
81	это не	5	5
82	в отношении	1	5
83	только и	1	5
84	у нас	1	5
85	свою очередь	1	5
86	в ее	3	5
87	если бы	1	5
88	другими словами	2	5
89	еще не	4	5
90	с этой	1	5
91	и для	2	5
92	в свою	1	5
93	мы не	1	4
94	в их	2	4
95	нет и	1	4
96	независимо от	1	4
97	его на	1	4
98	с этим	1	4
99	в своем	3	4
100	ведь не	1	4
101	же не	2	4
102	и мы	2	4
103	как и	12	4
104	что значит	3	4
105	с точки	2	4
106	можно ли	1	4
107	же время	8	4
108	и о	5	4
109	о том	2	4
110	с другой	4	4
111	судить о	1	4
112	что и	1	4
113	быть и	1	4
114	оно и	1	4
115	из них	6	4
116	тем что	4	4
117	со всем	1	4
118	и даже	3	4
119	и потому	1	4
120	в данном	1	4
121	в отдельности	1	4
122	с полной	2	4
123	и все	13	4
124	от того	1	4
125	между ними	2	4
126	себя как	1	3
127	самом деле	1	3
128	в чисто	1	3
129	отношения к	1	3
130	но даже	1	3
131	момент в	1	3
132	явлений и	1	3
133	более или	3	3
134	ее как	1	3
135	в нем	5	3
136	подобно тому	3	3
137	на этом	2	3
138	было в	2	3
139	в жизни	2	3
140	и тогда	1	3
141	или менее	3	3
142	в своей	5	3
143	все это	4	3
144	их в	2	3
145	между прочим	2	3
146	в основе	2	3
147	того чтобы	3	3
148	к тому	2	3
149	на это	1	3
150	и сам	3	3
151	так и	11	3
152	и вообще	1	3
153	можно сказать	1	3
154	но когда	1	3
155	один из	4	3
156	мы видим	3	3
157	тот же	3	3
158	что он	4	3
159	но как	3	3
160	только на	1	3
161	мы находим	1	3
162	в одном	1	3
163	отношение к	1	3
164	даже и	2	3
165	никогда не	2	3
166	ее со	1	3
167	а с	1	3
168	в той	2	3
169	тому как	3	3
170	да и	2	3
171	думают что	1	3
172	к данной	1	3
173	нем нет	1	2
174	ту же	1	2
175	из его	1	2
176	поэтому и	5	2
177	мы уже	10	2
178	той же	3	2
179	как мы	10	2
180	человека и	1	2
181	но она	2	2
182	и самой	1	2
183	конечно и	3	2
184	мысли и	1	2
185	на их	2	2
186	именно тем	1	2
187	не все	1	2
188	тут же	1	2
189	как в	2	2
190	что на	1	2
191	то в	3	2
192	образом и	3	2
193	же вы	2	2
194	только один	1	2
195	смыслом и	1	2
196	и если	1	2
197	он не	3	2
198	о которой	1	2
199	для того	3	2
200	прочим и	1	2
201	в силу	1	2
202	и вот	3	2
203	и этот	1	2
204	но все	1	2
205	а затем	3	2
206	об этом	1	2
207	и чтобы	1	2
208	то есть	21	2
209	на этой	2	2
210	к природе	1	2
211	ни в	2	2
212	в слове	2	2
213	не мог	2	2
214	жизнь и	4	2
215	бы на	2	2
216	но они	4	2
217	что ему	1	2
218	дело в	2	2
219	на него	1	2
220	но только	2	2
221	чем не	1	2
222	казалось бы	1	2
223	в разных	3	2
224	в самой	1	2
225	как она	1	2
226	тех или	1	2
227	и его	8	2
228	у меня	2	2
229	если же	2	2
230	данном случае	1	2
231	это для	1	2
232	находится в	1	2
233	в виду	2	2
234	но к	1	2
235	и та	1	2
236	и во	1	2
237	это было	1	2
238	еще более	1	2
239	сказали что	1	2
240	в качестве	3	2
241	как нечто	1	2
242	и они	3	2
243	его и	2	2
244	же они	1	2
245	на столе	1	2
246	мы можем	3	2
247	не случайно	3	2
248	в особенности	2	2
249	превращается в	3	2
250	них и	1	2
251	о чем	2	2
252	когда же	2	2
253	что из	2	2
254	значит то	1	2
255	ближе к	1	2
256	но оно	2	2
257	в частности	3	2
258	в первой	1	2
259	есть тот	1	2
260	нечто совершенно	1	2
261	это выражение	1	2
262	кроме того	2	2
263	при всем	1	2
264	в более	1	2
265	жизни в	2	2
266	состоит из	1	2
267	от всех	2	2
268	а я	1	2
269	в своих	2	2
270	так же	7	2
271	с новыми	1	1
272	же как	1	1
273	связана с	4	1
274	с кем	1	1
275	видом и	1	1
276	же по	1	1
277	из самых	1	1
278	не хочет	1	1
279	по преимуществу	3	1
280	что эти	1	1
281	все те	2	1
282	появлению и	1	1
283	с таким	2	1
284	в которой	4	1
285	сущности это	1	1
286	он как	1	1
287	в каждый	1	1
288	время как	1	1
289	в полной	1	1
290	это отношение	1	1
291	жизни как	1	1
292	и со	2	1
293	своему смыслу	1	1
294	уже в	2	1
295	кто же	1	1
296	проявляет себя	1	1
297	и на	11	1
298	первый план	1	1
299	цвет и	1	1
300	думая что	1	1
301	всего этого	1	1
302	с его	4	1
303	а тем	1	1
304	вещами которые	1	1
305	если в	2	1
306	в общем	1	1
307	в наиболее	1	1
308	отличие от	1	1
309	из живой	1	1
310	один и	2	1
311	и первый	2	1
312	и вес	1	1
313	и выражения	1	1
314	и вид	1	1
315	стороны и	1	1
316	части в	1	1
317	имманентно самой	1	1
318	как начало	1	1
319	нельзя было	1	1
320	перед нами	4	1
321	хотя и	2	1
322	угодно и	1	1
323	и к	2	1
324	самом начале	1	1
325	все эти	9	1
326	отчасти и	1	1
327	в этой	13	1
328	всего к	1	1
329	раз в	2	1
330	все прочее	1	1
331	тому же	1	1
332	как он	2	1
333	главным образом	1	1
334	при этом	3	1
335	эта система	2	1
336	равно и	1	1
337	силой и	1	1
338	момента в	1	1
339	к одному	1	1
340	не как	1	1
341	мало того	1	1
342	и по	5	1
343	или иных	1	1
344	это конечно	2	1
345	мифологии и	1	1
346	они должны	1	1
347	конечно в	1	1
348	анализ природы	1	1
349	не одна	1	1
350	по природе	1	1
351	не простое	1	1
352	мне это	1	1
353	в это	1	1
354	о характере	1	1
355	них получилось	1	1
356	в них	7	1
357	далеко не	5	1
358	а за	1	1
359	со своими	2	1
360	он и	5	1
361	тут что-нибудь	1	1
362	она была	1	1
363	и того	1	1
364	со всей	1	1
365	одного и	1	1
366	на первый	2	1
367	нас не	1	1
368	также есть	1	1
369	и без	1	1
370	в котором	2	1
371	то его	1	1
