N	2gram	Vygotskiy__2	FransuaR
1	и в	32	41
2	то есть	21	20
3	таким образом	21	19
4	в этом	13	15
5	как и	10	14
6	и все	4	14
7	то же	13	13
8	все эти	7	13
9	в этой	6	13
10	в его	2	12
11	в себе	2	11
12	как мы	1	11
13	в том	37	11
14	прежде всего	1	11
15	так и	3	10
16	в то	5	10
17	все это	5	10
18	не в	8	9
19	же время	2	9
20	и его	7	9
21	в качестве	1	9
22	но и	10	9
23	что в	20	9
24	но в	3	8
25	в конце	3	8
26	то что	21	8
27	и от	2	8
28	по существу	3	8
29	в нем	4	7
30	человеческого тела	2	7
31	в новой	2	7
32	вовсе не	2	7
33	в них	2	7
34	как бы	6	7
35	и не	10	7
36	в романе	2	7
37	и до	4	6
38	ни в	2	6
39	о том	6	6
40	мы видим	4	6
41	только в	7	6
42	это не	2	6
43	для него	1	6
44	с помощью	1	6
45	как в	9	5
46	и к	3	5
47	не только	12	5
48	в плане	1	5
49	на этом	3	5
50	мы видели	1	5
51	точки зрения	17	5
52	того как	4	5
53	потому что	21	5
54	и это	4	5
55	в ней	5	5
56	к нему	2	5
57	и у	2	5
58	что и	17	5
59	вместе с	2	5
60	так же	18	5
61	и для	4	5
62	а в	4	5
63	к этому	1	5
64	на место	1	4
65	место в	2	4
66	в сущности	7	4
67	и на	5	4
68	целый ряд	6	4
69	и наконец	1	4
70	та же	3	4
71	что это	8	4
72	он не	6	4
73	но все	1	4
74	и с	4	4
75	должно быть	1	4
76	том что	21	4
77	он дает	2	4
78	но он	3	4
79	одна из	1	4
80	ничего не	4	4
81	в виду	3	4
82	в одну	1	4
83	и здесь	2	4
84	после того	2	4
85	может быть	18	4
86	в более	1	4
87	было бы	11	4
88	мира и	1	4
89	конце концов	3	4
90	все что	2	4
91	например в	3	3
92	он может	1	3
93	из самых	2	3
94	с точки	10	3
95	той же	8	3
96	с ее	3	3
97	во всех	3	3
98	кроме того	1	3
99	его к	1	3
100	и те	4	3
101	при этом	13	3
102	но именно	1	3
103	и по	4	3
104	в нее	1	3
105	его в	1	3
106	несмотря на	4	3
107	в своей	3	3
108	таким же	1	3
109	в их	3	3
110	тем самым	1	3
111	в отношении	3	3
112	не имеет	4	3
113	тем что	9	3
114	все то	1	3
115	свою очередь	2	3
116	можно было	7	3
117	за то	1	3
118	что у	5	3
119	о нем	1	3
120	все его	1	3
121	в свете	2	3
122	что он	13	3
123	по этому	1	3
124	из них	4	3
125	земли и	1	3
126	и их	3	3
127	в одном	2	3
128	так как	12	3
129	не на	2	3
130	не было	2	3
131	ничем не	1	3
132	в руках	2	3
133	не может	17	3
134	в область	1	3
135	было написано	1	3
136	в той	1	3
137	такой же	7	3
138	но это	2	3
139	и влияние	1	3
140	с ними	1	3
141	в свою	3	3
142	которым он	1	3
143	того же	2	3
144	является и	1	3
145	жизни и	4	3
146	и другие	1	3
147	и эта	1	3
148	это в	2	3
149	как нечто	2	2
150	ту же	4	2
151	также и	2	2
152	и то	3	2
153	на самом	5	2
154	и так	3	2
155	все те	2	2
156	из всех	2	2
157	есть не	4	2
158	мы не	3	2
159	что между	1	2
160	в которой	2	2
161	и новые	1	2
162	моря и	1	2
163	и заставляет	1	2
164	же что	2	2
165	на другом	1	2
166	еще не	2	2
167	в которых	3	2
168	время в	1	2
169	в чем	4	2
170	с его	2	2
171	эти произведения	1	2
172	а только	3	2
173	точка зрения	2	2
174	явлений и	2	2
175	отношение к	2	2
176	не просто	1	2
177	к новому	1	2
178	говорит что	7	2
179	более или	1	2
180	где все	1	2
181	имеем в	2	2
182	как он	2	2
183	они в	2	2
184	и вот	3	2
185	свое время	1	2
186	одно и	1	2
187	что все	9	2
188	и может	1	2
189	это было	3	2
190	с этим	4	2
191	вот ее	1	2
192	далеко не	5	2
193	мы имеем	4	2
194	которой он	1	2
195	в этих	2	2
196	том как	2	2
197	уже здесь	1	2
198	мы в	3	2
199	или менее	1	2
200	образом и	4	2
201	их в	2	2
202	том и	2	2
203	новые и	1	2
204	в историческом	1	2
205	что есть	1	2
206	дело не	1	2
207	дело в	1	2
208	здесь на	1	2
209	в процессе	2	2
210	все свои	1	2
211	и всегда	2	2
212	так называемый	1	2
213	этом отношении	5	2
214	в области	1	2
215	к тому	7	2
216	они и	1	2
217	не есть	1	2
218	оно не	2	2
219	в каждой	1	2
220	должен быть	1	2
221	на другой	2	2
222	в себя	1	2
223	с самого	1	2
224	роль в	2	2
225	на том	2	2
226	никогда не	9	2
227	подробно и	1	2
228	здесь как	1	2
229	начала и	2	2
230	во все	1	2
231	жизнь и	3	2
232	в разных	1	2
233	и т.д	1	2
234	и оказывается	1	2
235	и во	1	2
236	бы в	1	2
237	еще более	3	2
238	движения в	1	2
239	все время	6	2
240	в самый	1	2
241	того что	8	2
242	на которой	1	2
243	тот же	6	2
244	правда и	1	2
245	и ее	3	2
246	со всеми	1	2
247	для всех	1	2
248	уже не	1	2
249	в большинстве	1	2
250	только на	5	2
251	свидетельствует о	1	2
252	и других	3	2
253	и со	1	2
254	связано с	1	2
255	нужно сказать	1	2
256	в особенности	2	2
257	именно в	1	2
258	а на	4	2
259	он только	1	2
260	до конца	3	2
261	а не	7	2
262	переходим к	1	2
263	и судьба	1	2
264	в связи	1	2
265	из которых	2	2
266	по своему	3	2
267	в данном	4	2
268	в первой	1	2
269	в состоянии	2	2
270	которое он	3	2
271	или в	1	2
272	имеет дело	3	2
273	в результате	1	2
274	у них	2	2
275	интерес к	2	2
276	снизу вверх	1	2
277	и как	7	2
278	ни было	1	2
279	в свое	2	2
280	благодаря этому	1	2
281	нас не	1	2
282	во всяком	2	2
283	не наоборот	1	1
284	от этой	1	1
285	отношения к	1	1
286	одним из	1	1
287	зрения их	1	1
288	для построения	1	1
289	он считает	1	1
290	человека и	1	1
291	и странным	1	1
292	сам по	4	1
293	самом деле	16	1
294	это и	1	1
295	в первом	1	1
296	игры с	1	1
297	уже указывали	1	1
298	самому существу	1	1
299	к рассказу	1	1
300	едва ли	4	1
301	с таким	8	1
302	с темой	1	1
303	его не	1	1
304	они совершают	1	1
305	в несколько	1	1
