N	2gram	Bakhtin_Pr_1	Myslijsy
1	потому что	12	49
2	для нас	3	31
3	то есть	24	30
4	и в	23	24
5	может быть	21	23
6	в сознании	2	23
7	то что	18	20
8	и не	34	19
9	в том	11	18
10	а не	20	18
11	что в	8	16
12	не только	13	15
13	по себе	7	15
14	при этом	3	13
15	не в	6	13
16	было бы	6	13
17	то же	10	12
18	но не	8	12
19	не может	11	12
20	мы не	2	11
21	таким образом	11	11
22	вместе с	2	11
23	если бы	10	11
24	что и	5	11
25	что мы	1	11
26	только в	8	11
27	тогда как	1	10
28	как в	6	10
29	в себе	5	10
30	для него	15	10
31	тогда когда	1	10
32	так что	1	10
33	так как	7	10
34	в нем	20	9
35	вовсе не	8	9
36	то и	2	9
37	но и	11	9
38	как бы	28	9
39	точно так	2	9
40	и на	10	8
41	а только	1	8
42	в этом	25	8
43	том что	9	8
44	в одно	1	8
45	могут быть	1	8
46	под влиянием	1	8
47	а в	7	8
48	в чем	1	7
49	во всех	5	7
50	с этим	1	7
51	как и	8	7
52	между собою	1	7
53	всяком случае	3	7
54	зрения и	2	7
55	не могут	6	7
56	прежде всего	7	7
57	сами по	3	7
58	тем что	3	7
59	того что	2	7
60	во всяком	4	7
61	что если	1	6
62	и как	8	6
63	в состоянии	1	6
64	в то	10	6
65	есть только	1	6
66	между тем	5	6
67	и только	1	6
68	не можем	1	6
69	в одном	9	6
70	заметить что	2	6
71	с другой	2	6
72	не было	3	6
73	этого слова	2	6
74	не есть	1	6
75	только как	1	6
76	по поводу	1	6
77	если б	1	5
78	а и	1	5
79	что они	1	5
80	все же	5	5
81	уже в	5	5
82	есть не	2	5
83	и уже	3	5
84	не от	1	5
85	не менее	1	5
86	по крайней	2	5
87	с ним	6	5
88	так и	10	5
89	о том	2	5
90	с другими	7	5
91	а потому	2	5
92	крайней мере	2	5
93	тот же	2	5
94	из них	2	5
95	от того	2	5
96	в них	3	5
97	для того	2	5
98	объективное значение	1	5
99	что не	1	5
100	и их	2	5
101	представляется нам	2	5
102	же в	2	5
103	в которой	4	5
104	нам кажется	4	4
105	к другому	2	4
106	в самом	8	4
107	время как	1	4
108	еще не	5	4
109	но в	4	4
110	уже не	8	4
111	из этих	2	4
112	одно время	1	4
113	только один	1	4
114	как он	2	4
115	так сказать	3	4
116	а вместе	1	4
117	сознание и	3	4
118	внешнего мира	3	4
119	такой же	1	4
120	в котором	2	4
121	место в	1	4
122	сих пор	2	4
123	одном из	2	4
124	они не	3	4
125	тем самым	1	4
126	и другое	1	4
127	подобно тому	3	4
128	одна из	2	4
129	сравнительно с	1	4
130	должны быть	1	4
131	и сами	1	4
132	в некоторых	1	4
133	то время	2	4
134	никогда не	5	4
135	и что	1	4
136	для самого	2	4
137	что он	10	4
138	до сих	2	4
139	там где	6	4
140	в человеке	6	4
141	тому как	3	4
142	это последнее	1	4
143	что оно	1	4
144	мысли о	1	4
145	например в	3	3
146	и то	1	3
147	тем же	1	3
148	той же	6	3
149	есть нечто	1	3
150	но даже	1	3
151	то это	1	3
152	же что	2	3
153	в создании	1	3
154	со стороны	2	3
155	в нас	1	3
156	которые не	1	3
157	хотя и	1	3
158	что это	1	3
159	в целом	4	3
160	чем бы	1	3
161	что без	1	3
162	что она	2	3
163	слова а	2	3
164	не как	12	3
165	человека в	5	3
166	его не	1	3
167	них не	1	3
168	его в	4	3
169	это не	10	3
170	и тем	2	3
171	кажется что	3	3
172	рядом с	13	3
173	далеко не	1	3
174	и тогда	1	3
175	в эту	1	3
176	в этих	2	3
177	и при	1	3
178	себе в	1	3
179	но во	1	3
180	ни было	4	3
181	бы быть	1	3
182	в ней	1	3
183	мысли в	2	3
184	и притом	2	3
185	на него	2	3
186	в каком	1	3
187	об одном	1	3
188	оно не	2	3
189	если мы	1	3
190	как не	4	3
191	те же	1	3
192	находится в	1	3
193	на вопрос	2	3
194	от них	1	3
195	и во	2	3
196	вслед за	1	3
197	как например	2	3
198	и у	4	3
199	одно из	1	3
200	не так	1	3
201	искать в	2	3
202	входят в	2	3
203	на ней	1	3
204	что для	2	3
205	в самой	7	3
206	смысле этого	1	3
207	слова и	1	3
208	но это	5	3
209	и для	3	3
210	и от	1	3
211	и человек	1	3
212	и все	3	3
213	только что	1	3
214	одною из	1	3
215	все что	3	3
216	как на	2	3
217	также что	1	2
218	в движение	1	2
219	самом деле	5	2
220	на самом	4	2
221	и есть	5	2
222	отношения к	2	2
223	не во	3	2
224	вопрос о	4	2
225	с его	6	2
226	тем как	4	2
227	совсем не	1	2
228	не то	1	2
229	что за	1	2
230	значение и	1	2
231	не все	1	2
232	по отношению	11	2
233	за пределы	6	2
234	его на	2	2
235	могли бы	3	2
236	в действительности	1	2
237	отношения между	2	2
238	все эти	8	2
239	в нашем	1	2
240	но на	1	2
241	время и	1	2
242	перестает быть	1	2
243	всех этих	3	2
244	кажется нам	1	2
245	что ни	1	2
246	смысле как	1	2
247	и по	2	2
248	одно и	1	2
249	ни был	1	2
250	но все	4	2
251	в каждом	8	2
252	за собою	1	2
253	может стать	1	2
254	в жизни	6	2
255	должно быть	1	2
256	что такое	1	2
257	остается только	1	2
258	не столько	3	2
259	как совокупность	1	2
260	от себя	1	2
261	но он	2	2
262	их в	2	2
263	тому что	2	2
264	если и	1	2
265	и его	13	2
266	сказать что	5	2
267	самого начала	3	2
268	но только	1	2
269	того чтобы	4	2
270	и весь	1	2
271	же время	7	2
272	к ней	1	2
273	у нас	1	2
274	превращается в	1	2
275	во все	3	2
276	его с	1	2
277	существует только	1	2
278	и это	5	2
279	оно может	1	2
280	что все	3	2
281	и образ	1	2
282	в себя	3	2
283	с самого	2	2
284	что у	1	2
285	что может	2	2
286	и здесь	3	2
287	или от	1	2
288	это было	1	2
289	слова для	1	2
290	и следовательно	1	2
291	этом смысле	9	2
292	один из	2	2
293	мы видим	3	2
294	в какой	1	2
295	во времени	3	2
296	есть в	3	2
297	не дает	3	2
298	и других	5	2
299	в пространстве	3	2
300	друг друга	3	2
301	у него	6	2
302	само по	2	2
303	к которому	1	2
304	а с	1	2
305	себя и	2	2
306	между ними	2	2
307	точке зрения	2	2
308	ничем не	1	2
309	не на	3	2
310	для сознания	1	2
311	при определении	1	2
312	для их	1	2
313	так же	6	2
314	и потому	3	2
315	бы несколько	1	2
316	несколько раз	1	2
317	быть только	1	2
318	восприятие в	1	2
319	все это	7	2
320	сознании и	1	2
321	слова так	1	2
322	восприятия и	1	2
323	слова но	2	2
324	в его	24	2
325	души в	1	2
326	бы в	3	2
327	мы должны	2	2
328	не непосредственно	1	2
329	хотя бы	2	2
330	отношении к	2	2
331	нами не	1	2
332	отсюда вытекает	1	2
333	другой стороны	2	2
334	но эти	2	2
335	к этому	2	2
336	в каждое	2	1
337	одним из	8	1
338	отношение к	1	1
339	содержание а	1	1
340	и действительно	1	1
341	не видим	1	1
342	но чтобы	1	1
343	он может	3	1
344	и до	1	1
345	должна быть	2	1
346	видеть в	1	1
347	уже по	1	1
348	и за	1	1
349	и могут	1	1
350	мы уже	2	1
351	из всех	1	1
352	для своего	2	1
353	и само	2	1
354	себе как	1	1
355	единство и	1	1
356	этом не	1	1
357	не была	1	1
358	эта форма	2	1
359	перейти к	1	1
360	только это	1	1
361	принадлежит к	1	1
362	оно есть	1	1
363	во внешних	1	1
364	и самого	4	1
365	двух или	1	1
366	в отличие	2	1
367	которые так	1	1
368	на их	1	1
369	но этого	1	1
370	хотя с	1	1
371	бы то	3	1
372	но конечно	2	1
373	в ее	1	1
374	друг к	1	1
375	но как	3	1
376	для других	2	1
377	сознания не	3	1
378	ответ на	1	1
379	себе и	3	1
380	отличие от	2	1
381	мы думаем	1	1
382	и чем	1	1
383	в истории	2	1
384	в одной	4	1
385	не согласиться	1	1
386	что именно	2	1
387	для создания	3	1
388	не изображает	1	1
389	как к	1	1
390	однако не	2	1
391	перед нами	4	1
392	еще больше	1	1
393	и понимания	3	1
394	и наконец	5	1
395	человека которые	1	1
396	в противоположность	3	1
397	ясно и	1	1
398	от этого	1	1
399	в этот	2	1
400	о самом	1	1
401	то в	1	1
402	будто и	1	1
403	сливается с	2	1
404	случае они	1	1
405	точкой зрения	1	1
406	бы и	4	1
407	он в	2	1
408	так можно	1	1
409	в известном	1	1
410	с их	5	1
411	нами в	1	1
412	человеке и	1	1
413	его и	1	1
414	этого образа	1	1
415	было дано	1	1
416	не следует	1	1
417	он не	4	1
418	нужно не	1	1
419	первое и	1	1
420	он должен	1	1
421	к одному	1	1
422	не к	1	1
423	том чтобы	1	1
424	чтобы в	1	1
425	из него	1	1
426	не достигает	1	1
427	прежде чем	1	1
428	мы их	1	1
429	последнее слово	9	1
430	значительной степени	1	1
431	что почти	1	1
432	то ни	3	1
433	мы его	2	1
434	не будет	1	1
435	же не	1	1
436	чего он	1	1
437	радости и	1	1
438	об этом	1	1
439	и с	4	1
440	к другу	1	1
441	сознание не	1	1
442	лишь в	3	1
443	или наконец	1	1
444	входит в	2	1
445	он есть	3	1
446	но их	1	1
447	приходит в	1	1
448	делает его	1	1
449	между отдельными	2	1
450	ни в	3	1
451	или остается	1	1
452	мира должна	1	1
453	его слово	1	1
454	чем в	2	1
455	в развитии	1	1
456	себе все	1	1
457	его восприятие	1	1
458	можно сказать	2	1
459	или точнее	1	1
460	таким же	2	1
461	можно найти	1	1
462	а как	6	1
463	же это	1	1
464	это только	1	1
465	с точки	15	1
466	в их	3	1
467	в которых	2	1
468	мысли и	2	1
469	не исчерпывается	2	1
470	что я	1	1
471	вопрос кто	3	1
472	ее он	2	1
473	природы но	1	1
474	значение для	1	1
475	поэтому в	2	1
476	мир и	6	1
477	который мы	1	1
478	друг другу	2	1
479	теми же	1	1
480	и более	1	1
481	возможно только	1	1
482	в устах	1	1
483	со многими	1	1
484	этот мир	3	1
485	между несколькими	1	1
486	сам он	3	1
487	раз и	3	1
488	между людьми	1	1
489	с которой	4	1
490	есть а	1	1
