N	2gram	Vygotskiy__3	Vladivir
1	и в	25	30
2	в этом	14	20
3	то что	15	20
4	у него	1	19
5	и не	10	18
6	в том	23	18
7	и с	1	14
8	что он	6	13
9	в конце	1	13
10	не только	6	12
11	том что	20	12
12	что в	17	12
13	как мы	8	11
14	в его	15	11
15	а в	4	11
16	сказать что	4	11
17	и вообще	1	10
18	а также	2	10
19	и даже	1	10
20	все же	6	9
21	кроме того	1	9
22	было бы	10	9
23	не в	6	9
24	в то	4	9
25	не может	6	9
26	для него	5	9
27	потому что	6	9
28	в своем	4	8
29	но в	1	8
30	что же	1	8
31	не мог	4	8
32	связи с	9	8
33	но и	4	8
34	в связи	6	8
35	вместе с	14	8
36	до конца	1	7
37	ни в	9	7
38	которую он	1	7
39	точки зрения	6	7
40	никогда не	4	7
41	не менее	6	7
42	может быть	13	7
43	а не	1	7
44	как это	7	7
45	для нас	2	7
46	и все	4	7
47	также и	1	6
48	хотя и	2	6
49	и к	5	6
50	в себе	2	6
51	об этом	2	6
52	тем не	5	6
53	и его	2	6
54	у нас	1	6
55	то время	4	6
56	только в	10	6
57	всяком случае	4	6
58	а именно	1	6
59	прежде всего	4	6
60	к этому	3	6
61	во всяком	4	6
62	того же	6	5
63	и то	2	5
64	с этим	4	5
65	то в	3	5
66	все эти	7	5
67	при этом	5	5
68	как и	15	5
69	в своей	2	5
70	в котором	3	5
71	по себе	7	5
72	так как	12	5
73	для себя	1	5
74	в дальнейшем	1	5
75	это мы	2	5
76	так и	5	5
77	с ним	4	5
78	другими словами	1	5
79	и что	10	5
80	того что	10	5
81	тот же	2	5
82	так что	2	5
83	но что	1	5
84	в течение	2	5
85	как бы	10	5
86	в основном	6	5
87	все это	6	5
88	в результате	3	5
89	то же	2	4
90	с в	1	4
91	той же	4	4
92	и он	1	4
93	в ней	1	4
94	и на	6	4
95	с его	2	4
96	совсем не	1	4
97	отношение к	1	4
98	в которой	1	4
99	что это	5	4
100	в целом	13	4
101	в этой	5	4
102	на его	2	4
103	в нем	2	4
104	он не	4	4
105	его в	3	4
106	несмотря на	1	4
107	мы знаем	4	4
108	мы с	1	4
109	в этих	2	4
110	мы должны	6	4
111	вот что	1	4
112	не есть	3	4
113	эти последние	2	4
114	судить по	1	4
115	о том	5	4
116	с которыми	3	4
117	вовсе не	1	4
118	именно в	5	4
119	так же	17	4
120	в это	1	4
121	с этой	3	4
122	но это	5	4
123	в начале	2	4
124	на этот	2	4
125	него в	1	4
126	по поводу	1	4
127	отношения к	1	3
128	говоря о	1	3
129	едва ли	2	3
130	именно к	1	3
131	во всех	1	3
132	но не	6	3
133	отличие от	6	3
134	как в	9	3
135	и как	5	3
136	более или	1	3
137	так или	1	3
138	из этих	4	3
139	в очень	1	3
140	им в	3	3
141	всех этих	2	3
142	таким образом	17	3
143	только одно	1	3
144	в них	2	3
145	должно быть	2	3
146	или менее	3	3
147	в отношении	6	3
148	в следующем	2	3
149	с точки	1	3
150	не столько	4	3
151	в отличие	6	3
152	не могли	3	3
153	том же	1	3
154	только и	1	3
155	к ней	1	3
156	в области	7	3
157	и это	4	3
158	что и	10	3
159	вообще в	1	3
160	мы будем	2	3
161	никак нельзя	1	3
162	уже не	2	3
163	уже в	7	3
164	в виде	3	3
165	этот раз	1	3
166	здесь мы	2	3
167	или иначе	2	3
168	конце концов	1	3
169	из трех	1	3
170	в данном	1	3
171	да и	1	3
172	по существу	1	3
173	и для	2	3
174	хотя бы	1	3
175	в свою	3	3
176	в таком	2	3
177	точно так	1	3
178	и особенно	2	3
179	цели но	1	2
180	увидим ниже	1	2
181	сам по	1	2
182	этого последнего	1	2
183	но тем	2	2
184	в чисто	2	2
185	и до	1	2
186	из его	1	2
187	что эти	3	2
188	приходит к	6	2
189	мы уже	5	2
190	еще на	1	2
191	есть нечто	1	2
192	который был	1	2
193	время как	4	2
194	ему в	1	2
195	только после	2	2
196	по своему	11	2
197	и хотя	1	2
198	в самом	3	2
199	бы с	2	2
200	в последнее	3	2
201	во многих	1	2
202	как он	3	2
203	на то	4	2
204	том чтобы	1	2
205	и сам	3	2
206	и по	5	2
207	на этом	3	2
208	будем говорить	1	2
209	но все	2	2
210	это значит	4	2
211	и может	2	2
212	заключается в	9	2
213	и вы	1	2
214	с тем	16	2
215	которой он	1	2
216	мы видели	6	2
217	мы не	9	2
218	еще в	2	2
219	нисколько не	1	2
220	на первый	2	2
221	и при	1	2
222	жизни с	1	2
223	к той	2	2
224	их в	3	2
225	однако в	2	2
226	ним в	1	2
227	даже в	1	2
228	и очень	1	2
229	раз и	1	2
230	не имеет	1	2
231	на котором	2	2
232	тогда когда	4	2
233	того как	3	2
234	к этим	1	2
235	это нисколько	1	2
236	в самых	1	2
237	само по	2	2
238	того чтобы	8	2
239	того и	2	2
240	не о	1	2
241	уже и	1	2
242	больше того	1	2
243	исходить из	1	2
244	начиная с	1	2
245	и часто	1	2
246	к тому	4	2
247	дальнейшем мы	1	2
248	но по	2	2
249	в виду	1	2
250	свою очередь	2	2
251	без всякого	1	2
252	данном случае	1	2
253	последнее время	3	2
254	имеет никакого	1	2
255	всю область	1	2
256	первый план	2	2
257	о нем	1	2
258	нам представляется	1	2
259	в чем	2	2
260	в сущности	1	2
261	и во	2	2
262	или как	1	2
263	которой мы	1	2
264	и всякая	1	2
265	котором все	1	2
266	мы находим	1	2
267	друг друга	4	2
268	для того	7	2
269	здесь в	1	2
270	что не	1	2
271	что для	1	2
272	те кто	1	2
273	не на	1	2
274	с которым	1	2
275	на эту	1	2
276	уже давно	1	2
277	нет никаких	4	2
278	в частности	4	2
279	и потому	2	2
280	или по	1	2
281	наряду с	3	2
282	в той	1	2
283	такого рода	2	2
284	бы его	1	2
285	мы сказали	1	2
286	можно было	6	2
287	вообще говоря	2	2
288	и от	2	2
289	же в	2	2
